704111239	20171105	201711	2017	2017.8356	BHR	BAHRAIN	BHR								LBNCVL	LEBANON	LBN					CVL			1	174	174	17	4	-5.0	8	1	8	-6.76691729323308	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20171105173000	http://www.presstv.com/Detail/2017/11/05/541115/Bahrain-citizens-Lebanon-Hariri
704111240	20171105	201711	2017	2017.8356	BHR	BAHRAIN	BHR								LBNCVL	LEBANON	LBN					CVL			1	174	174	17	4	-5.0	2	1	2	-6.76691729323308	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20171105173000	http://www.presstv.com/Detail/2017/11/05/541115/Bahrain-citizens-Lebanon-Hariri
704111241	20171105	201711	2017	2017.8356	BHR	BAHRAIN	BHR								PGS	PERSIAN GULF	PGS								0	163	163	16	4	-8.0	1	1	1	-6.76691729323308	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105173000	http://www.presstv.com/Detail/2017/11/05/541115/Bahrain-citizens-Lebanon-Hariri
704111242	20171105	201711	2017	2017.8356	BRA	BRAZIL	BRA								GBR	BRITAIN	GBR								1	057	057	05	1	8.0	10	1	10	4.43037974683544	4	Cabo Frio, Estado do Rio, Brazil	BR	BR21	9906	-22.8833	-42.0167	-632162	4	Cabo Frio, Estado do Rio, Brazil	BR	BR21	9906	-22.8833	-42.0167	-632162	4	Cabo Frio, Estado do Rio, Brazil	BR	BR21	9906	-22.8833	-42.0167	-632162	20171105173000	http://www.bnamericas.com/en/news/oilandgas/petrobras-bp-to-form-strategic-alliance/
704111243	20171105	201711	2017	2017.8356	BUS	PRODUCER						BUS													0	010	010	01	1	0.0	6	1	6	-0.13698630136987	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171105173000	https://www.timesofmalta.com/articles/view/20171105/arts-entertainment/The-legacy-lives-on.662339
704111244	20171105	201711	2017	2017.8356	BUS	COMPANY						BUS													1	010	010	01	1	0.0	10	1	10	-10.3896103896104	4	Tororo, Tororo, Uganda	UG	UG76	18585	0.692991	34.1809	-1735295	0								4	Tororo, Tororo, Uganda	UG	UG76	18585	0.692991	34.1809	-1735295	20171105173000	https://www.independent.co.ug/week-dispute-threatens-karamoja-mining-deal/
704111245	20171105	201711	2017	2017.8356	BUS	CORPORATION						BUS													0	013	013	01	1	0.4	2	1	2	-2.54691689008043	4	Penang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	0								4	Penang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	20171105173000	http://www.thesundaily.my/news/2017/11/06/number-flood-victims-penang-rising
704111246	20171105	201711	2017	2017.8356	BUS	BUSINESS						BUS													0	013	013	01	1	0.4	5	1	5	3.84615384615384	3	Bradenton, Florida, United States	US	USFL	FL081	27.4989	-82.5748	279311	0								3	Bradenton, Florida, United States	US	USFL	FL081	27.4989	-82.5748	279311	20171105173000	http://www.bradenton.com/news/business/article182636451.html
704111247	20171105	201711	2017	2017.8356	BUS	COMPANY						BUS													0	014	014	01	1	0.0	6	1	6	-7.69230769230769	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171105173000	https://www.fin24.com/Tech/Companies/twitter-ceo-pledges-tougher-rules-on-hate-speech-violence-20171014
704111248	20171105	201711	2017	2017.8356	BUS	COMPANY						BUS													1	020	020	02	1	3.0	10	1	10	-10.3896103896104	4	Tororo, Tororo, Uganda	UG	UG76	18585	0.692991	34.1809	-1735295	0								4	Tororo, Tororo, Uganda	UG	UG76	18585	0.692991	34.1809	-1735295	20171105173000	https://www.independent.co.ug/week-dispute-threatens-karamoja-mining-deal/
704111249	20171105	201711	2017	2017.8356	BUS	ENTREPRENEUR						BUS													0	036	036	03	1	4.0	10	1	10	4.94037478705281	4	Davao, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	0								4	Davao, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	20171105173000	http://www.sunstar.com.ph/davao/feature/2017/11/05/great-opportunities-await-coconut-enthusiasts-cocolink-conference-573182
704111250	20171105	201711	2017	2017.8356	BUS	BANK						BUS													0	036	036	03	1	4.0	2	1	2	3.84615384615384	3	Bradenton, Florida, United States	US	USFL	FL081	27.4989	-82.5748	279311	0								3	Bradenton, Florida, United States	US	USFL	FL081	27.4989	-82.5748	279311	20171105173000	http://www.bradenton.com/news/business/article182636451.html
704111251	20171105	201711	2017	2017.8356	BUS	COMPANIES						BUS													1	040	040	04	1	1.0	2	1	2	3.91304347826087	3	Stanford, California, United States	US	USCA	CA085	37.4241	-122.166	1867061	0								3	Stanford, California, United States	US	USCA	CA085	37.4241	-122.166	1867061	20171105173000	https://www.paloaltoonline.com/news/2017/11/05/first-person-a-conversation-with-david-kelley-founder-of-ideo-and-stanford-dschool
704111252	20171105	201711	2017	2017.8356	BUS	COMPANIES						BUS													1	040	040	04	1	1.0	8	1	8	3.91304347826087	3	Palo Alto, California, United States	US	USCA	CA085	37.4419	-122.143	277572	0								3	Palo Alto, California, United States	US	USCA		37.4419	-122.143	277572	20171105173000	https://www.paloaltoonline.com/news/2017/11/05/first-person-a-conversation-with-david-kelley-founder-of-ideo-and-stanford-dschool
704111253	20171105	201711	2017	2017.8356	BUS	COMPANY						BUS													1	042	042	04	1	1.9	10	1	10	-10.3896103896104	4	Tororo, Tororo, Uganda	UG	UG76	18585	0.692991	34.1809	-1735295	0								4	Tororo, Tororo, Uganda	UG	UG76	18585	0.692991	34.1809	-1735295	20171105173000	https://www.independent.co.ug/week-dispute-threatens-karamoja-mining-deal/
704111254	20171105	201711	2017	2017.8356	BUS	COMPANIES						BUS													0	051	051	05	1	3.4	6	1	6	-1.22950819672131	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171105173000	https://www.nbcnews.com/business/autos/millions-professional-drivers-will-be-replaced-self-driving-vehicles-n817356
704111255	20171105	201711	2017	2017.8356	BUS	COMPANIES						BUS													0	051	051	05	1	3.4	4	1	4	-1.22950819672131	3	Ann Arbor, Michigan, United States	US	USMI	MI161	42.2709	-83.7263	620133	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171105173000	https://www.nbcnews.com/business/autos/millions-professional-drivers-will-be-replaced-self-driving-vehicles-n817356
704111256	20171105	201711	2017	2017.8356	BUS	COMPANY						BUS													1	071	071	07	2	7.4	10	1	10	1.19617224880383	4	Blackrock, United Kingdom (general), United Kingdom	UK	UK00	40184	51.8	-3.15	-2590136	0								4	Blackrock, United Kingdom (general), United Kingdom	UK	UK00	40184	51.8	-3.15	-2590136	20171105173000	https://stocknewstimes.com/2017/11/05/forsta-ap-fonden-buys-36300-shares-of-ventas-inc-vtr.html
704111257	20171105	201711	2017	2017.8356	BUS	COMPANY						BUS													1	071	071	07	2	7.4	10	1	10	3.30138445154419	3	Northwest Natural Gas Company, Oregon, United States	US	USOR	OR039	44.0856	-123.109	2697270	0								3	Blackrock, New York, United States	US	USNY	NY011	42.7037	-76.6597	972237	20171105173000	https://ledgergazette.com/2017/11/05/northwest-natural-gas-company-nwn-holdings-trimmed-by-fisher-asset-management-llc.html
704111258	20171105	201711	2017	2017.8356	BUS	COMPANY						BUS													1	090	090	09	2	-2.0	6	1	6	-3.23159784560144	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20171105173000	https://www.prnewswire.com/news-releases/dxterity-announces-preliminary-results-from-the-bravo-study-will-be-presented-at-the-2017-acrarhp-annual-meeting-300549517.html
704111259	20171105	201711	2017	2017.8356	BUS	COMPANY						BUS													1	110	110	11	3	-2.0	10	1	10	-2.64900662251655	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20171105173000	http://www.taipeitimes.com/News/biz/archives/2017/11/06/2003681733
704111260	20171105	201711	2017	2017.8356	BUS	INVESTOR						BUS													0	114	114	11	3	-2.0	10	1	10	1.171875	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20171105173000	http://www.philstar.com/opinion/2017/11/06/1756123/not-business-friendly
704111261	20171105	201711	2017	2017.8356	BUS	PRODUCER						BUS													1	160	160	16	4	-4.0	2	1	2	-0.92024539877301	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	0								4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20171105173000	http://cphpost.dk/news/who-is/who-is-peter-aalbaek.html
704111262	20171105	201711	2017	2017.8356	BUS	BUSINESS						BUS			BGR	BULGARIAN	BGR								0	040	040	04	1	1.0	2	1	2	1.75953079178885	1	Bulgaria	BU	BU		43	25	BU	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20171105173000	http://www.ekathimerini.com/222938/article/ekathimerini/community/uploading-an-entrepreneurship-culture
704111263	20171105	201711	2017	2017.8356	BUS	BUSINESS						BUS			BGR	BULGARIAN	BGR								0	040	040	04	1	1.0	2	1	2	1.75953079178885	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20171105173000	http://www.ekathimerini.com/222938/article/ekathimerini/community/uploading-an-entrepreneurship-culture
704111264	20171105	201711	2017	2017.8356	BUS	BUSINESS						BUS			BGREDU	BULGARIAN	BGR					EDU			0	040	040	04	1	1.0	6	1	6	1.75953079178885	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20171105173000	http://www.ekathimerini.com/222938/article/ekathimerini/community/uploading-an-entrepreneurship-culture
704111265	20171105	201711	2017	2017.8356	BUS	INVESTOR						BUS			CRM	CRIMINAL						CRM			1	020	020	02	1	3.0	10	1	10	-3.26797385620915	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171105173000	http://www.philstar.com/business/2017/11/06/1755962/calata-may-face-criminal-complaints
704111266	20171105	201711	2017	2017.8356	BUS	SHOP OWNER						BUS			CRM	THIEF						CRM			1	056	056	05	1	7.0	2	1	2	-1.25628140703518	4	Opua, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.3167	174.117	-1515279	4	Opua, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.3167	174.117	-1515279	4	Opua, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.3167	174.117	-1515279	20171105173000	http://www.nzherald.co.nz/northern-advocate/news/article.cfm?c_id=1503450&objectid=11940065
704111267	20171105	201711	2017	2017.8356	BUS	SHOP OWNER						BUS			CRM	THIEF						CRM			1	070	070	07	2	7.0	2	1	2	-1.25628140703518	4	Kerikeri, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.2167	173.967	-1511831	4	Kerikeri, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.2167	173.967	-1511831	4	Kerikeri, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.2167	173.967	-1511831	20171105173000	http://www.nzherald.co.nz/northern-advocate/news/article.cfm?c_id=1503450&objectid=11940065
704111268	20171105	201711	2017	2017.8356	BUS	INVESTOR						BUS			CRM	CRIMINAL						CRM			1	114	114	11	3	-2.0	8	1	8	-3.26797385620915	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171105173000	http://www.philstar.com/business/2017/11/06/1755962/calata-may-face-criminal-complaints
704111269	20171105	201711	2017	2017.8356	BUS	BUSINESS						BUS			CRM	CRIMINAL						CRM			0	115	115	11	3	-2.0	10	1	10	-3.26797385620915	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171105173000	http://www.philstar.com/business/2017/11/06/1755962/calata-may-face-criminal-complaints
704111270	20171105	201711	2017	2017.8356	BUS	BUSINESS						BUS			ESP	SPAIN	ESP								1	042	042	04	1	1.9	3	1	3	0.1432664756447	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20171105173000	https://theeagleonline.com.ng/rrs-arrests-human-trafficker-rescues-two-victims/
704111271	20171105	201711	2017	2017.8356	BUS	BUSINESS						BUS			ESP	SPAIN	ESP								1	042	042	04	1	1.9	2	1	2	0.1432664756447	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171105173000	https://theeagleonline.com.ng/rrs-arrests-human-trafficker-rescues-two-victims/
704111272	20171105	201711	2017	2017.8356	BUS	COMPANY						BUS			ETH	ADDIS ABABA	ETH								1	073	073	07	2	7.4	4	1	4	4.09556313993174	1	Ethiopia	ET	ET		8	38	ET	1	Canada	CA	CA		60	-96	CA	1	Ethiopia	ET	ET		8	38	ET	20171105173000	https://newbusinessethiopia.com/renew-invests-in-logistics-e-commerce-in-ethiopia/
704111273	20171105	201711	2017	2017.8356	BUS	COMPANY						BUS			ETH	ADDIS ABABA	ETH								1	073	073	07	2	7.4	1	1	1	4.09556313993174	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20171105173000	https://newbusinessethiopia.com/renew-invests-in-logistics-e-commerce-in-ethiopia/
704111274	20171105	201711	2017	2017.8356	BUS	COMPANY						BUS			GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	6	1	6	-4.05797101449275	5	Makati City, San Pedro Makati, Philippines	RP	RPK4	24229	14.5548	121.019	-2436127	5	Makati City, San Pedro Makati, Philippines	RP	RPK4	24229	14.5548	121.019	-2436127	5	Makati City, San Pedro Makati, Philippines	RP	RPK4	24229	14.5548	121.019	-2436127	20171105173000	http://www.philstar.com/opinion/2017/11/06/1756124/good-bully-revenue-collector
704111275	20171105	201711	2017	2017.8356	BUS	COMPANY						BUS			GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	2	1	2	-4.05797101449275	5	Makati City, San Pedro Makati, Philippines	RP	RPK4	24229	14.5548	121.019	-2436127	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171105173000	http://www.philstar.com/opinion/2017/11/06/1756124/good-bully-revenue-collector
704111276	20171105	201711	2017	2017.8356	BUS	COMPANY						BUS			GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	2	1	2	-4.05797101449275	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171105173000	http://www.philstar.com/opinion/2017/11/06/1756124/good-bully-revenue-collector
704111277	20171105	201711	2017	2017.8356	BUS	BANK						BUS			GOV	GOVERNMENT						GOV			0	110	110	11	3	-2.0	5	1	5	-0.3671970624235	4	Victoria Island, Lagos, Nigeria	NI	NI05	22928	6.42806	3.42199	47357	4	Victoria Island, Lagos, Nigeria	NI	NI05	22928	6.42806	3.42199	47357	4	Victoria Island, Lagos, Nigeria	NI	NI05	22928	6.42806	3.42199	47357	20171105173000	http://www.olufamous.com/2017/11/recharge-card-vendors-taxi-drivers.html
704111278	20171105	201711	2017	2017.8356	BUS	INVESTOR						BUS			GOV	MINIST						GOV			1	173	173	17	4	-5.0	1	1	1	-7.04845814977973	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171105173000	https://www.reuters.com/article/us-lebanon-politics-hezbollah/hezbollah-says-saudi-arabia-forced-lebanon-pm-to-resign-idUSKBN1D50WT
704111279	20171105	201711	2017	2017.8356	BUS	BUSINESS						BUS			IGOSEAASN	ASSOCIATION OF SOUTHEAST ASIAN NATIONS	SEA	ASN				IGO			0	046	046	04	1	7.0	5	1	5	1.171875	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171105173000	http://www.philstar.com/opinion/2017/11/06/1756123/not-business-friendly
704111280	20171105	201711	2017	2017.8356	BUS	BUSINESS						BUS			JPN	JAPAN	JPN								0	061	061	06	2	6.4	6	1	6	-4.05797101449275	5	Makati City, San Pedro Makati, Philippines	RP	RPK4	24229	14.5548	121.019	-2436127	5	Makati City, San Pedro Makati, Philippines	RP	RPK4	24229	14.5548	121.019	-2436127	5	Makati City, San Pedro Makati, Philippines	RP	RPK4	24229	14.5548	121.019	-2436127	20171105173000	http://www.philstar.com/opinion/2017/11/06/1756124/good-bully-revenue-collector
704111281	20171105	201711	2017	2017.8356	BUS	BUSINESS						BUS			JPN	JAPAN	JPN								0	061	061	06	2	6.4	4	1	4	-4.05797101449275	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171105173000	http://www.philstar.com/opinion/2017/11/06/1756124/good-bully-revenue-collector
704111282	20171105	201711	2017	2017.8356	BUS	INVESTOR						BUS			MNCUSA	SUN COMMUNITIES INC	USA					MNC			1	010	010	01	1	0.0	5	1	5	2.35897435897436	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171105173000	https://www.dailypolitical.com/2017/11/05/whitnell-co-takes-139000-position-in-sun-communities-inc-sui.html
704111283	20171105	201711	2017	2017.8356	BUS	BUSINESS						BUS			PHL	PHILIPPINE	PHL								1	042	042	04	1	1.9	1	1	1	1.45833333333334	4	Daet, Camarines Norte, Philippines	RP	RP15	24242	14.1122	122.955	-2423121	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171105173000	http://www.philstar.com/business/2017/11/06/1755964/pldt-gets-iso-nod
704111284	20171105	201711	2017	2017.8356	BUS	BUSINESS						BUS			PHL	PHILIPPINE	PHL								1	042	042	04	1	1.9	5	1	5	1.45833333333334	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171105173000	http://www.philstar.com/business/2017/11/06/1755964/pldt-gets-iso-nod
704111285	20171105	201711	2017	2017.8356	BUS	INVESTOR						BUS			PHL	PHILIPPINE	PHL								1	114	114	11	3	-2.0	2	1	2	-3.26797385620915	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171105173000	http://www.philstar.com/business/2017/11/06/1755962/calata-may-face-criminal-complaints
704111286	20171105	201711	2017	2017.8356	BUS	EMPLOYER						BUS			USA	UNITED STATES	USA								0	010	010	01	1	0.0	4	1	4	-2.23713646532439	3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	20171105173000	http://deepstatenation.com/2-alabama-men-fired-after-refusing-to-remove-confederate-flag-from-their-trucks-at-work/
704111287	20171105	201711	2017	2017.8356	BUS	PRODUCER						BUS			USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-0.13698630136987	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171105173000	https://www.timesofmalta.com/articles/view/20171105/arts-entertainment/The-legacy-lives-on.662339
704111288	20171105	201711	2017	2017.8356	BUS	COMPANY						BUS			USA	NEW YORK	USA								1	010	010	01	1	0.0	10	1	10	3.06122448979592	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171105173000	https://www.gomn.com/news/amazon-has-finally-failed-at-something-fresh-grocery-delivery
704111289	20171105	201711	2017	2017.8356	BUS	EMPLOYER						BUS			USA	UNITED STATES	USA								0	013	013	01	1	0.4	4	1	4	-2.23713646532439	3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	20171105173000	http://deepstatenation.com/2-alabama-men-fired-after-refusing-to-remove-confederate-flag-from-their-trucks-at-work/
704111290	20171105	201711	2017	2017.8356	BUS	BANK						BUS			USA	UNITED STATES	USA								0	036	036	03	1	4.0	8	1	8	3.84615384615384	3	Bradenton, Florida, United States	US	USFL	FL081	27.4989	-82.5748	279311	3	Bradenton, Florida, United States	US	USFL	FL081	27.4989	-82.5748	279311	3	Bradenton, Florida, United States	US	USFL	FL081	27.4989	-82.5748	279311	20171105173000	http://www.bradenton.com/news/business/article182636451.html
704111291	20171105	201711	2017	2017.8356	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								1	043	043	04	1	2.8	10	1	10	-0.27137042062416	3	Ocean City, Maryland, United States	US	USMD	MD047	38.3365	-75.0849	586284	3	Ocean City, Maryland, United States	US	USMD		38.3365	-75.0849	586284	3	Ocean City, Maryland, United States	US	USMD		38.3365	-75.0849	586284	20171105173000	http://www.app.com/story/opinion/columnists/2017/11/05/gen-john-kelly-robert-lee-patrick-buchanan/107311082/
704111292	20171105	201711	2017	2017.8356	BUS	INVESTOR						BUS			USA	A US	USA								0	071	071	07	2	7.4	10	1	10	-0.635593220338978	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	20171105173000	http://www.taipeitimes.com/News/biz/archives/2017/11/06/2003681732
704111293	20171105	201711	2017	2017.8356	BUSGOV	AIRLINE						BUS	GOV		BUS	MANUFACTURER						BUS			1	020	020	02	1	3.0	6	1	6	-0.26408450704225	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171105173000	http://www.businessinsider.com/heres-what-it-will-take-to-make-extra-long-haul-flights-possible-2017-10
704111294	20171105	201711	2017	2017.8356	BUSGOV	AIRLINE						BUS	GOV		BUS	MANUFACTURER						BUS			1	020	020	02	1	3.0	4	1	4	-0.26408450704225	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105173000	http://www.businessinsider.com/heres-what-it-will-take-to-make-extra-long-haul-flights-possible-2017-10
704111295	20171105	201711	2017	2017.8356	BUSGOV	AIRLINE						BUS	GOV		GBR	LONDON	GBR								1	036	036	03	1	4.0	2	1	2	-0.26408450704225	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171105173000	http://www.businessinsider.com/heres-what-it-will-take-to-make-extra-long-haul-flights-possible-2017-10
704111296	20171105	201711	2017	2017.8356	BUSGOV	AIRLINE						BUS	GOV		GBR	LONDON	GBR								1	036	036	03	1	4.0	8	1	8	-0.26408450704225	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171105173000	http://www.businessinsider.com/heres-what-it-will-take-to-make-extra-long-haul-flights-possible-2017-10
704111297	20171105	201711	2017	2017.8356	CAN	NOVA SCOTIA	CAN																		1	030	030	03	1	4.0	5	1	5	-5.61797752808988	0								0								0								20171105173000	http://www.ctvnews.ca/health/warnings-spread-to-humans-for-rare-sometimes-fatal-pet-infection-1.3664279
704111298	20171105	201711	2017	2017.8356	CAN	CANADA	CAN																		0	042	042	04	1	1.9	2	1	2	-2.2911051212938	4	Shuswap River, British Columbia, Canada	CA	CA02	12566	50.7167	-119.05	-573607	0								4	Shuswap River, British Columbia, Canada	CA	CA02	12566	50.7167	-119.05	-573607	20171105173000	http://vancouversun.com/news/local-news/joy-riding-jet-boaters-destroying-pitt-river-salmon-fishermen
704111299	20171105	201711	2017	2017.8356	CAN	CANADA	CAN																		1	043	043	04	1	2.8	4	1	4	0.68587105624143	4	Vimy, Alberta, Canada	CA	CA01	154724	54.0667	-113.65	-575392	0								4	Vimy, Alberta, Canada	CA	CA01	154724	54.0667	-113.65	-575392	20171105173000	http://www.timminspress.com/2017/11/05/timmins-piper-plays-at-vimy-ridge
704111300	20171105	201711	2017	2017.8356	CAN	CANADA	CAN																		0	051	051	05	1	3.4	24	1	24	-2.79583708114773	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20171105173000	https://www.winnipegfreepress.com/arts-and-life/life/greenpage/atcos-plans-for-power-line-in-jasper-national-park-meeting-resistance-455363693.html
704111301	20171105	201711	2017	2017.8356	CAN	CANADA	CAN																		0	071	071	07	2	7.4	2	1	2	1.36286201022146	4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	0								4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	20171105173000	https://www.dailypolitical.com/2017/11/05/advisors-preferred-llc-sells-3462-shares-of-ishares-barclays-7-10-year-trasry-bnd-fd-ief.html
