704056843	20171105	201711	2017	2017.8356											CVL	RESIDENTS						CVL			0	042	042	04	1	1.9	10	1	10	0.94438614900315	0								3	Ghost Ranch, New Mexico, United States	US	USNM		36.3317	-106.473	906530	3	Ghost Ranch, New Mexico, United States	US	USNM		36.3317	-106.473	906530	20171105111500	http://www.hawaiitribune-herald.com/news/features/new-mexico-balloon-rides-natural-wonders-georgia-o-keeffe
704056844	20171105	201711	2017	2017.8356											CVL	RESIDENTS						CVL			0	051	051	05	1	3.4	10	1	10	0.94438614900315	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20171105111500	http://www.hawaiitribune-herald.com/news/features/new-mexico-balloon-rides-natural-wonders-georgia-o-keeffe
704056845	20171105	201711	2017	2017.8356											CVL	CITIZEN						CVL			1	112	112	11	3	-2.0	5	1	5	-7.55555555555555	0								4	Benguela, Benguela, Angola	AO	AO01	4216	-12.5783	13.4072	-2858520	4	Benguela, Benguela, Angola	AO	AO01	4216	-12.5783	13.4072	-2858520	20171105111500	http://www.angop.ao/angola/en_us/noticias/sociedade/2017/10/44/Benguela-Fake-police-officer-arrested,168a83bb-6397-4652-ae98-8efd8b3f0a1a.html
704056846	20171105	201711	2017	2017.8356											DEU	GERMANY	DEU								0	042	042	04	1	1.9	2	1	2	-2.93367346938775	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105111500	http://www.themalaymailonline.com/world/article/a-year-on-trump-tests-limit-of-uk-special-relationship
704056847	20171105	201711	2017	2017.8356											DEU	GERMANY	DEU								0	043	043	04	1	2.8	2	1	2	-2.93367346938775	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20171105111500	http://www.themalaymailonline.com/world/article/a-year-on-trump-tests-limit-of-uk-special-relationship
704056848	20171105	201711	2017	2017.8356											EDU	UNIVERSITY						EDU			0	036	036	03	1	4.0	10	1	10	1.22116689280869	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105111500	http://www.telegram.com/news/20171105/college-town-say-more-than-thanks-to-service-members
704056849	20171105	201711	2017	2017.8356											ELI	FIRST LADY						ELI			0	036	036	03	1	4.0	2	1	2	4.44964871194379	0								4	Reuven, HaMerkaz, Israel	IS	IS02	18311	32.3493	34.994	-779827	4	Reuven, HaMerkaz, Israel	IS	IS02	18311	32.3493	34.994	-779827	20171105111500	http://www.israelnationalnews.com/News/News.aspx/237657
704056850	20171105	201711	2017	2017.8356											ELI	FIRST LADY						ELI			0	036	036	03	1	4.0	6	1	6	4.44964871194379	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171105111500	http://www.israelnationalnews.com/News/News.aspx/237657
704056851	20171105	201711	2017	2017.8356											ELI	FIRST LADY						ELI			0	051	051	05	1	3.4	2	1	2	4.44964871194379	0								4	Reuven, HaMerkaz, Israel	IS	IS02	18311	32.3493	34.994	-779827	1	Spain	SP	SP		40	-4	SP	20171105111500	http://www.israelnationalnews.com/News/News.aspx/237657
704056852	20171105	201711	2017	2017.8356											ELI	ACTOR						ELI			0	112	112	11	3	-2.0	6	1	6	-2.79937791601866	0								4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	20171105111500	http://www.mirror.co.uk/3am/celebrity-news/kevin-spacey-latest-allegations-london-11465438
704056853	20171105	201711	2017	2017.8356											EUR	EUROPE	EUR								0	040	040	04	1	1.0	2	1	2	-5.98802395209581	0								4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	20171105111500	https://www.reuters.com/article/us-new-york-attack/islamic-state-says-new-york-truck-attacker-is-caliphate-soldier-idUSKBN1D20F2
704056854	20171105	201711	2017	2017.8356											EUR	EUROPE	EUR								0	040	040	04	1	1.0	6	1	6	-5.98802395209581	0								4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	1	Argentina	AR	AR		-34	-64	AR	20171105111500	https://www.reuters.com/article/us-new-york-attack/islamic-state-says-new-york-truck-attacker-is-caliphate-soldier-idUSKBN1D20F2
704056855	20171105	201711	2017	2017.8356											EUR	EUROPE	EUR								0	040	040	04	1	1.0	2	1	2	-5.98802395209581	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Argentina	AR	AR		-34	-64	AR	20171105111500	https://www.reuters.com/article/us-new-york-attack/islamic-state-says-new-york-truck-attacker-is-caliphate-soldier-idUSKBN1D20F2
704056856	20171105	201711	2017	2017.8356											FRA	FRANCE	FRA								0	040	040	04	1	1.0	4	1	4	3.46191889218596	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171105111500	http://muse.jhu.edu/book/56606
704056857	20171105	201711	2017	2017.8356											GBR	BRITISH	GBR								1	051	051	05	1	3.4	10	1	10	-1.87207488299532	0								1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	20171105111500	https://www.metal-archives.com/reviews/Barathrum/Okkult/8575/Felix_1666/329559
704056858	20171105	201711	2017	2017.8356											GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	2	1	2	4.44964871194379	0								4	Reuven, HaMerkaz, Israel	IS	IS02	18311	32.3493	34.994	-779827	4	Reuven, HaMerkaz, Israel	IS	IS02	18311	32.3493	34.994	-779827	20171105111500	http://www.israelnationalnews.com/News/News.aspx/237657
704056859	20171105	201711	2017	2017.8356											GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	2	1	2	4.44964871194379	0								1	Spain	SP	SP		40	-4	SP	4	Reuven, HaMerkaz, Israel	IS	IS02	18311	32.3493	34.994	-779827	20171105111500	http://www.israelnationalnews.com/News/News.aspx/237657
704056860	20171105	201711	2017	2017.8356											GOV	KING						GOV			0	040	040	04	1	1.0	6	1	6	-3.98406374501992	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171105111500	https://www.iol.co.za/sunday-tribune/news/lodge-complaints-over-fake-cosmetics-brand-11863498
