702870247	20171101	201711	2017	2017.8247	EDU	STUDENT						EDU			GBRGOV	BRITISH	GBR					GOV			1	010	010	01	1	0.0	8	2	8	-3.30889668688639	1	West Bank	WE	WE		31.666667	35.25	WE	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171101070000	http://www.countercurrents.org/2017/11/01/racism-propaganda-and-wars/
702870248	20171101	201711	2017	2017.8247	EDU	STUDENT						EDU			GBRGOV	BRITISH	GBR					GOV			1	040	040	04	1	1.0	6	2	6	-3.33938343928737	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171101070000	http://www.countercurrents.org/2017/11/01/racism-propaganda-and-wars/
702870249	20171101	201711	2017	2017.8247	EDU	STUDENT						EDU			GBRGOV	BRITISH	GBR					GOV			1	040	040	04	1	1.0	6	2	6	-3.33938343928737	1	West Bank	WE	WE		31.666667	35.25	WE	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171101070000	http://www.countercurrents.org/2017/11/01/racism-propaganda-and-wars/
702870250	20171101	201711	2017	2017.8247	EDU	UNIVERSITY						EDU			IGOBUSGOS	GROUP OF SEVEN		GOS				IGO	BUS		0	042	042	04	1	1.9	3	1	3	1.07962213225371	4	Dalhousie, New Brunswick, Canada	CA	CA04	12732	48.0667	-66.3667	-563286	4	Dalhousie, New Brunswick, Canada	CA	CA04	12732	48.0667	-66.3667	-563286	4	Dalhousie, New Brunswick, Canada	CA	CA04	12732	48.0667	-66.3667	-563286	20171101070000	https://www.thecoast.ca/halifax/EventSearch?narrowByDate=2017-11-07%2004:00:00
702870251	20171101	201711	2017	2017.8247	EDU	STUDENT						EDU			ISR	ISRAEL	ISR								1	010	010	01	1	0.0	2	2	2	-3.33938343928737	1	West Bank	WE	WE		31.666667	35.25	WE	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171101070000	http://www.countercurrents.org/2017/11/01/racism-propaganda-and-wars/
702870252	20171101	201711	2017	2017.8247	EDU	STUDENT						EDU			ISR	ISRAEL	ISR								1	010	010	01	1	0.0	2	2	2	-3.33938343928737	1	West Bank	WE	WE		31.666667	35.25	WE	1	West Bank	WE	WE		31.666667	35.25	WE	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171101070000	http://www.countercurrents.org/2017/11/01/racism-propaganda-and-wars/
702870253	20171101	201711	2017	2017.8247	EDU	SCHOOL						EDU			LAB	ORGANIZED LABOR						LAB			1	071	071	07	2	7.4	5	1	5	-1.04166666666667	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20171101070000	http://www.delcotimes.com/opinion/20171101/another-view-no-off-years-for-elections
702870254	20171101	201711	2017	2017.8247	EDU	STUDENT						EDU			MED	JOURNALIST						MED			1	020	020	02	1	3.0	2	1	2	0.52219321148825	4	Dubbo, New South Wales, Australia	AS	AS02	5096	-32.243	148.605	-1570695	4	Dubbo, New South Wales, Australia	AS	AS02	5096	-32.243	148.605	-1570695	4	Dubbo, New South Wales, Australia	AS	AS02	5096	-32.243	148.605	-1570695	20171101070000	http://www.dailyliberal.com.au/story/5027190/dr-stan-grant-jnr-inspires-students-to-be-themselves-photos/
702870255	20171101	201711	2017	2017.8247	EDU	STUDENT						EDU			MED	JOURNALIST						MED			1	020	020	02	1	3.0	8	1	8	0.52219321148825	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20171101070000	http://www.dailyliberal.com.au/story/5027190/dr-stan-grant-jnr-inspires-students-to-be-themselves-photos/
702870256	20171101	201711	2017	2017.8247	EDU	COLLEGE						EDU			MIL	AIR FORCE						MIL			1	051	051	05	1	3.4	10	1	10	6.14657210401892	0								0								0								20171101070000	http://manninglive.com/2017/11/01/cctc-alumnus-donates-books-to-natural-resources-management-program/
702870257	20171101	201711	2017	2017.8247	EDU	STUDENT						EDU			NOR	NORWEGIAN	NOR								1	010	010	01	1	0.0	6	1	6	-2.00400801603206	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171101070000	http://www.dailyecho.co.uk/news/15631410.Backpacking_teen_found_hanged_after_fight_over_girl/
702870258	20171101	201711	2017	2017.8247	EDU	SCHOOL						EDU			PER	LIMA	PER								1	043	043	04	1	2.8	1	1	1	-5.84415584415585	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171101070000	http://www.dispatch.com/news/20171031/columbus-homicides-hit-111-after-southeast-side-shooting
702870259	20171101	201711	2017	2017.8247	EDU	STUDENT						EDU			PSE	WEST BANK	PSE								1	010	010	01	1	0.0	8	2	8	-3.30889668688639	1	West Bank	WE	WE		31.666667	35.25	WE	1	West Bank	WE	WE		31.666667	35.25	WE	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171101070000	http://www.countercurrents.org/2017/11/01/racism-propaganda-and-wars/
702870260	20171101	201711	2017	2017.8247	EDU	STUDENT						EDU			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	2.21465076660988	3	Monmouth University, New Jersey, United States	US	USNJ	NJ025	40.2781	-74.0065	882472	3	Monmouth University, New Jersey, United States	US	USNJ		40.2781	-74.0065	882472	3	Monmouth University, New Jersey, United States	US	USNJ		40.2781	-74.0065	882472	20171101070000	http://www.dailytargum.com/article/2017/11/student-activists-from-around-nj-convene-at-rutgers-for-1st-meeting
702870261	20171101	201711	2017	2017.8247	EDU	COLLEGE						EDU			USA	UNITED STATES	USA								1	1124	112	11	3	-2.0	2	1	2	2.32558139534884	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	20171101070000	http://www.nkyTribune.com/2017/11/sullivan-university-offering-grants-to-prospective-students-in-northern-kentucky-region/
702870262	20171101	201711	2017	2017.8247	EDU	UNIVERSITY						EDU			USAEDU	UNITED STATES	USA					EDU			1	010	010	01	1	0.0	3	1	3	-5.29665998487433	3	Columbia University, New York, United States	US	USNY	NY061	40.809	-73.9613	947193	3	Columbia University, New York, United States	US	USNY		40.809	-73.9613	947193	3	Columbia University, New York, United States	US	USNY		40.809	-73.9613	947193	20171101070000	http://theweek.com/speedreads/734512/civil-war-historians-are-unimpressed-disturbed-by-john-kellys-views-robert-e-lee-civil-war
702870263	20171101	201711	2017	2017.8247	EDU	PROFESSOR						EDU			USAPRI	PUERTO RICO	USA								0	010	010	01	1	0.0	2	1	2	1.56412930135558	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20171101070000	https://biotechin.asia/2017/11/01/lens-questions-answers-professor-osmat-jefferson/
702870264	20171101	201711	2017	2017.8247	EDU	STUDENT						EDU			idgEDU	INDIGENOUS			idg			EDU			1	043	043	04	1	2.8	8	1	8	0.52219321148825	4	Dubbo, New South Wales, Australia	AS	AS02	5096	-32.243	148.605	-1570695	4	Dubbo, New South Wales, Australia	AS	AS02	5096	-32.243	148.605	-1570695	4	Dubbo, New South Wales, Australia	AS	AS02	5096	-32.243	148.605	-1570695	20171101070000	http://www.dailyliberal.com.au/story/5027190/dr-stan-grant-jnr-inspires-students-to-be-themselves-photos/
702870265	20171101	201711	2017	2017.8247	EDUEDU	COLLEGE						EDU	EDU												0	010	010	01	1	0.0	1	1	1	-4.14414414414415	2	California, United States	US	USCA		36.17	-119.746	CA	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171101070000	http://www.countercurrents.org/2017/11/01/walls-and-militarized-police-how-israel-is-exporting-its-occupation-to-the-united-states/
702870266	20171101	201711	2017	2017.8247	EDUEDU	COLLEGE						EDU	EDU		EDU	COLLEGE						EDU			1	042	042	04	1	1.9	5	1	5	-4.97512437810945	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20171101070000	http://www.sandiegouniontribune.com/sd-statsdigital-faces-of-hunger-htmlstory.html
702870267	20171101	201711	2017	2017.8247	EDUEDU	UNIVERSITY						EDU	EDU		EDU	STUDENT						EDU			1	071	071	07	2	7.4	10	1	10	-3.26382592928377	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171101070000	http://columbiaspectator.com/opinion/2017/11/01/cucr-and-the-privilege-of-unaccountability/
702870268	20171101	201711	2017	2017.8247	EDUEDU	SCHOOL						EDU	EDU		EDU	SCHOOL						EDU			1	115	115	11	3	-2.0	2	1	2	-4.66237942122186	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171101070000	http://www.themonitor.com/news/local/article_529d7a41-3408-55df-9d95-82f03eab8fca.html
702870269	20171101	201711	2017	2017.8247	EDUEDU	SCHOOL						EDU	EDU		EDU	SCHOOL						EDU			1	190	190	19	4	-10.0	8	1	8	-4.66237942122186	3	Harlingen, Texas, United States	US	USTX	TX061	26.1906	-97.6961	1337354	3	Hidalgo County, Texas, United States	US	USTX		26.3337	-98.2003	1383893	3	Harlingen, Texas, United States	US	USTX	TX061	26.1906	-97.6961	1337354	20171101070000	http://www.themonitor.com/news/local/article_529d7a41-3408-55df-9d95-82f03eab8fca.html
702870270	20171101	201711	2017	2017.8247	EDUOPP	STUDENT						EDU	OPP												1	046	046	04	1	7.0	10	1	10	2.21465076660988	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20171101070000	http://www.dailytargum.com/article/2017/11/student-activists-from-around-nj-convene-at-rutgers-for-1st-meeting
702870271	20171101	201711	2017	2017.8247	EGY	EGYPTIAN	EGY								CVL	CIVILIAN						CVL			0	180	180	18	4	-9.0	4	1	4	-8.04597701149425	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171101070000	http://www.njherald.com/article/20171031/AP/310319812
702870272	20171101	201711	2017	2017.8247	EGY	SINAI	EGY								CVL	CIVILIAN						CVL			0	190	190	19	4	-10.0	7	1	7	-8.04597701149425	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171101070000	http://www.njherald.com/article/20171031/AP/310319812
702870273	20171101	201711	2017	2017.8247	EGY	CAIRO	EGY								EGYMIL	EGYPT	EGY					MIL			1	1712	171	17	4	-9.2	8	1	8	-8.04597701149425	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171101070000	http://www.njherald.com/article/20171031/AP/310319812
702870274	20171101	201711	2017	2017.8247	EGYCOP	EGYPTIAN	EGY					COP			CVL	CIVILIAN						CVL			0	1124	112	11	3	-2.0	10	1	10	-8.04597701149425	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171101070000	http://www.njherald.com/article/20171031/AP/310319812
702870275	20171101	201711	2017	2017.8247	EGYCOP	EGYPTIAN	EGY					COP			CVL	CIVILIAN						CVL			0	180	180	18	4	-9.0	6	1	6	-8.04597701149425	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171101070000	http://www.njherald.com/article/20171031/AP/310319812
702870276	20171101	201711	2017	2017.8247	EGYCOP	EGYPTIAN	EGY					COP			EGY	EGYPTIAN	EGY								0	190	190	19	4	-10.0	3	1	3	-8.04597701149425	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171101070000	http://www.njherald.com/article/20171031/AP/310319812
702870277	20171101	201711	2017	2017.8247	ELI	RETIRED						ELI													0	013	013	01	1	0.4	10	1	10	-2.89256198347107	4	Freetown, Western Area, Sierra Leone	SL	SL04	111381	8.49	-13.2342	-1315606	0								4	Freetown, Western Area, Sierra Leone	SL	SL04	111381	8.49	-13.2342	-1315606	20171101070000	http://www.thesierraleonetelegraph.com/where-is-sierra-leones-missing-deputy-ambassador-to-nigeria/
702870278	20171101	201711	2017	2017.8247	ELI	ACTOR						ELI													1	020	020	02	1	3.0	4	1	4	-1.70454545454546	4	Katha, Uttar Pradesh, India	IN	IN36	17937	27.5993	79.5818	10453006	0								4	Katha, Uttar Pradesh, India	IN	IN36	17937	27.5993	79.5818	10453006	20171101070000	http://www.deccanchronicle.com/entertainment/bollywood/011117/why-akshay-kumar-could-be-the-murderer-in-sidharth-sonakshi-starrer-ittefaq.html
702870279	20171101	201711	2017	2017.8247	ELI	ACTOR						ELI			BUS	INDUSTRY						BUS			1	046	046	04	1	7.0	5	1	5	-0.738007380073809	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171101070000	https://www.siasat.com/news/kangana-ranaut-focused-mental-health-overcome-obstacles-1250152/
702870280	20171101	201711	2017	2017.8247	ELI	ACTOR						ELI			MED	TELEVISION						MED			1	040	040	04	1	1.0	8	1	8	-2.96400846859562	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20171101070000	http://www.cbs8.com/story/36732728/new-allegations-leveled-against-actors-spacey-piven
702870281	20171101	201711	2017	2017.8247	ELICOP	RETIRED						ELI	COP												0	010	010	01	1	0.0	5	1	5	-7.8546307151231	3	Rochester, New York, United States	US	USNY	NY055	43.1548	-77.6156	962684	0								3	Rochester, New York, United States	US	USNY	NY055	43.1548	-77.6156	962684	20171101070000	http://www.whec.com/news/rochester-killers-kenneth-bianchi-denies-the-hillside-strangler/4654065/?cat=565
702870282	20171101	201711	2017	2017.8247	ESP	SPAIN	ESP								BEL	BELGIUM	BEL								0	192	192	19	4	-9.5	2	1	2	-4.91803278688524	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171101070000	http://www.theaustralian.com.au/news/latest-news/spain-awaits-next-move-by-puigdemont/news-story/e48435a6ae188f4d60819a2cb18201be?nk=90124e4770ec7e5ea0fcf40231d37c7f-1509518896
702870283	20171101	201711	2017	2017.8247	ESP	BARCELONA	ESP								FRA	PARIS	FRA								0	040	040	04	1	1.0	2	1	2	2.59917920656634	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171101070000	https://thecarousel.com/misc/shop-small-go-local-and-support-small-business/
702870284	20171101	201711	2017	2017.8247	ESP	SPAIN	ESP								FRA	FRANCE	FRA								0	040	040	04	1	1.0	2	1	2	2.59917920656634	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171101070000	https://thecarousel.com/misc/shop-small-go-local-and-support-small-business/
702870285	20171101	201711	2017	2017.8247	ESP	BARCELONA	ESP								FRA	PARIS	FRA								0	040	040	04	1	1.0	6	1	6	2.59917920656634	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171101070000	https://thecarousel.com/misc/shop-small-go-local-and-support-small-business/
702870286	20171101	201711	2017	2017.8247	ESP	BARCELONA	ESP								GBR	LONDON	GBR								0	040	040	04	1	1.0	2	1	2	2.59917920656634	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171101070000	https://thecarousel.com/misc/shop-small-go-local-and-support-small-business/
702870287	20171101	201711	2017	2017.8247	ESP	SPAIN	ESP								GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	2	1	2	2.59917920656634	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171101070000	https://thecarousel.com/misc/shop-small-go-local-and-support-small-business/
702870288	20171101	201711	2017	2017.8247	ESP	BARCELONA	ESP								GBR	LONDON	GBR								0	040	040	04	1	1.0	6	1	6	2.59917920656634	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171101070000	https://thecarousel.com/misc/shop-small-go-local-and-support-small-business/
702870289	20171101	201711	2017	2017.8247	ESP	CATALONIA	ESP								SEPCVL	SEPARATIST						SEP	CVL		0	025	025	02	1	-0.3	2	1	2	-4.91803278688524	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171101070000	http://www.theaustralian.com.au/news/latest-news/spain-awaits-next-move-by-puigdemont/news-story/e48435a6ae188f4d60819a2cb18201be?nk=90124e4770ec7e5ea0fcf40231d37c7f-1509518896
702870290	20171101	201711	2017	2017.8247	ESPGOV	MADRID	ESP					GOV			BEL	BELGIUM	BEL								1	0233	023	02	1	3.4	6	1	6	-4.91803278688524	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171101070000	http://www.theaustralian.com.au/news/latest-news/spain-awaits-next-move-by-puigdemont/news-story/e48435a6ae188f4d60819a2cb18201be?nk=90124e4770ec7e5ea0fcf40231d37c7f-1509518896
702870291	20171101	201711	2017	2017.8247	ESPGOV	CATALONIA	ESP					GOV			BEL	BRUSSELS	BEL								0	080	080	08	2	5.0	2	1	2	-6.10328638497653	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171101070000	TRK Peterburg Channel Five TV in Russian/BBC Monitoring/(c) BBC
702870292	20171101	201711	2017	2017.8247	ESPGOV	CATALONIA	ESP					GOV			JUD	LAWYER						JUD			0	112	112	11	3	-2.0	2	1	2	-6.10328638497653	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171101070000	TRK Peterburg Channel Five TV in Russian/BBC Monitoring/(c) BBC
702870293	20171101	201711	2017	2017.8247	ESPGOV	CATALONIA	ESP					GOV			JUD	LAWYER						JUD			0	112	112	11	3	-2.0	8	1	8	-6.10328638497653	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171101070000	TRK Peterburg Channel Five TV in Russian/BBC Monitoring/(c) BBC
702870294	20171101	201711	2017	2017.8247	ESPJUD	SPANISH	ESP					JUD			BEL	BRUSSELS	BEL								1	042	042	04	1	1.9	6	1	6	-4.91803278688524	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171101070000	http://www.theaustralian.com.au/news/latest-news/spain-awaits-next-move-by-puigdemont/news-story/e48435a6ae188f4d60819a2cb18201be?nk=90124e4770ec7e5ea0fcf40231d37c7f-1509518896
702870295	20171101	201711	2017	2017.8247	EUR	EUROPEAN	EUR																		1	040	040	04	1	1.0	5	1	5	3.57142857142857	0								0								0								20171101070000	https://findbiometrics.com/next-biometrics-shipping-sensor-module-notebooks-410313/
702870296	20171101	201711	2017	2017.8247	EUR	EUROPE	EUR																		0	111	111	11	3	-2.0	5	1	5	-2.28417266187051	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20171101070000	http://sacw.net/article13550.html
702870297	20171101	201711	2017	2017.8247	EUR	EUROPEAN	EUR								AFR	AFRICA	AFR								1	036	036	03	1	4.0	10	1	10	-1.18694362017804	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171101070000	http://www.nairaland.com/4150100/africans-attack-dhl-tweeting-bushland
702870298	20171101	201711	2017	2017.8247	EUR	EUROPE	EUR								BUS	COMPANY						BUS			0	061	061	06	2	6.4	10	1	10	0.548245614035085	0								0								0								20171101070000	https://www.dailypolitical.com/2017/10/31/short-interest-in-juniper-networks-inc-jnpr-increases-by-22-1.html
702870299	20171101	201711	2017	2017.8247	EURCVL	EUROPEAN	EUR					CVL			QAT	QATAR	QAT								1	036	036	03	1	4.0	2	1	2	4.58135860979462	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20171101070000	http://www.thepeninsulaqatar.com/article/01/11/2017/Finland-celebrates-100-years-of-Independence
702870300	20171101	201711	2017	2017.8247	EURCVL	EUROPEAN	EUR					CVL			QAT	QATAR	QAT								1	036	036	03	1	4.0	8	1	8	4.58135860979462	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20171101070000	http://www.thepeninsulaqatar.com/article/01/11/2017/Finland-celebrates-100-years-of-Independence
702870301	20171101	201711	2017	2017.8247	FIN	FINLAND	FIN																		1	017	017	01	1	0.0	2	1	2	4.58135860979462	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	0								4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20171101070000	http://www.thepeninsulaqatar.com/article/01/11/2017/Finland-celebrates-100-years-of-Independence
702870302	20171101	201711	2017	2017.8247	FIN	FINLAND	FIN																		1	017	017	01	1	0.0	8	1	8	4.58135860979462	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	0								4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20171101070000	http://www.thepeninsulaqatar.com/article/01/11/2017/Finland-celebrates-100-years-of-Independence
702870303	20171101	201711	2017	2017.8247	FIN	FINNISH	FIN								EDU	PROFESSOR						EDU			1	017	017	01	1	0.0	2	1	2	4.58135860979462	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20171101070000	http://www.thepeninsulaqatar.com/article/01/11/2017/Finland-celebrates-100-years-of-Independence
702870304	20171101	201711	2017	2017.8247	FIN	FINNISH	FIN								FINEDU	FINLAND	FIN					EDU			1	017	017	01	1	0.0	2	1	2	4.58135860979462	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20171101070000	http://www.thepeninsulaqatar.com/article/01/11/2017/Finland-celebrates-100-years-of-Independence
702870305	20171101	201711	2017	2017.8247	FIN	FINLAND	FIN								QAT	QATAR	QAT								0	051	051	05	1	3.4	2	1	2	4.58135860979462	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20171101070000	http://www.thepeninsulaqatar.com/article/01/11/2017/Finland-celebrates-100-years-of-Independence
