705629813	20171110	201711	2017	2017.8493	PAK	PAKISTAN	PAK								AFG	AFGHANISTAN	AFG								0	020	020	02	1	3.0	2	1	2	-3.25693606755127	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Urdu, Vardak, Afghanistan	AF	AF27	3757	34.1886	68.6175	-3385988	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20171110094500	BBC Monitoring/BBC Monitoring/(c) BBC
705629814	20171110	201711	2017	2017.8493	PAK	PAKISTAN	PAK								AFG	AFGHANISTAN	AFG								0	020	020	02	1	3.0	2	1	2	-3.25693606755127	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Urdu, Vardak, Afghanistan	AF	AF27	3757	34.1886	68.6175	-3385988	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	20171110094500	BBC Monitoring/BBC Monitoring/(c) BBC
705629815	20171110	201711	2017	2017.8493	PAK	PAKISTAN	PAK								AFG	AFGHANISTAN	AFG								0	020	020	02	1	3.0	4	1	4	-3.25693606755127	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Urdu, Vardak, Afghanistan	AF	AF27	3757	34.1886	68.6175	-3385988	1	India	IN	IN		20	77	IN	20171110094500	BBC Monitoring/BBC Monitoring/(c) BBC
705629816	20171110	201711	2017	2017.8493	PAK	PAKISTAN	PAK								AFG	AFGHANISTAN	AFG								0	020	020	02	1	3.0	2	1	2	-3.25693606755127	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171110094500	BBC Monitoring/BBC Monitoring/(c) BBC
705629817	20171110	201711	2017	2017.8493	PAK	PAKISTAN	PAK								GOV	PRESIDENT						GOV			0	120	120	12	3	-4.0	8	1	8	-3.25693606755127	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	20171110094500	BBC Monitoring/BBC Monitoring/(c) BBC
705629818	20171110	201711	2017	2017.8493	PAK	PAKISTAN	PAK								PAKGOV	PAKISTAN	PAK					GOV			0	120	120	12	3	-4.0	2	1	2	-3.25693606755127	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	20171110094500	BBC Monitoring/BBC Monitoring/(c) BBC
705629819	20171110	201711	2017	2017.8493	PAN	PANAMA	PAN								PAKELIGOV	NAWAZ SHARIF	PAK					ELI	GOV		0	160	160	16	4	-4.0	2	1	2	-3.25693606755127	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	20171110094500	BBC Monitoring/BBC Monitoring/(c) BBC
705629820	20171110	201711	2017	2017.8493	PAN	PANAMA	PAN								PAKELIGOV	NAWAZ SHARIF	PAK					ELI	GOV		0	160	160	16	4	-4.0	8	1	8	-3.25693606755127	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	20171110094500	BBC Monitoring/BBC Monitoring/(c) BBC
705629821	20171110	201711	2017	2017.8493	PHL	PHILIPPINE	PHL																		1	039	039	03	1	5.0	5	1	5	-2	1	Philippines	RP	RP		13	122	RP	0								1	Philippines	RP	RP		13	122	RP	20171110094500	Manila Bulletin website in English/BBC Monitoring/(c) BBC
705629822	20171110	201711	2017	2017.8493	PHL	PHILIPPINE	PHL								GOV	PRESIDENT						GOV			1	039	039	03	1	5.0	5	1	5	-2	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171110094500	Manila Bulletin website in English/BBC Monitoring/(c) BBC
705629823	20171110	201711	2017	2017.8493	PHL	FILIPINO	PHL								PHLCVL	PHILIPPINE	PHL					CVL			1	036	036	03	1	4.0	2	1	2	-2	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171110094500	Manila Bulletin website in English/BBC Monitoring/(c) BBC
705629824	20171110	201711	2017	2017.8493	PHL	FILIPINO	PHL								VNM	VIETNAM	VNM								1	036	036	03	1	4.0	2	1	2	-2	1	Philippines	RP	RP		13	122	RP	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	1	Philippines	RP	RP		13	122	RP	20171110094500	Manila Bulletin website in English/BBC Monitoring/(c) BBC
705629825	20171110	201711	2017	2017.8493	PHLCVL	PHILIPPINE	PHL					CVL			PHL	FILIPINO	PHL								1	036	036	03	1	4.0	2	1	2	-2	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171110094500	Manila Bulletin website in English/BBC Monitoring/(c) BBC
705629826	20171110	201711	2017	2017.8493	PHLCVL	FILIPINO	PHL					CVL			VNM	VIETNAM	VNM								1	036	036	03	1	4.0	2	1	2	-2	1	Philippines	RP	RP		13	122	RP	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	1	Philippines	RP	RP		13	122	RP	20171110094500	Manila Bulletin website in English/BBC Monitoring/(c) BBC
705629827	20171110	201711	2017	2017.8493	PHLCVL	PHILIPPINE	PHL					CVL			VNMCVL	VIETNAM	VNM					CVL			1	036	036	03	1	4.0	2	1	2	-2	1	Philippines	RP	RP		13	122	RP	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	1	Philippines	RP	RP		13	122	RP	20171110094500	Manila Bulletin website in English/BBC Monitoring/(c) BBC
705629828	20171110	201711	2017	2017.8493	PHLCVL	PHILIPPINE	PHL					CVL			VNMCVL	VIETNAM	VNM					CVL			1	036	036	03	1	4.0	2	1	2	-2	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171110094500	Manila Bulletin website in English/BBC Monitoring/(c) BBC
705629829	20171110	201711	2017	2017.8493	PRK	PYONGYANG	PRK								USA	THE US	USA								1	111	111	11	3	-2.0	10	1	10	-8.82352941176469	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171110094500	KCNA website in English/BBC Monitoring/(c) BBC
