705697328	20171110	201711	2017	2017.8493	IGOEUREEC	THE EU	EUR	EEC				IGO			GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	4	1	4	-3.03030303030303	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Ireland	EI	EI		53	-8	EI	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171110141500	http://atlanticsentinel.com/2017/11/british-reject-plan-to-keep-northern-ireland-in-customs-union-single-market/
705697329	20171110	201711	2017	2017.8493	IGOEUREEC	THE EU	EUR	EEC				IGO			GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	2	1	2	0.29498525073746	1	United Kingdom	UK	UK		54	-4	UK	1	Ireland	EI	EI		53	-8	EI	1	United Kingdom	UK	UK		54	-4	UK	20171110141500	http://www.reuters.com/article/us-britain-eu-barnier/deal-on-british-divorce-bill-vital-for-future-talks-on-eu-ties-barnier-idUSKBN1DA1IW
705697330	20171110	201711	2017	2017.8493	IGOEUREEC	THE EU	EUR	EEC				IGO			GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	2	1	2	0.29498525073746	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	Ireland	EI	EI		53	-8	EI	20171110141500	http://www.reuters.com/article/us-britain-eu-barnier/deal-on-british-divorce-bill-vital-for-future-talks-on-eu-ties-barnier-idUSKBN1DA1IW
705697331	20171110	201711	2017	2017.8493	IGOEUREEC	THE EU	EUR	EEC				IGO			IGOMEAARL	ARAB LEAGUE	MEA	ARL				IGO			1	020	020	02	1	3.0	5	1	5	-2.76073619631902	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171110141500	http://theiranproject.com/blog/2017/11/10/lebanon-president-voices-concern-hariri-situation-saudi-arabia/
705697332	20171110	201711	2017	2017.8493	IGOEUREEC	THE EU	EUR	EEC				IGO			IGOUNOLEG	THE UN		UNO				IGO	LEG		1	020	020	02	1	3.0	5	1	5	-2.76073619631902	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171110141500	http://theiranproject.com/blog/2017/11/10/lebanon-president-voices-concern-hariri-situation-saudi-arabia/
705697333	20171110	201711	2017	2017.8493	IGOEUREEC	THE EU	EUR	EEC				IGO			IRL	IRELAND	IRL								1	020	020	02	1	3.0	10	1	10	-3.03030303030303	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171110141500	http://atlanticsentinel.com/2017/11/british-reject-plan-to-keep-northern-ireland-in-customs-union-single-market/
705697334	20171110	201711	2017	2017.8493	IGOEUREEC	THE EU	EUR	EEC				IGO			LBN	LEBANESE	LBN								1	010	010	01	1	0.0	2	1	2	-2.76073619631902	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171110141500	http://theiranproject.com/blog/2017/11/10/lebanon-president-voices-concern-hariri-situation-saudi-arabia/
705697335	20171110	201711	2017	2017.8493	IGOEUREEC	THE EU	EUR	EEC				IGO			LBNMED	LEBANESE	LBN					MED			1	010	010	01	1	0.0	3	1	3	-2.76073619631902	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171110141500	http://theiranproject.com/blog/2017/11/10/lebanon-president-voices-concern-hariri-situation-saudi-arabia/
705697336	20171110	201711	2017	2017.8493	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			MED	NEWSPAPER						MED			1	043	043	04	1	2.8	10	1	10	0.57142857142857	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171110141500	https://www.thelocal.es/20171110/barcelona-still-a-contender-to-take-eu-medicines-agency-post-brexit-spanish-government
705697337	20171110	201711	2017	2017.8493	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			MED	NEWSPAPER						MED			1	120	120	12	3	-4.0	10	1	10	0.57142857142857	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171110141500	https://www.thelocal.es/20171110/barcelona-still-a-contender-to-take-eu-medicines-agency-post-brexit-spanish-government
705697338	20171110	201711	2017	2017.8493	IGOMEAARL	ARAB LEAGUE	MEA	ARL				IGO			IGOEUREEC	THE EU	EUR	EEC				IGO			1	020	020	02	1	3.0	5	1	5	-2.76073619631902	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171110141500	http://theiranproject.com/blog/2017/11/10/lebanon-president-voices-concern-hariri-situation-saudi-arabia/
705697339	20171110	201711	2017	2017.8493	IGOMEAARL	ARAB LEAGUE	MEA	ARL				IGO			IGOUNOLEG	THE UN		UNO				IGO	LEG		1	020	020	02	1	3.0	5	1	5	-2.76073619631902	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171110141500	http://theiranproject.com/blog/2017/11/10/lebanon-president-voices-concern-hariri-situation-saudi-arabia/
705697340	20171110	201711	2017	2017.8493	IGOMEAARL	ARAB LEAGUE	MEA	ARL				IGO			LBNMED	LEBANESE	LBN					MED			1	010	010	01	1	0.0	3	1	3	-2.76073619631902	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171110141500	http://theiranproject.com/blog/2017/11/10/lebanon-president-voices-concern-hariri-situation-saudi-arabia/
705697341	20171110	201711	2017	2017.8493	IGOSEAASN	ASEAN	SEA	ASN				IGO			GOV	EMBASSY						GOV			1	040	040	04	1	1.0	10	1	10	-3.13531353135313	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171110141500	https://www.ucanews.com/news/protests-held-outside-us-embassy-ahead-of-asean-summit-in-manila/80757
705697342	20171110	201711	2017	2017.8493	IGOSEAASN	ASEAN	SEA	ASN				IGO			GOV	PRIME MINISTER						GOV			1	043	043	04	1	2.8	2	1	2	2.79569892473118	1	India	IN	IN		20	77	IN	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	1	Philippines	RP	RP		13	122	RP	20171110141500	http://www.thehindu.com/news/international/trump-praises-indias-growth-story-pm-modi-at-apec-summit/article20104562.ece
705697343	20171110	201711	2017	2017.8493	IGOSEAASN	ASEAN	SEA	ASN				IGO			GOV	PRIME MINISTER						GOV			1	043	043	04	1	2.8	2	1	2	2.79569892473118	1	Philippines	RP	RP		13	122	RP	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	1	Philippines	RP	RP		13	122	RP	20171110141500	http://www.thehindu.com/news/international/trump-praises-indias-growth-story-pm-modi-at-apec-summit/article20104562.ece
705697344	20171110	201711	2017	2017.8493	IGOSEAASN	ASEAN	SEA	ASN				IGO			GOV	EMBASSY						GOV			1	140	140	14	3	-6.5	10	1	10	-3.13531353135313	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171110141500	https://www.ucanews.com/news/protests-held-outside-us-embassy-ahead-of-asean-summit-in-manila/80757
705697345	20171110	201711	2017	2017.8493	IGOUNO	UN ENVOY		UNO				IGO			CHE	GENEVA	CHE								1	040	040	04	1	1.0	2	1	2	1.25786163522013	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	1	Syria	SY	SY		35	38	SY	20171110141500	http://www.ansamed.info/ansamed/en/news/sections/politics/2017/11/10/un-envoy-in-paris-ahead-of-intra-syrian-talks_d3d63098-7d55-42e9-aaff-faf5aed70547.html
705697346	20171110	201711	2017	2017.8493	IGOUNO	UN ENVOY		UNO				IGO			FRA	FRANCE	FRA								1	040	040	04	1	1.0	2	1	2	1.25786163522013	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171110141500	http://www.ansamed.info/ansamed/en/news/sections/politics/2017/11/10/un-envoy-in-paris-ahead-of-intra-syrian-talks_d3d63098-7d55-42e9-aaff-faf5aed70547.html
705697347	20171110	201711	2017	2017.8493	IGOUNO	UNITED NATIONS		UNO				IGO			GOV	PRIME MINISTER						GOV			1	111	111	11	3	-2.0	2	1	2	-1.171875	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171110141500	http://gulfnews.com/news/asia/india/un-expert-finds-holes-in-swachh-bharat-mission-gets-panned-1.2122091
705697348	20171110	201711	2017	2017.8493	IGOUNO	UNITED NATIONS		UNO				IGO			IND	NEW DELHI	IND								1	111	111	11	3	-2.0	6	1	6	-1.171875	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171110141500	http://gulfnews.com/news/asia/india/un-expert-finds-holes-in-swachh-bharat-mission-gets-panned-1.2122091
705697349	20171110	201711	2017	2017.8493	IGOUNO	THE UN		UNO				IGO			RUS	RUSSIAN	RUS								1	036	036	03	1	4.0	2	1	2	1.25786163522013	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171110141500	http://www.ansamed.info/ansamed/en/news/sections/politics/2017/11/10/un-envoy-in-paris-ahead-of-intra-syrian-talks_d3d63098-7d55-42e9-aaff-faf5aed70547.html
705697350	20171110	201711	2017	2017.8493	IGOUNO	UN ENVOY		UNO				IGO			SYR	SYRIAN	SYR								1	040	040	04	1	1.0	2	1	2	1.25786163522013	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Syria	SY	SY		35	38	SY	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171110141500	http://www.ansamed.info/ansamed/en/news/sections/politics/2017/11/10/un-envoy-in-paris-ahead-of-intra-syrian-talks_d3d63098-7d55-42e9-aaff-faf5aed70547.html
705697351	20171110	201711	2017	2017.8493	IGOUNODEV	UNESCO		UNO				IGO	DEV		GOV	DIRECTOR GENERAL						GOV			1	014	014	01	1	0.0	3	1	3	-2.80898876404494	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171110141500	https://aawsat.com/english/home/article/1079621/unesco-confirms-frances-azoulay-new-chief
705697352	20171110	201711	2017	2017.8493	IGOUNODEVWBK	WORLD BANK		UNO				IGO	DEV		IDN	INDONESIA	IDN								1	020	020	02	1	3.0	2	1	2	-0.95846645367412	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	20171110141500	http://jakartaglobe.id/infrastructure-tv/world-bank-studies-help-indonesia-boost-tourism-tackle-poverty-coastal-areas/
705697353	20171110	201711	2017	2017.8493	IGOUNODEVWBK	WORLD BANK		UNO				IGO	DEV		IDNGOV	BALI	IDN					GOV			1	020	020	02	1	3.0	8	1	8	-0.95846645367412	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	20171110141500	http://jakartaglobe.id/infrastructure-tv/world-bank-studies-help-indonesia-boost-tourism-tackle-poverty-coastal-areas/
705697354	20171110	201711	2017	2017.8493	IGOUNODEVWBK	WORLD BANK		UNO				IGO	DEV		IDNGOV	BALI	IDN					GOV			1	040	040	04	1	1.0	8	1	8	-0.95846645367412	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	20171110141500	http://jakartaglobe.id/infrastructure-tv/world-bank-studies-help-indonesia-boost-tourism-tackle-poverty-coastal-areas/
705697355	20171110	201711	2017	2017.8493	IGOUNODEVWBK	WORLD BANK		UNO				IGO	DEV		LBN	LEBANESE	LBN								1	050	050	05	1	3.5	10	1	10	-1.40845070422536	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171110141500	http://www.dailystar.com.lb/News/Lebanon-News/2017/Nov-10/425900-world-bank-affirms-commitment-to-lebanese-projects.ashx
705697356	20171110	201711	2017	2017.8493	IGOUNOGOV	THE UN		UNO				IGO	GOV		RUS	RUSSIAN	RUS								1	036	036	03	1	4.0	2	1	2	1.25786163522013	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171110141500	http://www.ansamed.info/ansamed/en/news/sections/politics/2017/11/10/un-envoy-in-paris-ahead-of-intra-syrian-talks_d3d63098-7d55-42e9-aaff-faf5aed70547.html
705697357	20171110	201711	2017	2017.8493	IGOUNOGOVHRI	UNITED NATIONS		UNO				IGO	GOV	HRI	GTM	GUATEMALA	GTM								1	036	036	03	1	4.0	10	1	10	-2.93609671848013	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	20171110141500	http://kdminer.com/news/2017/nov/10/fate-thousands-unaccompanied-children-decided-immi/
705697358	20171110	201711	2017	2017.8493	IGOUNOLEG	THE UN		UNO				IGO	LEG		IGOEUREEC	THE EU	EUR	EEC				IGO			1	020	020	02	1	3.0	5	1	5	-2.76073619631902	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171110141500	http://theiranproject.com/blog/2017/11/10/lebanon-president-voices-concern-hariri-situation-saudi-arabia/
705697359	20171110	201711	2017	2017.8493	IGOUNOLEG	THE UN		UNO				IGO	LEG		IGOMEAARL	ARAB LEAGUE	MEA	ARL				IGO			1	020	020	02	1	3.0	5	1	5	-2.76073619631902	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171110141500	http://theiranproject.com/blog/2017/11/10/lebanon-president-voices-concern-hariri-situation-saudi-arabia/
705697360	20171110	201711	2017	2017.8493	IGOUNOLEG	THE UN		UNO				IGO	LEG		LBN	LEBANESE	LBN								1	010	010	01	1	0.0	2	1	2	-2.76073619631902	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171110141500	http://theiranproject.com/blog/2017/11/10/lebanon-president-voices-concern-hariri-situation-saudi-arabia/
705697361	20171110	201711	2017	2017.8493	IGOUNOLEG	THE UN		UNO				IGO	LEG		LBNMED	LEBANESE	LBN					MED			1	010	010	01	1	0.0	3	1	3	-2.76073619631902	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171110141500	http://theiranproject.com/blog/2017/11/10/lebanon-president-voices-concern-hariri-situation-saudi-arabia/
705697362	20171110	201711	2017	2017.8493	IGOUNOREFHCR	UNHCR		UNO				IGO	REF												1	051	051	05	1	3.4	5	1	5	-4.27509293680298	4	Mbororo, TandjiléD, Chad	CD	CD14	65555	9.0457	15.9192	10325404	0								4	Mbororo, TandjiléD, Chad	CD	CD14	65555	9.0457	15.9192	10325404	20171110141500	http://www.refworld.org/docid/5a05736b7.html
705697363	20171110	201711	2017	2017.8493	IGOUNOREFHCR	UNHCR		UNO				IGO	REF												1	051	051	05	1	3.4	5	1	5	-5.05050505050505	1	Cameroon	CM	CM		6	12	CM	0								1	Cameroon	CM	CM		6	12	CM	20171110141500	http://www.refworld.org/docid/5a0579ed7.html
705697364	20171110	201711	2017	2017.8493	IMGMOS	D COMPANY				MOS		IMG			REL	ABBOT									1	020	020	02	1	3.0	5	1	5	0.98716683119447	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171110141500	https://www.openpr.com/news/811562/Global-Vitamin-D-Testing-Market-2017-Key-Players-Abbott-Diagnostics-Vitamin-D-Company-Siemens-Healthcare-Diagnostics-Biomeriux-Diasorin.html
705697365	20171110	201711	2017	2017.8493	IMGMOSALQUAF	AL QAEDA		ALQ		MOS		IMG	UAF												1	192	192	19	4	-9.5	5	1	5	-1.45985401459854	4	Hadramawt, ?a?ramawt, Yemen	YM	YM04	32828	15	50	-3187119	0								4	Hadramawt, ?a?ramawt, Yemen	YM	YM04	32828	15	50	-3187119	20171110141500	http://www.egypttoday.com/Article/1/31878/Yemeni-special-forces-recaptures-al-Qaeda-stronghold-in-Shabwah
705697366	20171110	201711	2017	2017.8493	IMGMOSALQUAF	AL QAEDA		ALQ		MOS		IMG	UAF		MIL	MILITARY						MIL			1	192	192	19	4	-9.5	5	1	5	-1.45985401459854	4	Hadramawt, ?a?ramawt, Yemen	YM	YM04	32828	15	50	-3187119	4	Hadramawt, ?a?ramawt, Yemen	YM	YM04	32828	15	50	-3187119	4	Hadramawt, ?a?ramawt, Yemen	YM	YM04	32828	15	50	-3187119	20171110141500	http://www.egypttoday.com/Article/1/31878/Yemeni-special-forces-recaptures-al-Qaeda-stronghold-in-Shabwah
705697367	20171110	201711	2017	2017.8493	IND	MUMBAI	IND																		1	010	010	01	1	0.0	2	1	2	1.08695652173914	1	South Korea	KS	KS		37	127.5	KS	0								1	South Korea	KS	KS		37	127.5	KS	20171110141500	https://www.bloomberg.com/news/articles/2017-11-10/mahindra-considers-selling-ssangyong-motor-s-vehicles-in-u-s
705697368	20171110	201711	2017	2017.8493	IND	KERALA	IND																		1	020	020	02	1	3.0	1	1	1	-5.24691358024692	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20171110141500	http://www.business-standard.com/article/pti-stories/vehicle-no-plates-sc-disposes-contempt-pleas-against-states-117111001223_1.html
705697369	20171110	201711	2017	2017.8493	IND	JHARKHAND	IND																		0	042	042	04	1	1.9	10	1	10	-0.55555555555556	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20171110141500	https://www.ucanews.com/news/indian-bishops-prefer-tribal-people-over-elephants/80756
705697370	20171110	201711	2017	2017.8493	IND	MUMBAI	IND																		1	111	111	11	3	-2.0	2	1	2	-0.42462845010616	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20171110141500	http://www.india.com/business/flipkart-lauches-its-billion-capture-smartphone-check-price-specifications-and-availability-2620609/
705697371	20171110	201711	2017	2017.8493	IND	TAMIL NADU	IND																		0	112	112	11	3	-2.0	2	1	2	-5.50284629981024	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171110141500	https://blogs.timesofindia.indiatimes.com/jibber-jabber/after-clean-chit-to-ashok-kumar-questions-for-police-lawyers-media-and-citizens/
705697372	20171110	201711	2017	2017.8493	IND	TAMIL NADU	IND																		0	112	112	11	3	-2.0	3	1	3	-5.50284629981024	5	State Of Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	0								5	State Of Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20171110141500	https://blogs.timesofindia.indiatimes.com/jibber-jabber/after-clean-chit-to-ashok-kumar-questions-for-police-lawyers-media-and-citizens/
705697373	20171110	201711	2017	2017.8493	IND	TAMIL NADU	IND																		0	172	172	17	4	-5.0	5	1	5	-5.50284629981024	5	State Of Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	0								5	State Of Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20171110141500	https://blogs.timesofindia.indiatimes.com/jibber-jabber/after-clean-chit-to-ashok-kumar-questions-for-police-lawyers-media-and-citizens/
705697374	20171110	201711	2017	2017.8493	IND	PUNE	IND																		1	173	173	17	4	-5.0	6	1	6	-15.4285714285714	4	Parner, Maharashtra, India	IN	IN16	70178	19	74.4333	-2107304	0								4	Parner, Maharashtra, India	IN	IN16	70178	19	74.4333	-2107304	20171110141500	http://www.thehindu.com/news/national/other-states/ahmednagar-court-awards-death-sentence-to-accused-in-2014-rape-murder-of-minor/article20104504.ece
705697375	20171110	201711	2017	2017.8493	IND	PUNE	IND																		1	190	190	19	4	-10.0	4	1	4	-15.4285714285714	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	0								4	Parner, Maharashtra, India	IN	IN16	70178	19	74.4333	-2107304	20171110141500	http://www.thehindu.com/news/national/other-states/ahmednagar-court-awards-death-sentence-to-accused-in-2014-rape-murder-of-minor/article20104504.ece
705697376	20171110	201711	2017	2017.8493	IND	PUNE	IND																		1	190	190	19	4	-10.0	2	1	2	-15.4285714285714	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20171110141500	http://www.thehindu.com/news/national/other-states/ahmednagar-court-awards-death-sentence-to-accused-in-2014-rape-murder-of-minor/article20104504.ece
