705210007	20161109	201611	2016	2016.8466	PNGGOV	PAPUA NEW GUINEA	PNG					GOV			GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	2	1	2	0.83892617449665	1	Papua New Guinea	PP	PP		-6	147	PP	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	1	Papua New Guinea	PP	PP		-6	147	PP	20171109034500	https://www.radyonatin.com/story.php?storyid=22521
705210008	20161109	201611	2016	2016.8466	PNGGOV	PAPUA NEW GUINEA	PNG					GOV			GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	6	1	6	0.83892617449665	1	Papua New Guinea	PP	PP		-6	147	PP	1	Papua New Guinea	PP	PP		-6	147	PP	1	Papua New Guinea	PP	PP		-6	147	PP	20171109034500	https://www.radyonatin.com/story.php?storyid=22521
705210009	20161109	201611	2016	2016.8466	PNGGOV	PAPUA NEW GUINEA	PNG					GOV			VNMGOV	VIETNAM	VNM					GOV			0	036	036	03	1	4.0	2	1	2	0.83892617449665	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171109034500	https://www.radyonatin.com/story.php?storyid=22521
705210010	20161109	201611	2016	2016.8466	PNGGOV	PAPUA NEW GUINEA	PNG					GOV			VNMGOV	VIETNAM	VNM					GOV			0	040	040	04	1	1.0	2	1	2	0.83892617449665	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171109034500	https://www.radyonatin.com/story.php?storyid=22521
705210011	20161109	201611	2016	2016.8466	REL	SAINT																			1	160	160	16	4	-4.0	10	1	10	-0.58252427184466	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171109034500	http://www.timesunion.com/entertainment/article/Kim-Kardashian-West-mum-on-all-those-sibling-baby-12341039.php
705210012	20161109	201611	2016	2016.8466	REL	PILGRIM									IRN	IRAN	IRN								1	043	043	04	1	2.8	6	1	6	-1.60550458715596	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	20171109034500	http://www.themalaymailonline.com/world/article/more-than-two-million-iranian-pilgrims-descend-on-iraq
705210013	20161109	201611	2016	2016.8466	REL	PILGRIM									IRQ	IRAQ	IRQ								1	043	043	04	1	2.8	2	1	2	-1.60550458715596	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	20171109034500	http://www.themalaymailonline.com/world/article/more-than-two-million-iranian-pilgrims-descend-on-iraq
705210014	20161109	201611	2016	2016.8466	REL	PILGRIM									IRQ	IRAQ	IRQ								1	043	043	04	1	2.8	2	1	2	-1.60550458715596	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	20171109034500	http://www.themalaymailonline.com/world/article/more-than-two-million-iranian-pilgrims-descend-on-iraq
705210015	20161109	201611	2016	2016.8466	USA	AMERICAN	USA																		1	110	110	11	3	-2.0	10	1	10	-2.08955223880597	1	Norway	NO	NO		62	10	NO	0								1	Norway	NO	NO		62	10	NO	20171109034500	https://moneyweek.com/viking-economics/
705210016	20161109	201611	2016	2016.8466	VNMGOV	VIETNAM	VNM					GOV			PNGGOV	PAPUA NEW GUINEA	PNG					GOV			0	036	036	03	1	4.0	2	1	2	0.83892617449665	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171109034500	https://www.radyonatin.com/story.php?storyid=22521
705210017	20161109	201611	2016	2016.8466	VNMGOV	VIETNAM	VNM					GOV			PNGGOV	PAPUA NEW GUINEA	PNG					GOV			0	040	040	04	1	1.0	2	1	2	0.83892617449665	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171109034500	https://www.radyonatin.com/story.php?storyid=22521
705210018	20171010	201710	2017	2017.7671	GOVPTY	RULING PARTY						GOV			ELI	FIRST LADY						ELI			0	051	051	05	1	3.4	10	1	10	-1.83875530410184	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171109034500	http://www.thenewstribune.com/news/nation-world/article183406411.html
705210019	20171010	201710	2017	2017.7671	GOVPTY	RULING PARTY						GOV			ELI	FIRST LADY						ELI			0	051	051	05	1	3.4	8	1	8	-1.01781170483461	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171109034500	http://www.houstonchronicle.com/news/nation-world/world/article/Zimbabwe-s-Mugabe-says-fired-deputy-plotted-via-12343148.php
705210020	20171010	201710	2017	2017.7671	GOVPTY	RULING PARTY						GOV			ZWEELI	ZIMBABWE	ZWE					ELI			0	051	051	05	1	3.4	2	1	2	-1.01781170483461	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171109034500	http://www.houstonchronicle.com/news/nation-world/world/article/Zimbabwe-s-Mugabe-says-fired-deputy-plotted-via-12343148.php
705210021	20171010	201710	2017	2017.7671	MYS	JOHOR	MYS								GOV	RULER						GOV			1	111	111	11	3	-2.0	4	1	4	-6.36363636363636	4	Johor, Johor, Malaysia	MY	MY01	18585	1.4655	103.758	-2405456	4	Muar, Johor, Malaysia	MY	MY01	18585	2.0442	102.569	-2405338	4	Johor, Johor, Malaysia	MY	MY01	18585	1.4655	103.758	-2405456	20171109034500	http://www.freemalaysiatoday.com/category/nation/2017/11/09/pkr-wrong-to-use-zamihan-for-deradicalisation-of-is-militants/
705210022	20171010	201710	2017	2017.7671	MYS	MALAYSIA	MYS								GOV	RULER						GOV			1	111	111	11	3	-2.0	3	1	3	-6.36363636363636	4	Johor, Johor, Malaysia	MY	MY01	18585	1.4655	103.758	-2405456	4	Johor, Johor, Malaysia	MY	MY01	18585	1.4655	103.758	-2405456	4	Johor, Johor, Malaysia	MY	MY01	18585	1.4655	103.758	-2405456	20171109034500	http://www.freemalaysiatoday.com/category/nation/2017/11/09/pkr-wrong-to-use-zamihan-for-deradicalisation-of-is-militants/
705210023	20171010	201710	2017	2017.7671	SWE	SWEDEN	SWE								YEM	YEMEN	YEM								0	042	042	04	1	1.9	5	1	5	-2.4866785079929	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	20171109034500	https://www.trtworld.com/mea/un-warns-of-famine-with-millions-of-victims-if-yemen-blockade-isn-t-lifted-12078
705210024	20171102	201711	2017	2017.8274											BUS	BUSINESS						BUS			0	046	046	04	1	7.0	6	1	6	-0.41322314049587	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171109034500	http://colombogazette.com/2017/11/09/uk-minister-resigns-over-secret-meetings-with-israeli-officials/
705210025	20171102	201711	2017	2017.8274											BUS	INDUSTRY						BUS			1	100	100	10	3	-5.0	12	2	12	-3.26633165829146	0								3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	20171109034500	http://www.idahostatesman.com/news/business/article183517826.html
705210026	20171102	201711	2017	2017.8274	AFR	AFRICA	AFR								EDU	UNIVERSITY						EDU			0	046	046	04	1	7.0	1	1	1	-7.90085205267235	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171109034500	http://www.timesunion.com/news/article/A-black-student-wrote-racist-messages-that-shook-12340668.php
705210027	20171102	201711	2017	2017.8274	AFR	AFRICA	AFR								EDU	UNIVERSITY						EDU			0	046	046	04	1	7.0	7	1	7	-7.90085205267235	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171109034500	http://www.timesunion.com/news/article/A-black-student-wrote-racist-messages-that-shook-12340668.php
705210028	20171102	201711	2017	2017.8274	BUS	BUSINESS						BUS													0	046	046	04	1	7.0	6	1	6	-0.41322314049587	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20171109034500	http://colombogazette.com/2017/11/09/uk-minister-resigns-over-secret-meetings-with-israeli-officials/
705210029	20171102	201711	2017	2017.8274	BUS	BUSINESS						BUS			ISR	ISRAEL	ISR								0	046	046	04	1	7.0	4	1	4	-0.41322314049587	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171109034500	http://colombogazette.com/2017/11/09/uk-minister-resigns-over-secret-meetings-with-israeli-officials/
705210030	20171102	201711	2017	2017.8274	BUS	INDUSTRY						BUS			USA	UNITED STATES	USA								1	100	100	10	3	-5.0	8	2	8	-3.26633165829146	3	New Orleans, Louisiana, United States	US	USLA	LA071	29.9546	-90.0751	1629985	3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	20171109034500	http://www.idahostatesman.com/news/business/article183517826.html
705210031	20171102	201711	2017	2017.8274	EDU	UNIVERSITY						EDU			AFR	AFRICA	AFR								0	046	046	04	1	7.0	8	1	8	-7.90085205267235	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171109034500	http://www.timesunion.com/news/article/A-black-student-wrote-racist-messages-that-shook-12340668.php
705210032	20171102	201711	2017	2017.8274	EDU	UNIVERSITY						EDU			USAEDU	UNITED STATES	USA					EDU			0	046	046	04	1	7.0	2	1	2	-7.90085205267235	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171109034500	http://www.timesunion.com/news/article/A-black-student-wrote-racist-messages-that-shook-12340668.php
705210033	20171102	201711	2017	2017.8274	ISR	ISRAEL	ISR								BUS	BUSINESS						BUS			0	040	040	04	1	1.0	4	1	4	-0.41322314049587	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171109034500	http://colombogazette.com/2017/11/09/uk-minister-resigns-over-secret-meetings-with-israeli-officials/
705210034	20171102	201711	2017	2017.8274	ISR	ISRAEL	ISR								BUS	BUSINESS						BUS			0	046	046	04	1	7.0	4	1	4	-0.41322314049587	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171109034500	http://colombogazette.com/2017/11/09/uk-minister-resigns-over-secret-meetings-with-israeli-officials/
705210035	20171102	201711	2017	2017.8274	USAEDU	UNITED STATES	USA					EDU			EDU	UNIVERSITY						EDU			0	046	046	04	1	7.0	2	1	2	-7.90085205267235	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171109034500	http://www.timesunion.com/news/article/A-black-student-wrote-racist-messages-that-shook-12340668.php
705210036	20171108	201711	2017	2017.8438											MIL	DEFENCE FORCE						MIL			1	010	010	01	1	0.0	5	1	5	-2.1558872305141	0								4	Burnham, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.6167	172.317	-1507846	4	Burnham, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.6167	172.317	-1507846	20171109034500	http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11942284
705210037	20171108	201711	2017	2017.8438	CVL	RESIDENTS						CVL													1	020	020	02	1	3.0	10	1	10	-1.71232876712328	4	Port-Of-Spain, Port-of-Spain, Trinidad And Tobago	TD	TD05	27418	10.65	-61.5167	-1360612	0								4	Port-Of-Spain, Port-of-Spain, Trinidad And Tobago	TD	TD05	27418	10.65	-61.5167	-1360612	20171109034500	http://www.guardian.co.tt/news/2017-11-08/36-homeless-after-sea-lots-fire
705210038	20171108	201711	2017	2017.8438	CVL	RESIDENTS						CVL													1	060	060	06	2	6.0	10	1	10	-1.71232876712328	4	Port-Of-Spain, Port-of-Spain, Trinidad And Tobago	TD	TD05	27418	10.65	-61.5167	-1360612	0								4	Port-Of-Spain, Port-of-Spain, Trinidad And Tobago	TD	TD05	27418	10.65	-61.5167	-1360612	20171109034500	http://www.guardian.co.tt/news/2017-11-08/36-homeless-after-sea-lots-fire
705210039	20171108	201711	2017	2017.8438	GOV	PRIME MINISTER						GOV			AFG	AFGHANISTAN	AFG								0	010	010	01	1	0.0	2	1	2	-2.1558872305141	4	Burnham, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.6167	172.317	-1507846	4	Baghlan, Baghlan, Afghanistan	AF	AF03	99983	36.1307	68.7083	-3369768	4	Burnham, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.6167	172.317	-1507846	20171109034500	http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11942284
705210040	20171108	201711	2017	2017.8438	GOV	PRIME MINISTER						GOV			AFG	AFGHANISTAN	AFG								0	010	010	01	1	0.0	8	1	8	-2.1558872305141	4	Baghlan, Baghlan, Afghanistan	AF	AF03	99983	36.1307	68.7083	-3369768	4	Baghlan, Baghlan, Afghanistan	AF	AF03	99983	36.1307	68.7083	-3369768	4	Baghlan, Baghlan, Afghanistan	AF	AF03	99983	36.1307	68.7083	-3369768	20171109034500	http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11942284
705210041	20171108	201711	2017	2017.8438	GOV	PRIME MINISTER						GOV			MIL	DEFENCE FORCE						MIL			1	010	010	01	1	0.0	4	1	4	-2.1558872305141	4	Burnham, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.6167	172.317	-1507846	4	Burnham, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.6167	172.317	-1507846	4	Burnham, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.6167	172.317	-1507846	20171109034500	http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11942284
705210042	20171108	201711	2017	2017.8438	GOV	PRIME MINISTER						GOV			MIL	DEFENCE FORCE						MIL			0	112	112	11	3	-2.0	2	1	2	-2.1558872305141	4	Burnham, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.6167	172.317	-1507846	4	Burnham, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.6167	172.317	-1507846	4	Burnham, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.6167	172.317	-1507846	20171109034500	http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11942284
