703866173	20171104	201711	2017	2017.8329											AFG	KABUL	AFG								1	046	046	04	1	7.0	10	1	10	-0.37593984962406	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171104110000	http://www.khaama.com/noor-hold-talks-with-top-political-figures-in-kabul-regarding-new-political-coalition-03649
703866174	20171104	201711	2017	2017.8329											AFG	KABUL	AFG								0	111	111	11	3	-2.0	2	1	2	-3.44067048963387	0								5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	20171104110000	Afghan press selection list in Dari and Pashto/BBC Monitoring/(c) BBC
703866175	20171104	201711	2017	2017.8329											AFG	AFGHANISTAN	AFG								1	173	173	17	4	-5.0	1	1	1	-7.78097982708934	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171104110000	http://www.tampabay.com/pakistan-in-rare-move-announces-family-of-rebel-released-ap_world0852bc41fce7430c9f87b37a0c5908bd
703866176	20171104	201711	2017	2017.8329											AFG	AFGHANISTAN	AFG								1	173	173	17	4	-5.0	1	1	1	-7.78097982708934	0								1	Iran	IR	IR		32	53	IR	1	Svalbard	SV	SV		78	20	SV	20171104110000	http://www.tampabay.com/pakistan-in-rare-move-announces-family-of-rebel-released-ap_world0852bc41fce7430c9f87b37a0c5908bd
703866177	20171104	201711	2017	2017.8329											AFGGOV	AFGHANISTAN	AFG					GOV			0	043	043	04	1	2.8	1	1	1	-3.44067048963387	0								4	Herat, Herat, Afghanistan	AF	AF11	3562	34.3482	62.1997	-3377359	4	Herat, Herat, Afghanistan	AF	AF11	3562	34.3482	62.1997	-3377359	20171104110000	Afghan press selection list in Dari and Pashto/BBC Monitoring/(c) BBC
703866178	20171104	201711	2017	2017.8329											AFGLEG	AFGHAN	AFG					LEG			0	100	100	10	3	-5.0	6	1	6	-3.44067048963387	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171104110000	Afghan press selection list in Dari and Pashto/BBC Monitoring/(c) BBC
703866179	20171104	201711	2017	2017.8329											AFGLEG	AFGHAN	AFG					LEG			0	111	111	11	3	-2.0	6	1	6	-3.44067048963387	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171104110000	Afghan press selection list in Dari and Pashto/BBC Monitoring/(c) BBC
703866180	20171104	201711	2017	2017.8329											AFGLEG	AFGHAN	AFG					LEG			0	120	120	12	3	-4.0	6	1	6	-3.44067048963387	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171104110000	Afghan press selection list in Dari and Pashto/BBC Monitoring/(c) BBC
703866181	20171104	201711	2017	2017.8329											AFR	AFRICA	AFR								0	042	042	04	1	1.9	6	1	6	-1.07142857142857	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171104110000	https://newcastleadvertiser.co.za/136083/duplicated-registration-plate-causes-unease/
703866182	20171104	201711	2017	2017.8329											AFR	AFRICA	AFR								0	042	042	04	1	1.9	2	1	2	-3.94356620771715	0								4	Justicia, Limpopo, South Africa	SF	SF09	77341	-24.88	31.4132	-1240601	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20171104110000	https://wn.com/ICC-International_Criminal_Court_Hearing_on_the_Case_of_Prosecutor_vs_Omar_Al-Bashir,_Presidentof_Su
703866183	20171104	201711	2017	2017.8329											AFR	AFRICA	AFR								0	042	042	04	1	1.9	7	1	7	-3.94356620771715	0								4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	20171104110000	https://wn.com/ICC-International_Criminal_Court_Hearing_on_the_Case_of_Prosecutor_vs_Omar_Al-Bashir,_Presidentof_Su
703866184	20171104	201711	2017	2017.8329											AFR	AFRICA	AFR								0	042	042	04	1	1.9	8	1	8	-3.94356620771715	0								4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20171104110000	https://wn.com/ICC-International_Criminal_Court_Hearing_on_the_Case_of_Prosecutor_vs_Omar_Al-Bashir,_Presidentof_Su
703866185	20171104	201711	2017	2017.8329											AFR	AFRICA	AFR								0	042	042	04	1	1.9	3	1	3	-3.94356620771715	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171104110000	https://wn.com/ICC-International_Criminal_Court_Hearing_on_the_Case_of_Prosecutor_vs_Omar_Al-Bashir,_Presidentof_Su
703866186	20171104	201711	2017	2017.8329											AFR	AFRICA	AFR								0	043	043	04	1	2.8	2	1	2	-3.94356620771715	0								4	Justicia, Limpopo, South Africa	SF	SF09	77341	-24.88	31.4132	-1240601	4	Justicia, Limpopo, South Africa	SF	SF09	77341	-24.88	31.4132	-1240601	20171104110000	https://wn.com/ICC-International_Criminal_Court_Hearing_on_the_Case_of_Prosecutor_vs_Omar_Al-Bashir,_Presidentof_Su
703866187	20171104	201711	2017	2017.8329											AFR	AFRICA	AFR								0	043	043	04	1	2.8	2	1	2	-3.94356620771715	0								4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171104110000	https://wn.com/ICC-International_Criminal_Court_Hearing_on_the_Case_of_Prosecutor_vs_Omar_Al-Bashir,_Presidentof_Su
703866188	20171104	201711	2017	2017.8329											AFR	AFRICA	AFR								0	043	043	04	1	2.8	8	1	8	-3.94356620771715	0								4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	20171104110000	https://wn.com/ICC-International_Criminal_Court_Hearing_on_the_Case_of_Prosecutor_vs_Omar_Al-Bashir,_Presidentof_Su
703866189	20171104	201711	2017	2017.8329											AFR	AFRICA	AFR								0	043	043	04	1	2.8	2	1	2	-3.94356620771715	0								4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171104110000	https://wn.com/ICC-International_Criminal_Court_Hearing_on_the_Case_of_Prosecutor_vs_Omar_Al-Bashir,_Presidentof_Su
703866190	20171104	201711	2017	2017.8329											AFR	AFRICA	AFR								0	043	043	04	1	2.8	6	1	6	-3.94356620771715	0								4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20171104110000	https://wn.com/ICC-International_Criminal_Court_Hearing_on_the_Case_of_Prosecutor_vs_Omar_Al-Bashir,_Presidentof_Su
703866191	20171104	201711	2017	2017.8329											AGR	FARMER						AGR			1	110	110	11	3	-2.0	2	1	2	-2.35849056603773	0								1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171104110000	https://malawi24.com/2017/11/04/coffee-farming-needs-support-farmers/
703866192	20171104	201711	2017	2017.8329											BELJUD	BELGIUM	BEL					JUD			1	0213	021	02	1	3.4	3	1	3	-6.92640692640693	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171104110000	http://english.sakshi.com/news/2017/11/04/catalonias-ousted-president-carles-puigdemont-faces-international-arrest-warrant
703866193	20171104	201711	2017	2017.8329											BUDMAH223	SOTO				BUD					1	043	043	04	1	2.8	6	1	6	0.35149384885765	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171104110000	https://article.wn.com/view/2017/11/04/31_allegations_of_sexual_abuse_in_3_months_United_Nations_re/
