704201311	20171106	201711	2017	2017.8384	CVL	HUNTER						CVL													1	180	180	18	4	-9.0	5	1	5	-6.79611650485437	2	Alaska, United States	US	USAK		61.385	-152.268	AK	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	20171106031500	https://www.adn.com/alaska-news/crime-courts/2017/11/05/troopers-man-jumped-in-back-of-moving-truck-tried-to-break-out-cab-window/
704201312	20171106	201711	2017	2017.8384	CVL	COMMUNITY						CVL			AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	4	1	4	1.83727034120735	4	Circular Head, Tasmania, Australia	AS	AS06	5330	-40.75	145.3	-1565666	4	Circular Head, Tasmania, Australia	AS	AS06	5330	-40.75	145.3	-1565666	4	Circular Head, Tasmania, Australia	AS	AS06	5330	-40.75	145.3	-1565666	20171106031500	http://www.theadvocate.com.au/story/5033126/ground-breaking-project/?cs=131
704201313	20171106	201711	2017	2017.8384	CVL	SETTLEMENT						CVL			BUS	EMPLOYER						BUS			0	112	112	11	3	-2.0	4	1	4	-9.24195223260642	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171106031500	http://theconversation.com/taxpayers-are-subsidizing-hush-money-for-sexual-harassment-and-assault-86451
704201314	20171106	201711	2017	2017.8384	CVL	SETTLEMENT						CVL			BUS	EMPLOYER						BUS			0	112	112	11	3	-2.0	6	1	6	-9.24195223260642	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171106031500	http://theconversation.com/taxpayers-are-subsidizing-hush-money-for-sexual-harassment-and-assault-86451
704201315	20171106	201711	2017	2017.8384	CVL	BACKPACKER						CVL			CVLBUS	BACKPACKER						CVL	BUS		1	190	190	19	4	-10.0	1	1	1	-5.04347826086956	3	Home Hill, California, United States	US	USCA	CA055	38.2402	-122.297	1656074	3	Home Hill, California, United States	US	USCA		38.2402	-122.297	1656074	3	Home Hill, California, United States	US	USCA		38.2402	-122.297	1656074	20171106031500	http://www.news.com.au/travel/travel-updates/incidents/belgian-backpacker-who-died-had-just-arrived/news-story/47370dd2e7dec9d20b596bb5f3d579ae
704201316	20171106	201711	2017	2017.8384	CVL	VILLAGE						CVL			EDU	SCHOOL						EDU			0	042	042	04	1	1.9	10	1	10	1.30208333333334	4	Amethi, Uttar Pradesh, India	IN	IN36	17921	28.0167	81.05	-2088699	4	Amethi, Uttar Pradesh, India	IN	IN36	17921	28.0167	81.05	-2088699	4	Amethi, Uttar Pradesh, India	IN	IN36	17921	28.0167	81.05	-2088699	20171106031500	http://www.dnaindia.com/analysis/column-unnat-bharat-abhiyan-can-help-transform-rural-india-2557899
704201317	20171106	201711	2017	2017.8384	CVL	IMMIGRANT						CVL			GOV	GOVERNMENT						GOV			1	075	075	07	2	7.0	20	1	20	1.01867572156197	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171106031500	http://winnipegsun.com/opinion/columnists/warren-the-numbers-show-we-need-increased-immigration/wcm/5e8ad102-b3c4-45ed-88d6-06bd7cd75dec
704201318	20171106	201711	2017	2017.8384	CVL	CIVILIAN						CVL			GOV	AUTHORITIES						GOV			0	193	193	19	4	-10.0	10	1	10	-9.09090909090909	3	Texas Department Of Public Safety, Texas, United States	US	USTX	TX453	30.3263	-97.7242	1348410	3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	20171106031500	https://www.rferl.org/a/texas-church-gunman-kills-26/28837169.html
704201319	20171106	201711	2017	2017.8384	CVL	LANDOWNER						CVL			JUD	CIRCUIT COURT OF APPEALS						JUD			0	020	020	02	1	3.0	10	1	10	-3.47985347985348	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20171106031500	http://www.pennenergy.com/articles/pennenergy/2017/11/oil-and-gas-dakota-access-builder-and-corps-object-to-tribal-proposal.html
704201320	20171106	201711	2017	2017.8384	CVL	CITIZEN						CVL			LEG	PARLIAMENT						LEG			1	173	173	17	4	-5.0	5	1	5	-7.37812911725953	4	Kiharu, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2250537	4	Kiharu, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2250537	4	Kiharu, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2250537	20171106031500	https://www.the-star.co.ke/news/2017/11/04/uhuru-it-is-better-to-be-a-democrat-than-a-dictator_c1663555
704201321	20171106	201711	2017	2017.8384	CVL	POPULATION						CVL			MED	JOURNALIST						MED			0	010	010	01	1	0.0	1	1	1	3.77697841726618	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20171106031500	http://www.bgr.in/news/honor-targeting-top-slot-in-indian-smartphone-market-global-president/
704201322	20171106	201711	2017	2017.8384	CVL	POPULATION						CVL			MED	JOURNALIST						MED			0	010	010	01	1	0.0	3	1	3	3.77697841726618	4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20171106031500	http://www.bgr.in/news/honor-targeting-top-slot-in-indian-smartphone-market-global-president/
704201323	20171106	201711	2017	2017.8384	CVL	POPULATION						CVL			MED	JOURNALIST						MED			0	010	010	01	1	0.0	1	1	1	3.77697841726618	4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	20171106031500	http://www.bgr.in/news/honor-targeting-top-slot-in-indian-smartphone-market-global-president/
704201324	20171106	201711	2017	2017.8384	CVL	COMMUNITY						CVL			MED	MEDIA						MED			0	041	041	04	1	1.0	1	1	1	-3.37630448127685	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Floresville, Texas, United States	US	USTX	TX493	29.1336	-98.1561	1357499	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106031500	http://www.themonitor.com/news/state/article_ffd049da-c296-11e7-b458-3bbc5041ae03.html
704201325	20171106	201711	2017	2017.8384	CVL	COMMUNITY						CVL			REL	ABBOT									1	190	190	19	4	-10.0	6	1	6	-9.09090909090909	3	Texas Department Of Public Safety, Texas, United States	US	USTX	TX453	30.3263	-97.7242	1348410	3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	20171106031500	https://www.rferl.org/a/texas-church-gunman-kills-26/28837169.html
704201326	20171106	201711	2017	2017.8384	CVL	PEASANT						CVL			RUS	RUSSIA	RUS								0	100	100	10	3	-5.0	2	1	2	-6.97362539114882	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171106031500	http://www.zerohedge.com/news/2017-11-05/remembering-communisms-bloody-century
704201327	20171106	201711	2017	2017.8384	CVL	CIVILIAN						CVL			SYR	SYRIA	SYR								1	130	130	13	3	-4.4	17	2	17	-8.15817668327867	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	20171106031500	https://reliefweb.int/report/syrian-arab-republic/civilians-line-fire-syria-ingo-regional-forum-warns-against-false-0
704201328	20171106	201711	2017	2017.8384	CVL	CIVILIAN						CVL			SYR	SYRIA	SYR								1	190	190	19	4	-10.0	7	1	7	-8.36653386454184	4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	20171106031500	http://humanitariannews.org/20171106/syrian-arab-republic-civilians-line-fire-syria-ingo-regional-forum-warns-against-false-sens
704201329	20171106	201711	2017	2017.8384	CVL	CIVILIAN						CVL			SYR	SYRIA	SYR								1	190	190	19	4	-10.0	10	1	10	-8.01232665639445	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	20171106031500	https://reliefweb.int/report/syrian-arab-republic/civilians-line-fire-syria-ingo-regional-forum-warns-against-false-0
704201330	20171106	201711	2017	2017.8384	CVL	CITIZEN						CVL			USA	UNITED STATES	USA								0	010	010	01	1	0.0	4	1	4	-3.95189003436426	3	First Baptist Church, Texas, United States	US	USTX	TX167	29.3941	-94.9155	1385009	3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	20171106031500	http://nypost.com/2017/11/05/hero-neighbor-got-his-rifle-shot-at-texas-church-gunman/
704201331	20171106	201711	2017	2017.8384	CVL	SMALL TOWN						CVL			USA	TEXAS	USA								1	040	040	04	1	1.0	1	1	1	-4.10958904109589	3	Sutherland Springs, Texas, United States	US	USTX	TX493	29.2733	-98.0567	1369438	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106031500	https://www.sacurrent.com/the-daily/archives/2017/11/05/gov-abbott-sutherland-springs-is-the-largest-mass-shooting-in-texas-history
704201332	20171106	201711	2017	2017.8384	CVL	SMALL TOWN						CVL			USA	TEXAS	USA								1	040	040	04	1	1.0	1	1	1	-4.10958904109589	3	First Baptist Church, Texas, United States	US	USTX	TX167	29.3941	-94.9155	1385009	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106031500	https://www.sacurrent.com/the-daily/archives/2017/11/05/gov-abbott-sutherland-springs-is-the-largest-mass-shooting-in-texas-history
704201333	20171106	201711	2017	2017.8384	CVL	SMALL TOWN						CVL			USA	TEXAS	USA								1	190	190	19	4	-10.0	2	1	2	-3.37630448127685	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171106031500	http://www.themonitor.com/news/state/article_ffd049da-c296-11e7-b458-3bbc5041ae03.html
704201334	20171106	201711	2017	2017.8384	CVL	SMALL TOWN						CVL			USA	TEXAS	USA								1	190	190	19	4	-10.0	2	1	2	-3.37630448127685	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171106031500	http://www.themonitor.com/news/state/article_ffd049da-c296-11e7-b458-3bbc5041ae03.html
704201335	20171106	201711	2017	2017.8384	CVL	SMALL TOWN						CVL			USA	TEXAS	USA								1	190	190	19	4	-10.0	5	1	5	-3.37630448127685	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	20171106031500	http://www.themonitor.com/news/state/article_ffd049da-c296-11e7-b458-3bbc5041ae03.html
704201336	20171106	201711	2017	2017.8384	CVL	SMALL TOWN						CVL			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	1	1	1	2.07612456747405	3	Bismarck, North Dakota, United States	US	USND	ND015	46.8083	-100.784	1035849	3	Bismarck, North Dakota, United States	US	USND	ND015	46.8083	-100.784	1035849	3	Bismarck, North Dakota, United States	US	USND	ND015	46.8083	-100.784	1035849	20171106031500	http://www.kvrr.com/2017/11/05/miss-america-cara-mund-celebrated-day/
704201337	20171106	201711	2017	2017.8384	CVL	SMALL TOWN						CVL			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	1	1	1	2.07612456747405	3	Bismarck, North Dakota, United States	US	USND	ND015	46.8083	-100.784	1035849	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20171106031500	http://www.kvrr.com/2017/11/05/miss-america-cara-mund-celebrated-day/
704201338	20171106	201711	2017	2017.8384	CVL	SMALL TOWN						CVL			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	-6.941431670282	3	Floresville, Texas, United States	US	USTX	TX493	29.1336	-98.1561	1357499	3	Floresville, Texas, United States	US	USTX	TX493	29.1336	-98.1561	1357499	3	Floresville, Texas, United States	US	USTX	TX493	29.1336	-98.1561	1357499	20171106031500	http://onlineathens.com/national-news/2017-11-05/official-says-more-20-dead-church-attack
704201339	20171106	201711	2017	2017.8384	CVL	SMALL TOWN						CVL			USA	TEXAS	USA								1	190	190	19	4	-10.0	6	1	6	-6.941431670282	3	Floresville, Texas, United States	US	USTX	TX493	29.1336	-98.1561	1357499	3	Wilson County, Texas, United States	US	USTX		29.1669	-98.0669	1384032	3	Floresville, Texas, United States	US	USTX	TX493	29.1336	-98.1561	1357499	20171106031500	http://onlineathens.com/national-news/2017-11-05/official-says-more-20-dead-church-attack
704201340	20171106	201711	2017	2017.8384	CVL	BACKPACKER						CVL			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-5.04347826086956	3	Home Hill, California, United States	US	USCA	CA055	38.2402	-122.297	1656074	3	Home Hill, California, United States	US	USCA		38.2402	-122.297	1656074	3	Home Hill, California, United States	US	USCA		38.2402	-122.297	1656074	20171106031500	http://www.news.com.au/travel/travel-updates/incidents/belgian-backpacker-who-died-had-just-arrived/news-story/47370dd2e7dec9d20b596bb5f3d579ae
704201341	20171106	201711	2017	2017.8384	CVL	SMALL TOWN						CVL			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	1	1	1	2.07612456747405	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	20171106031500	http://www.kvrr.com/2017/11/05/miss-america-cara-mund-celebrated-day/
704201342	20171106	201711	2017	2017.8384	CVL	COMMUNITY						CVL			USAGOV	UNITED STATES	USA					GOV			1	190	190	19	4	-10.0	2	1	2	-9.09090909090909	3	Texas Department Of Public Safety, Texas, United States	US	USTX	TX453	30.3263	-97.7242	1348410	3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	20171106031500	https://www.rferl.org/a/texas-church-gunman-kills-26/28837169.html
704201343	20171106	201711	2017	2017.8384	CVL	COMMUNITY						CVL			USAREL	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-9.09090909090909	3	Texas Department Of Public Safety, Texas, United States	US	USTX	TX453	30.3263	-97.7242	1348410	3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	20171106031500	https://www.rferl.org/a/texas-church-gunman-kills-26/28837169.html
704201344	20171106	201711	2017	2017.8384	CVLBUS	BACKPACKER						CVL	BUS		CVL	BACKPACKER						CVL			1	190	190	19	4	-10.0	1	1	1	-5.04347826086956	3	Home Hill, California, United States	US	USCA	CA055	38.2402	-122.297	1656074	3	Home Hill, California, United States	US	USCA		38.2402	-122.297	1656074	3	Home Hill, California, United States	US	USCA		38.2402	-122.297	1656074	20171106031500	http://www.news.com.au/travel/travel-updates/incidents/belgian-backpacker-who-died-had-just-arrived/news-story/47370dd2e7dec9d20b596bb5f3d579ae
704201345	20171106	201711	2017	2017.8384	CVLBUS	BACKPACKER						CVL	BUS		USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-5.04347826086956	1	Belgium	BE	BE		50.833333	4	BE	3	Home Hill, California, United States	US	USCA		38.2402	-122.297	1656074	3	Home Hill, California, United States	US	USCA		38.2402	-122.297	1656074	20171106031500	http://www.news.com.au/travel/travel-updates/incidents/belgian-backpacker-who-died-had-just-arrived/news-story/47370dd2e7dec9d20b596bb5f3d579ae
704201346	20171106	201711	2017	2017.8384	DEU	BONN	DEU																		1	046	046	04	1	7.0	2	1	2	-2.73972602739726	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	0								4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171106031500	https://www.dawn.com/news/1368685/protest-at-open-pit-coal-mine-near-bonn-ahead-of-un-climate-talks
704201347	20171106	201711	2017	2017.8384	DEU	GERMANY	DEU																		1	070	070	07	2	7.0	5	1	5	-6.09756097560976	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20171106031500	http://morningstaronline.co.uk/a-254a-Light-on-German-lefts-infighting-before-nazi-seizure-of-power
704201348	20171106	201711	2017	2017.8384	DEU	BONN	DEU								CHN	CHINESE	CHN								1	036	036	03	1	4.0	2	1	2	-0.5464480874317	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171106031500	http://www.chinaeconomicreview.com/china-considers-launching-national-carbon-trading-scheme
704201349	20171106	201711	2017	2017.8384	DEU	BONN	DEU								MED	NEWSPAPER						MED			1	046	046	04	1	7.0	8	1	8	-2.73972602739726	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171106031500	https://www.dawn.com/news/1368685/protest-at-open-pit-coal-mine-near-bonn-ahead-of-un-climate-talks
704201350	20171106	201711	2017	2017.8384	DZA	ALGERIA	DZA								EDU	STUDENT						EDU			1	020	020	02	1	3.0	12	1	12	-1.78571428571429	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20171106031500	http://www.worldbulletin.net/haberler/195651/first-school-for-disabled-children-opens-in-gaza
704201351	20171106	201711	2017	2017.8384	DZA	ALGERIA	DZA								EDU	SCHOOL						EDU			1	071	071	07	2	7.4	12	1	12	-1.78571428571429	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20171106031500	http://www.worldbulletin.net/haberler/195651/first-school-for-disabled-children-opens-in-gaza
704201352	20171106	201711	2017	2017.8384	EDU	SCHOOL						EDU													1	012	012	01	1	-0.4	5	1	5	2.1780303030303	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	0								4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	20171106031500	https://www.ipswichadvertiser.com.au/news/parents-should-be-able-to-take-school-holidays-off/3258249/
704201353	20171106	201711	2017	2017.8384	EDU	INTELLECTUAL						EDU													1	014	014	01	1	0.0	5	1	5	-2.25225225225225	4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	0								4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	20171106031500	http://www.dnaindia.com/mumbai/report-to-reduce-pendency-maha-plans-massive-expansion-of-cyber-forensic-facilities-2557959
704201354	20171106	201711	2017	2017.8384	EDU	UNIVERSITY						EDU													1	020	020	02	1	3.0	10	1	10	0	3	Sutherland Springs, Texas, United States	US	USTX	TX493	29.2733	-98.0567	1369438	0								3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	20171106031500	https://www.sacurrent.com/the-daily/archives/2017/11/05/university-health-system-needs-blood-donors
704201355	20171106	201711	2017	2017.8384	EDU	UNIVERSITY						EDU													0	020	020	02	1	3.0	10	1	10	-1.69491525423728	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171106031500	http://theconversation.com/why-social-media-may-not-be-so-good-for-democracy-86285
704201356	20171106	201711	2017	2017.8384	EDU	COLLEGE						EDU													1	0231	023	02	1	3.4	4	1	4	1.48809523809524	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								3	Lubbock, Texas, United States	US	USTX	TX303	33.5779	-101.855	1374760	20171106031500	http://www.937theeagle.com/story/36769328/hand-up-for-harvey-event-benefits-tech-relief-scholarship
704201357	20171106	201711	2017	2017.8384	EDU	COLLEGE						EDU													1	0231	023	02	1	3.4	6	1	6	1.48809523809524	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106031500	http://www.937theeagle.com/story/36769328/hand-up-for-harvey-event-benefits-tech-relief-scholarship
704201358	20171106	201711	2017	2017.8384	EDU	SCHOLAR						EDU													1	042	042	04	1	1.9	5	1	5	-0.222222222222221	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20171106031500	https://www.thenews.com.pk/print/242244-Silence-is-golden
704201359	20171106	201711	2017	2017.8384	EDU	COLLEGE						EDU													1	043	043	04	1	2.8	2	1	2	1.48809523809524	3	Lubbock, Texas, United States	US	USTX	TX303	33.5779	-101.855	1374760	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106031500	http://www.937theeagle.com/story/36769328/hand-up-for-harvey-event-benefits-tech-relief-scholarship
704201360	20171106	201711	2017	2017.8384	EDU	COLLEGE						EDU													1	043	043	04	1	2.8	8	1	8	1.48809523809524	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106031500	http://www.937theeagle.com/story/36769328/hand-up-for-harvey-event-benefits-tech-relief-scholarship
704201361	20171106	201711	2017	2017.8384	EDU	STUDENT						EDU													1	051	051	05	1	3.4	6	1	6	1.59574468085107	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171106031500	http://jg-tc.com/news/local/increased-rigor-online-format-affected-mattoon-test-scores/article_0cc781df-9776-5d20-ab6f-8e3b4ee22d8e.html
704201362	20171106	201711	2017	2017.8384	EDU	UNIVERSITY						EDU													1	070	070	07	2	7.0	10	1	10	0	3	Sutherland Springs, Texas, United States	US	USTX	TX493	29.2733	-98.0567	1369438	0								3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	20171106031500	https://www.sacurrent.com/the-daily/archives/2017/11/05/university-health-system-needs-blood-donors
704201363	20171106	201711	2017	2017.8384	EDU	COLLEGE						EDU													1	071	071	07	2	7.4	10	1	10	1.48809523809524	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								3	Lubbock, Texas, United States	US	USTX	TX303	33.5779	-101.855	1374760	20171106031500	http://www.937theeagle.com/story/36769328/hand-up-for-harvey-event-benefits-tech-relief-scholarship
704201364	20171106	201711	2017	2017.8384	EDU	PROFESSOR						EDU													1	120	120	12	3	-4.0	2	1	2	-1.97740112994351	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20171106031500	http://www.dnaindia.com/delhi/report-jailed-prof-saibaba-s-wife-refuses-monetary-help-2557915
704201365	20171106	201711	2017	2017.8384	EDU	SCHOOL						EDU													1	193	193	19	4	-10.0	30	1	30	-7.01434402061393	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20171106031500	http://theweek.com/speedreads/735530/following-texas-mass-shooting-obama-calls-action-gun-violence
704201366	20171106	201711	2017	2017.8384	EDU	SCHOOL						EDU													0	193	193	19	4	-10.0	1	1	1	-7.05630791161796	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20171106031500	http://theweek.com/speedreads/735517/gov-greg-abbott-confirms-26-dead-church-attack-largest-mass-shooting-texas-history
704201367	20171106	201711	2017	2017.8384	EDU	PROFESSOR						EDU			AUS	AUSTRALIA	AUS								0	010	010	01	1	0.0	2	1	2	5.43130990415335	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171106031500	http://www.sconeadvocate.com.au/story/5036306/making-and-promoting-friendships/?cs=5790
704201368	20171106	201711	2017	2017.8384	EDU	PROFESSOR						EDU			AUS	AUSTRALIA	AUS								0	010	010	01	1	0.0	14	1	14	5.43130990415335	4	Scone, New South Wales, Australia	AS	AS02	5096	-32.0501	150.869	-1599677	4	Scone, New South Wales, Australia	AS	AS02	5096	-32.0501	150.869	-1599677	4	Scone, New South Wales, Australia	AS	AS02	5096	-32.0501	150.869	-1599677	20171106031500	http://www.sconeadvocate.com.au/story/5036306/making-and-promoting-friendships/?cs=5790
704201369	20171106	201711	2017	2017.8384	EDU	COLLEGE						EDU			CAN	CANADIAN	CAN								1	043	043	04	1	2.8	10	1	10	5.1948051948052	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171106031500	http://www.dailyheraldtribune.com/2017/11/05/petroleum-producers-to-deliver-talk-at-gprc
704201370	20171106	201711	2017	2017.8384	EDU	SCHOOL						EDU			CVL	VILLAGE						CVL			0	043	043	04	1	2.8	10	1	10	1.30208333333334	4	Amethi, Uttar Pradesh, India	IN	IN36	17921	28.0167	81.05	-2088699	4	Amethi, Uttar Pradesh, India	IN	IN36	17921	28.0167	81.05	-2088699	4	Amethi, Uttar Pradesh, India	IN	IN36	17921	28.0167	81.05	-2088699	20171106031500	http://www.dnaindia.com/analysis/column-unnat-bharat-abhiyan-can-help-transform-rural-india-2557899
