703825653	20171028	201710	2017	2017.8164	PHL	MANILA	PHL																		1	043	043	04	1	2.8	1	1	1	2.60223048327138	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	0								4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20171104054500	https://en.trend.az/business/economy/2816902.html
703825654	20171028	201710	2017	2017.8164	PHL	MANILA	PHL																		1	043	043	04	1	2.8	3	1	3	2.60223048327138	1	France	FR	FR		46	2	FR	0								4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20171104054500	https://en.trend.az/business/economy/2816902.html
703825655	20171028	201710	2017	2017.8164	PHL	MANILA	PHL																		1	043	043	04	1	2.8	1	1	1	2.60223048327138	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20171104054500	https://en.trend.az/business/economy/2816902.html
703825656	20171103	201711	2017	2017.8301											GOV	PRESIDENT						GOV			1	0841	084	08	2	7.0	2	1	2	-0.56980056980057	0								4	Akufo, Oyo, Nigeria	NI	NI32	191213	7.50889	3.79083	-1998913	4	Akufo, Oyo, Nigeria	NI	NI32	191213	7.50889	3.79083	-1998913	20171104054500	http://www.peacefmonline.com/pages/politics/politics/201711/333816.php
703825657	20171103	201711	2017	2017.8301	NGA	NIGERIA	NGA								GOV	PRESIDENT						GOV			1	0841	084	08	2	7.0	2	1	2	-0.56980056980057	4	Akufo, Oyo, Nigeria	NI	NI32	191213	7.50889	3.79083	-1998913	4	Akufo, Oyo, Nigeria	NI	NI32	191213	7.50889	3.79083	-1998913	4	Akufo, Oyo, Nigeria	NI	NI32	191213	7.50889	3.79083	-1998913	20171104054500	http://www.peacefmonline.com/pages/politics/politics/201711/333816.php
703825658	20171103	201711	2017	2017.8301	NGA	NIGERIA	NGA								NGAGOV	NIGERIA	NGA					GOV			1	0841	084	08	2	7.0	4	1	4	-0.56980056980057	4	Akufo, Oyo, Nigeria	NI	NI32	191213	7.50889	3.79083	-1998913	4	Akufo, Oyo, Nigeria	NI	NI32	191213	7.50889	3.79083	-1998913	4	Akufo, Oyo, Nigeria	NI	NI32	191213	7.50889	3.79083	-1998913	20171104054500	http://www.peacefmonline.com/pages/politics/politics/201711/333816.php
703825659	20171103	201711	2017	2017.8301	THA	NAKHON PHANOM	THA								GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	10	1	10	1.69082125603864	4	Nakhon Phanom, Nakhon Phanom, Thailand	TH	TH73	26690	17.4108	104.779	-3251556	4	Nakhon Phanom, Nakhon Phanom, Thailand	TH	TH73	26690	17.4108	104.779	-3251556	4	Nakhon Phanom, Nakhon Phanom, Thailand	TH	TH73	26690	17.4108	104.779	-3251556	20171104054500	https://www.bangkokpost.com/business/news/1354183/electric-trains-may-seek-ppp
703825660	20171103	201711	2017	2017.8301	THA	NAKHON PHANOM	THA								GOV	GOVERNMENT						GOV			0	030	030	03	1	4.0	10	1	10	1.69082125603864	4	Nakhon Phanom, Nakhon Phanom, Thailand	TH	TH73	26690	17.4108	104.779	-3251556	4	Nakhon Phanom, Nakhon Phanom, Thailand	TH	TH73	26690	17.4108	104.779	-3251556	4	Nakhon Phanom, Nakhon Phanom, Thailand	TH	TH73	26690	17.4108	104.779	-3251556	20171104054500	https://www.bangkokpost.com/business/news/1354183/electric-trains-may-seek-ppp
703825661	20171104	201711	2017	2017.8329											ARE	DUBAI	ARE								1	036	036	03	1	4.0	10	1	10	3.07692307692308	0								4	Salalah, Z¸ufar, Oman	MU	MU08	23600	17.015	54.0924	-788664	4	Salalah, Z¸ufar, Oman	MU	MU08	23600	17.015	54.0924	-788664	20171104054500	http://www.routesonline.com/airports/2384/cologne-bonn-airport-cgn/news/275585/cologne-bonn-debuts-to-dubai-with-fti/
703825662	20171104	201711	2017	2017.8329											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	4	1	4	-6.14692653673163	0								4	Surry Hills, New South Wales, Australia	AS	AS02	154637	-33.8861	151.214	352783	4	Surry Hills, New South Wales, Australia	AS	AS02	154637	-33.8861	151.214	352783	20171104054500	http://www.mudgeeguardian.com.au/story/5034445/zombies-when-being-brain-dead-stirs-screams-and-means-to-raise-funds/
703825663	20171104	201711	2017	2017.8329											AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	6	1	3	-6.14692653673163	0								4	Prince Alfred Park, New South Wales, Australia	AS	AS02	5066	-33.8068	151.001	11357044	4	Prince Alfred Park, New South Wales, Australia	AS	AS02	5066	-33.8068	151.001	11357044	20171104054500	http://www.mudgeeguardian.com.au/story/5034445/zombies-when-being-brain-dead-stirs-screams-and-means-to-raise-funds/
703825664	20171104	201711	2017	2017.8329											AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	2	1	1	-6.14692653673163	0								4	Prince Alfred Park, New South Wales, Australia	AS	AS02	5066	-33.8068	151.001	11357044	4	Surry Hills, New South Wales, Australia	AS	AS02	154637	-33.8861	151.214	352783	20171104054500	http://www.mudgeeguardian.com.au/story/5034445/zombies-when-being-brain-dead-stirs-screams-and-means-to-raise-funds/
703825665	20171104	201711	2017	2017.8329											AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	4	1	2	-6.14692653673163	0								4	Surry Hills, New South Wales, Australia	AS	AS02	154637	-33.8861	151.214	352783	4	Prince Alfred Park, New South Wales, Australia	AS	AS02	5066	-33.8068	151.001	11357044	20171104054500	http://www.mudgeeguardian.com.au/story/5034445/zombies-when-being-brain-dead-stirs-screams-and-means-to-raise-funds/
703825666	20171104	201711	2017	2017.8329											AUT	SALZBURG	AUT								1	042	042	04	1	1.9	5	1	5	4.47368421052632	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171104054500	http://santamariatimes.com/lifestyles/announcements/obituaries/edward-monroe-bonge/article_59b27df3-fd27-52db-8efe-f18d89549631.html
703825667	20171104	201711	2017	2017.8329											AZE	AZERBAIJANI	AZE								1	057	057	05	1	8.0	4	1	4	2.60223048327138	0								4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20171104054500	https://en.trend.az/business/economy/2816902.html
703825668	20171104	201711	2017	2017.8329											AZEGOV	AZERBAIJANI	AZE					GOV			1	057	057	05	1	8.0	6	1	6	2.60223048327138	0								4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20171104054500	https://en.trend.az/business/economy/2816902.html
703825669	20171104	201711	2017	2017.8329											BLR	BELARUS	BLR								0	052	052	05	1	3.5	6	1	6	0.728155339805825	0								1	Belarus	BO	BO		53	28	BO	1	Ukraine	UP	UP		49	32	UP	20171104054500	https://engineeringevil.com/2012/12/10/closed-eu-doors-to-prompt-new-union-union-of-slavic-nations/
703825670	20171104	201711	2017	2017.8329											BLR	BELARUS	BLR								0	052	052	05	1	3.5	2	1	2	0.728155339805825	0								1	Russia	RS	RS		60	100	RS	1	Ukraine	UP	UP		49	32	UP	20171104054500	https://engineeringevil.com/2012/12/10/closed-eu-doors-to-prompt-new-union-union-of-slavic-nations/
703825671	20171104	201711	2017	2017.8329											BLR	BELARUS	BLR								0	052	052	05	1	3.5	2	1	2	0.728155339805825	0								1	Ukraine	UP	UP		49	32	UP	1	Russia	RS	RS		60	100	RS	20171104054500	https://engineeringevil.com/2012/12/10/closed-eu-doors-to-prompt-new-union-union-of-slavic-nations/
703825672	20171104	201711	2017	2017.8329											CHR	DIOCESE				CHR					1	036	036	03	1	4.0	5	1	5	0.94043887147335	0								4	Mangaluru, Karnataka, India	IN	IN19	17685	12.8639	74.8353	-2103790	4	Mangaluru, Karnataka, India	IN	IN19	17685	12.8639	74.8353	-2103790	20171104054500	http://daijiworld.com/news/newsDisplay.aspx?newsID=479845
703825673	20171104	201711	2017	2017.8329											CHR	DIOCESE				CHR					1	043	043	04	1	2.8	2	1	2	0.94043887147335	0								4	Mangaluru, Karnataka, India	IN	IN19	17685	12.8639	74.8353	-2103790	4	Mangaluru, Karnataka, India	IN	IN19	17685	12.8639	74.8353	-2103790	20171104054500	http://daijiworld.com/news/newsDisplay.aspx?newsID=479845
703825674	20171104	201711	2017	2017.8329											COP	STATE PRISON						COP			0	020	020	02	1	3.0	2	1	2	-4.39189189189189	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20171104054500	http://www.uniondemocrat.com/localnews/5723058-151/family-of-murdered-woman-lament-the-return-of
703825675	20171104	201711	2017	2017.8329											COP	DETECTIVE						COP			0	030	030	03	1	4.0	6	1	6	-7.29166666666666	0								3	Northlake Christian School, Louisiana, United States	US	USLA		30.4469	-90.0909	2493372	3	Northlake Christian School, Louisiana, United States	US	USLA		30.4469	-90.0909	2493372	20171104054500	http://www.ibtimes.co.uk/louisiana-teacher-faces-felony-cruelty-charge-after-admitting-biting-2-year-old-student-1645891
703825676	20171104	201711	2017	2017.8329											COP	DETECTIVE						COP			0	030	030	03	1	4.0	4	1	4	-7.29166666666666	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20171104054500	http://www.ibtimes.co.uk/louisiana-teacher-faces-felony-cruelty-charge-after-admitting-biting-2-year-old-student-1645891
703825677	20171104	201711	2017	2017.8329											COP	CONSTABLE						COP			1	190	190	19	4	-10.0	10	2	10	-4.74797479747975	0								4	Okhla, Delhi, India	IN	IN07	17911	28.5667	77.2833	-2106521	4	Okhla, Delhi, India	IN	IN07	17911	28.5667	77.2833	-2106521	20171104054500	https://www.udayavani.com/english/news/national/248934/body-police-head-constable-found-southeast-delhi
703825678	20171104	201711	2017	2017.8329											CRI	COSTA RICA	CRI								1	043	043	04	1	2.8	5	1	5	1.21457489878543	0								4	Brasilito, Guanacaste, Costa Rica	CS	CS03	14499	10.9854	-85.6934	-1106308	4	Brasilito, Guanacaste, Costa Rica	CS	CS03	14499	10.9854	-85.6934	-1106308	20171104054500	http://www.ticotimes.net/travel/playa-conchal-dazzles-youll-share
703825679	20171104	201711	2017	2017.8329											CRI	COSTA RICA	CRI								1	043	043	04	1	2.8	1	1	1	1.21457489878543	0								1	Liberia	LI	LI		6.5	-9.5	LI	4	Brasilito, Guanacaste, Costa Rica	CS	CS03	14499	10.9854	-85.6934	-1106308	20171104054500	http://www.ticotimes.net/travel/playa-conchal-dazzles-youll-share
703825680	20171104	201711	2017	2017.8329											CVL	COMMUNITY						CVL			0	020	020	02	1	3.0	8	1	8	0.88272383354351	0								3	Chatham, New York, United States	US	USNY	NY021	42.3643	-73.5948	946448	3	Chatham, New York, United States	US	USNY	NY021	42.3643	-73.5948	946448	20171104054500	https://www.hudsonvalley360.com/article/two-sheriff-candidates-tout-services-drug-addicts-and-new-age-policing
703825681	20171104	201711	2017	2017.8329											CVL	COMMUNITY						CVL			0	042	042	04	1	1.9	2	1	2	1.03359173126615	0								3	Loma Rica, California, United States	US	USCA		39.3118	-121.418	277544	3	Loma Rica, California, United States	US	USCA		39.3118	-121.418	277544	20171104054500	https://www.ldsdaily.com/world/mormon-leaders-offer-hope-fire-survivors-northern-california/
703825682	20171104	201711	2017	2017.8329											CVL	NEIGHBORHOOD						CVL			1	057	057	05	1	8.0	10	1	10	-4.65631929046564	0								0								0								20171104054500	http://www.ktvu.com/news/new-flood-emergency-plan-in-the-south-bay
703825683	20171104	201711	2017	2017.8329											CVL	RESIDENTS						CVL			1	130	130	13	3	-4.4	3	1	3	-1.3215859030837	0								3	Ascension Parish, Louisiana, United States	US	USLA		30.2169	-90.9001	558403	3	Ascension Parish, Louisiana, United States	US	USLA		30.2169	-90.9001	558403	20171104054500	http://www.theadvocate.com/baton_rouge/news/article_24625e76-c0c8-11e7-b536-73df58526b95.html
703825684	20171104	201711	2017	2017.8329											CZE	CZECH REPUBLIC	CZE								1	042	042	04	1	1.9	10	1	10	0	0								1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20171104054500	http://www.jessicarulestheuniverse.com/2017/11/04/coming-soon-twisted-travels-volume-2/
703825685	20171104	201711	2017	2017.8329											DNK	DANE	DNK								0	043	043	04	1	2.8	6	1	6	2.61958997722096	0								4	Teglholmen, Hovedstaden, Denmark	DA	DA17	15213	55.6504	12.5526	-2752259	4	Teglholmen, Hovedstaden, Denmark	DA	DA17	15213	55.6504	12.5526	-2752259	20171104054500	http://cphpost.dk/news/popularity-of-all-saints-day-this-sunday-underlines-how-god-is-now-a-sideshow-in-church.html
703825686	20171104	201711	2017	2017.8329											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	2	1	2	1.99479618386817	0								3	Lock Haven, Pennsylvania, United States	US	USPA		41.137	-77.4469	1179748	3	Lock Haven, Pennsylvania, United States	US	USPA		41.137	-77.4469	1179748	20171104054500	http://www.lockhaven.com/news/local-news/2017/11/kunes-crowell-in-race-for-treasurer/
703825687	20171104	201711	2017	2017.8329											EDU	STUDENT						EDU			1	051	051	05	1	3.4	6	1	6	-0.85106382978723	0								3	Florida State University, Florida, United States	US	USFL		30.4408	-84.2918	305682	3	Florida State University, Florida, United States	US	USFL		30.4408	-84.2918	305682	20171104054500	http://www.wtxl.com/news/fsu-student-found-dead-a-member-of-pi-kappa-phi/article_9739452e-c102-11e7-a65b-7301b3981cd9.html
703825688	20171104	201711	2017	2017.8329											EUR	EUROPE	EUR								1	190	190	19	4	-10.0	1	1	1	1.76211453744493	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171104054500	http://world.kbs.co.kr/english/news/news_In_detail.htm?No=131385
703825689	20171104	201711	2017	2017.8329											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	4	1	4	-0.33444816053511	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20171104054500	http://www.heraldscotland.com/news/15640848.How_Scots_cardinal_saved_Pope_s_visit_from_cancellation/
703825690	20171104	201711	2017	2017.8329											GBR	UNITED KINGDOM	GBR								1	1821	182	18	4	-9.0	8	1	4	-10.8462455303933	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171104054500	http://www.heraldscotland.com/news/15640595.Rape_victims_denied_compensation_because_of_minor_offences/
703825691	20171104	201711	2017	2017.8329											GOV	ADMINISTRATION						GOV			1	036	036	03	1	4.0	4	1	4	-1.89753320683112	0								3	Tuolumne County, California, United States	US	USCA		38.0666	-119.901	277319	3	Tuolumne County, California, United States	US	USCA		38.0666	-119.901	277319	20171104054500	http://www.uniondemocrat.com/home/5723036-151/tuolumne-supes-to-consider-awarding-39-million-contract
703825692	20171104	201711	2017	2017.8329											GOV	ADMINISTRATION						GOV			1	036	036	03	1	4.0	16	1	16	-1.89753320683112	0								2	California, United States	US	USCA		36.17	-119.746	CA	3	Tuolumne County, California, United States	US	USCA		38.0666	-119.901	277319	20171104054500	http://www.uniondemocrat.com/home/5723036-151/tuolumne-supes-to-consider-awarding-39-million-contract
