704379666	20171007	201710	2017	2017.7589											LEG	CONGRESS						LEG			0	0841	084	08	2	7.0	1	1	1	-2.64550264550264	0								4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171106171500	https://www.thenational.ae/world/the-americas/john-kerry-says-trump-s-twitter-tirades-fuel-north-korea-s-nuclear-ambitions-1.673547
704379667	20171007	201710	2017	2017.7589	BUS	COMPANY						BUS			LEG	GENERAL ASSEMBLY						LEG			1	030	030	03	1	4.0	5	1	5	-1.37614678899082	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20171106171500	http://www.taipeitimes.com/News/biz/archives/2017/11/07/2003681792
704379668	20171007	201710	2017	2017.7589	GOV	CHIEF EXECUTIVE						GOV													1	111	111	11	3	-2.0	20	2	20	0.33642881800021	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20171106171500	http://www.channelnewsasia.com/news/business/royal-enfield-s-big-bike-could-test-harley-s-india-dominance-9381242
704379669	20171007	201710	2017	2017.7589	GOV	CHIEF EXECUTIVE						GOV													1	111	111	11	3	-2.0	10	1	10	0.18552875695733	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20171106171500	http://www.reuters.com/article/us-harley-davidson-india-eicher-motors/royal-enfields-big-bike-could-test-harleys-india-dominance-idUSKBN1D626M
704379670	20171007	201710	2017	2017.7589	GOV	PRESIDENT						GOV			LEG	CONGRESS						LEG			0	0841	084	08	2	7.0	1	1	1	-2.64550264550264	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171106171500	https://www.thenational.ae/world/the-americas/john-kerry-says-trump-s-twitter-tirades-fuel-north-korea-s-nuclear-ambitions-1.673547
704379671	20171007	201710	2017	2017.7589	GOV	PRESIDENT						GOV			LEG	CONGRESS						LEG			0	0841	084	08	2	7.0	1	1	1	-2.64550264550264	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171106171500	https://www.thenational.ae/world/the-americas/john-kerry-says-trump-s-twitter-tirades-fuel-north-korea-s-nuclear-ambitions-1.673547
704379672	20171007	201710	2017	2017.7589	GOV	CHIEF EXECUTIVE						GOV			USAMED	REUTERS	USA					MED			1	010	010	01	1	0.0	2	1	2	0.33444816053511	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20171106171500	http://www.4-traders.com/EICHER-MOTORS-LTD-9058962/news/Eicher-Motors-Royal-Enfield-s-big-bike-could-test-Harley-s-India-dominance-25449915/
704379673	20171007	201710	2017	2017.7589	GOV	CHIEF EXECUTIVE						GOV			USAMED	REUTERS	USA					MED			1	010	010	01	1	0.0	2	1	2	0.33444816053511	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20171106171500	http://www.4-traders.com/EICHER-MOTORS-LTD-9058962/news/Eicher-Motors-Royal-Enfield-s-big-bike-could-test-Harley-s-India-dominance-25449915/
704379674	20171007	201710	2017	2017.7589	GOV	CHIEF EXECUTIVE						GOV			USAMED	REUTERS	USA					MED			1	010	010	01	1	0.0	12	2	12	0.337089037155243	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20171106171500	http://www.channelnewsasia.com/news/business/royal-enfield-s-big-bike-could-test-harley-s-india-dominance-9381242
704379675	20171007	201710	2017	2017.7589	GOV	CHIEF EXECUTIVE						GOV			USAMED	REUTERS	USA					MED			1	010	010	01	1	0.0	2	1	2	0.18552875695733	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	1	India	IN	IN		20	77	IN	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20171106171500	http://www.reuters.com/article/us-harley-davidson-india-eicher-motors/royal-enfields-big-bike-could-test-harleys-india-dominance-idUSKBN1D626M
704379676	20171007	201710	2017	2017.7589	GOV	CHIEF EXECUTIVE						GOV			USAMED	REUTERS	USA					MED			1	010	010	01	1	0.0	6	1	6	0.18552875695733	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171106171500	http://www.reuters.com/article/us-harley-davidson-india-eicher-motors/royal-enfields-big-bike-could-test-harleys-india-dominance-idUSKBN1D626M
704379677	20171007	201710	2017	2017.7589	GOV	CHIEF EXECUTIVE						GOV			USAMED	REUTERS	USA					MED			1	010	010	01	1	0.0	4	2	4	0.33642881800021	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20171106171500	http://www.channelnewsasia.com/news/business/royal-enfield-s-big-bike-could-test-harley-s-india-dominance-9381242
704379678	20171007	201710	2017	2017.7589	GOV	CHIEF EXECUTIVE						GOV			USAMED	REUTERS	USA					MED			1	010	010	01	1	0.0	2	1	2	0.18552875695733	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171106171500	http://www.reuters.com/article/us-harley-davidson-india-eicher-motors/royal-enfields-big-bike-could-test-harleys-india-dominance-idUSKBN1D626M
704379679	20171007	201710	2017	2017.7589	IRL	IRELAND	IRL																		0	030	030	03	1	4.0	4	1	4	0.27855153203342	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20171106171500	http://www.express.co.uk/news/politics/876211/Brexit-news-James-Brokenshire-Britain-pay-costs-EU-membership
704379680	20171007	201710	2017	2017.7589	IRQ	IRAQ	IRQ								GOV	GOVERNMENT						GOV			1	160	160	16	4	-4.0	4	1	4	-3.84068278805121	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171106171500	http://news.trust.org/item/20171106170144-1vrpm
704379681	20171007	201710	2017	2017.7589	IRQ	BAGHDAD	IRQ								MIL	MILITARY						MIL			1	190	190	19	4	-10.0	6	1	6	-3.84068278805121	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	4	Erbil, Liwa' Irbil, Iraq	IZ	IZ11	123554	36.1926	44.0106	-3106433	20171106171500	http://news.trust.org/item/20171106170144-1vrpm
704379682	20171007	201710	2017	2017.7589	IRQ	BAGHDAD	IRQ								MIL	MILITARY						MIL			1	190	190	19	4	-10.0	2	1	2	-3.84068278805121	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	20171106171500	http://news.trust.org/item/20171106170144-1vrpm
704379683	20171007	201710	2017	2017.7589	IRQ	BAGHDAD	IRQ								MIL	MILITARY						MIL			1	192	192	19	4	-9.5	8	1	8	-3.84068278805121	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	20171106171500	http://news.trust.org/item/20171106170144-1vrpm
704379684	20171007	201710	2017	2017.7589	IRQ	IRAQ	IRQ								MIL	MILITARY						MIL			1	192	192	19	4	-9.5	2	1	2	-3.84068278805121	4	Erbil, Liwa' Irbil, Iraq	IZ	IZ11	123554	36.1926	44.0106	-3106433	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	20171106171500	http://news.trust.org/item/20171106170144-1vrpm
704379685	20171007	201710	2017	2017.7589	IRQ	IRAQI	IRQ								kur	KURD			kur						1	071	071	07	2	7.4	4	1	4	-3.84068278805121	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171106171500	http://news.trust.org/item/20171106170144-1vrpm
704379686	20171007	201710	2017	2017.7589	IRQ	IRAQI	IRQ								kur	KURD			kur						1	192	192	19	4	-9.5	4	1	4	-3.84068278805121	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171106171500	http://news.trust.org/item/20171106170144-1vrpm
704379687	20171007	201710	2017	2017.7589	IRQGOV	IRAQI	IRQ					GOV			IRQ	BAGHDAD	IRQ								1	071	071	07	2	7.4	6	1	6	-3.84068278805121	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171106171500	http://news.trust.org/item/20171106170144-1vrpm
704379688	20171007	201710	2017	2017.7589	IRQGOV	IRAQI	IRQ					GOV			kur	KURD			kur						1	192	192	19	4	-9.5	6	1	6	-3.84068278805121	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171106171500	http://news.trust.org/item/20171106170144-1vrpm
704379689	20171007	201710	2017	2017.7589	LEG	CHAMBER						LEG													1	0831	083	08	2	5.0	2	1	2	-2.85954583683767	5	Oriental Mindoro, Mindoro Oriental, Philippines	RP	RP41	24232	13.0017	121.386	-2439993	0								5	Oriental Mindoro, Mindoro Oriental, Philippines	RP	RP41	24232	13.0017	121.386	-2439993	20171106171500	http://www.philstar.com/headlines/2017/11/07/1756434/palace-sereno-resign
704379690	20171007	201710	2017	2017.7589	LEG	CHAMBER						LEG													1	0831	083	08	2	5.0	8	1	8	-2.85954583683767	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171106171500	http://www.philstar.com/headlines/2017/11/07/1756434/palace-sereno-resign
704379691	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA																		0	190	190	19	4	-10.0	2	1	2	-11.504424778761	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20171106171500	http://www.wapt.com/article/mississippi-shooting-spree-suspect-faces-charges-in-new-mexico/13396336
