704650804	20171008	201710	2017	2017.7616	ESP	SPAIN	ESP								BEL	BELGIUM	BEL								1	080	080	08	2	5.0	4	1	4	-8.33333333333333	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171107133000	http://dailypost.ng/2017/11/07/spain-planned-catalans-leader-reveals/
704650805	20171008	201710	2017	2017.7616	ESP	MADRID	ESP								BEL	BELGIUM	BEL								1	110	110	11	3	-2.0	8	1	8	-8.33333333333333	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	1	Belgium	BE	BE		50.833333	4	BE	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171107133000	http://dailypost.ng/2017/11/07/spain-planned-catalans-leader-reveals/
704650806	20171008	201710	2017	2017.7616	ESP	MADRID	ESP								BEL	BELGIUM	BEL								1	110	110	11	3	-2.0	2	1	2	-8.33333333333333	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171107133000	http://dailypost.ng/2017/11/07/spain-planned-catalans-leader-reveals/
704650807	20171008	201710	2017	2017.7616	GOV	GOVERNMENT						GOV													1	084	084	08	2	7.0	5	1	5	2.52808988764045	1	Bermuda	BD	BD		32.333333	-64.75	BD	0								1	Bermuda	BD	BD		32.333333	-64.75	BD	20171107133000	http://www.royalgazette.com/news/article/20171107/bermuda-full-of-potential-says-tech-boss
704650808	20171008	201710	2017	2017.7616	HRVCOP	CROATIA	HRV					COP			HRV	CROATIA	HRV								0	175	175	17	4	-9.0	4	2	4	-0.4040404040404	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171107133000	http://www.icflorida.com/news/croatian-businessman-ivica-todoric-arrested-in-london/641972846
704650809	20171008	201710	2017	2017.7616	HRVCOP	CROATIA	HRV					COP			HRV	CROATIA	HRV								1	175	175	17	4	-9.0	64	17	64	-3.14143412839265	1	Croatia	HR	HR		45.166667	15.5	HR	1	Croatia	HR	HR		45.166667	15.5	HR	1	Croatia	HR	HR		45.166667	15.5	HR	20171107133000	http://www.seattlepi.com/news/crime/article/Croatian-businessman-Ivica-Todoric-arrested-in-12337637.php
704650810	20171008	201710	2017	2017.7616	HRVCOP	CROATIAN	HRV					COP			HRV	CROATIA	HRV								1	190	190	19	4	-10.0	102	17	102	-2.98041096813663	1	Croatia	HR	HR		45.166667	15.5	HR	1	Croatia	HR	HR		45.166667	15.5	HR	1	Croatia	HR	HR		45.166667	15.5	HR	20171107133000	http://www.seattlepi.com/news/crime/article/Croatian-businessman-Ivica-Todoric-arrested-in-12337637.php
704650811	20171008	201710	2017	2017.7616	IRL	IRISH	IRL								IRLGOV	IRISH	IRL					GOV			0	025	025	02	1	-0.3	6	1	6	-2.71816881258942	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171107133000	http://money.cnn.com/2017/11/07/technology/apple-tax-jersey-paradise-papers/
704650812	20171008	201710	2017	2017.7616	IRL	IRISH	IRL								IRLGOV	IRISH	IRL					GOV			0	120	120	12	3	-4.0	6	1	6	-2.71816881258942	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171107133000	http://money.cnn.com/2017/11/07/technology/apple-tax-jersey-paradise-papers/
704650813	20171008	201710	2017	2017.7616	IRLGOV	IRELAND	IRL					GOV			IRL	IRISH	IRL								0	025	025	02	1	-0.3	4	1	4	-2.71816881258942	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171107133000	http://money.cnn.com/2017/11/07/technology/apple-tax-jersey-paradise-papers/
704650814	20171008	201710	2017	2017.7616	IRLGOV	IRELAND	IRL					GOV			IRL	IRISH	IRL								0	120	120	12	3	-4.0	4	1	4	-2.71816881258942	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171107133000	http://money.cnn.com/2017/11/07/technology/apple-tax-jersey-paradise-papers/
704650815	20171008	201710	2017	2017.7616	REL	ARCHBISHOP									EDU	SCHOOL						EDU			1	090	090	09	2	-2.0	5	1	5	5.5045871559633	0								0								0								20171107133000	http://www.hulldailymail.co.uk/news/education/improving-archbishop-sentamu-academy-outstanding-739276
704650816	20171008	201710	2017	2017.7616	REL	ARCHBISHOP									THA	SIAM	THA								1	090	090	09	2	-2.0	5	1	5	5.5045871559633	0								0								0								20171107133000	http://www.hulldailymail.co.uk/news/education/improving-archbishop-sentamu-academy-outstanding-739276
704650817	20171008	201710	2017	2017.7616	SYR	SYRIA	SYR																		1	0841	084	08	2	7.0	8	1	8	-1.70132325141777	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	0								4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	20171107133000	https://www.newsdeeply.com/syria/executive-summaries/2017/11/07
704650818	20171008	201710	2017	2017.7616	THA	SIAM	THA								EDU	SCHOOL						EDU			1	090	090	09	2	-2.0	10	1	10	5.5045871559633	0								0								0								20171107133000	http://www.hulldailymail.co.uk/news/education/improving-archbishop-sentamu-academy-outstanding-739276
704650819	20171008	201710	2017	2017.7616	USA	GREENVILLE	USA								COP	TROOPER						COP			1	173	173	17	4	-5.0	10	1	10	-10.7142857142857	3	Simpsonville, South Carolina, United States	US	USSC	SC045	34.7371	-82.2543	1250898	3	Simpsonville, South Carolina, United States	US	USSC	SC045	34.7371	-82.2543	1250898	3	Simpsonville, South Carolina, United States	US	USSC	SC045	34.7371	-82.2543	1250898	20171107133000	https://www.seattletimes.com/nation-world/man-charged-in-wreck-that-killed-south-carolina-trooper/
704650820	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA								DJI	DJIBOUTI	DJI								1	1822	182	18	4	-9.0	2	1	2	-4.38066465256797	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	20171107133000	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-11-07-ML--Egypt-Youth%20Forum/id-b26c04159fa145a5a1c3d8d4bcc36248
704650821	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA								DJI	DJIBOUTI	DJI								1	1822	182	18	4	-9.0	1	1	1	-4.38066465256797	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171107133000	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-11-07-ML--Egypt-Youth%20Forum/id-b26c04159fa145a5a1c3d8d4bcc36248
704650822	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA								DJI	DJIBOUTI	DJI								1	1822	182	18	4	-9.0	1	1	1	-4.38066465256797	1	United States	US	US		39.828175	-98.5795	US	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	20171107133000	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-11-07-ML--Egypt-Youth%20Forum/id-b26c04159fa145a5a1c3d8d4bcc36248
704650823	20171008	201710	2017	2017.7616	USAGOV	US AMBASSADOR	USA					GOV			AFG	AFGHANISTAN	AFG								0	072	072	07	2	8.3	2	1	2	-2.93333333333334	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171107133000	http://www.digitaljournal.com/news/world/nato-says-to-boost-afghan-mission-by-3-000-troops/article/507018
704650824	20171008	201710	2017	2017.7616	USAGOV	US AMBASSADOR	USA					GOV			AFG	AFGHANISTAN	AFG								0	072	072	07	2	8.3	1	1	1	-2.93333333333334	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107133000	http://www.digitaljournal.com/news/world/nato-says-to-boost-afghan-mission-by-3-000-troops/article/507018
704650825	20171008	201710	2017	2017.7616	USAGOV	US AMBASSADOR	USA					GOV			AFG	AFGHANISTAN	AFG								0	072	072	07	2	8.3	1	1	1	-2.93333333333334	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171107133000	http://www.digitaljournal.com/news/world/nato-says-to-boost-afghan-mission-by-3-000-troops/article/507018
704650826	20171008	201710	2017	2017.7616	USAGOV	US AMBASSADOR	USA					GOV			AFG	AFGHANISTAN	AFG								0	072	072	07	2	8.3	1	1	1	-2.93333333333334	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107133000	http://www.digitaljournal.com/news/world/nato-says-to-boost-afghan-mission-by-3-000-troops/article/507018
704650827	20171008	201710	2017	2017.7616	USAGOV	US AMBASSADOR	USA					GOV			USA	WASHINGTON	USA								0	072	072	07	2	8.3	2	1	2	-2.93333333333334	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171107133000	http://www.digitaljournal.com/news/world/nato-says-to-boost-afghan-mission-by-3-000-troops/article/507018
704650828	20171008	201710	2017	2017.7616	USAGOV	US AMBASSADOR	USA					GOV			USA	UNITED STATES	USA								0	072	072	07	2	8.3	1	1	1	-2.93333333333334	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107133000	http://www.digitaljournal.com/news/world/nato-says-to-boost-afghan-mission-by-3-000-troops/article/507018
704650829	20171031	201710	2017	2017.8247											EDU	STUDENT						EDU			1	020	020	02	1	3.0	8	1	8	-3.41530054644809	0								4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	20171107133000	http://www.dailymail.co.uk/news/article-5058157/Bella-Italia-founder-sparks-bizarre-TripAdvisor-row.html
704650830	20171031	201710	2017	2017.8247											IGOSEAASNBUS	ASEAN	SEA	ASN				IGO	BUS		1	043	043	04	1	2.8	10	1	10	0.33557046979866	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171107133000	http://www.uniindia.com/russia-s-lavrov-says-hopes-syrian-congress-to-happen-soon/world/news/1039635.html
704650831	20171031	201710	2017	2017.8247	IGOSEAASNBUS	ASEAN	SEA	ASN				IGO	BUS												1	042	042	04	1	1.9	10	1	10	0.33557046979866	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171107133000	http://www.uniindia.com/russia-s-lavrov-says-hopes-syrian-congress-to-happen-soon/world/news/1039635.html
704650832	20171031	201710	2017	2017.8247	JUD	JUDGE						JUD													1	100	100	10	3	-5.0	3	1	3	-1.9704433497537	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20171107133000	http://www.nwaonline.com/news/2017/nov/07/other-days-20171107/
704650833	20171031	201710	2017	2017.8247	JUD	JUDGE						JUD			CHRCTH	CATHOLIC PRIEST				CHR	CTH				1	100	100	10	3	-5.0	3	1	3	-1.9704433497537	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20171107133000	http://www.nwaonline.com/news/2017/nov/07/other-days-20171107/
704650834	20171031	201710	2017	2017.8247	JUD	JUDGE						JUD			USA	UNITED STATES	USA								1	100	100	10	3	-5.0	4	1	4	-1.9704433497537	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20171107133000	http://www.nwaonline.com/news/2017/nov/07/other-days-20171107/
704650835	20171031	201710	2017	2017.8247	RUS	RUSSIA	RUS								SYR	SYRIAN	SYR								0	043	043	04	1	2.8	8	1	8	-1.70132325141777	1	Russia	RS	RS		60	100	RS	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	20171107133000	https://www.newsdeeply.com/syria/executive-summaries/2017/11/07
704650836	20171031	201710	2017	2017.8247	SYR	SYRIAN	SYR								RUS	RUSSIA	RUS								0	042	042	04	1	1.9	8	1	8	-1.70132325141777	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	1	Russia	RS	RS		60	100	RS	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	20171107133000	https://www.newsdeeply.com/syria/executive-summaries/2017/11/07
