705350484	20171109	201711	2017	2017.8466	PRK	NORTH KOREA	PRK								USA	AMERICAN	USA								1	112	112	11	3	-2.0	8	1	8	0.5459508644222	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171109134500	http://www.latimes.com/politics/la-fg-trump-china-20171109-story.html
705350485	20171109	201711	2017	2017.8466	PRK	NORTH KOREA	PRK								VNM	VIETNAM	VNM								0	036	036	03	1	4.0	2	1	2	0	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171109134500	http://www.firstpost.com/world/donald-trump-wraps-up-talks-with-xi-jinping-signs-250-bn-worth-deals-makes-little-headway-on-north-korea-4201919.html
705350486	20171109	201711	2017	2017.8466	PRK	NORTH KOREA	PRK								VNM	VIETNAM	VNM								0	036	036	03	1	4.0	2	1	2	0	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171109134500	http://www.firstpost.com/world/donald-trump-wraps-up-talks-with-xi-jinping-signs-250-bn-worth-deals-makes-little-headway-on-north-korea-4201919.html
705350487	20171109	201711	2017	2017.8466	PRKGOV	NORTH KOREA	PRK					GOV			RUS	RUSSIAN	RUS								1	044	044	04	1	2.5	1	1	1	-1.75600739371534	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171109134500	http://currenthollywood.com/2017/11/spacex-merlin-rocket-engine-explodes-during-testing-at/
705350488	20171109	201711	2017	2017.8466	PTY	DEMOCRATIC PARTY																			0	015	015	01	1	0.0	5	1	5	-1.00376411543288	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171109134500	http://www.sfexaminer.com/donna-brazile-thinking/
705350489	20171109	201711	2017	2017.8466	PTY	POLITICIAN																			0	110	110	11	3	-2.0	10	1	10	-1.64609053497943	4	Homa Bay, Nyanza, Kenya	KE	KE07	18585	-0.527309	34.4571	-2246017	0								4	Homa Bay, Nyanza, Kenya	KE	KE07	18585	-0.527309	34.4571	-2246017	20171109134500	http://www.nation.co.ke/counties/nakuru/Bishop-Cornelius-Korir-memorial/1183314-4179854-ok3jwnz/
705350490	20171109	201711	2017	2017.8466	PTY	POLITICIAN																			0	163	163	16	4	-8.0	5	1	5	-1.64609053497943	4	Homa Bay, Nyanza, Kenya	KE	KE07	18585	-0.527309	34.4571	-2246017	0								4	Homa Bay, Nyanza, Kenya	KE	KE07	18585	-0.527309	34.4571	-2246017	20171109134500	http://www.nation.co.ke/counties/nakuru/Bishop-Cornelius-Korir-memorial/1183314-4179854-ok3jwnz/
705350491	20171109	201711	2017	2017.8466	PTY	PARTY MEMBER									NGA	NIGERIA	NGA								0	051	051	05	1	3.4	2	1	2	5.1912568306011	4	Abakaliki, Ebonyi, Nigeria	NI	NI53	191314	6.31625	8.11691	-1996692	4	Abakaliki, Ebonyi, Nigeria	NI	NI53	191314	6.31625	8.11691	-1996692	4	Abakaliki, Ebonyi, Nigeria	NI	NI53	191314	6.31625	8.11691	-1996692	20171109134500	https://guardian.ng/news/2019-ebonyi-apc-drums-support-for-buhari/
705350492	20171109	201711	2017	2017.8466	QAT	QATARI	QAT								IRN	IRAN	IRN								1	163	163	16	4	-8.0	1	1	1	-2.5	1	Qatar	QA	QA		25.5	51.25	QA	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171109134500	http://www.egypttoday.com/Article/2/31750/Qatar-enhances-ties-with-Iran-amid-ongoing-Arab-boycott
705350493	20171109	201711	2017	2017.8466	QAT	QATARI	QAT								IRN	IRAN	IRN								1	163	163	16	4	-8.0	1	1	1	-2.5	1	Qatar	QA	QA		25.5	51.25	QA	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Qatar	QA	QA		25.5	51.25	QA	20171109134500	http://www.egypttoday.com/Article/2/31750/Qatar-enhances-ties-with-Iran-amid-ongoing-Arab-boycott
705350494	20171109	201711	2017	2017.8466	QAT	QATARI	QAT								QATGOV	QATAR	QAT					GOV			1	012	012	01	1	-0.4	2	1	2	-2.5	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Qatar	QA	QA		25.5	51.25	QA	20171109134500	http://www.egypttoday.com/Article/2/31750/Qatar-enhances-ties-with-Iran-amid-ongoing-Arab-boycott
705350495	20171109	201711	2017	2017.8466	QAT	QATARI	QAT								QATGOV	QATAR	QAT					GOV			1	012	012	01	1	-0.4	2	1	2	-2.5	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20171109134500	http://www.egypttoday.com/Article/2/31750/Qatar-enhances-ties-with-Iran-amid-ongoing-Arab-boycott
705350496	20171109	201711	2017	2017.8466	QAT	QATAR	QAT								USA	WASHINGTON	USA								0	042	042	04	1	1.9	2	1	2	-1.19156736938588	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Afghanistan	AF	AF		33	66	AF	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109134500	http://www.defenseone.com/news/2017/11/the-d-brief-november-09-2017/142414/
705350497	20171109	201711	2017	2017.8466	QATGOV	QATARI	QAT					GOV													1	012	012	01	1	-0.4	6	1	6	-2.5	1	Qatar	QA	QA		25.5	51.25	QA	0								1	Qatar	QA	QA		25.5	51.25	QA	20171109134500	http://www.egypttoday.com/Article/2/31750/Qatar-enhances-ties-with-Iran-amid-ongoing-Arab-boycott
705350498	20171109	201711	2017	2017.8466	REB	REBELLION						REB			LEG	PARLIAMENT						LEG			1	112	112	11	3	-2.0	2	1	2	-3.57507660878447	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Besalu, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25807	42.1999	2.6985	-373519	4	Besalu, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25807	42.1999	2.6985	-373519	20171109134500	http://www.680news.com/2017/11/09/catalan-lawmakers-testifying-in-separatist-rebellion-probe/
705350499	20171109	201711	2017	2017.8466	REB	REBELLION						REB			LEG	PARLIAMENT						LEG			1	112	112	11	3	-2.0	8	1	8	-3.57507660878447	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Besalu, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25807	42.1999	2.6985	-373519	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171109134500	http://www.680news.com/2017/11/09/catalan-lawmakers-testifying-in-separatist-rebellion-probe/
705350500	20171109	201711	2017	2017.8466	REB	ETHNIC INSURGENCY						REB			MIL	MILITARY						MIL			0	050	050	05	1	3.5	7	1	7	-0.55555555555556	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171109134500	http://gulfnews.com/opinion/thinkers/india-myanmar-and-the-rohingyas-1.2121738
705350501	20171109	201711	2017	2017.8466	REB	REBEL						REB			SDNGOV	SALVA KIIR	SDN					GOV			0	057	057	05	1	8.0	10	1	10	-4.70588235294117	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	20171109134500	http://www.gurtong.net/ECM/Editorial/tabid/124/ctl/ArticleView/mid/519/articleId/21047/Former-Political-Detainee-Says-State-Of-Affairs-In-South-Sudan-A-worrying-Trend.aspx
705350502	20171109	201711	2017	2017.8466	REF	REFUGEE						REF													1	051	051	05	1	3.4	2	1	2	1.02040816326531	4	Blind River, Ontario, Canada	CA	CA08	12683	46.1833	-82.95	-561368	0								4	Blind River, Ontario, Canada	CA	CA08	12683	46.1833	-82.95	-561368	20171109134500	https://www.myespanolanow.com/15168/refugee-family-wants-thank-blind-river-community/
705350503	20171109	201711	2017	2017.8466	REF	ASYLUM SEEKER						REF			AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	8	1	8	-6.44329896907216	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171109134500	http://www.pireport.org/articles/2017/05/25/detainees-manus-seek-asylum-new-zealand-calling-png-unsafe
705350504	20171109	201711	2017	2017.8466	REF	ASYLUM SEEKER						REF			AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	-6.44329896907216	1	Nauru	NR	NR		-0.533333	166.916667	NR	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171109134500	http://www.pireport.org/articles/2017/05/25/detainees-manus-seek-asylum-new-zealand-calling-png-unsafe
705350505	20171109	201711	2017	2017.8466	REF	REFUGEE						REF			CANCVL	CANADA	CAN					CVL			1	051	051	05	1	3.4	6	1	6	1.02040816326531	4	Blind River, Ontario, Canada	CA	CA08	12683	46.1833	-82.95	-561368	4	Blind River, Ontario, Canada	CA	CA08	12683	46.1833	-82.95	-561368	4	Blind River, Ontario, Canada	CA	CA08	12683	46.1833	-82.95	-561368	20171109134500	https://www.myespanolanow.com/15168/refugee-family-wants-thank-blind-river-community/
705350506	20171109	201711	2017	2017.8466	REF	REFUGEE						REF			CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	2	1	2	1.02040816326531	4	Blind River, Ontario, Canada	CA	CA08	12683	46.1833	-82.95	-561368	4	Blind River, Ontario, Canada	CA	CA08	12683	46.1833	-82.95	-561368	4	Blind River, Ontario, Canada	CA	CA08	12683	46.1833	-82.95	-561368	20171109134500	https://www.myespanolanow.com/15168/refugee-family-wants-thank-blind-river-community/
705350507	20171109	201711	2017	2017.8466	REF	REFUGEE						REF			USA	THE US	USA								0	043	043	04	1	2.8	6	1	6	-1.99556541019955	1	Chad	CD	CD		15	19	CD	1	Chad	CD	CD		15	19	CD	1	Chad	CD	CD		15	19	CD	20171109134500	http://gulfnews.com/opinion/thinkers/trump-s-dangerous-retreat-from-africa-1.2121769
705350508	20171109	201711	2017	2017.8466	REF	REFUGEE						REF			USA	THE US	USA								0	043	043	04	1	2.8	2	1	2	-1.99556541019955	1	Chad	CD	CD		15	19	CD	1	Tanzania	TZ	TZ		-6	35	TZ	1	Tanzania	TZ	TZ		-6	35	TZ	20171109134500	http://gulfnews.com/opinion/thinkers/trump-s-dangerous-retreat-from-africa-1.2121769
705350509	20171109	201711	2017	2017.8466	REF	REFUGEE						REF			USA	THE US	USA								0	043	043	04	1	2.8	2	1	2	-1.99556541019955	1	Tanzania	TZ	TZ		-6	35	TZ	1	Tanzania	TZ	TZ		-6	35	TZ	1	Tanzania	TZ	TZ		-6	35	TZ	20171109134500	http://gulfnews.com/opinion/thinkers/trump-s-dangerous-retreat-from-africa-1.2121769
705350510	20171109	201711	2017	2017.8466	REL	BISHOP																			1	020	020	02	1	3.0	3	1	3	0.57803468208092	4	Glyfada, Perifereia Attikis, Greece	GR	GR54	16680	37.8586	23.7692	-817782	0								4	Vouliagmeni, Perifereia Attikis, Greece	GR	GR54	16680	37.8167	23.7833	-830658	20171109134500	http://www.ekathimerini.com/223080/article/ekathimerini/news/bishops-urge-resistance-to-new-religion-courses-at-school
705350511	20171109	201711	2017	2017.8466	REL	ABBOT																			1	042	042	04	1	1.9	3	1	3	-5.77651515151515	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	0								3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20171109134500	https://onenewsnow.com/ap/united-states/pence-abbott-attend-vigil-for-victims-of-church-shooting
705350512	20171109	201711	2017	2017.8466	REL	BELIEVER																			0	0841	084	08	2	7.0	2	1	2	-1.57750342935528	3	Whitehouse, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	Whitehouse, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171109134500	https://order-order.com/page/1159/
705350513	20171109	201711	2017	2017.8466	REL	BELIEVER																			0	0841	084	08	2	7.0	8	1	8	-1.57750342935528	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171109134500	https://order-order.com/page/1159/
705350514	20171109	201711	2017	2017.8466	REL	BISHOP									CHRCTH	CATHOLIC BISHOP				CHR	CTH				1	020	020	02	1	3.0	2	1	2	-1.64609053497943	4	Homa Bay, Nyanza, Kenya	KE	KE07	18585	-0.527309	34.4571	-2246017	4	Homa Bay, Nyanza, Kenya	KE	KE07	18585	-0.527309	34.4571	-2246017	4	Homa Bay, Nyanza, Kenya	KE	KE07	18585	-0.527309	34.4571	-2246017	20171109134500	http://www.nation.co.ke/counties/nakuru/Bishop-Cornelius-Korir-memorial/1183314-4179854-ok3jwnz/
705350515	20171109	201711	2017	2017.8466	REL	BISHOP									EDU	SCHOOL						EDU			1	020	020	02	1	3.0	4	1	4	0.57803468208092	4	Symi, Perifereia Notiou Aigaiou, Greece	GR	GR61	40767	36.6125	27.8378	-828094	4	Symi, Perifereia Notiou Aigaiou, Greece	GR	GR61	40767	36.6125	27.8378	-828094	4	Symi, Perifereia Notiou Aigaiou, Greece	GR	GR61	40767	36.6125	27.8378	-828094	20171109134500	http://www.ekathimerini.com/223080/article/ekathimerini/news/bishops-urge-resistance-to-new-religion-courses-at-school
705350516	20171109	201711	2017	2017.8466	REL	BISHOP									EDU	SCHOOL						EDU			1	020	020	02	1	3.0	6	1	6	0.57803468208092	4	Symi, Perifereia Notiou Aigaiou, Greece	GR	GR61	40767	36.6125	27.8378	-828094	4	Tilos, Perifereia Notiou Aigaiou, Greece	GR	GR61	16708	36.4244	27.3742	-829348	4	Symi, Perifereia Notiou Aigaiou, Greece	GR	GR61	40767	36.6125	27.8378	-828094	20171109134500	http://www.ekathimerini.com/223080/article/ekathimerini/news/bishops-urge-resistance-to-new-religion-courses-at-school
705350517	20171109	201711	2017	2017.8466	REL	PILGRIM									IRN	IRAN	IRN								1	042	042	04	1	1.9	2	1	2	4.9645390070922	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	20171109134500	https://www.tasnimnews.com/en/news/2017/11/09/1569309/ayatollah-khamenei-sees-promising-prospect-for-islamic-civilization
705350518	20171109	201711	2017	2017.8466	REL	PILGRIM									IRQ	KARBALA	IRQ								1	042	042	04	1	1.9	2	1	2	4.9645390070922	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	20171109134500	https://www.tasnimnews.com/en/news/2017/11/09/1569309/ayatollah-khamenei-sees-promising-prospect-for-islamic-civilization
705350519	20171109	201711	2017	2017.8466	REL	PILGRIM									IRQ	KARBALA	IRQ								1	042	042	04	1	1.9	1	1	1	4.9645390070922	1	Iraq	IZ	IZ		33	44	IZ	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	20171109134500	https://www.tasnimnews.com/en/news/2017/11/09/1569309/ayatollah-khamenei-sees-promising-prospect-for-islamic-civilization
705350520	20171109	201711	2017	2017.8466	REL	BISHOP									KEN	KENYAN	KEN								0	020	020	02	1	3.0	4	1	4	-1.64609053497943	4	Homa Bay, Nyanza, Kenya	KE	KE07	18585	-0.527309	34.4571	-2246017	4	Homa Bay, Nyanza, Kenya	KE	KE07	18585	-0.527309	34.4571	-2246017	4	Homa Bay, Nyanza, Kenya	KE	KE07	18585	-0.527309	34.4571	-2246017	20171109134500	http://www.nation.co.ke/counties/nakuru/Bishop-Cornelius-Korir-memorial/1183314-4179854-ok3jwnz/
705350521	20171109	201711	2017	2017.8466	REL	BISHOP									KEN	KENYAN	KEN								0	020	020	02	1	3.0	4	1	4	-1.64609053497943	4	Homa Bay, Nyanza, Kenya	KE	KE07	18585	-0.527309	34.4571	-2246017	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Homa Bay, Nyanza, Kenya	KE	KE07	18585	-0.527309	34.4571	-2246017	20171109134500	http://www.nation.co.ke/counties/nakuru/Bishop-Cornelius-Korir-memorial/1183314-4179854-ok3jwnz/
705350522	20171109	201711	2017	2017.8466	REL	BELIEVER									MED	BLOG						MED			0	020	020	02	1	3.0	2	1	2	-1.57750342935528	3	Whitehouse, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	United Kingdom	UK	UK		54	-4	UK	3	Whitehouse, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171109134500	https://order-order.com/page/1159/
705350523	20171109	201711	2017	2017.8466	REL	BELIEVER									MED	BLOG						MED			0	020	020	02	1	3.0	8	1	8	-1.57750342935528	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171109134500	https://order-order.com/page/1159/
705350524	20171109	201711	2017	2017.8466	RUS	RUSSIAN FEDERATION	RUS																		1	030	030	03	1	4.0	4	1	4	0.72463768115942	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	0								4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	20171109134500	http://www.4-traders.com/news/President-of-Russia-Vladimir-Putin-arrived-at-Chelyabinsk--25474151/
705350525	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS																		0	0332	033	03	1	5.2	2	1	2	-2.2075055187638	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171109134500	http://www.pravdareport.com/russia/economics/09-11-2017/139141-russia_india-0/
705350526	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS																		0	0332	033	03	1	5.2	8	1	8	-2.2075055187638	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171109134500	http://www.pravdareport.com/russia/economics/09-11-2017/139141-russia_india-0/
705350527	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS																		1	043	043	04	1	2.8	2	1	2	1.48423005565863	3	Brooklyn, Florida, United States	US	USFL	FL031	30.3236	-81.6745	279437	0								3	Brooklyn, Florida, United States	US	USFL	FL031	30.3236	-81.6745	279437	20171109134500	https://www.architecturaldigest.com/story/ad-visits-alexandra-cunningham-cameron
705350528	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS																		1	111	111	11	3	-2.0	2	1	2	-6.85096153846155	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20171109134500	https://www.spectator.co.uk/2017/11/a-decade-of-famine-and-purges-the-murderous-1930s-under-stalin/
705350529	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS																		1	193	193	19	4	-10.0	2	1	2	-6.85096153846155	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171109134500	https://www.spectator.co.uk/2017/11/a-decade-of-famine-and-purges-the-murderous-1930s-under-stalin/
705350530	20171109	201711	2017	2017.8466	RUS	RUSSIAN	RUS								BUS	BUSINESS						BUS			1	060	060	06	2	6.0	8	1	8	3.50404312668464	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171109134500	http://channeleye.co.uk/insights-emea-loses-money-again/
705350531	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS								CVL	COMMUNITY						CVL			1	1711	171	17	4	-9.2	2	1	2	-5.88235294117647	1	France	FR	FR		46	2	FR	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171109134500	http://www.france24.com/en/20171109-russia-seizes-top-theatre-directors-assets
705350532	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS								DEU	GERMANY	DEU								0	129	129	12	3	-5.0	2	1	2	-9.70588235294115	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	France	FR	FR		46	2	FR	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171109134500	https://www.thestar.com.my/news/world/2017/11/09/britain-russia-clash-over-syria-at-chemical-weapons-body/
705350533	20171109	201711	2017	2017.8466	RUS	MOSCOW	RUS								DEU	GERMANY	DEU								0	129	129	12	3	-5.0	8	1	8	-9.70588235294115	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Germany	GM	GM		51.5	10.5	GM	1	United Kingdom	UK	UK		54	-4	UK	20171109134500	https://www.thestar.com.my/news/world/2017/11/09/britain-russia-clash-over-syria-at-chemical-weapons-body/
705350534	20171109	201711	2017	2017.8466	RUS	MOSCOW	RUS								FRA	FRANCE	FRA								0	129	129	12	3	-5.0	8	1	8	-9.70588235294115	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	France	FR	FR		46	2	FR	1	United Kingdom	UK	UK		54	-4	UK	20171109134500	https://www.thestar.com.my/news/world/2017/11/09/britain-russia-clash-over-syria-at-chemical-weapons-body/
705350535	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS								FRA	FRANCE	FRA								0	129	129	12	3	-5.0	2	1	2	-9.70588235294115	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	United Kingdom	UK	UK		54	-4	UK	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171109134500	https://www.thestar.com.my/news/world/2017/11/09/britain-russia-clash-over-syria-at-chemical-weapons-body/
705350536	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS								FRA	FRANCE	FRA								1	1711	171	17	4	-9.2	10	1	10	-5.88235294117647	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171109134500	http://www.france24.com/en/20171109-russia-seizes-top-theatre-directors-assets
705350537	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS								GBR	UNITED KINGDOM	GBR								0	129	129	12	3	-5.0	2	1	2	-9.70588235294115	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	United Kingdom	UK	UK		54	-4	UK	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171109134500	https://www.thestar.com.my/news/world/2017/11/09/britain-russia-clash-over-syria-at-chemical-weapons-body/
705350538	20171109	201711	2017	2017.8466	RUS	MOSCOW	RUS								GBR	BRITAIN	GBR								0	129	129	12	3	-5.0	8	1	8	-9.70588235294115	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171109134500	https://www.thestar.com.my/news/world/2017/11/09/britain-russia-clash-over-syria-at-chemical-weapons-body/
705350539	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS								GOV	CHIEF EXECUTIVE						GOV			1	071	071	07	2	7.4	2	1	2	-2.15439856373429	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171109134500	http://www.hexham-courant.co.uk/news/national/article/Brexit-businessman-Arron-Banks-blasts-swamp-creature-Electoral-Commission-15fc8dd1-3816-4781-a075-4af730755550-ds
705350540	20171109	201711	2017	2017.8466	RUS	RUSSIAN	RUS								IGOWSTNAT	NATO	WST	NAT				IGO			1	0312	031	03	1	5.2	2	1	2	0.81967213114754	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171109134500	http://www.hurriyetdailynews.com/turkey-france-and-italy-to-strengthen-cooperation-on-missile-defense-sources-122193
705350541	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS								IRN	IRAN	IRN								0	020	020	02	1	3.0	1	1	1	-9.70588235294115	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Iran	IR	IR		32	53	IR	20171109134500	https://www.thestar.com.my/news/world/2017/11/09/britain-russia-clash-over-syria-at-chemical-weapons-body/
705350542	20171109	201711	2017	2017.8466	RUS	RUSSIAN	RUS								IRN	IRANIAN	IRN								0	020	020	02	1	3.0	4	1	4	-9.70588235294115	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171109134500	https://www.thestar.com.my/news/world/2017/11/09/britain-russia-clash-over-syria-at-chemical-weapons-body/
705350543	20171109	201711	2017	2017.8466	RUS	RUSSIAN FEDERATION	RUS								KAZ	KAZAKHSTAN	KAZ								1	030	030	03	1	4.0	2	1	2	0.72463768115942	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	1	Kazakhstan	KZ	KZ		48	68	KZ	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	20171109134500	http://www.4-traders.com/news/President-of-Russia-Vladimir-Putin-arrived-at-Chelyabinsk--25474151/
705350544	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS								KAZ	KAZAKHSTAN	KAZ								1	057	057	05	1	8.0	4	1	4	0.72463768115942	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	1	Kazakhstan	KZ	KZ		48	68	KZ	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	20171109134500	http://www.4-traders.com/news/President-of-Russia-Vladimir-Putin-arrived-at-Chelyabinsk--25474151/
