702834749	20171031	201710	2017	2017.8247	UIS	THE INTERNATIONAL COMMUNITY						UIS			GOVHLH	MINIST OF HEALTH						GOV	HLH		1	018	018	01	1	3.4	10	1	10	-1.39275766016713	4	Masaka, Masaka, Uganda	UG	UG71	18585	-0.312724	31.7159	-1731978	4	Masaka, Masaka, Uganda	UG	UG71	18585	-0.312724	31.7159	-1731978	4	Masaka, Masaka, Uganda	UG	UG71	18585	-0.312724	31.7159	-1731978	20171101034500	http://www.observer.ug/news/headlines/55709-arvs-stock-out-sparks-fear-of-mass-drug-resistance.html
702834750	20171031	201710	2017	2017.8247	UIS	THE INTERNATIONAL COMMUNITY						UIS			GOVHLH	MINIST OF HEALTH						GOV	HLH		1	162	162	16	4	-5.6	10	1	10	-1.39275766016713	4	Masaka, Masaka, Uganda	UG	UG71	18585	-0.312724	31.7159	-1731978	4	Masaka, Masaka, Uganda	UG	UG71	18585	-0.312724	31.7159	-1731978	4	Masaka, Masaka, Uganda	UG	UG71	18585	-0.312724	31.7159	-1731978	20171101034500	http://www.observer.ug/news/headlines/55709-arvs-stock-out-sparks-fear-of-mass-drug-resistance.html
702834751	20171031	201710	2017	2017.8247	USA	ARKANSAS	USA								CRMJUD	CRIMINAL						CRM	JUD		1	060	060	06	2	6.0	2	1	2	-7.08860759493675	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20171101034500	http://deepstatenation.com/mike-huckabee-thinks-it-would-be-a-nifty-idea-to-sell-poor-people-into-slavery-for-stealing/
702834752	20171031	201710	2017	2017.8247	USA	ARKANSAS	USA								CRMJUD	CRIMINAL						CRM	JUD		1	060	060	06	2	6.0	2	1	2	-7.08860759493675	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20171101034500	http://deepstatenation.com/mike-huckabee-thinks-it-would-be-a-nifty-idea-to-sell-poor-people-into-slavery-for-stealing/
702834753	20171031	201710	2017	2017.8247	USAELI	ARKANSAS	USA					ELI			CRMJUD	CRIMINAL						CRM	JUD		1	060	060	06	2	6.0	6	1	6	-7.08860759493675	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20171101034500	http://deepstatenation.com/mike-huckabee-thinks-it-would-be-a-nifty-idea-to-sell-poor-people-into-slavery-for-stealing/
702834754	20171101	201711	2017	2017.8247											AFR	AFRICA	AFR								1	043	043	04	1	2.8	1	1	1	0.43290043290043	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20171101034500	https://www.thenews.com.pk/print/241064-Marvi-highlights-effectiveness-of-BISP-in-Peru-meeting
702834755	20171101	201711	2017	2017.8247											AFR	AFRICA	AFR								1	043	043	04	1	2.8	4	1	4	0.43290043290043	0								1	Namibia	WA	WA		-22	17	WA	1	Namibia	WA	WA		-22	17	WA	20171101034500	https://www.thenews.com.pk/print/241064-Marvi-highlights-effectiveness-of-BISP-in-Peru-meeting
702834756	20171101	201711	2017	2017.8247											AFR	AFRICA	AFR								1	1823	182	18	4	-10.0	2	1	2	-5.33333333333334	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Touws River, Western Cape, South Africa	SF	SF11	77327	-33.3383	20.0309	-1291895	20171101034500	https://www.iol.co.za/capetimes/news/absa-pays-tribute-to-manager-killed-in-home-break-in-11796315
702834757	20171101	201711	2017	2017.8247											AFR	AFRICA	AFR								1	1823	182	18	4	-10.0	2	1	2	-5.33333333333334	0								4	Touws River, Western Cape, South Africa	SF	SF11	77327	-33.3383	20.0309	-1291895	4	Touws River, Western Cape, South Africa	SF	SF11	77327	-33.3383	20.0309	-1291895	20171101034500	https://www.iol.co.za/capetimes/news/absa-pays-tribute-to-manager-killed-in-home-break-in-11796315
702834758	20171101	201711	2017	2017.8247											ARGCVL	ARGENTINA	ARG					CVL			0	190	190	19	4	-10.0	2	1	2	-5.87172538392051	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20171101034500	http://wtvr.com/2017/10/31/note-found-in-truck-claims-manhattan-attack-done-for-isis-source-says/
702834759	20171101	201711	2017	2017.8247											ARGGOV	ARGENTINIAN	ARG					GOV			1	190	190	19	4	-10.0	3	1	3	-7.32484076433121	0								1	Belgium	BE	BE		50.833333	4	BE	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101034500	http://www.nbcdfw.com/news/national-international/Killed-Wounded-Tribeca-Terror-Attack-NYC-Belgians-454365063.html
702834760	20171101	201711	2017	2017.8247											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	8	1	8	4.16666666666667	0								4	Horsham, Victoria, Australia	AS	AS07	5432	-36.7113	142.2	-1578907	4	Horsham, Victoria, Australia	AS	AS07	5432	-36.7113	142.2	-1578907	20171101034500	http://www.mailtimes.com.au/story/5024372/an-exciting-later-meet-for-horsham-in-lead-up-to-melbourne-cup/?cs=226
702834761	20171101	201711	2017	2017.8247											AUS	MELBOURNE	AUS								1	040	040	04	1	1.0	10	1	10	4.16666666666667	0								4	Horsham, Victoria, Australia	AS	AS07	5432	-36.7113	142.2	-1578907	4	Horsham, Victoria, Australia	AS	AS07	5432	-36.7113	142.2	-1578907	20171101034500	http://www.mailtimes.com.au/story/5024372/an-exciting-later-meet-for-horsham-in-lead-up-to-melbourne-cup/?cs=226
702834762	20171101	201711	2017	2017.8247											AUS	AUSTRALIA	AUS								0	040	040	04	1	1.0	2	1	2	3.34507042253521	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171101034500	http://www.dailymail.co.uk/tvshowbiz/article-5037729/Fiona-Falkiner-new-girlfriend-Lara-Kreber.html
702834763	20171101	201711	2017	2017.8247											AUS	QUEENSLAND	AUS								0	042	042	04	1	1.9	10	1	10	-0.44910179640719	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20171101034500	http://www.abc.net.au/news/2017-11-01/why-south-australias-borders-are-anything-but-straight/9107568
702834764	20171101	201711	2017	2017.8247											AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	4	1	4	0.78895463510849	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171101034500	http://www.abc.net.au/news/2017-11-01/reef-tourism-spending-promised-by-premier-amid-ongoing-adani/9107722
702834765	20171101	201711	2017	2017.8247											AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	2	1	2	4.16666666666667	0								4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	20171101034500	http://www.mailtimes.com.au/story/5024372/an-exciting-later-meet-for-horsham-in-lead-up-to-melbourne-cup/?cs=226
