704002280	20171006	201710	2017	2017.7562	AUS	AUSTRALIA	AUS																		1	180	180	18	4	-9.0	8	1	8	-4.71204188481675	4	Bundaberg, Queensland, Australia	AS	AS04	154665	-24.8662	152.348	-1562758	0								4	Bundaberg, Queensland, Australia	AS	AS04	154665	-24.8662	152.348	-1562758	20171105034500	https://www.coffscoastadvocate.com.au/news/mental-health-concerns-delay-rapists-sentence/3256361/
704002281	20171006	201710	2017	2017.7562	EDU	INTELLECTUAL						EDU													0	090	090	09	2	-2.0	1	1	1	-4.71204188481675	4	Bundaberg, Queensland, Australia	AS	AS04	154665	-24.8662	152.348	-1562758	0								4	Bundaberg, Queensland, Australia	AS	AS04	154665	-24.8662	152.348	-1562758	20171105034500	https://www.coffscoastadvocate.com.au/news/mental-health-concerns-delay-rapists-sentence/3256361/
704002282	20171006	201710	2017	2017.7562	RUS	MOSCOW	RUS								CAN	CANADA	CAN								1	130	130	13	3	-4.4	2	1	2	-13.6546184738956	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171105034500	https://www.thenews.com.pk/print/242040-Canada-imposes-sanctions-on-30-Russians-over-death-of-lawyer
704002283	20171006	201710	2017	2017.7562	RUS	MOSCOW	RUS								CAN	CANADA	CAN								1	138	138	13	3	-7.0	2	1	2	-13.6546184738956	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171105034500	https://www.thenews.com.pk/print/242040-Canada-imposes-sanctions-on-30-Russians-over-death-of-lawyer
704002284	20171006	201710	2017	2017.7562	RUS	MOSCOW	RUS								CAN	CANADA	CAN								1	138	138	13	3	-7.0	8	1	8	-13.6546184738956	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171105034500	https://www.thenews.com.pk/print/242040-Canada-imposes-sanctions-on-30-Russians-over-death-of-lawyer
704002285	20171006	201710	2017	2017.7562	RUS	MOSCOW	RUS								CAN	CANADA	CAN								1	172	172	17	4	-5.0	2	1	2	-13.6546184738956	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171105034500	https://www.thenews.com.pk/print/242040-Canada-imposes-sanctions-on-30-Russians-over-death-of-lawyer
704002286	20171006	201710	2017	2017.7562	RUS	MOSCOW	RUS								CAN	CANADA	CAN								1	172	172	17	4	-5.0	8	1	8	-13.6546184738956	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171105034500	https://www.thenews.com.pk/print/242040-Canada-imposes-sanctions-on-30-Russians-over-death-of-lawyer
704002287	20171006	201710	2017	2017.7562	USA	OHIO	USA								COP	POLICE						COP			1	173	173	17	4	-5.0	8	1	8	-5.85365853658537	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20171105034500	http://wkbn.com/2017/11/04/ohio-pair-charged-with-securing-child-to-bed-with-duct-tape/
704002288	20171006	201710	2017	2017.7562	USA	OHIO	USA								COP	POLICE						COP			1	173	173	17	4	-5.0	2	1	2	-5.85365853658537	3	Cuyahoga County, Ohio, United States	US	USOH	OH035	41.4334	-81.6665	1074030	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20171105034500	http://wkbn.com/2017/11/04/ohio-pair-charged-with-securing-child-to-bed-with-duct-tape/
704002289	20171029	201710	2017	2017.8192	IGOSEAASN	ASEAN	SEA	ASN				IGO													1	072	072	07	2	8.3	6	1	6	-2.11864406779661	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171105034500	http://cnnphilippines.com/news/2017/11/05/asean-summut-2017-send-off-pnp-security.html
704002290	20171029	201710	2017	2017.8192	IGOSEAASN	ASEAN	SEA	ASN				IGO													1	072	072	07	2	8.3	4	1	4	-2.11864406779661	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	0								4	Pampanga, Davao City, Philippines	RP	RPC3	24267	7.11	125.649	-2443766	20171105034500	http://cnnphilippines.com/news/2017/11/05/asean-summut-2017-send-off-pnp-security.html
704002291	20171029	201710	2017	2017.8192	SAU	RIYADH	SAU								SAUGOV	SAUDI ARABIA	SAU					GOV			0	043	043	04	1	2.8	1	1	1	-5.875	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171105034500	https://www.independent.ie/world-news/middle-east/lebanon-pm-hariri-resigns-amid-fears-of-attempted-assassination-plot-against-him-36290560.html
704002292	20171029	201710	2017	2017.8192	SAUGOV	SAUDI ARABIA	SAU					GOV			SAU	RIYADH	SAU								0	042	042	04	1	1.9	1	1	1	-5.875	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171105034500	https://www.independent.ie/world-news/middle-east/lebanon-pm-hariri-resigns-amid-fears-of-attempted-assassination-plot-against-him-36290560.html
704002293	20171104	201711	2017	2017.8329											MIL	ARMED FORCES						MIL			1	072	072	07	2	8.3	5	1	5	-2.0501138952164	0								4	Pinang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	4	Pinang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	20171105034500	http://www.themalaysianinsight.com/s/21455/
704002294	20171104	201711	2017	2017.8329	GBR	UNITED KINGDOM	GBR																		1	013	013	01	1	0.4	2	1	2	0	4	Barnard Castle, Durham, United Kingdom	UK	UKD8	40123	54.5333	-1.91667	-2589286	0								4	Barnard Castle, Durham, United Kingdom	UK	UKD8	40123	54.5333	-1.91667	-2589286	20171105034500	http://www.yorkshirepost.co.uk/news/environment/smoke-signals-of-the-changing-face-of-autumn-1-8839944
704002295	20171104	201711	2017	2017.8329	GBR	UNITED KINGDOM	GBR																		1	030	030	03	1	4.0	2	1	2	0	4	Barnard Castle, Durham, United Kingdom	UK	UKD8	40123	54.5333	-1.91667	-2589286	0								4	Barnard Castle, Durham, United Kingdom	UK	UKD8	40123	54.5333	-1.91667	-2589286	20171105034500	http://www.yorkshirepost.co.uk/news/environment/smoke-signals-of-the-changing-face-of-autumn-1-8839944
704002296	20171104	201711	2017	2017.8329	GBR	UNITED KINGDOM	GBR																		1	080	080	08	2	5.0	4	1	4	4.57875457875457	4	North York Moors, North Yorkshire, United Kingdom	UK	UKJ7	40123	54.4167	-0.75	-2604428	0								4	North York Moors, North Yorkshire, United Kingdom	UK	UKJ7	40123	54.4167	-0.75	-2604428	20171105034500	http://www.yorkshirepost.co.uk/news/environment/taken-on-trust-as-park-targets-new-financing-1-8839943
704002297	20171104	201711	2017	2017.8329	MIL	ARMED FORCES						MIL													1	086	086	08	2	9.0	5	1	5	-2.0501138952164	4	Pinang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	0								4	Pinang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	20171105034500	http://www.themalaysianinsight.com/s/21455/
704002298	20171105	201711	2017	2017.8356											ARE	ABU DHABI	ARE								1	043	043	04	1	2.8	10	1	10	0.625	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20171105034500	http://indianexpress.com/article/entertainment/telugu/saaho-abu-dhabi-schedule-goes-on-floor-diktat-issued-against-use-of-mobiles-to-protect-prabhas-look-4923167/
704002299	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	12	2	12	-5.29633130949055	0								4	Riverina, Western Australia, Australia	AS	AS08	5489	-33.2569	115.817	11460811	4	Riverina, Western Australia, Australia	AS	AS08	5489	-33.2569	115.817	11460811	20171105034500	http://www.theage.com.au/victoria/how-did-toni-two-guns-operate-a-security-empire-for-25-years-20171031-gzcdqs.html
704002300	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	1	1	1	-0.32608695652174	0								4	Toowong, Queensland, Australia	AS	AS04	154654	-27.4833	152.983	-1605319	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171105034500	https://www.brisbanetimes.com.au/national/queensland/under-the-lino-discovery-sparks-intrigue-because-netflix-not-enough-20171105-p4ywu4.html
704002301	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	12	2	12	-5.29633130949055	0								4	Riverina, Western Australia, Australia	AS	AS08	5489	-33.2569	115.817	11460811	4	Riverina, Western Australia, Australia	AS	AS08	5489	-33.2569	115.817	11460811	20171105034500	http://www.theage.com.au/victoria/how-did-toni-two-guns-operate-a-security-empire-for-25-years-20171031-gzcdqs.html
704002302	20171105	201711	2017	2017.8356											BUS	BUSINESS						BUS			1	020	020	02	1	3.0	10	1	10	7.54716981132075	0								3	Jamaica Plain, Massachusetts, United States	US	USMA		42.3098	-71.1203	612943	3	Jamaica Plain, Massachusetts, United States	US	USMA		42.3098	-71.1203	612943	20171105034500	http://www.jamaicaplainnews.com/event/its-all-about-arts-20th-anniversary-celebration
704002303	20171105	201711	2017	2017.8356											BUS	ENTREPRENEUR						BUS			1	051	051	05	1	3.4	10	1	10	2.92207792207792	0								4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20171105034500	http://www.qatar-tribune.com/news-details/id/94318
704002304	20171105	201711	2017	2017.8356											BUS	BUSINESS						BUS			0	060	060	06	2	6.0	10	1	10	1.44927536231884	0								4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	20171105034500	http://www.addisinsight.com/2017/11/05/tale-two-ethiopian-rappers-history-rap-ethiopia/
704002305	20171105	201711	2017	2017.8356											CHN	CHINA	CHN								1	042	042	04	1	1.9	5	1	5	4.4	0								5	Guangxi, Guangxi, China	CH	CH16	13062	24	109	-1907151	5	Guangxi, Guangxi, China	CH	CH16	13062	24	109	-1907151	20171105034500	http://malaysiandigest.com/frontpage/29-4-tile/706160-chinese-vip-declares-malaysian-durians-best-in-the-world.html
704002306	20171105	201711	2017	2017.8356											CHRPRO300	PRESBYTERIAN				CHR	PRO				1	030	030	03	1	4.0	5	1	5	0	0								0								0								20171105034500	http://www.gwinnettdailypost.com/local/run-for-shelter-k-to-raise-funds-for-home-sweet/article_d6b4128a-3538-546a-9d82-433ccd9c7ac7.html
704002307	20171105	201711	2017	2017.8356											COP	POLICE						COP			0	040	040	04	1	1.0	6	1	6	-8.99182561307902	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20171105034500	https://www.yahoo.com/lifestyle/fake-craigslist-doctor-charged-17-counts-sexual-assault-abuse-rape-180434803.html
704002308	20171105	201711	2017	2017.8356											COP	POLICE						COP			0	0841	084	08	2	7.0	10	1	10	-4.69314079422382	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171105034500	http://indiatoday.intoday.in/story/railway-employee-assaulting-german-tourist-claims-innocence/1/1082564.html
704002309	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	172	172	17	4	-5.0	20	1	20	-10.4347826086957	0								0								0								20171105034500	http://www.kob.com/new-mexico-news/los-alamos-police-arrest-woman-suspected-of-stabbing-2/4658676/?cat=500
704002310	20171105	201711	2017	2017.8356											CRM	BURGLAR						CRM			1	130	130	13	3	-4.4	6	1	6	-6.96969696969697	0								5	Offaly, Offaly, Ireland	EI	EI23	18302	53.25	-7.5	-1504948	5	Offaly, Offaly, Ireland	EI	EI23	18302	53.25	-7.5	-1504948	20171105034500	https://www.independent.ie/irish-news/victim-locked-in-shed-by-burglars-36290569.html
704002311	20171105	201711	2017	2017.8356											CVL	RESIDENTS						CVL			1	043	043	04	1	2.8	1	1	1	-2	0								4	Kibungo, Nord, Rwanda	RW	RW13	22000	-1.7674	29.958	10953603	4	Kibungo, Nord, Rwanda	RW	RW13	22000	-1.7674	29.958	10953603	20171105034500	http://english.jschina.com.cn/./20946/201711/t20171105_4806451.shtml
704002312	20171105	201711	2017	2017.8356											CVL	HUNTER						CVL			0	046	046	04	1	7.0	10	1	10	0.5720823798627	0								3	Oak Valley, Nebraska, United States	US	USNE		40.052	-98.3726	831815	3	Oak Valley, Nebraska, United States	US	USNE		40.052	-98.3726	831815	20171105034500	http://www.starherald.com/out_yonder/outdoors/delayed-harvest-makes-for-long-haul/article_d4b3f975-9509-5dec-b282-da8f0673e40b.html
704002313	20171105	201711	2017	2017.8356											CVL	HUNTER						CVL			0	046	046	04	1	7.0	2	1	2	0.5720823798627	0								3	Oak Valley, Nebraska, United States	US	USNE		40.052	-98.3726	831815	3	Sherman Reservoir, Nebraska, United States	US	USNE		41.3205	-98.8993	834983	20171105034500	http://www.starherald.com/out_yonder/outdoors/delayed-harvest-makes-for-long-haul/article_d4b3f975-9509-5dec-b282-da8f0673e40b.html
704002314	20171105	201711	2017	2017.8356											CVL	HUNTER						CVL			0	046	046	04	1	7.0	8	1	8	0.5720823798627	0								3	Sherman Reservoir, Nebraska, United States	US	USNE		41.3205	-98.8993	834983	3	Sherman Reservoir, Nebraska, United States	US	USNE		41.3205	-98.8993	834983	20171105034500	http://www.starherald.com/out_yonder/outdoors/delayed-harvest-makes-for-long-haul/article_d4b3f975-9509-5dec-b282-da8f0673e40b.html
704002315	20171105	201711	2017	2017.8356											CVL	HUNTER						CVL			0	046	046	04	1	7.0	10	1	10	0.5720823798627	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20171105034500	http://www.starherald.com/out_yonder/outdoors/delayed-harvest-makes-for-long-haul/article_d4b3f975-9509-5dec-b282-da8f0673e40b.html
704002316	20171105	201711	2017	2017.8356											CVL	HUNTER						CVL			0	0841	084	08	2	7.0	10	1	10	0.5720823798627	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20171105034500	http://www.starherald.com/out_yonder/outdoors/delayed-harvest-makes-for-long-haul/article_d4b3f975-9509-5dec-b282-da8f0673e40b.html
704002317	20171105	201711	2017	2017.8356											DEU	GERMANY	DEU								1	042	042	04	1	1.9	1	1	1	-2.89855072463768	0								1	North Korea	KN	KN		40	127	KN	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171105034500	http://abc13.com/news/trump-says-hell-meet-putin-to-talk-north-korea/2605098/
704002318	20171105	201711	2017	2017.8356											DEU	GERMANY	DEU								1	042	042	04	1	1.9	4	1	4	-2.89855072463768	0								1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171105034500	http://abc13.com/news/trump-says-hell-meet-putin-to-talk-north-korea/2605098/
704002319	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			1	0231	023	02	1	3.4	2	1	2	3.93835616438356	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171105034500	http://scituate.wickedlocal.com/news/20171104/creativity-on-display-at-south-shore-craft-fairs
704002320	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	6	1	6	-6.50887573964498	0								3	Farmerville, Louisiana, United States	US	USLA	LA111	32.7735	-92.4057	1629939	3	Farmerville, Louisiana, United States	US	USLA	LA111	32.7735	-92.4057	1629939	20171105034500	http://www.knoe.com/content/news/Saying-Goodbye-Family-lays-to-rest-GSU-shooting-vicitms-455259283.html
704002321	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	4	1	4	-6.50887573964498	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	3	Farmerville, Louisiana, United States	US	USLA	LA111	32.7735	-92.4057	1629939	20171105034500	http://www.knoe.com/content/news/Saying-Goodbye-Family-lays-to-rest-GSU-shooting-vicitms-455259283.html
704002322	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	2	1	2	8.26446280991736	0								3	Stafford High School, Virginia, United States	US	USVA		38.3618	-77.464	1475048	3	Stafford High School, Virginia, United States	US	USVA		38.3618	-77.464	1475048	20171105034500	http://www.fredericksburg.com/news/local/stafford/skillsusa-stafford-high-school-officers-earn-statesman-awards/article_e85eb45b-cecb-55c3-aac7-8388445970c4.html
704002323	20171105	201711	2017	2017.8356											EDU	STUDENT						EDU			0	100	100	10	3	-5.0	10	1	10	-0.52015604681405	0								0								0								20171105034500	http://www.myplainview.com/lifestyles/article/Science-versus-religion-debate-begins-end-in-12332401.php
704002324	20171105	201711	2017	2017.8356											EDU	STUDENT						EDU			1	190	190	19	4	-10.0	10	1	10	-3.14465408805031	0								4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	20171105034500	http://www.hindustantimes.com/india-news/severely-disabled-can-now-aspire-to-be-doctors-as-medical-council-shifts-to-a-more-inclusive-policy/story-MRJ1iyFSGgWjHhhkiFCeLK.html
704002325	20171105	201711	2017	2017.8356											ELI	ACTOR						ELI			1	040	040	04	1	1.0	10	1	10	-7.50551876379691	0								0								0								20171105034500	http://indianexpress.com/article/india/kamal-haasan-hindu-terror-remark-cm-pinarayi-vijayan-condemns-death-threats-4923130/
704002326	20171105	201711	2017	2017.8356											ETH	ETHIOPIA	ETH								0	042	042	04	1	1.9	10	1	10	1.44927536231884	0								4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	20171105034500	http://www.addisinsight.com/2017/11/05/tale-two-ethiopian-rappers-history-rap-ethiopia/
704002327	20171105	201711	2017	2017.8356											EUR	EUROPE	EUR								1	036	036	03	1	4.0	10	1	10	4.59518599562363	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105034500	https://www.aol.co.uk/travel/2017/11/03/terracotta-warriors-coming-to-liverpool-2018/
704002328	20171105	201711	2017	2017.8356											EUR	EUROPE	EUR								1	040	040	04	1	1.0	6	1	6	-7.80669144981413	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171105034500	https://www.independent.ie/world-news/north-america/terror-attack-suspect-brainwashed-says-sister-36290637.html
704002329	20171105	201711	2017	2017.8356											FIN	FINNISH	FIN								0	020	020	02	1	3.0	14	2	14	-3.23922432936578	0								1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	20171105034500	https://timesofindia.indiatimes.com/business/international-business/kaspersky-acknowledges-taking-inactive-files-in-pursuit-of-hackers/articleshow/61514539.cms
704002330	20171105	201711	2017	2017.8356											FRA	PARIS	FRA								1	042	042	04	1	1.9	1	1	1	-0.33984706881903	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171105034500	https://www.huffingtonpost.com/entry/balfour-the-shame-and-dangers-of-ignoring-arab-opinion_us_59f737d4e4b06acda25f4ba7
704002331	20171105	201711	2017	2017.8356											FRA	PARIS	FRA								1	042	042	04	1	1.9	7	1	7	-0.33984706881903	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105034500	https://www.huffingtonpost.com/entry/balfour-the-shame-and-dangers-of-ignoring-arab-opinion_us_59f737d4e4b06acda25f4ba7
704002332	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	10	1	10	4.59518599562363	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105034500	https://www.aol.co.uk/travel/2017/11/03/terracotta-warriors-coming-to-liverpool-2018/
704002333	20171105	201711	2017	2017.8356											GBR	BRITISH	GBR								1	060	060	06	2	6.0	7	1	7	0.87281795511222	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105034500	http://newsblaze.com/thoughts/opinions/obsolete-trends-that-still-sell-80s-and-90s-trends_88833/
704002334	20171105	201711	2017	2017.8356											GOV	ADMINISTRATION						GOV			1	020	020	02	1	3.0	10	1	10	-5.9040590405904	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171105034500	http://www.watertowndailytimes.com/national/storms-drain-flood-insurance-20171104
704002335	20171105	201711	2017	2017.8356											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	1	1	1	6.25	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105034500	http://www.wcax.com/content/news/19th-annual-Scouting-Salute-to-Veterans-Parade-455253173.html
704002336	20171105	201711	2017	2017.8356											GOV	GOVERNMENT						GOV			1	041	041	04	1	1.0	10	1	10	-3.8135593220339	0								0								0								20171105034500	https://www.gattonstar.com.au/news/nbn-will-present-the-elderly-with-headache/3256424/
704002337	20171105	201711	2017	2017.8356											GOV	ADMINISTRATION						GOV			1	051	051	05	1	3.4	6	1	6	-5.9040590405904	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105034500	http://www.watertowndailytimes.com/national/storms-drain-flood-insurance-20171104
