704156113	20171105	201711	2017	2017.8356	USA	ATLANTA	USA								AFR	AFRICA	AFR								0	190	190	19	4	-10.0	5	1	5	-5.36494073611978	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20171105230000	http://historynewsnetwork.org/article/167224
704156114	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								AUS	SYDNEY	AUS								0	017	017	01	1	0.0	2	1	2	1.74603174603175	3	University Of North Carolina, North Carolina, United States	US	USNC	NC135	35.9101	-79.0486	996538	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171105230000	http://www.dailycall.com/features/local-features/30688/car-doctor-closing-the-bay-doors
704156115	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								AUS	SYDNEY	AUS								0	017	017	01	1	0.0	2	1	2	1.74603174603175	3	University Of North Carolina, North Carolina, United States	US	USNC	NC135	35.9101	-79.0486	996538	3	University Of North Carolina, North Carolina, United States	US	USNC		35.9101	-79.0486	996538	3	University Of North Carolina, North Carolina, United States	US	USNC		35.9101	-79.0486	996538	20171105230000	http://www.dailycall.com/features/local-features/30688/car-doctor-closing-the-bay-doors
704156116	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			0	010	010	01	1	0.0	8	1	8	-2.22222222222222	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171105230000	http://www.globaltrademag.com/in-the-news/breaking-news-reports-commerce-secretary-concealed-ties-putins-circle
704156117	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	043	043	04	1	2.8	4	1	4	1.65289256198347	3	Indianapolis, Indiana, United States	US	USIN	IN097	39.7684	-86.158	452890	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171105230000	http://www.theindychannel.com/news/local-news/lady-gaga-arrives-in-indy-amid-tornado-watch-as-part-of-joanne-world-tour
704156118	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	036	036	03	1	4.0	2	1	2	-1.74731182795699	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Nanning, Guangxi, China	CH	CH16	13058	22.8167	108.317	-1919650	4	Kunming, Yunnan, China	CH	CH29	13303	25.0389	102.718	-1913826	20171105230000	http://www.chinadaily.com.cn/world/2017-11/06/content_34171113.htm
704156119	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	036	036	03	1	4.0	8	1	8	-1.74731182795699	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105230000	http://www.chinadaily.com.cn/world/2017-11/06/content_34171113.htm
704156120	20171105	201711	2017	2017.8356	USA	IOWA	USA								COP	POLICE						COP			0	051	051	05	1	3.4	2	1	2	-1.417004048583	3	Des Moines, Iowa, United States	US	USIA	IA153	41.6005	-93.6091	465961	1	Somalia	SO	SO		6	48	SO	1	Somalia	SO	SO		6	48	SO	20171105230000	http://www.desmoinesregister.com/story/news/politics/2017/11/05/michael-kiernan-josh-mandelbaum-abshir-omar-des-moines-city-council-ward-3/813555001/
704156121	20171105	201711	2017	2017.8356	USA	IOWA	USA								COP	POLICE						COP			0	051	051	05	1	3.4	5	1	5	-1.417004048583	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171105230000	http://www.desmoinesregister.com/story/news/politics/2017/11/05/michael-kiernan-josh-mandelbaum-abshir-omar-des-moines-city-council-ward-3/813555001/
704156122	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								COP	POLICE						COP			0	051	051	05	1	3.4	2	1	2	-1.417004048583	1	Somalia	SO	SO		6	48	SO	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171105230000	http://www.desmoinesregister.com/story/news/politics/2017/11/05/michael-kiernan-josh-mandelbaum-abshir-omar-des-moines-city-council-ward-3/813555001/
704156123	20171105	201711	2017	2017.8356	USA	TEXAS	USA								COP	LAW ENFORCEMENT OFFICER						COP			0	060	060	06	2	6.0	1	1	1	-5.93342981186686	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Wilson County, Texas, United States	US	USTX		29.1669	-98.0669	1384032	3	Wilson County, Texas, United States	US	USTX		29.1669	-98.0669	1384032	20171105230000	http://www.fairfieldcitizenonline.com/news/local/article/More-than-20-dead-after-shooting-at-Sutherland-12333530.php
704156124	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								COP	POLICE FORCE						COP			0	190	190	19	4	-10.0	8	1	8	-5.23076923076923	3	First Baptist Church, Texas, United States	US	USTX	TX167	29.3941	-94.9155	1385009	3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	20171105230000	http://www.presstv.com/Detail/2017/11/05/541137/Texas-mass-shooting-claims-27-lives
704156125	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			1	010	010	01	1	0.0	2	1	2	-4.32098765432099	3	Texas Department Of Public Safety, Texas, United States	US	USTX	TX453	30.3263	-97.7242	1348410	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	20171105230000	http://www.mystatesman.com/news/local/dps-trooper-dies-after-being-struck-vehicle-temple/IW16HOWlzsV3r6YXR8jQsM/
704156126	20171105	201711	2017	2017.8356	USA	NEW YORK	USA								CVL	COMMUNITY						CVL			0	010	010	01	1	0.0	1	1	1	-0.7600434310532	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20171105230000	https://www.tor.com/2016/07/26/the-temeraire-reread-league-of-dragons/comment-page-1/
704156127	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			1	013	013	01	1	0.4	2	1	2	-4.42225392296719	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171105230000	http://idahonews.com/news/nation-world/multiple-injuries-reported-at-a-church-shooting-in-sutherland-springs-tex
704156128	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								CVL	CITIZEN						CVL			1	026	026	02	1	4.0	2	1	2	1.05485232067511	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171105230000	http://www.ekathimerini.com/222975/article/ekathimerini/business/agenda
704156129	20171105	201711	2017	2017.8356	USA	AMERICAN	USA								CVL	CITIZEN						CVL			1	026	026	02	1	4.0	8	1	8	1.05485232067511	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171105230000	http://www.ekathimerini.com/222975/article/ekathimerini/business/agenda
704156130	20171105	201711	2017	2017.8356	USA	IOWA	USA								CVL	RESIDENTS						CVL			0	051	051	05	1	3.4	2	1	2	-1.417004048583	3	Des Moines, Iowa, United States	US	USIA	IA153	41.6005	-93.6091	465961	1	Somalia	SO	SO		6	48	SO	1	Somalia	SO	SO		6	48	SO	20171105230000	http://www.desmoinesregister.com/story/news/politics/2017/11/05/michael-kiernan-josh-mandelbaum-abshir-omar-des-moines-city-council-ward-3/813555001/
704156131	20171105	201711	2017	2017.8356	USA	IOWA	USA								CVL	RESIDENTS						CVL			0	051	051	05	1	3.4	5	1	5	-1.417004048583	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171105230000	http://www.desmoinesregister.com/story/news/politics/2017/11/05/michael-kiernan-josh-mandelbaum-abshir-omar-des-moines-city-council-ward-3/813555001/
704156132	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								CVL	RESIDENTS						CVL			0	051	051	05	1	3.4	2	1	2	-1.417004048583	1	Somalia	SO	SO		6	48	SO	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171105230000	http://www.desmoinesregister.com/story/news/politics/2017/11/05/michael-kiernan-josh-mandelbaum-abshir-omar-des-moines-city-council-ward-3/813555001/
704156133	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								CVL	RESIDENTS						CVL			1	130	130	13	3	-4.4	8	1	8	-6.91244239631336	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20171105230000	https://patch.com/ohio/cleveland/nearly-3-500-first-energy-customers-powerless-northeast-ohio
704156134	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								CVL	RESIDENTS						CVL			1	130	130	13	3	-4.4	8	1	8	-3.6697247706422	3	Madison County, Indiana, United States	US	USIN	IN095	40.1937	-85.6816	450370	3	Madison County, Indiana, United States	US	USIN		40.1937	-85.6816	450370	3	Madison County, Indiana, United States	US	USIN		40.1937	-85.6816	450370	20171105230000	http://www.heraldbulletin.com/news/local_news/ema-warns-don-t-let-your-guard-down-after-tornado/article_bed69a64-c260-11e7-8688-87654b70fa42.html
704156135	20171105	201711	2017	2017.8356	USA	TEXAS	USA								CVL	SMALL TOWN						CVL			1	193	193	19	4	-10.0	1	1	1	-6.92307692307692	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171105230000	http://www.bostonherald.com/news/national/2017/11/texas_governor_calls_church_shooting_an_evil_act
704156136	20171105	201711	2017	2017.8356	USA	TEXAS	USA								CVL	SMALL TOWN						CVL			0	193	193	19	4	-10.0	2	1	2	-5.84343991179713	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171105230000	http://www.kristv.com/story/36767831/official-says-more-than-20-dead-in-church-attack
704156137	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								DEU	GERMANY	DEU								1	043	043	04	1	2.8	4	1	4	-2.04724409448819	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171105230000	http://www.dailystarjournal.com/news/local/former-e-german-police-officer-settles-in-warrensburg-writes-book/article_dcf4f2f3-971a-5325-b1bb-f835a3a07c14.html
704156138	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	010	010	01	1	0.0	2	1	2	0.42735042735043	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171105230000	http://www.newsweek.com/transgender-women-may-soon-have-babies-too-702271
704156139	20171105	201711	2017	2017.8356	USA	LAS VEGAS	USA								EDU	STUDENT						EDU			1	040	040	04	1	1.0	8	1	8	0.27855153203342	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20171105230000	http://www.elpasoinc.com/news/local_news/finding-a-voice-in-two-languages/article_a6ddc46e-c260-11e7-b671-e707665c4e20.html
704156140	20171105	201711	2017	2017.8356	USA	LAS VEGAS	USA								EDU	STUDENT						EDU			1	040	040	04	1	1.0	2	1	2	0.27855153203342	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	1	Spain	SP	SP		40	-4	SP	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20171105230000	http://www.elpasoinc.com/news/local_news/finding-a-voice-in-two-languages/article_a6ddc46e-c260-11e7-b671-e707665c4e20.html
704156141	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								EDU	UNIVERSITY						EDU			1	042	042	04	1	1.9	1	1	1	-2.20994475138122	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago State University, Illinois, United States	US	USIL		41.7181	-87.6087	1737143	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171105230000	http://www.chicagotribune.com/entertainment/chicagoinc/ct-ent-kanye-west-kid-cudi-20171105-story.html
704156142	20171105	201711	2017	2017.8356	USA	SEATTLE	USA								EDU	COLLEGE						EDU			0	042	042	04	1	1.9	2	1	2	-1.417004048583	3	Des Moines, Iowa, United States	US	USIA	IA153	41.6005	-93.6091	465961	3	Des Moines, Iowa, United States	US	USIA		41.6005	-93.6091	465961	3	Des Moines, Iowa, United States	US	USIA		41.6005	-93.6091	465961	20171105230000	http://www.desmoinesregister.com/story/news/politics/2017/11/05/michael-kiernan-josh-mandelbaum-abshir-omar-des-moines-city-council-ward-3/813555001/
704156143	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	042	042	04	1	1.9	1	1	1	-1.417004048583	3	Des Moines, Iowa, United States	US	USIA	IA153	41.6005	-93.6091	465961	3	Des Moines, Iowa, United States	US	USIA		41.6005	-93.6091	465961	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171105230000	http://www.desmoinesregister.com/story/news/politics/2017/11/05/michael-kiernan-josh-mandelbaum-abshir-omar-des-moines-city-council-ward-3/813555001/
704156144	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	042	042	04	1	1.9	1	1	1	1.74603174603175	3	University Of North Carolina, North Carolina, United States	US	USNC	NC135	35.9101	-79.0486	996538	3	University Of North Carolina, North Carolina, United States	US	USNC		35.9101	-79.0486	996538	3	University Of North Carolina, North Carolina, United States	US	USNC		35.9101	-79.0486	996538	20171105230000	http://www.dailycall.com/features/local-features/30688/car-doctor-closing-the-bay-doors
704156145	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	042	042	04	1	1.9	1	1	1	1.74603174603175	3	University Of North Carolina, North Carolina, United States	US	USNC	NC135	35.9101	-79.0486	996538	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171105230000	http://www.dailycall.com/features/local-features/30688/car-doctor-closing-the-bay-doors
704156146	20171105	201711	2017	2017.8356	USA	SEATTLE	USA								EDU	COLLEGE						EDU			0	042	042	04	1	1.9	1	1	1	-1.417004048583	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	3	Des Moines, Iowa, United States	US	USIA		41.6005	-93.6091	465961	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171105230000	http://www.desmoinesregister.com/story/news/politics/2017/11/05/michael-kiernan-josh-mandelbaum-abshir-omar-des-moines-city-council-ward-3/813555001/
704156147	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	042	042	04	1	1.9	2	1	2	1.74603174603175	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	3	University Of North Carolina, North Carolina, United States	US	USNC		35.9101	-79.0486	996538	3	University Of North Carolina, North Carolina, United States	US	USNC		35.9101	-79.0486	996538	20171105230000	http://www.dailycall.com/features/local-features/30688/car-doctor-closing-the-bay-doors
704156148	20171105	201711	2017	2017.8356	USA	TEXAS	USA								EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	3.90243902439024	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171105230000	http://www2.gulf-times.com/story/570101/Tamuq-highlights-impact-of-global-trips-on-student
704156149	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								ELI	ACTOR						ELI			1	046	046	04	1	7.0	4	1	4	1.97530864197531	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20171105230000	https://www.kboo.fm/media/61525-profiles-rep-shows
704156150	20171105	201711	2017	2017.8356	USA	CHICAGO	USA								ESP	ARAGON	ESP								1	043	043	04	1	2.8	7	1	7	-2.20994475138122	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171105230000	http://www.chicagotribune.com/entertainment/chicagoinc/ct-ent-kanye-west-kid-cudi-20171105-story.html
704156151	20171105	201711	2017	2017.8356	USA	NEW YORK	USA								FRA	PARIS	FRA								1	020	020	02	1	3.0	10	1	10	-1.74731182795699	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	20171105230000	http://www.chinadaily.com.cn/world/2017-11/06/content_34171113.htm
704156152	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	010	010	01	1	0.0	1	1	1	-2.11988304093567	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105230000	http://www.washingtontimes.com/news/2017/nov/5/journalist-pay-questioned-in-russian-dossier-court/
