703499025	20171027	201710	2017	2017.8137	USA	UNITED STATES	USA								SYR	SYRIA	SYR								1	111	111	11	3	-2.0	5	1	5	-7.38636363636363	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Khan Sheikhoun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	4	Khan Sheikhoun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	20171103041500	http://www.financialexpress.com/world-news/us-draft-united-nations-resolution-seeks-extension-of-syria-chemical-probe/917709/
703499026	20171102	201711	2017	2017.8274	BUDCVL	BUDDHIST				BUD		CVL													1	010	010	01	1	0.0	6	1	6	-1.36054421768707	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	0								4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20171103041500	http://www.mmegi.bw/index.php?aid=72820
703499027	20171102	201711	2017	2017.8274	BUDCVL	BUDDHIST				BUD		CVL													1	013	013	01	1	0.4	6	1	6	-1.36054421768707	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	0								4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20171103041500	http://www.mmegi.bw/index.php?aid=72820
703499028	20171102	201711	2017	2017.8274	BUS	COMPANY						BUS			TWN	TAIPEI	TWN								1	046	046	04	1	7.0	7	1	7	-7.46268656716418	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20171103041500	http://www.taipeitimes.com/News/biz/photo/2017/11/03/2008153732
703499029	20171102	201711	2017	2017.8274	BUS	COMPANY						BUS			TWNBUS	TAIWAN	TWN					BUS			1	046	046	04	1	7.0	1	1	1	-7.46268656716418	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20171103041500	http://www.taipeitimes.com/News/biz/photo/2017/11/03/2008153732
703499030	20171102	201711	2017	2017.8274	BWA	BOTSWANA	BWA																		1	012	012	01	1	-0.4	2	1	2	-1.36054421768707	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	0								4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20171103041500	http://www.mmegi.bw/index.php?aid=72820
703499031	20171102	201711	2017	2017.8274	BWA	BOTSWANA	BWA																		1	013	013	01	1	0.4	4	1	4	-1.36054421768707	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	0								4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20171103041500	http://www.mmegi.bw/index.php?aid=72820
703499032	20171102	201711	2017	2017.8274	BWA	BOTSWANA	BWA								BUDCVL	BUDDHIST				BUD		CVL			1	010	010	01	1	0.0	4	1	4	-1.36054421768707	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20171103041500	http://www.mmegi.bw/index.php?aid=72820
703499033	20171102	201711	2017	2017.8274	CRM	SEX WORKER						CRM			ZWE	BULAWAYO	ZWE								1	173	173	17	4	-5.0	10	1	10	-7.11297071129707	0								0								0								20171103041500	http://www.chronicle.co.zw/prostitute-convicted-of-9k-property-theft/
703499034	20171102	201711	2017	2017.8274	ESP	VALENCIA	ESP								VEN	VENEZUELA	VEN								0	182	182	18	4	-9.5	2	1	2	-9.806157354618	4	El Puerto, Vargas, Venezuela	VE	VE26	31960	10.6167	-66.75	-943436	4	El Puerto, Vargas, Venezuela	VE	VE26	31960	10.6167	-66.75	-943436	4	El Puerto, Vargas, Venezuela	VE	VE26	31960	10.6167	-66.75	-943436	20171103041500	https://www.thinkspain.com/news-spain/29717/apartment-block-fire-in-barcelona-leaves-one-dead-and-another-critical
703499035	20171102	201711	2017	2017.8274	ESP	VALENCIA	ESP								VEN	VENEZUELA	VEN								0	182	182	18	4	-9.5	2	1	2	-9.806157354618	4	Valencia, Carabobo, Venezuela	VE	VE07	31933	10.1806	-68.0039	-960192	4	El Puerto, Vargas, Venezuela	VE	VE26	31960	10.6167	-66.75	-943436	4	Valencia, Carabobo, Venezuela	VE	VE07	31933	10.1806	-68.0039	-960192	20171103041500	https://www.thinkspain.com/news-spain/29717/apartment-block-fire-in-barcelona-leaves-one-dead-and-another-critical
703499036	20171102	201711	2017	2017.8274	GBR	SCOTLAND	GBR								RUS	RUSSIAN	RUS								1	100	100	10	3	-5.0	10	1	10	-0.66666666666667	1	United Kingdom	UK	UK		54	-4	UK	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171103041500	http://files.heraldscotland.com/news/15634697.Russians_are_rabble_rousing_for_second_Scottish_independence_vote__says_US_senator/
703499037	20171102	201711	2017	2017.8274	GOV	PRINCE						GOV			SEA	SOUTHEAST ASIA	SEA								1	042	042	04	1	1.9	4	1	4	6.2015503875969	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171103041500	http://www.themalaymailonline.com/malaysia/article/prince-charles-says-fascinated-by-malaysias-cultural-racial-diversity
703499038	20171102	201711	2017	2017.8274	GOV	PRINCE						GOV			SEA	SOUTHEAST ASIA	SEA								1	042	042	04	1	1.9	2	1	2	6.39269406392694	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20171103041500	http://www.bernama.com/bernama/v8/newsindex.php?id=1406779
703499039	20171102	201711	2017	2017.8274	GOV	PRINCE						GOV			SEA	SOUTHEAST ASIA	SEA								1	042	042	04	1	1.9	1	1	1	6.2015503875969	1	United Kingdom	UK	UK		54	-4	UK	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171103041500	http://www.themalaymailonline.com/malaysia/article/prince-charles-says-fascinated-by-malaysias-cultural-racial-diversity
703499040	20171102	201711	2017	2017.8274	GOV	PRINCE						GOV			SEA	SOUTHEAST ASIA	SEA								1	042	042	04	1	1.9	5	1	5	6.39269406392694	1	United Kingdom	UK	UK		54	-4	UK	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20171103041500	http://www.bernama.com/bernama/v8/newsindex.php?id=1406779
703499041	20171102	201711	2017	2017.8274	MIL	CARRIER						MIL			AUS	AUSTRALIAN	AUS								0	051	051	05	1	3.4	5	1	5	5.60747663551402	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171103041500	http://www.dailytelegraph.com.au/travel/travel-advice/air-travel/worlds-top-10-airlines-for-2018-named-by-airlineratingscom/news-story/48ce828d496bcd6d930082b5bbad661f?nk=21a673fb56008402a5f6de7b08c234ba-1509681816
703499042	20171102	201711	2017	2017.8274	MYS	MALAYSIAN	MYS								SEA	SOUTHEAST ASIA	SEA								1	042	042	04	1	1.9	3	1	3	6.2015503875969	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171103041500	http://www.themalaymailonline.com/malaysia/article/prince-charles-says-fascinated-by-malaysias-cultural-racial-diversity
703499043	20171102	201711	2017	2017.8274	MYS	MALAYSIAN	MYS								SEA	SOUTHEAST ASIA	SEA								1	042	042	04	1	1.9	3	1	3	6.39269406392694	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20171103041500	http://www.bernama.com/bernama/v8/newsindex.php?id=1406779
703499044	20171102	201711	2017	2017.8274	MYS	MALAYSIAN	MYS								SEA	SOUTHEAST ASIA	SEA								1	043	043	04	1	2.8	8	1	8	6.2015503875969	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171103041500	http://www.themalaymailonline.com/malaysia/article/prince-charles-says-fascinated-by-malaysias-cultural-racial-diversity
703499045	20171102	201711	2017	2017.8274	MYS	MALAYSIAN	MYS								SEA	SOUTHEAST ASIA	SEA								1	043	043	04	1	2.8	10	1	10	6.39269406392694	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20171103041500	http://www.bernama.com/bernama/v8/newsindex.php?id=1406779
703499046	20171102	201711	2017	2017.8274	SEA	SOUTHEAST ASIA	SEA								GOV	PRINCE						GOV			1	043	043	04	1	2.8	4	1	4	6.2015503875969	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171103041500	http://www.themalaymailonline.com/malaysia/article/prince-charles-says-fascinated-by-malaysias-cultural-racial-diversity
703499047	20171102	201711	2017	2017.8274	SEA	SOUTHEAST ASIA	SEA								GOV	PRINCE						GOV			1	043	043	04	1	2.8	1	1	1	6.2015503875969	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	1	United Kingdom	UK	UK		54	-4	UK	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171103041500	http://www.themalaymailonline.com/malaysia/article/prince-charles-says-fascinated-by-malaysias-cultural-racial-diversity
703499048	20171102	201711	2017	2017.8274	SEA	SOUTHEAST ASIA	SEA								GOV	PRINCE						GOV			1	043	043	04	1	2.8	2	1	2	6.39269406392694	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20171103041500	http://www.bernama.com/bernama/v8/newsindex.php?id=1406779
703499049	20171102	201711	2017	2017.8274	SEA	SOUTHEAST ASIA	SEA								GOV	PRINCE						GOV			1	043	043	04	1	2.8	5	1	5	6.39269406392694	1	Malaysia	MY	MY		2.5	112.5	MY	1	United Kingdom	UK	UK		54	-4	UK	1	Malaysia	MY	MY		2.5	112.5	MY	20171103041500	http://www.bernama.com/bernama/v8/newsindex.php?id=1406779
703499050	20171102	201711	2017	2017.8274	SEA	SOUTHEAST ASIA	SEA								MYS	MALAYSIAN	MYS								1	042	042	04	1	1.9	8	1	8	6.2015503875969	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171103041500	http://www.themalaymailonline.com/malaysia/article/prince-charles-says-fascinated-by-malaysias-cultural-racial-diversity
703499051	20171102	201711	2017	2017.8274	SEA	SOUTHEAST ASIA	SEA								MYS	MALAYSIAN	MYS								1	042	042	04	1	1.9	10	1	10	6.39269406392694	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20171103041500	http://www.bernama.com/bernama/v8/newsindex.php?id=1406779
703499052	20171102	201711	2017	2017.8274	SEA	SOUTHEAST ASIA	SEA								MYS	MALAYSIAN	MYS								1	043	043	04	1	2.8	3	1	3	6.2015503875969	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171103041500	http://www.themalaymailonline.com/malaysia/article/prince-charles-says-fascinated-by-malaysias-cultural-racial-diversity
703499053	20171102	201711	2017	2017.8274	SEA	SOUTHEAST ASIA	SEA								MYS	MALAYSIAN	MYS								1	043	043	04	1	2.8	3	1	3	6.39269406392694	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20171103041500	http://www.bernama.com/bernama/v8/newsindex.php?id=1406779
703499054	20171102	201711	2017	2017.8274	TTO	TRINIDAD AND TOBAGO	TTO																		1	040	040	04	1	1.0	2	1	2	-2.21238938053097	4	Moruga, Victoria, Trinidad And Tobago	TD	TD12	27415	10.0905	-61.2799	-1360415	0								4	Moruga, Victoria, Trinidad And Tobago	TD	TD12	27415	10.0905	-61.2799	-1360415	20171103041500	http://newsday.co.tt/2017/11/01/clarke-issues-pre-action-protocol-letter/
703499055	20171102	201711	2017	2017.8274	TWN	TAIPEI	TWN								BUS	COMPANY						BUS			1	046	046	04	1	7.0	7	1	7	-7.46268656716418	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20171103041500	http://www.taipeitimes.com/News/biz/photo/2017/11/03/2008153732
703499056	20171102	201711	2017	2017.8274	TWNBUS	TAIWAN	TWN					BUS			BUS	COMPANY						BUS			1	046	046	04	1	7.0	1	1	1	-7.46268656716418	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20171103041500	http://www.taipeitimes.com/News/biz/photo/2017/11/03/2008153732
703499057	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA																		1	071	071	07	2	7.4	2	1	2	-3.04975922953452	3	Oakwood, Oklahoma, United States	US	USOK	OK043	35.9317	-98.7051	1096164	0								3	Oakwood, Oklahoma, United States	US	USOK	OK043	35.9317	-98.7051	1096164	20171103041500	http://www.koco.com/article/where-will-i-go-housing-for-seniors-weigh-in-the-balance-of-budget-cuts/13146147
