703427297	20171101	201711	2017	2017.8247											EDU	STUDENT						EDU			0	046	046	04	1	7.0	20	1	20	-5.36551862771375	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171102230000	http://dev.thedailystar.net/backpage/prof-assaulted-du-pro-al-teachers-meet-1485826
703427298	20171101	201711	2017	2017.8247	AUS	AUSTRALIAN	AUS								MIL	MILITARY						MIL			1	042	042	04	1	1.9	4	1	4	0.9009009009009	4	Black Rock, South Australia, Australia	AS	AS05	5298	-32.8333	138.7	-1559625	4	Black Rock, South Australia, Australia	AS	AS05	5298	-32.8333	138.7	-1559625	4	Black Rock, South Australia, Australia	AS	AS05	5298	-32.8333	138.7	-1559625	20171102230000	http://www.fijitimes.com/story.aspx?id=422386
703427299	20171101	201711	2017	2017.8247	AUSGOV	AUSTRALIA	AUS					GOV			NZL	NEW ZEALAND	NZL								1	040	040	04	1	1.0	1	1	1	1.98675496688742	1	Australia	AS	AS		-25	135	AS	4	Hawera, New Zealand (general), New Zealand	NZ	NZ00	22388	-39.5917	174.283	119838	4	Whareroa, New Zealand (general), New Zealand	NZ	NZ00	22388	-39.6167	174.267	-1521680	20171102230000	http://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=11940059
703427300	20171101	201711	2017	2017.8247	AUSGOV	AUSTRALIA	AUS					GOV			SPY	OPERATIVE						SPY			1	010	010	01	1	0.0	2	1	2	1.98675496688742	4	Taieri, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.8667	170.5	-1509094	4	Taieri, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.8667	170.5	-1509094	4	Taieri, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.8667	170.5	-1509094	20171102230000	http://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=11940059
703427301	20171101	201711	2017	2017.8247	AUSGOVMIL	AUSTRALIA	AUS					GOV	MIL		MIL	MILITARY						MIL			1	042	042	04	1	1.9	2	1	2	0.9009009009009	4	Nadi, Western, Fiji	FJ	FJ05	40204	-17.8	177.417	-1191076	4	Black Rock, South Australia, Australia	AS	AS05	5298	-32.8333	138.7	-1559625	4	Black Rock, South Australia, Australia	AS	AS05	5298	-32.8333	138.7	-1559625	20171102230000	http://www.fijitimes.com/story.aspx?id=422386
703427302	20171101	201711	2017	2017.8247	AUSGOVMIL	AUSTRALIAN	AUS					GOV	MIL		MIL	MILITARY						MIL			1	042	042	04	1	1.9	4	1	4	0.9009009009009	4	Black Rock, South Australia, Australia	AS	AS05	5298	-32.8333	138.7	-1559625	4	Black Rock, South Australia, Australia	AS	AS05	5298	-32.8333	138.7	-1559625	4	Black Rock, South Australia, Australia	AS	AS05	5298	-32.8333	138.7	-1559625	20171102230000	http://www.fijitimes.com/story.aspx?id=422386
703427303	20171101	201711	2017	2017.8247	BGD	DHAKA	BGD								EDU	PROFESSOR						EDU			1	180	180	18	4	-9.0	2	1	2	-4.80769230769231	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171102230000	http://www.thedailystar.net/backpage/prof-assaulted-du-pro-al-teachers-meet-1485826
703427304	20171101	201711	2017	2017.8247	BGDCOP	BRAHMANBARIA	BGD					COP													0	060	060	06	2	6.0	10	1	10	-3.64946550162878	0								0								0								20171102230000	http://www.thedailystar.net/backpage/bbaria-boat-capsize-schools-neglect-blamed-the-accident-1485760
703427305	20171101	201711	2017	2017.8247	BGDCOP	BRAHMANBARIA	BGD					COP													0	080	080	08	2	5.0	20	1	20	-3.64946550162878	0								0								0								20171102230000	http://www.thedailystar.net/backpage/bbaria-boat-capsize-schools-neglect-blamed-the-accident-1485760
703427306	20171101	201711	2017	2017.8247	BGDEDU	DHAKA	BGD					EDU			EDU	PROFESSOR						EDU			1	180	180	18	4	-9.0	6	1	6	-4.80769230769231	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171102230000	http://www.thedailystar.net/backpage/prof-assaulted-du-pro-al-teachers-meet-1485826
703427307	20171101	201711	2017	2017.8247	EDU	STUDENT						EDU													0	046	046	04	1	7.0	20	1	20	-5.36551862771375	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171102230000	http://dev.thedailystar.net/backpage/prof-assaulted-du-pro-al-teachers-meet-1485826
703427308	20171101	201711	2017	2017.8247	ESPJUD	MADRID	ESP					JUD			ESP	MADRID	ESP								1	141	141	14	3	-6.5	3	1	3	-6.66666666666667	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171102230000	http://dev.thedailystar.net/world/europe/prosecutor-seeks-arrest-ousted-catalan-leader-1485817
703427309	20171101	201711	2017	2017.8247	GOV	CHIEF EXECUTIVE						GOV			NZL	NEW ZEALAND	NZL								1	040	040	04	1	1.0	1	1	1	1.98675496688742	1	Australia	AS	AS		-25	135	AS	4	Hawera, New Zealand (general), New Zealand	NZ	NZ00	22388	-39.5917	174.283	119838	4	Whareroa, New Zealand (general), New Zealand	NZ	NZ00	22388	-39.6167	174.267	-1521680	20171102230000	http://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=11940059
703427310	20171101	201711	2017	2017.8247	GOV	CHIEF EXECUTIVE						GOV			SPY	OPERATIVE						SPY			1	010	010	01	1	0.0	8	1	8	1.98675496688742	5	Otago, Otago, New Zealand	NZ	NZF7	22391	-45.25	169.5	11483306	5	Otago, Otago, New Zealand	NZ	NZF7	22391	-45.25	169.5	11483306	5	Otago, Otago, New Zealand	NZ	NZF7	22391	-45.25	169.5	11483306	20171102230000	http://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=11940059
703427311	20171101	201711	2017	2017.8247	MIL	MILITARY						MIL			AUS	AUSTRALIAN	AUS								1	043	043	04	1	2.8	4	1	4	0.9009009009009	4	Black Rock, South Australia, Australia	AS	AS05	5298	-32.8333	138.7	-1559625	4	Black Rock, South Australia, Australia	AS	AS05	5298	-32.8333	138.7	-1559625	4	Black Rock, South Australia, Australia	AS	AS05	5298	-32.8333	138.7	-1559625	20171102230000	http://www.fijitimes.com/story.aspx?id=422386
703427312	20171101	201711	2017	2017.8247	MIL	MILITARY						MIL			AUSGOVMIL	AUSTRALIA	AUS					GOV	MIL		1	043	043	04	1	2.8	2	1	2	0.9009009009009	4	Black Rock, South Australia, Australia	AS	AS05	5298	-32.8333	138.7	-1559625	4	Nadi, Western, Fiji	FJ	FJ05	40204	-17.8	177.417	-1191076	4	Black Rock, South Australia, Australia	AS	AS05	5298	-32.8333	138.7	-1559625	20171102230000	http://www.fijitimes.com/story.aspx?id=422386
703427313	20171101	201711	2017	2017.8247	MIL	MILITARY						MIL			AUSGOVMIL	AUSTRALIAN	AUS					GOV	MIL		1	043	043	04	1	2.8	4	1	4	0.9009009009009	4	Black Rock, South Australia, Australia	AS	AS05	5298	-32.8333	138.7	-1559625	4	Black Rock, South Australia, Australia	AS	AS05	5298	-32.8333	138.7	-1559625	4	Black Rock, South Australia, Australia	AS	AS05	5298	-32.8333	138.7	-1559625	20171102230000	http://www.fijitimes.com/story.aspx?id=422386
703427314	20171101	201711	2017	2017.8247	MIL	SECURITY PERSONNEL						MIL			PAK	ISLAMABAD	PAK								1	042	042	04	1	1.9	10	1	10	-4.98915401301518	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171102230000	http://www.gulf-times.com/story/569793/Sharif-returns-to-face-trial-in-corruption-case
703427315	20171101	201711	2017	2017.8247	NZL	NEW ZEALAND	NZL								AUSGOV	AUSTRALIA	AUS					GOV			1	040	040	04	1	1.0	1	1	1	1.98675496688742	4	Hawera, New Zealand (general), New Zealand	NZ	NZ00	22388	-39.5917	174.283	119838	1	Australia	AS	AS		-25	135	AS	4	Whareroa, New Zealand (general), New Zealand	NZ	NZ00	22388	-39.6167	174.267	-1521680	20171102230000	http://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=11940059
703427316	20171101	201711	2017	2017.8247	NZL	NEW ZEALAND	NZL								GOV	CHIEF EXECUTIVE						GOV			1	040	040	04	1	1.0	1	1	1	1.98675496688742	4	Hawera, New Zealand (general), New Zealand	NZ	NZ00	22388	-39.5917	174.283	119838	1	Australia	AS	AS		-25	135	AS	4	Whareroa, New Zealand (general), New Zealand	NZ	NZ00	22388	-39.6167	174.267	-1521680	20171102230000	http://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=11940059
703427317	20171101	201711	2017	2017.8247	NZL	NEW ZEALAND	NZL								SPY	OPERATIVE						SPY			1	040	040	04	1	1.0	5	1	5	1.98675496688742	4	Whareroa, New Zealand (general), New Zealand	NZ	NZ00	22388	-39.6167	174.267	-1521680	4	Whareroa, New Zealand (general), New Zealand	NZ	NZ00	22388	-39.6167	174.267	-1521680	4	Whareroa, New Zealand (general), New Zealand	NZ	NZ00	22388	-39.6167	174.267	-1521680	20171102230000	http://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=11940059
703427318	20171101	201711	2017	2017.8247	NZL	NEW ZEALAND	NZL								SPY	OPERATIVE						SPY			1	040	040	04	1	1.0	1	1	1	1.98675496688742	4	Whareroa, New Zealand (general), New Zealand	NZ	NZ00	22388	-39.6167	174.267	-1521680	1	Australia	AS	AS		-25	135	AS	4	Whareroa, New Zealand (general), New Zealand	NZ	NZ00	22388	-39.6167	174.267	-1521680	20171102230000	http://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=11940059
703427319	20171101	201711	2017	2017.8247	PAK	PAKISTAN	PAK								MIL	SECURITY PERSONNEL						MIL			1	043	043	04	1	2.8	4	1	4	-4.98915401301518	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171102230000	http://www.gulf-times.com/story/569793/Sharif-returns-to-face-trial-in-corruption-case
703427320	20171101	201711	2017	2017.8247	PAK	ISLAMABAD	PAK								MIL	SECURITY PERSONNEL						MIL			1	043	043	04	1	2.8	6	1	6	-4.98915401301518	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171102230000	http://www.gulf-times.com/story/569793/Sharif-returns-to-face-trial-in-corruption-case
703427321	20171101	201711	2017	2017.8247	SPY	OPERATIVE						SPY			NZL	NEW ZEALAND	NZL								1	040	040	04	1	1.0	5	1	5	1.98675496688742	4	Whareroa, New Zealand (general), New Zealand	NZ	NZ00	22388	-39.6167	174.267	-1521680	4	Whareroa, New Zealand (general), New Zealand	NZ	NZ00	22388	-39.6167	174.267	-1521680	4	Whareroa, New Zealand (general), New Zealand	NZ	NZ00	22388	-39.6167	174.267	-1521680	20171102230000	http://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=11940059
703427322	20171101	201711	2017	2017.8247	SPY	OPERATIVE						SPY			NZL	NEW ZEALAND	NZL								1	040	040	04	1	1.0	1	1	1	1.98675496688742	1	Australia	AS	AS		-25	135	AS	4	Whareroa, New Zealand (general), New Zealand	NZ	NZ00	22388	-39.6167	174.267	-1521680	4	Whareroa, New Zealand (general), New Zealand	NZ	NZ00	22388	-39.6167	174.267	-1521680	20171102230000	http://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=11940059
703427323	20171102	201711	2017	2017.8274											AFGINSTAL	TALIBAN	AFG	TAL				INS			1	010	010	01	1	0.0	12	2	12	-10.0530351338321	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171102230000	http://wvik.org/post/closing-arguments-wrap-bowe-bergdahls-sentencing
703427324	20171102	201711	2017	2017.8274											AFR	AFRICA	AFR								0	020	020	02	1	3.0	7	1	7	-1.24688279301746	0								4	Wemmershoek, Western Cape, South Africa	SF	SF11	77338	-33.8755	19.0419	-1300656	4	Wemmershoek, Western Cape, South Africa	SF	SF11	77338	-33.8755	19.0419	-1300656	20171102230000	https://www.dailymaverick.co.za/article/2017-11-03-state-of-the-dams-the-capes-water-supply-at-a-glance/
703427325	20171102	201711	2017	2017.8274											AFR	AFRICA	AFR								0	043	043	04	1	2.8	4	2	4	-4.84496124031008	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171102230000	http://abc7.com/news/rick-perry-suggests-fossil-fuels-could-reduce-sexual-assault-in-africa/2596751/
703427326	20171102	201711	2017	2017.8274											AFR	AFRICA	AFR								0	141	141	14	3	-6.5	5	1	5	-7.08117443868739	0								5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	20171102230000	http://www.bosnewslife.com/37953-christians-pray-for-murders-to-stop-in-south-africa
703427327	20171102	201711	2017	2017.8274											AFR	AFRICA	AFR								0	190	190	19	4	-10.0	5	1	5	-7.08117443868739	0								5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	20171102230000	http://www.bosnewslife.com/37953-christians-pray-for-murders-to-stop-in-south-africa
703427328	20171102	201711	2017	2017.8274											AGR	FARMER						AGR			0	020	020	02	1	3.0	5	1	5	4.33526011560694	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171102230000	https://www.hometownsource.com/morrison_county_record/community/littlefalls/minnesota-farmers-percent-compliant-with-buffer-law/article_f8eafbda-c00f-11e7-96e0-d7dcfa0e7d40.html
703427329	20171102	201711	2017	2017.8274											ARG	GALAN	ARG								1	173	173	17	4	-5.0	6	1	6	-5.48926014319809	0								1	Romania	RO	RO		46	25	RO	1	Romania	RO	RO		46	25	RO	20171102230000	http://www.mirror.co.uk/news/uk-news/harrowing-moment-dad-killed-lorry-11458668
703427330	20171102	201711	2017	2017.8274											AUS	AUSTRALIAN	AUS								0	010	010	01	1	0.0	3	1	3	0	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20171102230000	https://womensagenda.com.au/latest/soapbox/first-meeting-confidence-anonymous/
703427331	20171102	201711	2017	2017.8274											AUS	MURRAY RIVER	AUS								0	036	036	03	1	4.0	1	1	1	2.92598967297763	0								4	Mannum, South Australia, Australia	AS	AS05	5287	-34.9153	139.303	-1585646	4	Mannum, South Australia, Australia	AS	AS05	5287	-34.9153	139.303	-1585646	20171102230000	http://www.abc.net.au/news/2017-11-03/honouring-230-year-history-and-romance-of-two-paddlesteamers/9111194
703427332	20171102	201711	2017	2017.8274											AUS	MURRAY RIVER	AUS								0	036	036	03	1	4.0	1	1	1	2.92598967297763	0								4	Murray River, South Australia, Australia	AS	AS05	5313	-35.3667	139.367	-1590312	4	Murray River, South Australia, Australia	AS	AS05	5313	-35.3667	139.367	-1590312	20171102230000	http://www.abc.net.au/news/2017-11-03/honouring-230-year-history-and-romance-of-two-paddlesteamers/9111194
703427333	20171102	201711	2017	2017.8274											AUS	AUSTRALIAN	AUS								0	042	042	04	1	1.9	5	1	5	0	0								4	Pendle Hill, New South Wales, Australia	AS	AS02	4951	-33.8	150.95	-1594494	4	Pendle Hill, New South Wales, Australia	AS	AS02	4951	-33.8	150.95	-1594494	20171102230000	http://gearsofbiz.com/creative-capoeira-classes-raising-confidence-in-refugee-students-in-western-sydney/169409
703427334	20171102	201711	2017	2017.8274											AUS	AUSTRALIAN	AUS								0	043	043	04	1	2.8	1	1	1	0.9009009009009	0								4	Nadi, Western, Fiji	FJ	FJ05	40204	-17.8	177.417	-1191076	4	Nadi, Western, Fiji	FJ	FJ05	40204	-17.8	177.417	-1191076	20171102230000	http://www.fijitimes.com/story.aspx?id=422386
703427335	20171102	201711	2017	2017.8274											AUSEDU	AUSTRALIAN	AUS					EDU			0	042	042	04	1	1.9	3	1	3	0	0								4	Coffs Harbour, New South Wales, Australia	AS	AS02	5096	-30.2963	153.114	-1566281	4	Coffs Harbour, New South Wales, Australia	AS	AS02	5096	-30.2963	153.114	-1566281	20171102230000	http://gearsofbiz.com/creative-capoeira-classes-raising-confidence-in-refugee-students-in-western-sydney/169409
