704834382	20171108	201711	2017	2017.8438	BRA	BELEM	BRA								PRT	PORTUGAL	PRT								1	042	042	04	1	1.9	8	2	8	3.66344005956813	4	Belem, ParáR, Brazil	BR	BR16	18585	-1.45	-48.4833	-629039	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	20171108013000	http://markets.businessinsider.com/news/interestrates/COLOMBIA-Santos-To-Visit-The-UAE-And-Portugal-Looking-For-Investors-1007216205
704834383	20171108	201711	2017	2017.8438	BRA	BELEM	BRA								PRT	PORTUGAL	PRT								1	042	042	04	1	1.9	2	2	2	3.66344005956813	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	20171108013000	http://markets.businessinsider.com/news/interestrates/COLOMBIA-Santos-To-Visit-The-UAE-And-Portugal-Looking-For-Investors-1007216205
704834384	20171108	201711	2017	2017.8438	BRA	BELEM	BRA								PRTGOV	PORTUGUESE	PRT					GOV			1	036	036	03	1	4.0	10	2	10	3.66344005956813	4	Belem, ParáR, Brazil	BR	BR16	18585	-1.45	-48.4833	-629039	1	Portugal	PO	PO		39.5	-8	PO	4	Belem, ParáR, Brazil	BR	BR16	18585	-1.45	-48.4833	-629039	20171108013000	http://markets.businessinsider.com/news/interestrates/COLOMBIA-Santos-To-Visit-The-UAE-And-Portugal-Looking-For-Investors-1007216205
704834385	20171108	201711	2017	2017.8438	BRA	BRAZIL	BRA								PRTGOV	PORTUGAL	PRT					GOV			1	036	036	03	1	4.0	4	2	4	3.66344005956814	4	Belem, ParáR, Brazil	BR	BR16	18585	-1.45	-48.4833	-629039	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	20171108013000	http://markets.businessinsider.com/news/interestrates/COLOMBIA-Santos-To-Visit-The-UAE-And-Portugal-Looking-For-Investors-1007216205
704834386	20171108	201711	2017	2017.8438	BRA	BELEM	BRA								PRTGOV	PORTUGAL	PRT					GOV			1	036	036	03	1	4.0	2	2	2	3.66344005956813	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	20171108013000	http://markets.businessinsider.com/news/interestrates/COLOMBIA-Santos-To-Visit-The-UAE-And-Portugal-Looking-For-Investors-1007216205
704834387	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS													0	010	010	01	1	0.0	10	1	10	-1.55728587319244	4	Innisfail, Queensland, Australia	AS	AS04	40197	-17.5221	146.031	-1579513	0								4	Innisfail, Queensland, Australia	AS	AS04	40197	-17.5221	146.031	-1579513	20171108013000	http://www.abc.net.au/news/2017-11-08/cape-york-diy-phone-tower-to-connect-in-blackspot/9127008
704834388	20171108	201711	2017	2017.8438	BUS	INVESTOR						BUS													1	010	010	01	1	0.0	10	1	10	0.62111801242236	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171108013000	https://www.oilandgas360.com/aramco-oil-reserves-audit-two-thirds-complete-may-not-finished-2017/
704834389	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS													1	010	010	01	1	0.0	5	1	5	2.06985769728331	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20171108013000	https://www.dailypolitical.com/2017/11/07/cambrex-corporation-cbm-stock-price-up-0-after-earnings-beat.html
704834390	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS													0	011	011	01	1	-0.1	170	17	170	-0.16888162890704	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171108013000	http://www.oanow.com/apwire/news/national/documents-top-political-donors-used-offshore-tax-loopholes/article_addc20d0-2865-5b30-acac-05cb0cda4420.html
704834391	20171108	201711	2017	2017.8438	BUS	INDUSTRY						BUS													1	012	012	01	1	-0.4	10	1	10	1.71755725190839	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20171108013000	http://www.republic-news.org/news/home-energy-management-systems-market-hems-expected-reach-usd-3241-9-mn-2022-credence-research/
704834392	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS													1	012	012	01	1	-0.4	5	1	5	-1.20481927710844	1	Panama	PM	PM		9	-80	PM	0								1	Panama	PM	PM		9	-80	PM	20171108013000	http://www.newsoptimist.ca/opinion/columnists/local-area-cabinet-ministers-thrown-into-the-leg-fire-1.23085087
704834393	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS													1	013	013	01	1	0.4	10	1	10	-0.37174721189591	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171108013000	http://www.breitbart.com/big-government/2017/11/07/alfredo-ortiz-stephen-moore-trump-tax-plan-win-small-businesses-workers/
704834394	20171108	201711	2017	2017.8438	BUS	COMPANIES						BUS													1	020	020	02	1	3.0	10	1	10	-0.501253132832081	4	Invercargill, New Zealand (general), New Zealand	NZ	NZ00	22391	-46.4	168.35	-1511160	0								4	Invercargill, New Zealand (general), New Zealand	NZ	NZ00	22391	-46.4	168.35	-1511160	20171108013000	https://thestandard.org.nz/this-tpp/
704834395	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS													1	020	020	02	1	3.0	4	1	4	-1.55728587319244	4	Archer River, Queensland, Australia	AS	AS04	154663	-13.4667	141.683	-1556141	0								4	Archer River, Queensland, Australia	AS	AS04	154663	-13.4667	141.683	-1556141	20171108013000	http://www.abc.net.au/news/2017-11-08/cape-york-diy-phone-tower-to-connect-in-blackspot/9127008
704834396	20171108	201711	2017	2017.8438	BUS	COMPANIES						BUS													0	020	020	02	1	3.0	10	1	10	0.71283095723014	1	Niger	NG	NG		16	8	NG	0								1	Niger	NG	NG		16	8	NG	20171108013000	https://www.dailytrust.com.ng/2018-budget-of-consolidation.html
704834397	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS													1	020	020	02	1	3.0	6	1	6	-3.49794238683128	1	Saudi Arabia	SA	SA		25	45	SA	0								1	Saudi Arabia	SA	SA		25	45	SA	20171108013000	http://www.4zzzfm.org.au/news/headlines/2017/11/08/telstra-compensate-slow-nbn-and-more-zedlines
704834398	20171108	201711	2017	2017.8438	BUS	TRADER						BUS													1	030	030	03	1	4.0	10	1	10	4.45205479452055	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20171108013000	https://www.thestar.com.my/news/nation/2017/11/08/many-touched-by-prince-charles-kindness/
704834399	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS													0	031	031	03	1	5.2	2	1	2	-2.27450980392157	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171108013000	https://www.washingtonpost.com/local/dc-politics/dc-lawmakers-cut-short-contract-for-operator-of-districts-only-public-hospital/2017/11/07/f63ba0b0-c3de-11e7-84bc-5e285c7f4512_story.html
704834400	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS													0	031	031	03	1	5.2	3	1	3	-2.27450980392157	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	0								2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20171108013000	https://www.washingtonpost.com/local/dc-politics/dc-lawmakers-cut-short-contract-for-operator-of-districts-only-public-hospital/2017/11/07/f63ba0b0-c3de-11e7-84bc-5e285c7f4512_story.html
704834401	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS													0	031	031	03	1	5.2	5	1	5	-2.27450980392157	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171108013000	https://www.washingtonpost.com/local/dc-politics/dc-lawmakers-cut-short-contract-for-operator-of-districts-only-public-hospital/2017/11/07/f63ba0b0-c3de-11e7-84bc-5e285c7f4512_story.html
704834402	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS													0	036	036	03	1	4.0	6	1	6	1.86757215619694	3	White Plains, New York, United States	US	USNY	NY119	41.034	-73.7629	977432	0								3	White Plains, New York, United States	US	USNY		41.034	-73.7629	977432	20171108013000	http://auburnpub.com/news/local/cayuga-county-legislature-hires-new-administrator/article_820dc086-54c2-5fe3-8a02-7d2ccad9c5fb.html
704834403	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS													0	036	036	03	1	4.0	4	1	4	1.86757215619694	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171108013000	http://auburnpub.com/news/local/cayuga-county-legislature-hires-new-administrator/article_820dc086-54c2-5fe3-8a02-7d2ccad9c5fb.html
704834404	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS													0	040	040	04	1	1.0	3	1	3	-1.79076343072574	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171108013000	https://www.thatslife.com.au/how-nagging-saved-this-mums-life
704834405	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS													0	040	040	04	1	1.0	1	1	1	-1.79076343072574	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20171108013000	https://www.thatslife.com.au/how-nagging-saved-this-mums-life
704834406	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS													1	040	040	04	1	1.0	10	1	10	-2.33766233766234	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20171108013000	https://finance.yahoo.com/news/snap-shares-plunge-big-q3-223610476.html
704834407	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS													0	040	040	04	1	1.0	1	1	1	-1.79076343072574	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20171108013000	https://www.thatslife.com.au/how-nagging-saved-this-mums-life
704834408	20171108	201711	2017	2017.8438	BUS	EMPLOYER						BUS													1	042	042	04	1	1.9	10	1	10	2.45398773006135	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171108013000	http://www.kswo.com/story/36773948/statewide-hiring-event-for-veterans-hosted-by-lufkin-twc
704834409	20171108	201711	2017	2017.8438	BUS	AIRLINE						BUS													0	043	043	04	1	2.8	5	1	5	0	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171108013000	https://www.cnbc.com/2017/11/07/a-i-is-about-to-make-the-hassle-of-air-travel-a-thing-of-the-past.html
704834410	20171108	201711	2017	2017.8438	BUS	BANK						BUS													1	043	043	04	1	2.8	5	1	5	-0.14673514306677	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20171108013000	http://www.indiaspend.com/cover-story/currency-in-circulation-91-of-pre-demonetisation-value-digital-payments-up-but-fluctuating-58939
704834411	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS													1	070	070	07	2	7.0	10	1	10	0.43165467625899	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	0								3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20171108013000	http://www.ukiahdailyjournal.com/general-news/20171107/4-hers-remember-mendocino-county-veterans-army-sgt-jason-buzzard
704834412	20171108	201711	2017	2017.8438	BUS	BANK						BUS													0	071	071	07	2	7.4	6	1	6	0.63653723742839	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171108013000	https://seekingalpha.com/article/4121984-diversifying-crypto-portfolio
704834413	20171108	201711	2017	2017.8438	BUS	INVESTOR						BUS													1	071	071	07	2	7.4	10	1	10	-1.60818713450292	1	Peru	PE	PE		-10	-76	PE	0								1	Peru	PE	PE		-10	-76	PE	20171108013000	https://buckeyebusinessreview.com/2017/11/07/a-look-into-southern-peru-copper-corp-sccos-recent-activity/
704834414	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS													0	071	071	07	2	7.4	6	1	6	-4.38931297709924	1	Panama	PM	PM		9	-80	PM	0								1	Panama	PM	PM		9	-80	PM	20171108013000	http://www.express.co.uk/news/politics/876815/Labour-tax-avoidance-councils-offshore-Jeremy-Corbyn-Sefton-Warrington
704834415	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS													1	080	080	08	2	5.0	20	1	20	-0.22471910112359	1	Tanzania	TZ	TZ		-6	35	TZ	0								1	Tanzania	TZ	TZ		-6	35	TZ	20171108013000	http://www.proactiveinvestors.com.au/companies/news/186903/walkabout-resources-worth-three-times-current-valuation-according-to-perth-broker-186903.html
704834416	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS													1	080	080	08	2	5.0	10	1	10	-1.54109589041096	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171108013000	https://thestandard.org.nz/tag/free-trade/
704834417	20171108	201711	2017	2017.8438	BUS	CORPORATION						BUS													0	084	084	08	2	7.0	10	1	10	4.99075785582255	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171108013000	http://en.acnnewswire.com/press-release/english/39521/nec-and-libelium-partner-to-develop-iot-solutions
704834418	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS													1	110	110	11	3	-2.0	10	1	10	-3.6734693877551	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171108013000	http://www.nzherald.co.nz/entertainment/news/article.cfm?c_id=1501119&objectid=11941761
704834419	20171108	201711	2017	2017.8438	BUS	COMPANIES						BUS													0	110	110	11	3	-2.0	10	1	10	0.71283095723014	1	Niger	NG	NG		16	8	NG	0								1	Niger	NG	NG		16	8	NG	20171108013000	https://www.dailytrust.com.ng/2018-budget-of-consolidation.html
704834420	20171108	201711	2017	2017.8438	BUS	MERCHANT						BUS													0	111	111	11	3	-2.0	10	1	10	1.39593908629442	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108013000	http://usa.chinadaily.com.cn/business/2017-11/08/content_34260046.htm
704834421	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS													1	111	111	11	3	-2.0	6	1	6	3.6734693877551	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171108013000	https://www.mediapost.com/publications/article/309867/group-nine-expands-ad-options-buys-jash-to-furthe.html
704834422	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS													1	111	111	11	3	-2.0	10	1	10	-3.82775119617225	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171108013000	http://www.washingtonexaminer.com/house-passes-bill-to-limit-joint-employer-corporate-liability/article/2639944
704834423	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS													0	130	130	13	3	-4.4	10	1	10	-0.12180267965895	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171108013000	http://www.tribune242.com/news/2017/oct/30/insight-minnis-must-resist-hostile-foreign-takeove/
704834424	20171108	201711	2017	2017.8438	BUS	INVESTOR						BUS													1	192	192	19	4	-9.5	10	1	10	-1.06221547799696	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20171108013000	https://www.fool.ca/2017/11/07/should-cenovus-energy-inc-or-crescent-point-energy-corp-be-on-your-buy-list/
704834425	20171108	201711	2017	2017.8438	BUS	COMPANIES						BUS													1	193	193	19	4	-10.0	5	1	5	-2.70880361173815	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171108013000	http://www.hollywoodreporter.com/live-feed/kevin-spacey-cut-carol-burnett-50th-anniversary-special-cbs-1055982
704834426	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS			AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	1	1	1	2.5974025974026	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20171108013000	http://www.nuggetnews.com/main.asp?SectionID=7&TM=68754.4
704834427	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS			AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	1	1	1	2.5974025974026	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20171108013000	http://www.nuggetnews.com/main.asp?SectionID=7&TM=68754.4
704834428	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS			AUS	AUSTRALIAN	AUS								1	043	043	04	1	2.8	8	1	8	2.5974025974026	4	Cascades, Tasmania, Australia	AS	AS06	5343	-42.9167	147.267	-1564581	4	Cascades, Tasmania, Australia	AS	AS06	5343	-42.9167	147.267	-1564581	4	Cascades, Tasmania, Australia	AS	AS06	5343	-42.9167	147.267	-1564581	20171108013000	http://www.nuggetnews.com/main.asp?SectionID=7&TM=68754.4
704834429	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS			AUS	AUSTRALIA	AUS								0	071	071	07	2	7.4	2	1	2	-1.55728587319244	4	Innisfail, Queensland, Australia	AS	AS04	40197	-17.5221	146.031	-1579513	4	Innisfail, Queensland, Australia	AS	AS04	40197	-17.5221	146.031	-1579513	4	Innisfail, Queensland, Australia	AS	AS04	40197	-17.5221	146.031	-1579513	20171108013000	http://www.abc.net.au/news/2017-11-08/cape-york-diy-phone-tower-to-connect-in-blackspot/9127008
704834430	20171108	201711	2017	2017.8438	BUS	CREDIT UNION						BUS			BUSBUS	CREDIT UNION						BUS	BUS		1	070	070	07	2	7.0	10	1	10	1.07066381156317	0								0								0								20171108013000	http://www.themreport.com/daily-dose/11-07-2017/credit-unions-tighten-mortgage-lending-standards
704834431	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS			BUSCVL	BUSINESS						BUS	CVL		1	040	040	04	1	1.0	4	1	4	2.5974025974026	3	City Of Sisters, Oregon, United States	US	USOR	OR017	44.2921	-121.553	2411907	3	City Of Sisters, Oregon, United States	US	USOR		44.2921	-121.553	2411907	3	City Of Sisters, Oregon, United States	US	USOR		44.2921	-121.553	2411907	20171108013000	http://www.nuggetnews.com/main.asp?SectionID=7&TM=68754.4
704834432	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS			BUSCVL	BUSINESS						BUS	CVL		1	040	040	04	1	1.0	2	1	2	2.5974025974026	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	3	City Of Sisters, Oregon, United States	US	USOR		44.2921	-121.553	2411907	3	City Of Sisters, Oregon, United States	US	USOR		44.2921	-121.553	2411907	20171108013000	http://www.nuggetnews.com/main.asp?SectionID=7&TM=68754.4
704834433	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS			CAN	NOVA SCOTIA	CAN								1	042	042	04	1	1.9	5	1	5	1.49253731343283	4	Cape Breton Island, Nova Scotia, Canada	CA	CA07	12636	46.1667	-60.75	-562126	4	Cape Breton Island, Nova Scotia, Canada	CA	CA07	12636	46.1667	-60.75	-562126	4	Cape Breton Island, Nova Scotia, Canada	CA	CA07	12636	46.1667	-60.75	-562126	20171108013000	http://www.realgeni.com/detail/land/Lot-10-North-Riverside-Boylston-near-the-Town-of_132391021582.html
704834434	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS			CAN	CANADIAN	CAN								0	051	051	05	1	3.4	10	1	10	7.33041575492341	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171108013000	http://www.newswire.ca/news-releases/canadian-gender-and-good-governance-alliance-established-to-advance-gender-diversity-on-boards-and-executive-positions-655815633.html
704834435	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS			CHN	BEIJING	CHN								0	042	042	04	1	1.9	3	1	3	4.7244094488189	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108013000	http://english.anhuinews.com/system/2017/11/08/007744953.shtml
704834436	20171108	201711	2017	2017.8438	BUS	INVESTOR						BUS			CHN	GUANGZHOU	CHN								1	057	057	05	1	8.0	2	1	2	2.94736842105263	1	Hong Kong	HK	HK		22.25	114.166667	HK	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	20171108013000	http://usa.chinadaily.com.cn/business/2017-11/08/content_34261509.htm
704834437	20171108	201711	2017	2017.8438	BUS	INVESTOR						BUS			CHN	CHINA	CHN								1	057	057	05	1	8.0	1	1	1	2.94736842105263	1	Hong Kong	HK	HK		22.25	114.166667	HK	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	20171108013000	http://usa.chinadaily.com.cn/business/2017-11/08/content_34261509.htm
704834438	20171108	201711	2017	2017.8438	BUS	BANK						BUS			CHN	CHINA	CHN								0	071	071	07	2	7.4	4	1	4	0.63653723742839	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171108013000	https://seekingalpha.com/article/4121984-diversifying-crypto-portfolio
704834439	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS			CHN	BEIJING	CHN								0	130	130	13	3	-4.4	3	1	3	-2.87511230907457	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108013000	https://www.seattletimes.com/business/trump-visits-beijing-amid-mounting-tensions-over-trade/
704834440	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS			COP	POLICE						COP			1	173	173	17	4	-5.0	5	1	5	-6.25	0								0								0								20171108013000	http://auburnpub.com/news/local/police-elbridge-man-stole-around-from-business/article_c1a088aa-d872-5324-856c-7a4b1093b3eb.html
704834441	20171108	201711	2017	2017.8438	BUS	PRODUCER						BUS			EDUEDU	SCHOOL						EDU	EDU		1	040	040	04	1	1.0	8	1	8	-9.45945945945945	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20171108013000	https://www.wortfm.org/state-senate-passes-tough-on-crime-bills/
704834442	20171108	201711	2017	2017.8438	BUS	INDUSTRY						BUS			EUR	EUROPEAN	EUR								1	061	061	06	2	6.4	1	1	1	-0.12690355329949	4	Columbia River, Canada (general), Canada	CA	CA00	31654	46.25	-124	-562880	4	Columbia River, Canada (general), Canada	CA	CA00	31654	46.25	-124	-562880	4	Columbia River, Canada (general), Canada	CA	CA00	31654	46.25	-124	-562880	20171108013000	http://fis.com/fis/worldnews/worldnews.asp?monthyear=&day=7&id=94626&l=e&special=0&ndb=0
704834443	20171108	201711	2017	2017.8438	BUS	INDUSTRY						BUS			EUR	EUROPEAN	EUR								1	061	061	06	2	6.4	1	1	1	-0.12690355329949	4	Columbia River, Canada (general), Canada	CA	CA00	31654	46.25	-124	-562880	1	Chile	CI	CI		-30	-71	CI	4	Columbia River, Canada (general), Canada	CA	CA00	31654	46.25	-124	-562880	20171108013000	http://fis.com/fis/worldnews/worldnews.asp?monthyear=&day=7&id=94626&l=e&special=0&ndb=0
704834444	20171108	201711	2017	2017.8438	BUS	INDUSTRY						BUS			EUR	EUROPEAN	EUR								1	061	061	06	2	6.4	3	1	3	-0.12690355329949	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20171108013000	http://fis.com/fis/worldnews/worldnews.asp?monthyear=&day=7&id=94626&l=e&special=0&ndb=0
704834445	20171108	201711	2017	2017.8438	BUS	INDUSTRY						BUS			EUR	EUROPEAN	EUR								1	061	061	06	2	6.4	5	1	5	-0.12690355329949	1	Chile	CI	CI		-30	-71	CI	1	Spain	SP	SP		40	-4	SP	1	Chile	CI	CI		-30	-71	CI	20171108013000	http://fis.com/fis/worldnews/worldnews.asp?monthyear=&day=7&id=94626&l=e&special=0&ndb=0
704834446	20171108	201711	2017	2017.8438	BUS	TRADER						BUS			GBRGOV	WALES	GBR					GOV			1	010	010	01	1	0.0	10	1	10	4.45205479452055	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171108013000	https://www.thestar.com.my/news/nation/2017/11/08/many-touched-by-prince-charles-kindness/
704834447	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS			GOV	REGULATOR						GOV			1	010	010	01	1	0.0	10	1	10	7.33041575492341	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171108013000	http://www.newswire.ca/news-releases/canadian-gender-and-good-governance-alliance-established-to-advance-gender-diversity-on-boards-and-executive-positions-655815633.html
704834448	20171108	201711	2017	2017.8438	BUS	COMPANIES						BUS			GOV	ENERGY SECRETARY						GOV			0	010	010	01	1	0.0	8	1	8	-0.17746228926353	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20171108013000	https://www.msn.com/en-us/news/politics/overnight-energy-gop-chairman-has-more-questions-on-whitefish-deal-dems-slam-epa-science-board-changes-industry-pushes-back-on-perry-grid-plan/ar-BBEHnlv
704834449	20171108	201711	2017	2017.8438	BUS	INVESTOR						BUS			GOV	KINGDOM						GOV			1	012	012	01	1	-0.4	5	1	5	-4.30359937402191	5	Asir, Asir, Saudi Arabia	SA	SA11	25312	19.1667	43.1667	-3093241	5	Asir, Asir, Saudi Arabia	SA	SA11	25312	19.1667	43.1667	-3093241	5	Asir, Asir, Saudi Arabia	SA	SA11	25312	19.1667	43.1667	-3093241	20171108013000	https://www.ndtv.com/world-news/saudi-mass-arrests-jolt-markets-but-many-see-overdue-swoop-on-corruption-1772542
704834450	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS			GOV	MAYOR						GOV			1	014	014	01	1	0.0	5	1	5	4.51612903225807	0								0								0								20171108013000	http://www.kmmo.com/2017/11/07/sedalia-city-council-approves-1-4-million-bid-for-regional-airport-reconstruction-during-meeting/
