704209797	20171106	201711	2017	2017.8384											USA	UNITED STATES	USA								0	080	080	08	2	5.0	4	1	4	-8.09968847352025	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106041500	http://livenewscentral.com/2017/11/06/texas-church-mass-shooting-local-citizen-shot-back-followed-shooter-update/
704209798	20171106	201711	2017	2017.8384											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	2	1	2	-9.77653631284921	0								3	Decatur, Georgia, United States	US	USGA	GA089	33.7748	-84.2963	331532	3	Decatur, Georgia, United States	US	USGA	GA089	33.7748	-84.2963	331532	20171106041500	http://www.njherald.com/article/20171105/AP/311059797
704209799	20171106	201711	2017	2017.8384											USA	UNITED STATES	USA								0	130	130	13	3	-4.4	2	1	2	-1.05401844532279	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171106041500	http://ew.com/recap/outlander-season-3-episode-8/
704209800	20171106	201711	2017	2017.8384											USA	UNITED STATES	USA								0	190	190	19	4	-10.0	4	1	4	-4.0677966101695	0								3	Bellows Falls, Vermont, United States	US	USVT		43.1334	-72.444	1456381	3	Bellows Falls, Vermont, United States	US	USVT		43.1334	-72.444	1456381	20171106041500	http://www.reformer.com/stories/police-log,523798
704209801	20171106	201711	2017	2017.8384											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	-2.06896551724138	0								3	Independence Police Department, Kansas, United States	US	USKS		37.2237	-95.7049	2503896	3	Independence Police Department, Kansas, United States	US	USKS		37.2237	-95.7049	2503896	20171106041500	http://www.tonyskansascity.com/2017/11/more-suspects-in-meth-town-old-man.html
704209802	20171106	201711	2017	2017.8384											USA	UNITED STATES	USA								0	190	190	19	4	-10.0	1	1	1	-1.11234705228031	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	3	First Baptist Church, Oklahoma, United States	US	USOK		35.2634	-97.5984	1777760	20171106041500	http://www.ktbb.com/post/?p=667213
704209803	20171106	201711	2017	2017.8384											USA	PENNSYLVANIA	USA								1	190	190	19	4	-10.0	2	1	2	-12.0300751879699	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	3	Beaver County, Pennsylvania, United States	US	USPA		40.7503	-80.5001	1214112	20171106041500	https://www.tnonline.com/boys-aged-10-and-17-charged-illegal-deer-hunting
704209804	20171106	201711	2017	2017.8384											USA	TEXAS	USA								0	190	190	19	4	-10.0	1	1	1	-10.3622191655204	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Blacksburg, Virginia, United States	US	USVA	VA163	37.8187	-79.3192	1481840	20171106041500	http://www.ktbb.com/post/?p=667202
704209805	20171106	201711	2017	2017.8384											USA	UNITED STATES	USA								0	193	193	19	4	-10.0	1	1	1	-10.3622191655204	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Blacksburg, Virginia, United States	US	USVA	VA163	37.8187	-79.3192	1481840	20171106041500	http://www.ktbb.com/post/?p=667202
704209806	20171106	201711	2017	2017.8384											USACOP	COLORADO	USA					COP			1	193	193	19	4	-10.0	6	1	6	-10.8527131782946	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20171106041500	http://trib.com/news/state-and-regional/man-killed-in-exchange-of-gunfire-with-colorado-police/article_46bb117a-1044-5ea3-ac72-1abf42fa36ec.html
704209807	20171106	201711	2017	2017.8384											USAMED	THE ASSOCIATED PRESS	USA					MED			1	040	040	04	1	1.0	3	1	3	-1.22950819672131	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	3	Walla Walla, Washington, United States	US	USWA		46.0646	-118.343	1512769	20171106041500	http://www.union-bulletin.com/news/national/kentucky-house-speaker-resigns-post-after-texts-with-staffer/article_f53c858b-eb89-524b-862b-326848f3d565.html
704209808	20171106	201711	2017	2017.8384											USAREL	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	-2.25490196078431	0								3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	20171106041500	https://www.wsj.com/articles/texas-church-victims-included-pastors-daughter-1509939773
704209809	20171106	201711	2017	2017.8384											VNM	VIETNAM	VNM								1	040	040	04	1	1.0	3	1	3	1.21951219512195	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171106041500	http://cnnphilippines.com/news/2017/11/06/Duterte-Trump-to-meet-in-Vietnam.html
704209810	20171106	201711	2017	2017.8384	AFR	AFRICA	AFR																		1	010	010	01	1	0.0	2	1	2	-0.22935779816513	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171106041500	http://ew.com/tv/2017/11/05/outlander-first-wife-final-scene/
704209811	20171106	201711	2017	2017.8384	AGR	FARMER						AGR													0	030	030	03	1	4.0	2	1	2	-4.51612903225807	4	Kaithal, Haryana, India	IN	IN10	17831	29.8	76.3833	-2098960	0								4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	20171106041500	http://indiatoday.intoday.in/story/punjab-national-green-tribunal-ban-amarinder-singh-crop-residue-burning/1/1083089.html
704209812	20171106	201711	2017	2017.8384	AGR	FARMER						AGR													1	040	040	04	1	1.0	10	1	10	-2.89855072463768	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171106041500	http://www.fbc.com.fj/fiji/56372/climate-change-affects-agricultural-production
704209813	20171106	201711	2017	2017.8384	AGR	FARMER						AGR			IND	HARYANA	IND								0	030	030	03	1	4.0	1	1	1	-4.51612903225807	4	Kaithal, Haryana, India	IN	IN10	17831	29.8	76.3833	-2098960	4	Kaithal, Haryana, India	IN	IN10	17831	29.8	76.3833	-2098960	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	20171106041500	http://indiatoday.intoday.in/story/punjab-national-green-tribunal-ban-amarinder-singh-crop-residue-burning/1/1083089.html
704209814	20171106	201711	2017	2017.8384	AGR	FARMER						AGR			IND	HARYANA	IND								0	030	030	03	1	4.0	2	1	2	-4.51612903225807	4	Kaithal, Haryana, India	IN	IN10	17831	29.8	76.3833	-2098960	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	20171106041500	http://indiatoday.intoday.in/story/punjab-national-green-tribunal-ban-amarinder-singh-crop-residue-burning/1/1083089.html
704209815	20171106	201711	2017	2017.8384	ARE	UNITED ARAB EMIRATES	ARE								EGY	EGYPT	EGY								1	042	042	04	1	1.9	2	1	2	2.12765957446808	4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	28575	25.3573	55.4033	-782371	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171106041500	http://m.digitaljournal.com/news/world/egypt-recovers-354-antiques-seized-in-emirates/article/506850
704209816	20171106	201711	2017	2017.8384	ARE	UNITED ARAB EMIRATES	ARE								EGY	EGYPT	EGY								1	042	042	04	1	1.9	2	1	2	2.12765957446808	4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	28575	25.3573	55.4033	-782371	4	Egyptian Museum, Al Qahirah, Egypt	EG	EG11	65350	30.0477	31.2337	11230304	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171106041500	http://m.digitaljournal.com/news/world/egypt-recovers-354-antiques-seized-in-emirates/article/506850
704209817	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	010	010	01	1	0.0	2	1	2	-8.18713450292398	4	Ballarat, Victoria, Australia	AS	AS07	5377	-37.5627	143.863	-1557125	0								4	Ballarat, Victoria, Australia	AS	AS07	5377	-37.5627	143.863	-1557125	20171106041500	http://www.thecourier.com.au/story/5036699/daughters-grieve-death-of-their-mum-after-cressy-train-collision/
704209818	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		0	042	042	04	1	1.9	2	1	2	1.70031880977683	4	Kings Cross, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1581797	0								4	Kings Cross, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1581797	20171106041500	https://www.theguardian.com/commentisfree/2017/nov/06/can-we-find-the-will-in-our-collective-dna-to-say-yes-to-marriage-equality
704209819	20171106	201711	2017	2017.8384	AUS	PERTH	AUS																		1	042	042	04	1	1.9	8	1	8	3.42205323193916	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171106041500	http://themusic.com.au/opinion/music/2017/11/06/flights-with-daryl-braithwaite-and-weird-fan-gifts-alex-the-astronaut-wraps-up-her-tour-diary/
704209820	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	043	043	04	1	2.8	1	1	1	1	4	Ballarat, Victoria, Australia	AS	AS07	5377	-37.5627	143.863	-1557125	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171106041500	http://www.thecourier.com.au/story/5034344/we-do-not-gamble-with-road-safety-a-reminder-about-melbourne-cup-speed-limits/
704209821	20171106	201711	2017	2017.8384	AUS	VICTORIA	AUS																		0	043	043	04	1	2.8	5	1	5	1.70031880977683	4	Kings Cross, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1581797	0								4	Kings Cross, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1581797	20171106041500	https://www.theguardian.com/commentisfree/2017/nov/06/can-we-find-the-will-in-our-collective-dna-to-say-yes-to-marriage-equality
704209822	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	043	043	04	1	2.8	6	1	6	4.0045766590389	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	0								4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171106041500	http://themusic.com.au/music/livereviews/2017/11/06/this-that-wickham-park-emma-salisbury/
704209823	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	043	043	04	1	2.8	2	1	2	4.0045766590389	4	Wickham Park, New South Wales, Australia	AS	AS02	5096	-32.9235	151.751	11359873	0								4	Wickham Park, New South Wales, Australia	AS	AS02	5096	-32.9235	151.751	11359873	20171106041500	http://themusic.com.au/music/livereviews/2017/11/06/this-that-wickham-park-emma-salisbury/
704209824	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		0	051	051	05	1	3.4	4	1	4	4.0045766590389	4	Wickham Park, New South Wales, Australia	AS	AS02	5096	-32.9235	151.751	11359873	0								4	Wickham Park, New South Wales, Australia	AS	AS02	5096	-32.9235	151.751	11359873	20171106041500	http://themusic.com.au/music/livereviews/2017/11/06/this-that-wickham-park-emma-salisbury/
704209825	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	073	073	07	2	7.4	6	1	6	5.56844547563805	4	Goolwa, South Australia, Australia	AS	AS05	5258	-35.5054	138.781	-1575868	0								4	Goolwa, South Australia, Australia	AS	AS05	5258	-35.5054	138.781	-1575868	20171106041500	http://www.victorharbortimes.com.au/story/5035880/rescue-centre-for-regions-vulnerable-wildlife/?cs=1537
704209826	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	110	110	11	3	-2.0	1	1	1	1.39372822299652	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171106041500	http://www.smh.com.au/nsw/factory-worker-brendan-king-loses-appeal-over-share-in-40m-powerball-jackpot-20171106-gzfo29.html
704209827	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	120	120	12	3	-4.0	2	1	2	-5.71428571428571	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171106041500	http://themusic.com.au/news/all/2017/11/06/secret-pill-testing-carried-out-at-vic-music-festival-uncovers-substance-linked-to-nightclub-deaths/
704209828	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	130	130	13	3	-4.4	2	1	2	-0.83682008368201	4	Goulburn, New South Wales, Australia	AS	AS02	154641	-34.7515	149.721	-1576139	0								4	Goulburn, New South Wales, Australia	AS	AS02	154641	-34.7515	149.721	-1576139	20171106041500	http://www.smh.com.au/nsw/its-november-and-its-snowing-at-perisher-20171106-gzfmxn.html
704209829	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS								GOV	MINIST FOR REGIONAL DEVELOPMENT						GOV			1	017	017	01	1	0.0	8	1	8	-8.18713450292398	4	Ballarat, Victoria, Australia	AS	AS07	5377	-37.5627	143.863	-1557125	4	Ballarat, Victoria, Australia	AS	AS07	5377	-37.5627	143.863	-1557125	4	Ballarat, Victoria, Australia	AS	AS07	5377	-37.5627	143.863	-1557125	20171106041500	http://www.thecourier.com.au/story/5036699/daughters-grieve-death-of-their-mum-after-cressy-train-collision/
704209830	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS								HLH	DOCTOR						HLH			1	010	010	01	1	0.0	4	1	4	-0.74388947927736	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171106041500	http://www.thecourier.com.au/story/5034907/tragic-story-of-loss-and-pain-shared-with-hope-and-strength/?cs=5763
704209831	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS								HLH	DOCTOR						HLH			1	013	013	01	1	0.4	4	1	4	-2.57009345794392	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171106041500	http://www.dailytelegraph.com.au/news/nsw/sarah-mamalai-nominated-for-australian-of-the-year-local-hero-act/news-story/e7ef7f5e685b799f210b800de15ba9b2?nk=31578ae4bdc5cf3840f374bd20f88d62-1509940893
704209832	20171106	201711	2017	2017.8384	AUSCVL	AUSTRALIA	AUS					CVL													1	051	051	05	1	3.4	8	2	8	-1.90455761007909	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171106041500	http://www.couriermail.com.au/news/sydney-weather-storms-on-the-way-as-city-cops-a-soaking/news-story/117ef009733026e744405edcc66d31f9?nk=c59f86e31302ca930efa1dfc87aa3bc7-1509940922
704209833	20171106	201711	2017	2017.8384	AUSCVL	MURRAY	AUS					CVL			MYS	MALAYSIA	MYS								1	010	010	01	1	0.0	3	1	3	-1.45954962468724	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171106041500	http://www.malaysia-chronicle.com/the-more-the-malays-hate-the-chinese-the-faster-they-kill-themselves-the-cabal-in-umno-begun-by-najibs-father-the-start-of-the-malays-downfall/
704209834	20171106	201711	2017	2017.8384	AUSCVL	MURRAY	AUS					CVL			MYS	MALAYSIA	MYS								1	010	010	01	1	0.0	1	1	1	-1.45954962468724	1	Malaysia	MY	MY		2.5	112.5	MY	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171106041500	http://www.malaysia-chronicle.com/the-more-the-malays-hate-the-chinese-the-faster-they-kill-themselves-the-cabal-in-umno-begun-by-najibs-father-the-start-of-the-malays-downfall/
704209835	20171106	201711	2017	2017.8384	AUSGOV	AUSTRALIA	AUS					GOV													1	110	110	11	3	-2.0	1	1	1	1.39372822299652	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171106041500	http://www.smh.com.au/nsw/factory-worker-brendan-king-loses-appeal-over-share-in-40m-powerball-jackpot-20171106-gzfo29.html
704209836	20171106	201711	2017	2017.8384	AUT	AUSTRIA	AUT																		1	010	010	01	1	0.0	10	1	10	0.31948881789137	0								0								0								20171106041500	https://stocknewstimes.com/2017/11/05/research-analysts-offer-predictions-for-telekom-austria-ags-fy2019-earnings-tkagy.html
704209837	20171106	201711	2017	2017.8384	BEL	BELGIUM	BEL								BELGOV	BELGIAN	BEL					GOV			1	010	010	01	1	0.0	10	1	10	-3.125	4	Brussel, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussel, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussel, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171106041500	https://www.therecord.com/news-story/7804281-catalan-five-get-conditional-freedom-in-belgium/
704209838	20171106	201711	2017	2017.8384	BEL	BELGIUM	BEL								catGOV	CATALAN			cat			GOV			1	043	043	04	1	2.8	2	1	2	-2.30769230769231	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171106041500	https://sputniknews.com/europe/201711061058843768-belgian-court-releases-catalan-puigdemont/
704209839	20171106	201711	2017	2017.8384	BELGOV	BELGIUM	BEL					GOV			BEL	BELGIUM	BEL								0	013	013	01	1	0.4	2	1	2	0.41407867494824	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171106041500	http://kathmandupost.ekantipur.com/news/2017-11-06/nepals-air-safety-issue-enters-ecs-nov-meet.html
704209840	20171106	201711	2017	2017.8384	BELGOV	BELGIUM	BEL					GOV			NPLGOV	NEPAL	NPL					GOV			0	030	030	03	1	4.0	2	1	2	0.41407867494824	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Nepal	NP	NP		28	84	NP	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171106041500	http://kathmandupost.ekantipur.com/news/2017-11-06/nepals-air-safety-issue-enters-ecs-nov-meet.html
704209841	20171106	201711	2017	2017.8384	BELGOV	BELGIUM	BEL					GOV			catGOV	CATALAN			cat			GOV			1	043	043	04	1	2.8	2	1	2	-2.30769230769231	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171106041500	https://sputniknews.com/europe/201711061058843768-belgian-court-releases-catalan-puigdemont/
704209842	20171106	201711	2017	2017.8384	BELJUD	BELGIUM	BEL					JUD			JUD	JUDGE						JUD			0	010	010	01	1	0.0	2	1	2	-4.13223140495868	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171106041500	https://www.stripes.com/news/europe/catalan-five-get-conditional-freedom-in-belgium-1.496439
704209843	20171106	201711	2017	2017.8384	BGD	DHAKA	BGD								BGDELI	KHALEDA ZIA	BGD					ELI			1	120	120	12	3	-4.0	10	1	10	-4.23280423280423	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171106041500	http://www.banglanews24.com/english/politics/article/64805/SC-rejects-Khaledas-plea-to-change-trial-court
704209844	20171106	201711	2017	2017.8384	BGD	BANGLADESH	BGD								BUS	COMPANY						BUS			0	010	010	01	1	0.0	4	1	4	-4.6639231824417	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171106041500	http://thefinancialexpress.com.bd/trade/robi-receives-ultimatum-for-paying-huge-unpaid-vat-1509940622
704209845	20171106	201711	2017	2017.8384	BGD	BANGLADESH	BGD								BUS	COMPANY						BUS			0	100	100	10	3	-5.0	4	1	4	-4.6639231824417	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171106041500	http://thefinancialexpress.com.bd/trade/robi-receives-ultimatum-for-paying-huge-unpaid-vat-1509940622
704209846	20171106	201711	2017	2017.8384	BRA	VITORIA	BRA																		1	190	190	19	4	-10.0	10	1	10	6.71140939597318	0								0								0								20171106041500	http://www.goal.com/en-ie/news/respect-supporters-is-it-too-much-to-ask-marseille-fans/1b27207sodrdv1ump7vgnm9bwd
704209847	20171106	201711	2017	2017.8384	BRN	BRUNEI	BRN								CHN	CHINA	CHN								1	046	046	04	1	7.0	1	1	1	1.10759493670886	1	North Korea	KN	KN		40	127	KN	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	1	North Korea	KN	KN		40	127	KN	20171106041500	https://www.radyonatin.com/story.php?storyid=22441
704209848	20171106	201711	2017	2017.8384	BUS	BANK						BUS													0	010	010	01	1	0.0	10	1	10	-4.06015037593985	4	Baroda, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	0								4	Baroda, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	20171106041500	https://telecom.economictimes.indiatimes.com/news/lenders-to-indias-reliance-communications-face-uphill-struggle-after-debt-swap/61524645
704209849	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS													0	010	010	01	1	0.0	5	1	5	-3.97058823529412	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171106041500	http://www.lfpress.com/2017/11/05/uber-hannah-crossgrove-still-fearful-of-fired-driver-who-has-shown-up-at-her-house
704209850	20171106	201711	2017	2017.8384	BUS	TOURISM INDUSTRY						BUS													1	010	010	01	1	0.0	3	1	3	-0.8	4	Reykjavik, (IC10), Iceland	IC	IC10	17529	64.15	-21.95	-2651804	0								4	Reykjavik, (IC10), Iceland	IC	IC10	17529	64.15	-21.95	-2651804	20171106041500	https://au.news.yahoo.com/a/37756230/icelanders-weary-of-tourist-influx/
704209851	20171106	201711	2017	2017.8384	BUS	INVESTOR						BUS													1	020	020	02	1	3.0	10	1	10	0.19083969465649	1	Taiwan	TW	TW		24	121	TW	0								1	Taiwan	TW	TW		24	121	TW	20171106041500	https://darcnews.com/chaikin-oscillator-above-zero-for-taiwan-fund-twn/390385/
704209852	20171106	201711	2017	2017.8384	BUS	BUSINESS						BUS													1	036	036	03	1	4.0	10	1	10	3.05343511450382	4	Scania, Sweden (general), Sweden	SW	SW00	26121	55.9833	13.5	-2519494	0								4	Scania, Sweden (general), Sweden	SW	SW00	26121	55.9833	13.5	-2519494	20171106041500	https://www.nyteknik.se/lediga-jobb-teknik/solution-architect-purchasing-it-scania-6880034
704209853	20171106	201711	2017	2017.8384	BUS	TRADER						BUS													1	036	036	03	1	4.0	10	1	10	0.35335689045937	1	North Korea	KN	KN		40	127	KN	0								1	North Korea	KN	KN		40	127	KN	20171106041500	http://www.moneycontrol.com/news/business/markets-business/watch-marketsmoneycontrol-can-nifty-stay-above-key-resistance-of-10400-2429769.html
704209854	20171106	201711	2017	2017.8384	BUS	INDUSTRY						BUS													1	040	040	04	1	1.0	3	1	3	1.52027027027027	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	0								4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20171106041500	https://international.thenewslens.com/article/82354
704209855	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS													0	042	042	04	1	1.9	3	1	3	-2.43902439024391	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171106041500	http://koreabizwire.com/reshuffle-of-personnel-imminent-for-samsung-affiliates-sources/100158
704209856	20171106	201711	2017	2017.8384	BUS	SHOP OWNER						BUS													0	042	042	04	1	1.9	3	1	3	-7.82190132370638	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	0								4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171106041500	http://www.freepressjournal.in/world/saad-hariri-exit-raises-spectre-of-fresh-war/1165254
704209857	20171106	201711	2017	2017.8384	BUS	SHOP OWNER						BUS													0	042	042	04	1	1.9	1	1	1	-7.82190132370638	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	0								1	Saudi Arabia	SA	SA		25	45	SA	20171106041500	http://www.freepressjournal.in/world/saad-hariri-exit-raises-spectre-of-fresh-war/1165254
704209858	20171106	201711	2017	2017.8384	BUS	SHOP OWNER						BUS													0	042	042	04	1	1.9	1	1	1	-7.82190132370638	1	Saudi Arabia	SA	SA		25	45	SA	0								1	Saudi Arabia	SA	SA		25	45	SA	20171106041500	http://www.freepressjournal.in/world/saad-hariri-exit-raises-spectre-of-fresh-war/1165254
704209859	20171106	201711	2017	2017.8384	BUS	INVESTOR						BUS													1	042	042	04	1	1.9	6	1	6	-0.84033613445378	1	United Kingdom	UK	UK		54	-4	UK	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106041500	http://www.indiatvnews.com/news/world-us-commerce-head-wilbur-ross-has-stake-in-firm-tied-to-putin-orbit-report-410462
704209860	20171106	201711	2017	2017.8384	BUS	CORPORATION						BUS													1	045	045	04	1	5.0	2	1	2	-4.07608695652174	4	Bhayandar, Maharashtra, India	IN	IN16	17783	19.3	72.85	-2091496	0								4	Bhayandar, Maharashtra, India	IN	IN16	17783	19.3	72.85	-2091496	20171106041500	http://www.freepressjournal.in/mumbai/mumbai-impotency-rumour-derails-vaccination-drive-civic-body-seeks-divine-intervention/1165371
704209861	20171106	201711	2017	2017.8384	BUS	TOURISM INDUSTRY						BUS													1	051	051	05	1	3.4	10	1	10	2.98507462686567	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171106041500	https://www.radyonatin.com/story.php?storyid=22459
704209862	20171106	201711	2017	2017.8384	BUS	MANUFACTURER						BUS													1	061	061	06	2	6.4	4	1	4	-0.9845288326301	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171106041500	http://freerepublic.com/focus/f-chat/3602041/posts
