704047420	20171105	201711	2017	2017.8356	BUS	COMPANY						BUS			GOV	GOVERNMENT						GOV			1	057	057	05	1	8.0	5	1	5	-4.13223140495868	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171105094500	http://www.thehansindia.com/posts/index/National/2017-11-05/High-Court-revokes-stay-on-invoking-Rs-3-crore-bank-guarantee-of-Agusta/337622
704047421	20171105	201711	2017	2017.8356	BUS	INDUSTRY						BUS			IDN	INDONESIA	IDN								1	010	010	01	1	0.0	2	1	2	1.98863636363636	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	20171105094500	http://www.thejakartapost.com/travel/2017/11/05/singaporean-tourists-flocked-to-lake-toba.html
704047422	20171105	201711	2017	2017.8356	BUS	COMPANY						BUS			MED	WEBSITE						MED			1	010	010	01	1	0.0	10	1	10	0.658724643582717	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171105094500	https://www.dailypolitical.com/2017/11/05/rsp-permian-inc-rspp-upgraded-to-hold-at-bidaskclub.html
704047423	20171105	201711	2017	2017.8356	BUS	BOSS						BUS			USA	MAINE	USA								1	010	010	01	1	0.0	16	1	10	1.28617363344051	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171105094500	http://zeenews.india.com/people/dhinchak-pooja-didnt-write-selfie-maine-leli-aaj-i-did-swami-om-2054469.html
704047424	20171105	201711	2017	2017.8356	BUS	EMPLOYER						BUS			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	2.49376558603491	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20171105094500	http://www.montgomerynews.com/news/regional/montgomery-county-real-estate-briefs-week-of-nov/article_86f97da4-ba8c-11e7-94b8-4b90f2b8eb19.html
704047425	20171105	201711	2017	2017.8356	BUS	BANK						BUS			USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	1	4	-1.42287990893569	3	Beverly Hills, California, United States	US	USCA	CA037	34.0736	-118.4	1652672	3	Beverly Hills, California, United States	US	USCA		34.0736	-118.4	1652672	3	Beverly Hills, California, United States	US	USCA		34.0736	-118.4	1652672	20171105094500	http://bombmagazine.org/articles/glen-seator-1/
704047426	20171105	201711	2017	2017.8356	BUS	BUSINESS LEADER						BUS			USA	VIRGINIA	USA								0	042	042	04	1	1.9	10	1	10	1.44927536231884	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171105094500	http://www.foxnews.com/opinion/2017/11/05/gop-victory-in-virginia-governors-race-would-inspire-conservatives-nationwide.html
704047427	20171105	201711	2017	2017.8356	BUS	BOSS						BUS			USA	MAINE	USA								1	110	110	11	3	-2.0	16	1	10	1.28617363344051	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171105094500	http://zeenews.india.com/people/dhinchak-pooja-didnt-write-selfie-maine-leli-aaj-i-did-swami-om-2054469.html
704047428	20171105	201711	2017	2017.8356	BUS	BANK						BUS			USA	UNITED STATES	USA								1	110	110	11	3	-2.0	1	1	1	-1.42287990893569	3	Beverly Hills, California, United States	US	USCA	CA037	34.0736	-118.4	1652672	3	Beverly Hills, California, United States	US	USCA		34.0736	-118.4	1652672	3	Beverly Hills, California, United States	US	USCA		34.0736	-118.4	1652672	20171105094500	http://bombmagazine.org/articles/glen-seator-1/
704047429	20171105	201711	2017	2017.8356	BUS	BANK						BUS			USA	UNITED STATES	USA								1	110	110	11	3	-2.0	3	1	3	-1.42287990893569	3	Echo Park, California, United States	US	USCA	CA037	34.09	-118.259	2453030	3	Echo Park, California, United States	US	USCA		34.09	-118.259	2453030	3	Echo Park, California, United States	US	USCA		34.09	-118.259	2453030	20171105094500	http://bombmagazine.org/articles/glen-seator-1/
704047430	20171105	201711	2017	2017.8356	BUS	BANK						BUS			USA	UNITED STATES	USA								1	120	120	12	3	-4.0	1	1	1	-1.42287990893569	3	Beverly Hills, California, United States	US	USCA	CA037	34.0736	-118.4	1652672	3	Beverly Hills, California, United States	US	USCA		34.0736	-118.4	1652672	3	Beverly Hills, California, United States	US	USCA		34.0736	-118.4	1652672	20171105094500	http://bombmagazine.org/articles/glen-seator-1/
704047431	20171105	201711	2017	2017.8356	BUS	BANK						BUS			USA	UNITED STATES	USA								1	120	120	12	3	-4.0	3	1	3	-1.42287990893569	3	Echo Park, California, United States	US	USCA	CA037	34.09	-118.259	2453030	3	Echo Park, California, United States	US	USCA		34.09	-118.259	2453030	3	Echo Park, California, United States	US	USCA		34.09	-118.259	2453030	20171105094500	http://bombmagazine.org/articles/glen-seator-1/
704047432	20171105	201711	2017	2017.8356	CAN	SASKATCHEWAN	CAN																		0	040	040	04	1	1.0	10	1	10	0.94637223974763	0								0								0								20171105094500	https://paherald.sk.ca/2017/11/05/disagreement-rare-third-leadership-debate/
704047433	20171105	201711	2017	2017.8356	CAN	SASKATCHEWAN	CAN																		1	128	128	12	3	-5.0	10	1	10	0.94637223974763	0								0								0								20171105094500	https://paherald.sk.ca/2017/11/05/disagreement-rare-third-leadership-debate/
704047434	20171105	201711	2017	2017.8356	CAN	CANADIAN	CAN								LAB	WORKER						LAB			1	051	051	05	1	3.4	10	1	10	0.78740157480315	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171105094500	http://www.journalpioneer.com/business/cfib-welcomes-wcb-refunds-159120/
704047435	20171105	201711	2017	2017.8356	CAN	CANADA	CAN								VEN	VENEZUELA	VEN								0	010	010	01	1	0.0	1	1	1	-4.36681222707423	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20171105094500	http://www.dailyastorian.com/venezuela-opposition-leader-seeks-refuge-in-chilean-embassy-da-ap-webfeeds-news-nation-world33d263d1e70d49b3befd5ce1bd68cfda
704047436	20171105	201711	2017	2017.8356	CAN	CANADA	CAN								VEN	VENEZUELA	VEN								0	010	010	01	1	0.0	1	1	1	-4.36681222707423	1	Canada	CA	CA		60	-96	CA	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	1	Canada	CA	CA		60	-96	CA	20171105094500	http://www.dailyastorian.com/venezuela-opposition-leader-seeks-refuge-in-chilean-embassy-da-ap-webfeeds-news-nation-world33d263d1e70d49b3befd5ce1bd68cfda
704047437	20171105	201711	2017	2017.8356	CHLGOV	CHILE	CHL					GOV			CHL	CHILE	CHL								1	013	013	01	1	0.4	1	1	1	-4.36681222707423	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	20171105094500	http://www.dailyastorian.com/venezuela-opposition-leader-seeks-refuge-in-chilean-embassy-da-ap-webfeeds-news-nation-world33d263d1e70d49b3befd5ce1bd68cfda
704047438	20171105	201711	2017	2017.8356	CHLGOV	CHILE	CHL					GOV			LEG	CONGRESSMAN						LEG			1	051	051	05	1	3.4	2	1	2	-4.36681222707423	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20171105094500	http://www.dailyastorian.com/venezuela-opposition-leader-seeks-refuge-in-chilean-embassy-da-ap-webfeeds-news-nation-world33d263d1e70d49b3befd5ce1bd68cfda
704047439	20171105	201711	2017	2017.8356	CHLGOV	CHILE	CHL					GOV			VENLEG	VENEZUELA	VEN					LEG			1	051	051	05	1	3.4	2	1	2	-4.36681222707423	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20171105094500	http://www.dailyastorian.com/venezuela-opposition-leader-seeks-refuge-in-chilean-embassy-da-ap-webfeeds-news-nation-world33d263d1e70d49b3befd5ce1bd68cfda
704047440	20171105	201711	2017	2017.8356	CHN	CHINA	CHN																		1	090	090	09	2	-2.0	2	1	2	4.25531914893617	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171105094500	https://www.shine.cn/archive/sunday/On-Air-Cultural-Exchange-at-Aurora-Museum/shdaily.shtml
704047441	20171105	201711	2017	2017.8356	CHN	CHINA	CHN																		1	110	110	11	3	-2.0	1	1	1	-2.39726027397261	4	Dandong, Liaoning, China	CH	CH19	13182	40.1292	124.395	-1902084	0								1	North Korea	KN	KN		40	127	KN	20171105094500	http://www.gdnonline.com/Details/282285/China-border-traders-lose-money-amid-Korea-clamp
704047442	20171105	201711	2017	2017.8356	CHN	CHINA	CHN																		1	192	192	19	4	-9.5	7	1	7	-3.57554786620531	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105094500	http://www.koreaherald.com/view.php?ud=20171105000034
704047443	20171105	201711	2017	2017.8356	CHN	CHINA	CHN																		1	192	192	19	4	-9.5	3	1	3	-3.57554786620531	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171105094500	http://www.koreaherald.com/view.php?ud=20171105000034
704047444	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	2	1	2	-1.20336943441636	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171105094500	http://m.philstar.com/782974/show/d2cca847a5469d02d5a03b1eae50a60d?t=ardrjrj243jtf17ovhql2f3rq5
704047445	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			0	042	042	04	1	1.9	1	1	1	0.873362445414851	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105094500	http://zeenews.india.com/world/riding-high-xi-jinping-looks-to-soothe-donald-trump-as-us-pressures-china-2054465.html
704047446	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								JPN	JAPAN	JPN								1	036	036	03	1	4.0	2	1	2	-1.20336943441636	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171105094500	http://m.philstar.com/782974/show/d2cca847a5469d02d5a03b1eae50a60d?t=ardrjrj243jtf17ovhql2f3rq5
704047447	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								JPN	JAPAN	JPN								1	036	036	03	1	4.0	2	1	2	-1.20336943441636	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171105094500	http://m.philstar.com/782974/show/d2cca847a5469d02d5a03b1eae50a60d?t=ardrjrj243jtf17ovhql2f3rq5
704047448	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								JPN	JAPAN	JPN								1	042	042	04	1	1.9	2	1	2	-1.20336943441636	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171105094500	http://m.philstar.com/782974/show/d2cca847a5469d02d5a03b1eae50a60d?t=ardrjrj243jtf17ovhql2f3rq5
704047449	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								JPN	JAPAN	JPN								1	042	042	04	1	1.9	2	1	2	-1.20336943441636	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Fussa, Tokyo, Japan	JA	JA40	36320	35.7367	139.324	442211	4	Fussa, Tokyo, Japan	JA	JA40	36320	35.7367	139.324	442211	20171105094500	http://m.philstar.com/782974/show/d2cca847a5469d02d5a03b1eae50a60d?t=ardrjrj243jtf17ovhql2f3rq5
704047450	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								JPN	JAPAN	JPN								1	042	042	04	1	1.9	2	1	2	-1.20336943441636	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171105094500	http://m.philstar.com/782974/show/d2cca847a5469d02d5a03b1eae50a60d?t=ardrjrj243jtf17ovhql2f3rq5
704047451	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								JPN	JAPAN	JPN								1	042	042	04	1	1.9	2	1	2	-1.20336943441636	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171105094500	http://m.philstar.com/782974/show/d2cca847a5469d02d5a03b1eae50a60d?t=ardrjrj243jtf17ovhql2f3rq5
704047452	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								1	036	036	03	1	4.0	2	1	2	-1.20336943441636	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171105094500	http://m.philstar.com/782974/show/d2cca847a5469d02d5a03b1eae50a60d?t=ardrjrj243jtf17ovhql2f3rq5
704047453	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								1	043	043	04	1	2.8	4	1	4	-1.20336943441636	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171105094500	http://m.philstar.com/782974/show/d2cca847a5469d02d5a03b1eae50a60d?t=ardrjrj243jtf17ovhql2f3rq5
704047454	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								MED	BLOGGER						MED			0	140	140	14	3	-6.5	5	1	5	-3.57554786620531	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105094500	http://www.koreaherald.com/view.php?ud=20171105000034
704047455	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								PRK	NORTH KOREA	PRK								1	172	172	17	4	-5.0	1	1	1	-2.39726027397261	4	Dandong, Liaoning, China	CH	CH19	13182	40.1292	124.395	-1902084	1	North Korea	KN	KN		40	127	KN	4	Dandong, Liaoning, China	CH	CH19	13182	40.1292	124.395	-1902084	20171105094500	http://www.gdnonline.com/Details/282285/China-border-traders-lose-money-amid-Korea-clamp
704047456	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								PRK	NORTH KOREA	PRK								1	172	172	17	4	-5.0	3	1	3	-2.39726027397261	4	Dandong, Liaoning, China	CH	CH19	13182	40.1292	124.395	-1902084	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171105094500	http://www.gdnonline.com/Details/282285/China-border-traders-lose-money-amid-Korea-clamp
704047457	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	-2.71186440677966	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105094500	http://english.yonhapnews.co.kr/national/2017/11/05/0301000000AEN20171105002600315.html
704047458	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	-2.71186440677966	1	China	CH	CH		35	105	CH	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105094500	http://english.yonhapnews.co.kr/national/2017/11/05/0301000000AEN20171105002600315.html
704047459	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								USA	FLORIDA	USA								1	051	051	05	1	3.4	1	1	1	0.873362445414851	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105094500	http://zeenews.india.com/world/riding-high-xi-jinping-looks-to-soothe-donald-trump-as-us-pressures-china-2054465.html
704047460	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								USA	FLORIDA	USA								1	051	051	05	1	3.4	1	1	1	0.873362445414851	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105094500	http://zeenews.india.com/world/riding-high-xi-jinping-looks-to-soothe-donald-trump-as-us-pressures-china-2054465.html
704047461	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	061	061	06	2	6.4	2	1	2	-3.57554786620531	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105094500	http://www.koreaherald.com/view.php?ud=20171105000034
704047462	20171105	201711	2017	2017.8356	CHNGOV	XI JINPING	CHN					GOV			CHN	CHINA	CHN								1	020	020	02	1	3.0	9	1	9	0.873362445414851	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105094500	http://zeenews.india.com/world/riding-high-xi-jinping-looks-to-soothe-donald-trump-as-us-pressures-china-2054465.html
704047463	20171105	201711	2017	2017.8356	CHNGOV	XI JINPING	CHN					GOV			CHN	CHINA	CHN								1	020	020	02	1	3.0	8	1	8	0.873362445414851	4	Wang Wen, Hubei, China	CH	CH12	13160	29.7582	114.888	11069024	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Wang Wen, Hubei, China	CH	CH12	13160	29.7582	114.888	11069024	20171105094500	http://zeenews.india.com/world/riding-high-xi-jinping-looks-to-soothe-donald-trump-as-us-pressures-china-2054465.html
704047464	20171105	201711	2017	2017.8356	CHNGOV	XI JINPING	CHN					GOV			CHN	CHINA	CHN								1	020	020	02	1	3.0	1	1	1	0.873362445414851	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105094500	http://zeenews.india.com/world/riding-high-xi-jinping-looks-to-soothe-donald-trump-as-us-pressures-china-2054465.html
704047465	20171105	201711	2017	2017.8356	CHNGOV	CHINA	CHN					GOV			CHN	CHINA	CHN								1	042	042	04	1	1.9	1	1	1	0.873362445414851	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105094500	http://zeenews.india.com/world/riding-high-xi-jinping-looks-to-soothe-donald-trump-as-us-pressures-china-2054465.html
704047466	20171105	201711	2017	2017.8356	CHNGOV	CHINA	CHN					GOV			RUS	RUSSIAN	RUS								0	046	046	04	1	7.0	2	1	2	-1.20336943441636	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171105094500	http://m.philstar.com/782974/show/d2cca847a5469d02d5a03b1eae50a60d?t=ardrjrj243jtf17ovhql2f3rq5
704047467	20171105	201711	2017	2017.8356	CHR	CHRISTIAN				CHR															0	051	051	05	1	3.4	10	1	10	5.53846153846153	0								0								0								20171105094500	https://www.nyasatimes.com/chilima-leads-ntcheu-honoring-departed-parents-relatives/
704047468	20171105	201711	2017	2017.8356	CHR	CHRISTIAN				CHR															0	051	051	05	1	3.4	10	1	10	5.52147239263803	4	Chilima, Malawi (general), Malawi	MI	MI00	65269	-13.8008	34.118	-1479661	0								4	Chilima, Malawi (general), Malawi	MI	MI00	65269	-13.8008	34.118	-1479661	20171105094500	http://www.manaonline.gov.mw/index.php/component/k2/item/6590-chilima-leads-ntcheu-in-honoring-departed-parents-relatives
704047469	20171105	201711	2017	2017.8356	CHRCTH	CATHOLIC				CHR	CTH														1	043	043	04	1	2.8	3	1	3	5.52147239263803	4	Chilima, Malawi (general), Malawi	MI	MI00	65269	-13.8008	34.118	-1479661	0								4	Chilima, Malawi (general), Malawi	MI	MI00	65269	-13.8008	34.118	-1479661	20171105094500	http://www.manaonline.gov.mw/index.php/component/k2/item/6590-chilima-leads-ntcheu-in-honoring-departed-parents-relatives
704047470	20171105	201711	2017	2017.8356	CHRCTH	CATHOLIC				CHR	CTH														0	046	046	04	1	7.0	10	1	10	5.53846153846153	0								0								0								20171105094500	https://www.nyasatimes.com/chilima-leads-ntcheu-honoring-departed-parents-relatives/
704047471	20171105	201711	2017	2017.8356	CHRCTH	CATHOLIC				CHR	CTH														1	046	046	04	1	7.0	10	1	10	5.52147239263803	4	Chilima, Malawi (general), Malawi	MI	MI00	65269	-13.8008	34.118	-1479661	0								4	Chilima, Malawi (general), Malawi	MI	MI00	65269	-13.8008	34.118	-1479661	20171105094500	http://www.manaonline.gov.mw/index.php/component/k2/item/6590-chilima-leads-ntcheu-in-honoring-departed-parents-relatives
704047472	20171105	201711	2017	2017.8356	CHRCTH	CATHOLIC				CHR	CTH				MWI	MALAWI	MWI								1	042	042	04	1	1.9	8	1	8	5.52147239263803	4	Chilima, Malawi (general), Malawi	MI	MI00	65269	-13.8008	34.118	-1479661	4	Chilima, Malawi (general), Malawi	MI	MI00	65269	-13.8008	34.118	-1479661	4	Chilima, Malawi (general), Malawi	MI	MI00	65269	-13.8008	34.118	-1479661	20171105094500	http://www.manaonline.gov.mw/index.php/component/k2/item/6590-chilima-leads-ntcheu-in-honoring-departed-parents-relatives
704047473	20171105	201711	2017	2017.8356	CIV	IVORIAN	CIV								CIVGOV	COTE D'IVOIRE	CIV					GOV			1	071	071	07	2	7.4	2	1	2	0.26109660574413	4	Soubre, Bas-Sassandra, Cote D'ivoire	IV	IV76	14900	5.78556	-6.60833	9235917	4	Soubre, Bas-Sassandra, Cote D'ivoire	IV	IV76	14900	5.78556	-6.60833	9235917	4	Soubre, Bas-Sassandra, Cote D'ivoire	IV	IV76	14900	5.78556	-6.60833	9235917	20171105094500	https://www.ghanaweb.com/GhanaHomePage/world/Ivory-Coast-electricity-output-surges-by-10-with-new-hydro-plant-597385
704047474	20171105	201711	2017	2017.8356	CIVGOV	IVORIAN	CIV					GOV													1	071	071	07	2	7.4	6	1	6	0.26109660574413	4	Soubre, Bas-Sassandra, Cote D'ivoire	IV	IV76	14900	5.78556	-6.60833	9235917	0								4	Soubre, Bas-Sassandra, Cote D'ivoire	IV	IV76	14900	5.78556	-6.60833	9235917	20171105094500	https://www.ghanaweb.com/GhanaHomePage/world/Ivory-Coast-electricity-output-surges-by-10-with-new-hydro-plant-597385
704047475	20171105	201711	2017	2017.8356	COP	POLICE						COP													1	010	010	01	1	0.0	10	1	10	-7.07964601769912	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20171105094500	http://indiatoday.intoday.in/story/aap-delhi-theft-arvind-kejriwal-campaign-material-cctv-police/1/1082742.html
704047476	20171105	201711	2017	2017.8356	COP	DETECTIVE						COP													1	020	020	02	1	3.0	3	1	3	-6.10687022900764	5	Thurrock, Thurrock, United Kingdom	UK	UKO3	40108	51.5057	0.386213	-2609771	0								5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20171105094500	http://www.maldonandburnhamstandard.co.uk/news/north_essex_news/15639993.Can_you_help_track_down_these_wanted_criminals_who_have_Essex_links_/
704047477	20171105	201711	2017	2017.8356	COP	POLICE						COP													0	090	090	09	2	-2.0	6	1	6	-3.57554786620531	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105094500	http://www.koreaherald.com/view.php?ud=20171105000034
704047478	20171105	201711	2017	2017.8356	COP	POLICE						COP													0	090	090	09	2	-2.0	4	1	4	-3.57554786620531	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								1	United States	US	US		39.828175	-98.5795	US	20171105094500	http://www.koreaherald.com/view.php?ud=20171105000034
704047479	20171105	201711	2017	2017.8356	COP	POLICE						COP													1	090	090	09	2	-2.0	8	3	8	-11.1318800723818	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171105094500	https://www.nyoooz.com/news/mumbai/953155/isis-suspect-arrested-in-mumbai-ran-terror-network-from-saudi-police/
