704187240	20171106	201711	2017	2017.8384	TUREDU	TURKEY	TUR					EDU			TUR	TURKEY	TUR								0	050	050	05	1	3.5	2	1	2	3.54609929078014	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171106014500	http://www.greenwichtime.com/valley/article/Annual-turkey-drive-to-begin-Wednesday-12333977.php
704187241	20171106	201711	2017	2017.8384	TURGOV	ARARAT	TUR					GOV													1	020	020	02	1	3.0	20	1	10	2.97297297297297	0								0								0								20171106014500	http://www.araratadvertiser.com.au/story/5036343/ararat-fire-brigade-calls-for-more-daytime-cfa-volunteers/?cs=1516
704187242	20171106	201711	2017	2017.8384	TWN	TAIPEI	TWN								TWNCVL	TAIPEI	TWN					CVL			1	010	010	01	1	0.0	10	1	10	0.285714285714286	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20171106014500	https://chinapost.nownews.com/20171105-159740
704187243	20171106	201711	2017	2017.8384	UAF	GUNMAN						UAF													1	010	010	01	1	0.0	6	1	6	-4.61538461538462	3	New Braunfels, Texas, United States	US	USTX	TX091	29.703	-98.1245	1342440	0								3	New Braunfels, Texas, United States	US	USTX		29.703	-98.1245	1342440	20171106014500	http://abc7ny.com/more-than-two-dozen-dead-in-texas-church-shooting-officials-say/2606995/
704187244	20171106	201711	2017	2017.8384	UAF	GUNMAN						UAF													1	010	010	01	1	0.0	2	1	2	-4.61538461538462	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106014500	http://abc7ny.com/more-than-two-dozen-dead-in-texas-church-shooting-officials-say/2606995/
704187245	20171106	201711	2017	2017.8384	UAF	MILITANT						UAF													0	073	073	07	2	7.4	1	1	1	-6.03328710124827	4	Agadez, Agadez, Niger	NG	NG01	22553	16.9733	7.99111	-1077349	0								4	Agadez, Agadez, Niger	NG	NG01	22553	16.9733	7.99111	-1077349	20171106014500	http://www.masslive.com/news/index.ssf/2017/11/hours_before_ambush_in_niger_u.html
704187246	20171106	201711	2017	2017.8384	UAF	MILITANT						UAF													0	073	073	07	2	7.4	4	1	4	-6.03328710124827	1	Nigeria	NI	NI		10	8	NI	0								1	France	FR	FR		46	2	FR	20171106014500	http://www.masslive.com/news/index.ssf/2017/11/hours_before_ambush_in_niger_u.html
704187247	20171106	201711	2017	2017.8384	UAF	FIGHTER						UAF													0	138	138	13	3	-7.0	7	2	7	-5.70886491835503	4	Agadez, Agadez, Niger	NG	NG01	22553	16.9733	7.99111	-1077349	0								4	Agadez, Agadez, Niger	NG	NG01	22553	16.9733	7.99111	-1077349	20171106014500	https://www.seattletimes.com/nation-world/u-s-soldiers-killed-in-niger-were-targeting-militants-challenging-pentagon-accounts/
704187248	20171106	201711	2017	2017.8384	UAF	FIGHTER						UAF													0	138	138	13	3	-7.0	3	1	3	-6.03328710124827	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106014500	http://www.masslive.com/news/index.ssf/2017/11/hours_before_ambush_in_niger_u.html
704187249	20171106	201711	2017	2017.8384	UAF	TERRORIST						UAF													1	173	173	17	4	-5.0	4	1	4	-6.53333333333333	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20171106014500	https://www.independent.ie/opinion/comment/new-yorkers-reaction-puts-trump-to-shame-36290606.html
704187250	20171106	201711	2017	2017.8384	UAF	TERRORIST						UAF													1	173	173	17	4	-5.0	6	1	6	-6.53333333333333	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106014500	https://www.independent.ie/opinion/comment/new-yorkers-reaction-puts-trump-to-shame-36290606.html
704187251	20171106	201711	2017	2017.8384	UAF	GUNMAN						UAF													0	190	190	19	4	-10.0	1	1	1	-11.0634648370497	3	University Of Texas, Texas, United States	US	USTX	TX453	30.286	-97.7389	1349113	0								3	University Of Texas, Texas, United States	US	USTX		30.286	-97.7389	1349113	20171106014500	http://www.mirror.co.uk/news/world-news/sutherland-springs-massacre-fifth-deadliest-11474159
704187252	20171106	201711	2017	2017.8384	UAF	GUNMAN						UAF													0	190	190	19	4	-10.0	9	1	9	-11.0634648370497	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171106014500	http://www.mirror.co.uk/news/world-news/sutherland-springs-massacre-fifth-deadliest-11474159
704187253	20171106	201711	2017	2017.8384	UAF	GUNMAN						UAF													1	193	193	19	4	-10.0	8	1	8	-8.97703549060543	3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	0								3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	20171106014500	http://www.india.com/news/world/texas-church-shooting-leaves-more-than-20-dead-2604172/
704187254	20171106	201711	2017	2017.8384	UAF	GUNMAN						UAF													0	193	193	19	4	-10.0	8	1	8	-11.0634648370497	3	Bell County, Texas, United States	US	USTX	TX027	31.0502	-97.4669	1383799	0								3	Bell County, Texas, United States	US	USTX		31.0502	-97.4669	1383799	20171106014500	http://www.mirror.co.uk/news/world-news/sutherland-springs-massacre-fifth-deadliest-11474159
704187255	20171106	201711	2017	2017.8384	UAF	GUNMAN						UAF													0	193	193	19	4	-10.0	2	1	2	-11.0634648370497	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	0								3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20171106014500	http://www.mirror.co.uk/news/world-news/sutherland-springs-massacre-fifth-deadliest-11474159
704187256	20171106	201711	2017	2017.8384	UAF	GUNMAN						UAF													0	193	193	19	4	-10.0	10	1	10	-11.0634648370497	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171106014500	http://www.mirror.co.uk/news/world-news/sutherland-springs-massacre-fifth-deadliest-11474159
704187257	20171106	201711	2017	2017.8384	UAF	MILITANT						UAF			CVL	VILLAGE						CVL			0	042	042	04	1	1.9	10	1	10	-6.03328710124827	4	Tongo Tongo, Tillabé, Niger	NG	NG09	22583	15.0522	1.8318	-1087028	4	Tongo Tongo, Tillabé, Niger	NG	NG09	22583	15.0522	1.8318	-1087028	4	Tongo Tongo, Tillabé, Niger	NG	NG09	22583	15.0522	1.8318	-1087028	20171106014500	http://www.masslive.com/news/index.ssf/2017/11/hours_before_ambush_in_niger_u.html
704187258	20171106	201711	2017	2017.8384	UAF	GUNMAN						UAF			CVLCVL	IMMIGRANT						CVL	CVL		0	190	190	19	4	-10.0	2	1	2	-11.0634648370497	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106014500	http://www.mirror.co.uk/news/world-news/sutherland-springs-massacre-fifth-deadliest-11474159
704187259	20171106	201711	2017	2017.8384	UAF	GUNMAN						UAF			CVLCVL	IMMIGRANT						CVL	CVL		0	190	190	19	4	-10.0	4	1	4	-11.0634648370497	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171106014500	http://www.mirror.co.uk/news/world-news/sutherland-springs-massacre-fifth-deadliest-11474159
704187260	20171106	201711	2017	2017.8384	UAF	GUNMAN						UAF			CVLCVL	IMMIGRANT						CVL	CVL		0	190	190	19	4	-10.0	4	1	4	-11.0634648370497	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171106014500	http://www.mirror.co.uk/news/world-news/sutherland-springs-massacre-fifth-deadliest-11474159
704187261	20171106	201711	2017	2017.8384	UAF	GUNMAN						UAF			CVLCVL	IMMIGRANT						CVL	CVL		0	193	193	19	4	-10.0	2	1	2	-11.0634648370497	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106014500	http://www.mirror.co.uk/news/world-news/sutherland-springs-massacre-fifth-deadliest-11474159
704187262	20171106	201711	2017	2017.8384	UAF	GUNMAN						UAF			CVLCVL	IMMIGRANT						CVL	CVL		0	193	193	19	4	-10.0	4	1	4	-11.0634648370497	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171106014500	http://www.mirror.co.uk/news/world-news/sutherland-springs-massacre-fifth-deadliest-11474159
704187263	20171106	201711	2017	2017.8384	UAF	GUNMAN						UAF			CVLCVL	IMMIGRANT						CVL	CVL		0	193	193	19	4	-10.0	4	1	4	-11.0634648370497	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171106014500	http://www.mirror.co.uk/news/world-news/sutherland-springs-massacre-fifth-deadliest-11474159
704187264	20171106	201711	2017	2017.8384	UAF	FIGHTER						UAF			ISR	ISRAEL	ISR								1	043	043	04	1	2.8	5	1	5	0	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171106014500	http://www.southcoasttoday.com/news/20171105/living-connections-author-recounts-piecing-together-significant-family-film-of-1938-poland
704187265	20171106	201711	2017	2017.8384	UAF	TERRORIST						UAF			MOS	ISLAMIC				MOS					0	190	190	19	4	-10.0	1	1	1	-4.78796169630643	4	Ranao, Pangasinan, Philippines	RP	RP51	24214	16.2076	119.815	-2447744	4	Ranao, Pangasinan, Philippines	RP	RP51	24214	16.2076	119.815	-2447744	4	Ranao, Pangasinan, Philippines	RP	RP51	24214	16.2076	119.815	-2447744	20171106014500	http://www.freemalaysiatoday.com/category/nation/2017/11/06/no-such-thing-as-leaderless-militant-group-says-ex-milf-member/
704187266	20171106	201711	2017	2017.8384	UAF	GUNMAN						UAF			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-4.61538461538462	3	New Braunfels, Texas, United States	US	USTX	TX091	29.703	-98.1245	1342440	3	New Braunfels, Texas, United States	US	USTX		29.703	-98.1245	1342440	3	New Braunfels, Texas, United States	US	USTX		29.703	-98.1245	1342440	20171106014500	http://abc7ny.com/more-than-two-dozen-dead-in-texas-church-shooting-officials-say/2606995/
704187267	20171106	201711	2017	2017.8384	UAF	GUNMAN						UAF			USA	TEXAS	USA								1	190	190	19	4	-10.0	2	1	2	-5.14988470407379	3	River Oaks Church, Texas, United States	US	USTX	TX339	30.0758	-95.2402	1345263	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	3	River Oaks Church, Texas, United States	US	USTX		30.0758	-95.2402	1345263	20171106014500	http://www.townsvillebulletin.com.au/multiple-victims-after-texas-church-shooting/news-story/2a56e4c46d786486789273daae989d5e
704187268	20171106	201711	2017	2017.8384	UAF	GUNMAN						UAF			USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	1	2	-4.50450450450451	3	Guadalupe County, Texas, United States	US	USTX	TX187	29.5669	-97.9669	1383879	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	3	Wilson County, Texas, United States	US	USTX		29.1669	-98.0669	1384032	20171106014500	http://www.townsvillebulletin.com.au/texas-shooter-a-former-military-man-reports/news-story/720d4b1242d3660544cededbd107fe71?nk=59fea92d7cf42a2c51772b660605eb39-1509931999
704187269	20171106	201711	2017	2017.8384	UAF	GUNMAN						UAF			USA	TEXAS	USA								0	190	190	19	4	-10.0	1	1	1	-6.70391061452514	3	First Baptist Church, Texas, United States	US	USTX	TX167	29.3941	-94.9155	1385009	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	20171106014500	http://www.india.com/news/texas-church-shooting-monitoring-the-situation-from-japan-says-trump-2604251/
704187270	20171106	201711	2017	2017.8384	UAF	GUNMAN						UAF			USA	SAN ANTONIO	USA								1	193	193	19	4	-10.0	2	1	2	-7.14285714285715	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20171106014500	http://www.leoaffairs.com/update-24-killed-dozens-wounded-texas-church-shooting/
704187271	20171106	201711	2017	2017.8384	UAF	GUNMAN						UAF			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	10	1	10	-8.97703549060543	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	20171106014500	http://www.india.com/news/world/texas-church-shooting-leaves-more-than-20-dead-2604172/
704187272	20171106	201711	2017	2017.8384	UAF	GUNMAN						UAF			USA	LAS VEGAS	USA								1	193	193	19	4	-10.0	10	1	10	-3.85164051355207	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106014500	http://abcnews.go.com/Lifestyle/explaining-texas-church-shooting-kids/story?id=50949966
704187273	20171106	201711	2017	2017.8384	UAF	GUNMAN						UAF			USAGOV	TEXAS	USA					GOV			1	190	190	19	4	-10.0	6	1	6	-4.53421269579555	3	Sutherland Springs, Texas, United States	US	USTX	TX493	29.2733	-98.0567	1369438	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	20171106014500	http://www.localsyr.com/news/national/update-texas-governor-says-26-people-were-killed-in-church-shooting/851599159
704187274	20171106	201711	2017	2017.8384	UAF	GUNMAN						UAF			USAGOV	UNITED STATES	USA					GOV			1	190	190	19	4	-10.0	4	1	4	-4.53421269579555	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106014500	http://www.localsyr.com/news/national/update-texas-governor-says-26-people-were-killed-in-church-shooting/851599159
704187275	20171106	201711	2017	2017.8384	UGA	UGANDA	UGA																		0	010	010	01	1	0.0	2	1	2	-0.49689440993788	4	Makerere, Kampala, Uganda	UG	UG37	18585	0.333333	32.5667	-1731878	0								4	Makerere, Kampala, Uganda	UG	UG37	18585	0.333333	32.5667	-1731878	20171106014500	http://www.observer.ug/news/headlines/55794-rights-defender-calls-for-ngo-freedom-in-new-book.html
704187276	20171106	201711	2017	2017.8384	UGA	UGANDA	UGA																		0	020	020	02	1	3.0	10	1	10	-0.49689440993788	4	Makerere, Kampala, Uganda	UG	UG37	18585	0.333333	32.5667	-1731878	0								4	Makerere, Kampala, Uganda	UG	UG37	18585	0.333333	32.5667	-1731878	20171106014500	http://www.observer.ug/news/headlines/55794-rights-defender-calls-for-ngo-freedom-in-new-book.html
704187277	20171106	201711	2017	2017.8384	UGA	UGANDA	UGA																		0	030	030	03	1	4.0	10	1	10	-4.38024231127679	4	Rukungiri, Rukungiri, Uganda	UG	UG93	18585	-0.841111	29.9419	-1734791	0								4	Rukungiri, Rukungiri, Uganda	UG	UG93	18585	-0.841111	29.9419	-1734791	20171106014500	http://www.observer.ug/news/headlines/55796-kadaga-must-apologise-for-our-torment-mp-kaginda.html
704187278	20171106	201711	2017	2017.8384	UGA	UGANDA	UGA																		1	042	042	04	1	1.9	1	1	1	-8.11688311688316	4	Entebbe, Wakiso, Uganda	UG	UG96	18585	0.064444	32.4469	-1727789	0								4	Entebbe, Wakiso, Uganda	UG	UG96	18585	0.064444	32.4469	-1727789	20171106014500	http://www.observer.ug/news/headlines/55800-arrested-narcotics-chiefs-sent-to-nalufenya.html
704187279	20171106	201711	2017	2017.8384	UGA	UGANDA	UGA																		1	042	042	04	1	1.9	1	1	1	-8.11688311688316	4	Entebbe, Wakiso, Uganda	UG	UG96	18585	0.064444	32.4469	-1727789	0								4	Muhangi, Kyenjojo, Uganda	UG	UG85	18585	0.633333	30.4833	-1732462	20171106014500	http://www.observer.ug/news/headlines/55800-arrested-narcotics-chiefs-sent-to-nalufenya.html
704187280	20171106	201711	2017	2017.8384	UGA	UGANDA	UGA																		1	043	043	04	1	2.8	8	1	8	-3.51966873706004	4	Namugongo, Kibale, Uganda	UG	UG41	18585	1.13333	31.35	-1733236	0								4	Namugongo, Kibale, Uganda	UG	UG41	18585	1.13333	31.35	-1733236	20171106014500	http://www.observer.ug/viewpoint/55782-embrace-cremation-to-save-land-and-money.html
704187281	20171106	201711	2017	2017.8384	UGA	UGANDA	UGA																		1	055	055	05	1	7.0	4	1	4	-4.38024231127679	4	Rukungiri, Rukungiri, Uganda	UG	UG93	18585	-0.841111	29.9419	-1734791	0								4	Rukungiri, Rukungiri, Uganda	UG	UG93	18585	-0.841111	29.9419	-1734791	20171106014500	http://www.observer.ug/news/headlines/55796-kadaga-must-apologise-for-our-torment-mp-kaginda.html
704187282	20171106	201711	2017	2017.8384	UGA	JINJA	UGA								COP	POLICE						COP			1	173	173	17	4	-5.0	10	1	10	-8.11688311688316	4	Entebbe, Wakiso, Uganda	UG	UG96	18585	0.064444	32.4469	-1727789	4	Entebbe, Wakiso, Uganda	UG	UG96	18585	0.064444	32.4469	-1727789	4	Entebbe, Wakiso, Uganda	UG	UG96	18585	0.064444	32.4469	-1727789	20171106014500	http://www.observer.ug/news/headlines/55800-arrested-narcotics-chiefs-sent-to-nalufenya.html
704187283	20171106	201711	2017	2017.8384	UGA	UGANDA	UGA								GOV	GOVERNMENT						GOV			0	040	040	04	1	1.0	2	1	2	-6.03217158176943	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20171106014500	http://www.observer.ug/news/headlines/55797-prosecutors-strike-govt-to-hire-private-lawyers.html
704187284	20171106	201711	2017	2017.8384	UGA	UGANDA	UGA								GOV	GOVERNMENT						GOV			0	040	040	04	1	1.0	2	1	2	-0.49689440993788	4	Makerere, Kampala, Uganda	UG	UG37	18585	0.333333	32.5667	-1731878	4	Makerere, Kampala, Uganda	UG	UG37	18585	0.333333	32.5667	-1731878	4	Makerere, Kampala, Uganda	UG	UG37	18585	0.333333	32.5667	-1731878	20171106014500	http://www.observer.ug/news/headlines/55794-rights-defender-calls-for-ngo-freedom-in-new-book.html
704187285	20171106	201711	2017	2017.8384	UGA	UGANDA	UGA								GOV	GOVERNMENT						GOV			1	050	050	05	1	3.5	4	1	4	-6.03217158176943	4	Nakawa, Buyende, Uganda	UG	UGF3	18585	1.4	32.9333	-1732977	4	Nakawa, Buyende, Uganda	UG	UGF3	18585	1.4	32.9333	-1732977	4	Nakawa, Buyende, Uganda	UG	UGF3	18585	1.4	32.9333	-1732977	20171106014500	http://www.observer.ug/news/headlines/55797-prosecutors-strike-govt-to-hire-private-lawyers.html
704187286	20171106	201711	2017	2017.8384	UGA	UGANDA	UGA								GOV	CIVIL SERVANT						GOV			0	143	143	14	3	-6.5	4	1	4	-6.03217158176943	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20171106014500	http://www.observer.ug/news/headlines/55797-prosecutors-strike-govt-to-hire-private-lawyers.html
704187287	20171106	201711	2017	2017.8384	UGA	UGANDA	UGA								JUD	HIGH COURT						JUD			0	040	040	04	1	1.0	1	1	1	-6.03217158176943	4	Nakawa, Buyende, Uganda	UG	UGF3	18585	1.4	32.9333	-1732977	4	Nakawa, Buyende, Uganda	UG	UGF3	18585	1.4	32.9333	-1732977	4	Nakawa, Buyende, Uganda	UG	UGF3	18585	1.4	32.9333	-1732977	20171106014500	http://www.observer.ug/news/headlines/55797-prosecutors-strike-govt-to-hire-private-lawyers.html
704187288	20171106	201711	2017	2017.8384	UGA	UGANDA	UGA								JUD	HIGH COURT						JUD			0	190	190	19	4	-10.0	1	1	1	-6.03217158176943	4	Nakawa, Buyende, Uganda	UG	UGF3	18585	1.4	32.9333	-1732977	4	Nakawa, Buyende, Uganda	UG	UGF3	18585	1.4	32.9333	-1732977	4	Nakawa, Buyende, Uganda	UG	UGF3	18585	1.4	32.9333	-1732977	20171106014500	http://www.observer.ug/news/headlines/55797-prosecutors-strike-govt-to-hire-private-lawyers.html
704187289	20171106	201711	2017	2017.8384	UGA	UGANDA	UGA								UGAJUD	UGANDA	UGA					JUD			0	112	112	11	3	-2.0	1	1	1	-6.03217158176943	4	Nakawa, Buyende, Uganda	UG	UGF3	18585	1.4	32.9333	-1732977	4	Nakawa, Buyende, Uganda	UG	UGF3	18585	1.4	32.9333	-1732977	4	Nakawa, Buyende, Uganda	UG	UGF3	18585	1.4	32.9333	-1732977	20171106014500	http://www.observer.ug/news/headlines/55797-prosecutors-strike-govt-to-hire-private-lawyers.html
704187290	20171106	201711	2017	2017.8384	UGAMED	UGANDA	UGA					MED			GOV	GOVERNMENT						GOV			0	143	143	14	3	-6.5	6	1	6	-6.03217158176943	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20171106014500	http://www.observer.ug/news/headlines/55797-prosecutors-strike-govt-to-hire-private-lawyers.html
704187291	20171106	201711	2017	2017.8384	UKR	UKRAINE	UKR								JEW	RABBI				JEW					1	051	051	05	1	3.4	1	1	1	1.91637630662021	4	Simferopol, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	44.9572	34.1108	-1054041	1	Russia	RS	RS		60	100	RS	4	Simferopol, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	44.9572	34.1108	-1054041	20171106014500	http://jewishbreakingnews.com/2017/11/05/marc-chagalls-belarus-hometown-celebrates-first-synagogue-opening-in-a-century/
704187292	20171106	201711	2017	2017.8384	UKR	UKRAINE	UKR								JEW	RABBI				JEW					1	051	051	05	1	3.4	1	1	1	1.91637630662021	1	France	FR	FR		46	2	FR	1	United States	US	US		39.828175	-98.5795	US	1	France	FR	FR		46	2	FR	20171106014500	http://jewishbreakingnews.com/2017/11/05/marc-chagalls-belarus-hometown-celebrates-first-synagogue-opening-in-a-century/
704187293	20171106	201711	2017	2017.8384	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								0	040	040	04	1	1.0	2	1	2	0.09708737864077	1	China	CH	CH		35	105	CH	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	China	CH	CH		35	105	CH	20171106014500	https://www.salon.com/2017/11/05/the-best-reporting-on-manafort-gates-and-papadopoulos_partner/
704187294	20171106	201711	2017	2017.8384	UKR	UKRAINE	UKR								RUS	RUSSIAN	RUS								0	040	040	04	1	1.0	8	1	8	0.09708737864077	1	Ukraine	UP	UP		49	32	UP	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171106014500	https://www.salon.com/2017/11/05/the-best-reporting-on-manafort-gates-and-papadopoulos_partner/
704187295	20171106	201711	2017	2017.8384	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								0	042	042	04	1	1.9	1	1	1	0.09708737864077	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171106014500	https://www.salon.com/2017/11/05/the-best-reporting-on-manafort-gates-and-papadopoulos_partner/
704187296	20171106	201711	2017	2017.8384	UKR	UKRAINE	UKR								RUS	MOSCOW	RUS								0	042	042	04	1	1.9	4	1	4	0.09708737864077	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106014500	https://www.salon.com/2017/11/05/the-best-reporting-on-manafort-gates-and-papadopoulos_partner/
704187297	20171106	201711	2017	2017.8384	UKR	UKRAINE	UKR								RUS	MOSCOW	RUS								0	042	042	04	1	1.9	1	1	1	0.09708737864077	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171106014500	https://www.salon.com/2017/11/05/the-best-reporting-on-manafort-gates-and-papadopoulos_partner/
704187298	20171106	201711	2017	2017.8384	UKR	UKRAINE	UKR								RUS	MOSCOW	RUS								0	042	042	04	1	1.9	4	1	4	0.09708737864077	1	Ukraine	UP	UP		49	32	UP	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Ukraine	UP	UP		49	32	UP	20171106014500	https://www.salon.com/2017/11/05/the-best-reporting-on-manafort-gates-and-papadopoulos_partner/
704187299	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	4	1	4	-5.14988470407379	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20171106014500	http://www.townsvillebulletin.com.au/multiple-victims-after-texas-church-shooting/news-story/2a56e4c46d786486789273daae989d5e
704187300	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	4	1	4	3.44827586206897	3	Hays County, Texas, United States	US	USTX	TX209	30.0502	-98.0336	1383890	0								3	Hays County, Texas, United States	US	USTX		30.0502	-98.0336	1383890	20171106014500	https://communityimpact.com/austin/san-marcos-buda-kyle/news/2017/11/05/txdot-finishes-ramp-reversal-project-35-rm-150-blanco-river/
704187301	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	4	1	4	-5.14988470407379	3	First Baptist Church, Texas, United States	US	USTX	TX167	29.3941	-94.9155	1385009	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20171106014500	http://www.townsvillebulletin.com.au/multiple-victims-after-texas-church-shooting/news-story/2a56e4c46d786486789273daae989d5e
704187302	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	4	1	4	-3.57142857142857	3	First Baptist Church, Texas, United States	US	USTX	TX167	29.3941	-94.9155	1385009	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106014500	http://www.foxbangor.com/national-news/small-town-church-where-shooting-was-center-of-community
