704880657	20171107	201711	2017	2017.8411	MED	MEDIA						MED			SGP	SINGAPORE	SGP								1	051	051	05	1	3.4	2	1	2	3.46620450606586	4	National University Of Singapore, Singapore (general), Singapore	SN	SN00	18585	1.29611	103.78	30332	4	National University Of Singapore, Singapore (general), Singapore	SN	SN00	18585	1.29611	103.78	30332	4	National University Of Singapore, Singapore (general), Singapore	SN	SN00	18585	1.29611	103.78	30332	20171108050000	http://www.humanresourcesonline.net/software-developer-dataiku-expands-into-asia-pacific/
704880658	20171107	201711	2017	2017.8411	MED	MEDIA						MED			SGP	SINGAPORE	SGP								1	051	051	05	1	3.4	1	1	1	3.46620450606586	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171108050000	http://www.humanresourcesonline.net/software-developer-dataiku-expands-into-asia-pacific/
704880659	20171107	201711	2017	2017.8411	USA	UNITED STATES	USA								GBR	BRITISH	GBR								1	090	090	09	2	-2.0	1	1	1	-7.35785953177258	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171108050000	http://www.themalaymailonline.com/showbiz/article/la-police-probing-rape-allegation-against-actor-ed-westwick
704880660	20171107	201711	2017	2017.8411	USA	UNITED STATES	USA								GBR	BRITISH	GBR								1	090	090	09	2	-2.0	1	1	1	-7.35785953177258	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	1	United Kingdom	UK	UK		54	-4	UK	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171108050000	http://www.themalaymailonline.com/showbiz/article/la-police-probing-rape-allegation-against-actor-ed-westwick
704880661	20171107	201711	2017	2017.8411	USACOP	LOS ANGELES	USA					COP			USA	LOS ANGELES	USA								1	090	090	09	2	-2.0	3	1	3	-7.35785953177258	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171108050000	http://www.themalaymailonline.com/showbiz/article/la-police-probing-rape-allegation-against-actor-ed-westwick
704880662	20171107	201711	2017	2017.8411	USAMED	REUTERS	USA					MED			GBR	BRITISH	GBR								1	090	090	09	2	-2.0	1	1	1	-7.35785953177258	2	California, United States	US	USCA		36.17	-119.746	CA	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171108050000	http://www.themalaymailonline.com/showbiz/article/la-police-probing-rape-allegation-against-actor-ed-westwick
704880663	20171107	201711	2017	2017.8411	USAMED	REUTERS	USA					MED			GBR	BRITISH	GBR								1	090	090	09	2	-2.0	4	1	4	-7.35785953177258	2	California, United States	US	USCA		36.17	-119.746	CA	1	United Kingdom	UK	UK		54	-4	UK	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171108050000	http://www.themalaymailonline.com/showbiz/article/la-police-probing-rape-allegation-against-actor-ed-westwick
704880664	20171108	201711	2017	2017.8438											AGR	FARMER						AGR			1	036	036	03	1	4.0	10	1	10	3.34928229665072	0								4	Lautoka, Western, Fiji	FJ	FJ05	40204	-17.6167	177.467	-1188543	4	Lautoka, Western, Fiji	FJ	FJ05	40204	-17.6167	177.467	-1188543	20171108050000	http://www.thejetnewspaper.com/2017/11/08/west-agriculture-show-opens-in-nadi/
704880665	20171108	201711	2017	2017.8438											ARE	ABU DHABI	ARE								0	042	042	04	1	1.9	10	1	10	1.38339920948616	0								4	Surah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25312	19.3833	41.8667	-3099795	4	Surah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25312	19.3833	41.8667	-3099795	20171108050000	http://www.themalaymailonline.com/features/article/east-meets-west-as-louvre-abu-dhabi-opens-in-the-gulf
704880666	20171108	201711	2017	2017.8438											ATH	ATHEISM				ATH					1	036	036	03	1	4.0	2	1	2	-3.38983050847458	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171108050000	http://www.sltrib.com/religion/global/2017/11/08/commentary-im-an-atheist-but-i-had-to-walk-away-from-the-toxic-side-of-online-atheism/
704880667	20171108	201711	2017	2017.8438											ATH	ATHEISM				ATH					1	036	036	03	1	4.0	3	1	3	-3.38983050847458	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171108050000	http://www.sltrib.com/religion/global/2017/11/08/commentary-im-an-atheist-but-i-had-to-walk-away-from-the-toxic-side-of-online-atheism/
704880668	20171108	201711	2017	2017.8438											ATH	ATHEISM				ATH					1	040	040	04	1	1.0	5	1	5	-3.38983050847458	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171108050000	http://www.sltrib.com/religion/global/2017/11/08/commentary-im-an-atheist-but-i-had-to-walk-away-from-the-toxic-side-of-online-atheism/
704880669	20171108	201711	2017	2017.8438											AUS	ADELAIDE	AUS								1	046	046	04	1	7.0	8	1	8	1.3986013986014	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20171108050000	http://www.scoop.co.nz/stories/BU1711/S00227/chitogel-inks-heads-of-agreement-with-big-pharma.htm
704880670	20171108	201711	2017	2017.8438											AUS	AUSTRALIA	AUS								1	081	081	08	2	5.0	6	1	6	-3.66559485530547	0								4	Westmead, New South Wales, Australia	AS	AS02	5066	-33.8167	150.983	-1609037	4	Westmead, New South Wales, Australia	AS	AS02	5066	-33.8167	150.983	-1609037	20171108050000	http://www.dailytelegraph.com.au/news/nsw/seven-children-injured-after-car-smashes-into-greenacre-school/news-story/ad9ae143563ed8abdc9bf4d2b69856d0?nk=d694c877890c9541adb6cf824a057355-1510116442
704880671	20171108	201711	2017	2017.8438											AUSGOV	AUSTRALIA	AUS					GOV			1	043	043	04	1	2.8	2	1	2	6.60660660660661	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20171108050000	http://www.whyallanewsonline.com.au/story/5043159/dfaces-charity-boost/?cs=1928
704880672	20171108	201711	2017	2017.8438											BUS	INDUSTRY						BUS			1	030	030	03	1	4.0	12	1	12	-1.57894736842105	0								4	Temora, New South Wales, Australia	AS	AS02	5090	-34.4483	147.536	-1604002	4	Temora, New South Wales, Australia	AS	AS02	5090	-34.4483	147.536	-1604002	20171108050000	http://www.therural.com.au/story/5042951/opening-the-gates-on-low-stress-stock-handling-at-temora/?cs=5822
704880673	20171108	201711	2017	2017.8438											BUS	BUSINESS						BUS			0	040	040	04	1	1.0	10	1	10	0.336419298980275	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20171108050000	http://articles.economictimes.indiatimes.com/industry/services/retail/kkr-bain-cap-ta-associates-vie-for-12-13-stake-in-aditya-birla-retail/articleshow/61555504.cms
704880674	20171108	201711	2017	2017.8438											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	10	1	10	5.76923076923077	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20171108050000	https://inc42.com/author/amits/
704880675	20171108	201711	2017	2017.8438											BUS	COMPANIES						BUS			1	042	042	04	1	1.9	20	1	20	-3.21802299993269	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171108050000	https://economictimes.indiatimes.com/small-biz/sme-sector/heres-why-small-industries-require-some-gst-relief/articleshow/61556147.cms
704880676	20171108	201711	2017	2017.8438											BUS	INDUSTRY						BUS			1	042	042	04	1	1.9	10	1	10	-1.64473684210526	0								3	Windham County, Vermont, United States	US	USVT		42.9834	-72.7329	1461769	3	Windham County, Vermont, United States	US	USVT		42.9834	-72.7329	1461769	20171108050000	http://www.reformer.com/stories/letter-getting-real-about-vermont-yankee-standards,523982
704880677	20171108	201711	2017	2017.8438											BUS	COMPANIES						BUS			0	043	043	04	1	2.8	5	1	5	-1.18577075098814	0								4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	20171108050000	http://www.msn.com/en-in/news/other/new-numbers-are-in-15-million-jobs-lost-in-january-april-this-year/ar-BBEHq2M
704880678	20171108	201711	2017	2017.8438											CAN	CANADA	CAN								1	020	020	02	1	3.0	8	1	8	-1.45278450363196	0								4	Corner Brook, Newfoundland, Canada	CA	CA05	12613	48.95	-57.9333	-563016	4	Corner Brook, Newfoundland, Canada	CA	CA05	12613	48.95	-57.9333	-563016	20171108050000	http://www.thewesternstar.com/news/spawn-representative-says-oil-spill-in-corner-brook-stream-was-miniscule-159677/
704880679	20171108	201711	2017	2017.8438											CAN	CANADA	CAN								1	036	036	03	1	4.0	2	1	2	-2.71739130434783	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Cranbrook, British Columbia, Canada	CA	CA02	12549	49.5167	-115.767	-563126	20171108050000	http://vancouver.24hrs.ca/2017/11/07/court-adjourns-polygamist-winston-blackmores-constitutional-challenge-hearing
704880680	20171108	201711	2017	2017.8438											CAN	TORONTO	CAN								1	042	042	04	1	1.9	2	1	2	-4.85532123589996	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171108050000	https://www.northbaynipissing.com/blogs/post/7868775-good-crime-novels-by-peter-may-maureen-jennings-s-a-dunphy/
704880681	20171108	201711	2017	2017.8438											CAN	CANADA	CAN								0	084	084	08	2	7.0	2	1	2	-3.48258706467661	0								4	Corner Brook, Newfoundland, Canada	CA	CA05	12613	48.95	-57.9333	-563016	4	Deer Lake, Ontario, Canada	CA	CA08	154724	52.6167	-94.0667	-563446	20171108050000	http://www.thewesternstar.com/news/pasadena-man-sentenced-to-weekend-jail-time-for-possession-of-oxycodone-159676/
704880682	20171108	201711	2017	2017.8438											CAN	CANADA	CAN								0	173	173	17	4	-5.0	2	1	2	-3.48258706467661	0								4	Corner Brook, Newfoundland, Canada	CA	CA05	12613	48.95	-57.9333	-563016	4	Corner Brook, Newfoundland, Canada	CA	CA05	12613	48.95	-57.9333	-563016	20171108050000	http://www.thewesternstar.com/news/pasadena-man-sentenced-to-weekend-jail-time-for-possession-of-oxycodone-159676/
704880683	20171108	201711	2017	2017.8438											CAN	CANADA	CAN								1	190	190	19	4	-10.0	2	1	2	-1.59489633173844	0								4	South River, Ontario, Canada	CA	CA08	12673	45.85	-79.3667	-573950	4	South River, Ontario, Canada	CA	CA08	12673	45.85	-79.3667	-573950	20171108050000	https://www.northbaynipissing.com/community-story/7806244-coldwater-man-died-in-highway-400-pileup-employer-says/
704880684	20171108	201711	2017	2017.8438											CAN	CANADA	CAN								1	190	190	19	4	-10.0	2	1	2	-1.59489633173844	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171108050000	https://www.northbaynipissing.com/community-story/7806244-coldwater-man-died-in-highway-400-pileup-employer-says/
704880685	20171108	201711	2017	2017.8438											CANBUS	TORONTO	CAN					BUS			1	043	043	04	1	2.8	6	1	6	-1.59489633173844	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171108050000	https://www.northbaynipissing.com/community-story/7806244-coldwater-man-died-in-highway-400-pileup-employer-says/
704880686	20171108	201711	2017	2017.8438											CHEGOV	SWISS	CHE					GOV			0	042	042	04	1	1.9	6	1	6	-2.15863453815261	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171108050000	http://guardian.ng/politics/nigeria-will-soon-get-out-of-the-woods-says-lai-mohammed/
704880687	20171108	201711	2017	2017.8438											CHEGOV	SWITZERLAND	CHE					GOV			0	043	043	04	1	2.8	2	1	2	-2.15863453815261	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171108050000	http://guardian.ng/politics/nigeria-will-soon-get-out-of-the-woods-says-lai-mohammed/
704880688	20171108	201711	2017	2017.8438											CHEGOV	SWISS	CHE					GOV			0	057	057	05	1	8.0	6	1	6	-2.15863453815261	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171108050000	http://guardian.ng/politics/nigeria-will-soon-get-out-of-the-woods-says-lai-mohammed/
704880689	20171108	201711	2017	2017.8438											CHN	CHINA	CHN								0	036	036	03	1	4.0	2	1	2	-5.06912442396313	0								1	China	CH	CH		35	105	CH	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171108050000	http://www.daily-sun.com/post/267113/Donald-Trump-warns-North-Korea:-Do-not-try-us
