704728140	20161107	201611	2016	2016.8411	VNMJUD	VIETNAM	VNM					JUD			GOV	DEPUTY PRIME MINISTER						GOV			1	036	036	03	1	4.0	10	1	10	3.09278350515464	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171107183000	https://www.ndtv.com/india-news/vietnam-prime-minister-among-10-asean-leaders-to-attend-republic-day-event-1772476
704728141	20161107	201611	2016	2016.8411	VNMJUD	VIETNAM	VNM					JUD			GOV	DEPUTY PRIME MINISTER						GOV			1	042	042	04	1	1.9	10	1	10	3.09278350515464	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171107183000	https://www.ndtv.com/india-news/vietnam-prime-minister-among-10-asean-leaders-to-attend-republic-day-event-1772476
704728142	20161107	201611	2016	2016.8411	VNMJUD	VIETNAM	VNM					JUD			VNM	VIETNAM	VNM								1	036	036	03	1	4.0	4	1	4	3.09278350515464	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171107183000	https://www.ndtv.com/india-news/vietnam-prime-minister-among-10-asean-leaders-to-attend-republic-day-event-1772476
704728143	20171008	201710	2017	2017.7616											USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	1	4	-10.4986876640419	0								3	Lynchburg, Virginia, United States	US	USVA	VA680	37.4138	-79.1423	1479007	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20171107183000	http://wset.com/news/local/two-alleged-ms-13-gang-members-charged-with-capital-murder-of-raymond-wood
704728144	20171008	201710	2017	2017.7616											USA	MARYLAND	USA								0	036	036	03	1	4.0	4	1	4	-10.4986876640419	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20171107183000	http://wset.com/news/local/two-alleged-ms-13-gang-members-charged-with-capital-murder-of-raymond-wood
704728145	20171008	201710	2017	2017.7616	CHN	BEIJING	CHN								IGOBUSWTO	WORLD TRADE ORGANIZATION		WTO				IGO	BUS		0	040	040	04	1	1.0	3	1	3	-1.31348511383538	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107183000	https://www.politico.com/tipsheets/morning-trade/2017/11/07/ag-struggles-to-find-its-voice-in-nafta-debate-223214
704728146	20171008	201710	2017	2017.7616	CHN	BEIJING	CHN								USAMED	REUTERS	USA					MED			0	040	040	04	1	1.0	3	1	3	-1.31348511383538	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107183000	https://www.politico.com/tipsheets/morning-trade/2017/11/07/ag-struggles-to-find-its-voice-in-nafta-debate-223214
704728147	20171008	201710	2017	2017.7616	CHN	BEIJING	CHN								USAMED	REUTERS	USA					MED			0	040	040	04	1	1.0	2	1	2	-1.31348511383538	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20171107183000	https://www.politico.com/tipsheets/morning-trade/2017/11/07/ag-struggles-to-find-its-voice-in-nafta-debate-223214
704728148	20171008	201710	2017	2017.7616	CHN	BEIJING	CHN								USAMED	REUTERS	USA					MED			0	040	040	04	1	1.0	2	1	2	-1.31348511383538	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20171107183000	https://www.politico.com/tipsheets/morning-trade/2017/11/07/ag-struggles-to-find-its-voice-in-nafta-debate-223214
704728149	20171008	201710	2017	2017.7616	COL	COLOMBIA	COL								MNCESP	BANCO SANTANDER	ESP					MNC			1	046	046	04	1	7.0	10	1	10	3.68663594470046	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20171107183000	http://www.financecolombia.com/banco-santander-de-negocios-colombia-joins-ach-network/
