703896086	20171104	201711	2017	2017.8329	AFGGOV	AFGHAN	AFG					GOV			PAK	PAKISTAN	PAK								1	016	016	01	1	-2.0	4	1	4	-1.19047619047619	4	Lashkargah, Helmand, Afghanistan	AF	AF10	3546	31.5938	64.3716	-3382714	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20171104141500	Helmand Local Radio, Lashkargah/BBC Monitoring/(c) BBC
703896087	20171104	201711	2017	2017.8329	BUS	BANK						BUS													1	016	016	01	1	-2.0	10	1	10	-3.32409972299169	1	Kazakhstan	KZ	KZ		48	68	KZ	0								1	Kazakhstan	KZ	KZ		48	68	KZ	20171104141500	Tengrinews website/BBC Monitoring/(c) BBC
703896088	20171104	201711	2017	2017.8329	BUS	BANK						BUS			MED	MEDIA						MED			0	020	020	02	1	3.0	5	1	5	-3.32409972299169	1	Kazakhstan	KZ	KZ		48	68	KZ	1	Kazakhstan	KZ	KZ		48	68	KZ	1	Kazakhstan	KZ	KZ		48	68	KZ	20171104141500	Tengrinews website/BBC Monitoring/(c) BBC
703896089	20171104	201711	2017	2017.8329	COP	DEPUTY						COP			AFG	AFGHANISTAN	AFG								1	042	042	04	1	1.9	4	1	4	-1.19047619047619	1	Pakistan	PK	PK		30	70	PK	4	Lashkargah, Helmand, Afghanistan	AF	AF10	3546	31.5938	64.3716	-3382714	1	Pakistan	PK	PK		30	70	PK	20171104141500	Helmand Local Radio, Lashkargah/BBC Monitoring/(c) BBC
703896090	20171104	201711	2017	2017.8329	COP	DEPUTY						COP			AFG	AFGHANISTAN	AFG								1	042	042	04	1	1.9	2	1	2	-1.19047619047619	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	4	Lashkargah, Helmand, Afghanistan	AF	AF10	3546	31.5938	64.3716	-3382714	20171104141500	Helmand Local Radio, Lashkargah/BBC Monitoring/(c) BBC
703896091	20171104	201711	2017	2017.8329	COP	DEPUTY						COP			AFGGOV	AFGHANISTAN	AFG					GOV			1	060	060	06	2	6.0	2	1	2	-1.19047619047619	4	Lashkargah, Helmand, Afghanistan	AF	AF10	3546	31.5938	64.3716	-3382714	4	Lashkargah, Helmand, Afghanistan	AF	AF10	3546	31.5938	64.3716	-3382714	4	Basharan, Helmand, Afghanistan	AF	AF10	3546	31.6554	64.3308	6180924	20171104141500	Helmand Local Radio, Lashkargah/BBC Monitoring/(c) BBC
703896092	20171104	201711	2017	2017.8329	COP	DEPUTY						COP			AFGGOV	AFGHANISTAN	AFG					GOV			1	070	070	07	2	7.0	2	1	2	-1.19047619047619	4	Lashkargah, Helmand, Afghanistan	AF	AF10	3546	31.5938	64.3716	-3382714	4	Lashkargah, Helmand, Afghanistan	AF	AF10	3546	31.5938	64.3716	-3382714	4	Basharan, Helmand, Afghanistan	AF	AF10	3546	31.6554	64.3308	6180924	20171104141500	Helmand Local Radio, Lashkargah/BBC Monitoring/(c) BBC
703896093	20171104	201711	2017	2017.8329	COP	DEPUTY						COP			GOV	GOVERNOR						GOV			1	042	042	04	1	1.9	2	1	2	-1.19047619047619	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20171104141500	Helmand Local Radio, Lashkargah/BBC Monitoring/(c) BBC
703896094	20171104	201711	2017	2017.8329	COP	DEPUTY						COP			GOV	GOVERNOR						GOV			1	060	060	06	2	6.0	6	1	6	-1.19047619047619	4	Lashkargah, Helmand, Afghanistan	AF	AF10	3546	31.5938	64.3716	-3382714	4	Lashkargah, Helmand, Afghanistan	AF	AF10	3546	31.5938	64.3716	-3382714	4	Basharan, Helmand, Afghanistan	AF	AF10	3546	31.6554	64.3308	6180924	20171104141500	Helmand Local Radio, Lashkargah/BBC Monitoring/(c) BBC
703896095	20171104	201711	2017	2017.8329	COP	DEPUTY						COP			GOV	GOVERNOR						GOV			1	070	070	07	2	7.0	6	1	6	-1.19047619047619	4	Lashkargah, Helmand, Afghanistan	AF	AF10	3546	31.5938	64.3716	-3382714	4	Lashkargah, Helmand, Afghanistan	AF	AF10	3546	31.5938	64.3716	-3382714	4	Lashkargah, Helmand, Afghanistan	AF	AF10	3546	31.5938	64.3716	-3382714	20171104141500	Helmand Local Radio, Lashkargah/BBC Monitoring/(c) BBC
703896096	20171104	201711	2017	2017.8329	GOV	GOVERNOR						GOV			AFG	AFGHANISTAN	AFG								1	043	043	04	1	2.8	2	1	2	-1.19047619047619	4	Lashkargah, Helmand, Afghanistan	AF	AF10	3546	31.5938	64.3716	-3382714	4	Lashkargah, Helmand, Afghanistan	AF	AF10	3546	31.5938	64.3716	-3382714	4	Lashkargah, Helmand, Afghanistan	AF	AF10	3546	31.5938	64.3716	-3382714	20171104141500	Helmand Local Radio, Lashkargah/BBC Monitoring/(c) BBC
703896097	20171104	201711	2017	2017.8329	GOV	GOVERNOR						GOV			COP	DEPUTY						COP			1	043	043	04	1	2.8	2	1	2	-1.19047619047619	4	Lashkargah, Helmand, Afghanistan	AF	AF10	3546	31.5938	64.3716	-3382714	4	Lashkargah, Helmand, Afghanistan	AF	AF10	3546	31.5938	64.3716	-3382714	4	Lashkargah, Helmand, Afghanistan	AF	AF10	3546	31.5938	64.3716	-3382714	20171104141500	Helmand Local Radio, Lashkargah/BBC Monitoring/(c) BBC
703896098	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV			LBN	LEBANON	LBN								1	010	010	01	1	0.0	6	1	6	-4.44444444444444	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171104141500	Lebanese National News Agency website in English/BBC Monitoring/(c) BBC
703896099	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV			LBNGOV	LEBANON	LBN					GOV			1	010	010	01	1	0.0	1	1	1	-4.44444444444444	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171104141500	Lebanese National News Agency website in English/BBC Monitoring/(c) BBC
703896100	20171104	201711	2017	2017.8329	KAZ	KAZAKHSTAN	KAZ																		1	020	020	02	1	3.0	10	1	10	-3.32409972299169	1	Kazakhstan	KZ	KZ		48	68	KZ	0								1	Kazakhstan	KZ	KZ		48	68	KZ	20171104141500	Tengrinews website/BBC Monitoring/(c) BBC
703896101	20171104	201711	2017	2017.8329	LBNGOV	LEBANON	LBN					GOV			GOV	PRESIDENT						GOV			1	010	010	01	1	0.0	4	1	4	-4.44444444444444	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171104141500	Lebanese National News Agency website in English/BBC Monitoring/(c) BBC
703896102	20171104	201711	2017	2017.8329	RUS	RUSSIA	RUS								che	CHECHEN			che						1	020	020	02	1	3.0	2	1	2	0.31847133757962	4	Karaulny, Samarskaya Oblast', Russia	RS	RS65	25110	52.7953	49.9227	-2921318	4	Karaulny, Samarskaya Oblast', Russia	RS	RS65	25110	52.7953	49.9227	-2921318	4	Karaulny, Samarskaya Oblast', Russia	RS	RS65	25110	52.7953	49.9227	-2921318	20171104141500	BBC Monitoring in Russian/BBC Monitoring/(c) BBC
