704250600	20171030	201710	2017	2017.8219											LEG	REPRESENTATIVES						LEG			1	040	040	04	1	1.0	10	1	10	-2.9535864978903	0								3	Whitefish, Montana, United States	US	USMT	MT029	48.4111	-114.338	793219	3	Whitefish, Montana, United States	US	USMT	MT029	48.4111	-114.338	793219	20171106083000	https://personalliberty.com/shedding-light-puerto-rico/
704250601	20171030	201710	2017	2017.8219	AUS	AUSTRALIAN	AUS								GBR	UNITED KINGDOM	GBR								0	010	010	01	1	0.0	10	1	10	-0.52356020942409	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171106083000	http://www.ibtimes.com.au/turnbull-announces-plan-have-mps-declare-citizenship-status-after-election-1561397
704250602	20171030	201710	2017	2017.8219	CHRPRO300	PRESBYTERIAN				CHR	PRO														0	042	042	04	1	1.9	10	1	10	-3.1578947368421	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171106083000	http://www.koreaherald.com/view.php?ud=20171106000773
704250603	20171030	201710	2017	2017.8219	LAB	EMPLOYEE						LAB			USA	SEATTLE	USA								1	010	010	01	1	0.0	10	1	10	-0.958466453674121	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20171106083000	http://mltnews.com/usps-considers-gateway-plaza-building-temporary-delivery-headquarters/
704250604	20171030	201710	2017	2017.8219	LEG	SENATE						LEG													0	010	010	01	1	0.0	5	1	5	-3.98351648351648	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171106083000	https://www.theguardian.com/australia-news/2017/nov/06/turnbulls-citizenship-solution-may-be-a-political-lifeline-to-2018
704250605	20171030	201710	2017	2017.8219	LEG	REPRESENTATIVES						LEG													1	040	040	04	1	1.0	10	1	10	-2.9535864978903	3	Whitefish, Montana, United States	US	USMT	MT029	48.4111	-114.338	793219	0								3	Whitefish, Montana, United States	US	USMT	MT029	48.4111	-114.338	793219	20171106083000	https://personalliberty.com/shedding-light-puerto-rico/
704250606	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								MIL	ARMY						MIL			1	042	042	04	1	1.9	6	1	6	0	5	Tibet, Xizang, China	CH	CH14	13213	32	90	-1934604	4	Arunachal, Assam, India	IN	IN03	70088	24.8667	92.7667	-2089162	4	Arunachal, Assam, India	IN	IN03	70088	24.8667	92.7667	-2089162	20171106083000	http://www.thehindubusinessline.com/news/world/china-objects-to-sitharamans-visit-to-arunachal/article9944617.ece
704250607	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								MIL	ARMY						MIL			1	042	042	04	1	1.9	2	1	2	0	4	Arunachal, Assam, India	IN	IN03	70088	24.8667	92.7667	-2089162	4	Arunachal, Assam, India	IN	IN03	70088	24.8667	92.7667	-2089162	4	Arunachal, Assam, India	IN	IN03	70088	24.8667	92.7667	-2089162	20171106083000	http://www.thehindubusinessline.com/news/world/china-objects-to-sitharamans-visit-to-arunachal/article9944617.ece
704250608	20171105	201711	2017	2017.8356	GBR	LONDON	GBR																		1	042	042	04	1	1.9	2	1	2	1.98675496688742	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171106083000	https://www.independent.ie/style/celebrity/celebrity-news/whos-that-girl-blake-lively-looks-unrecognisable-as-she-dresses-down-in-dublin-36292714.html
704250609	20171105	201711	2017	2017.8356	GBR	LONDON	GBR																		1	042	042	04	1	1.9	8	1	8	1.98675496688742	4	Killiney, County Dun Laoghaire-Rathdown, Ireland	EI	EI34	18288	53.2522	-6.1125	-1503807	0								4	Killiney, County Dun Laoghaire-Rathdown, Ireland	EI	EI34	18288	53.2522	-6.1125	-1503807	20171106083000	https://www.independent.ie/style/celebrity/celebrity-news/whos-that-girl-blake-lively-looks-unrecognisable-as-she-dresses-down-in-dublin-36292714.html
704250610	20171105	201711	2017	2017.8356	GOV	RULER						GOV			JORELI	HASSAN	JOR					ELI			1	042	042	04	1	1.9	5	1	5	3.84615384615385	0								0								0								20171106083000	http://wam.ae/en/details/1395302644451
704250611	20171105	201711	2017	2017.8356	HLH	DOCTOR						HLH			CVL	VILLAGE						CVL			1	173	173	17	4	-5.0	10	1	10	-7.11111111111111	4	Karandighi, West Bengal, India	IN	IN28	17608	25.8	87.9167	-2099698	4	Karandighi, West Bengal, India	IN	IN28	17608	25.8	87.9167	-2099698	4	Karandighi, West Bengal, India	IN	IN28	17608	25.8	87.9167	-2099698	20171106083000	http://www.business-standard.com/article/pti-stories/fake-doctor-held-from-village-medical-camp-117110600385_1.html
704250612	20171105	201711	2017	2017.8356	IND	ARUNACHAL PRADESH	IND								MIL	ARMY						MIL			1	042	042	04	1	1.9	10	1	10	0.75187969924812	5	Tibet, Xizang, China	CH	CH14	13213	32	90	-1934604	5	Tibet, Xizang, China	CH	CH14	13213	32	90	-1934604	5	Tibet, Xizang, China	CH	CH14	13213	32	90	-1934604	20171106083000	http://www.business-standard.com/article/pti-stories/china-objects-to-sitharaman-s-visit-to-arunachal-pradesh-117110600382_1.html
704250613	20171105	201711	2017	2017.8356	IND	ARUNACHAL PRADESH	IND								MIL	ARMY						MIL			1	042	042	04	1	1.9	2	1	2	0	4	Arunachal, Assam, India	IN	IN03	70088	24.8667	92.7667	-2089162	4	Arunachal, Assam, India	IN	IN03	70088	24.8667	92.7667	-2089162	4	Arunachal, Assam, India	IN	IN03	70088	24.8667	92.7667	-2089162	20171106083000	http://www.thehindubusinessline.com/news/world/china-objects-to-sitharamans-visit-to-arunachal/article9944617.ece
704250614	20171105	201711	2017	2017.8356	JORELI	HASSAN	JOR					ELI			GOV	RULER						GOV			1	043	043	04	1	2.8	5	1	5	3.84615384615385	0								0								0								20171106083000	http://wam.ae/en/details/1395302644451
704250615	20171105	201711	2017	2017.8356	KEN	KENYA	KEN								HLH	DOCTOR						HLH			1	020	020	02	1	3.0	4	1	4	1.57790927021697	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20171106083000	https://asokoinsight.com/news/safaricom-sets-up-online-sales-portal-as-net-profit-hits-255-million-kenya-2
704250616	20171105	201711	2017	2017.8356	MIL	ARMY						MIL			CHN	CHINA	CHN								1	043	043	04	1	2.8	6	1	6	0	4	Arunachal, Assam, India	IN	IN03	70088	24.8667	92.7667	-2089162	5	Tibet, Xizang, China	CH	CH14	13213	32	90	-1934604	4	Arunachal, Assam, India	IN	IN03	70088	24.8667	92.7667	-2089162	20171106083000	http://www.thehindubusinessline.com/news/world/china-objects-to-sitharamans-visit-to-arunachal/article9944617.ece
704250617	20171105	201711	2017	2017.8356	MIL	ARMY						MIL			CHN	CHINA	CHN								1	043	043	04	1	2.8	2	1	2	0	4	Arunachal, Assam, India	IN	IN03	70088	24.8667	92.7667	-2089162	4	Arunachal, Assam, India	IN	IN03	70088	24.8667	92.7667	-2089162	4	Arunachal, Assam, India	IN	IN03	70088	24.8667	92.7667	-2089162	20171106083000	http://www.thehindubusinessline.com/news/world/china-objects-to-sitharamans-visit-to-arunachal/article9944617.ece
704250618	20171105	201711	2017	2017.8356	MIL	ARMY						MIL			IND	ARUNACHAL PRADESH	IND								1	043	043	04	1	2.8	10	1	10	0.75187969924812	5	Tibet, Xizang, China	CH	CH14	13213	32	90	-1934604	5	Tibet, Xizang, China	CH	CH14	13213	32	90	-1934604	5	Tibet, Xizang, China	CH	CH14	13213	32	90	-1934604	20171106083000	http://www.business-standard.com/article/pti-stories/china-objects-to-sitharaman-s-visit-to-arunachal-pradesh-117110600382_1.html
704250619	20171105	201711	2017	2017.8356	MIL	ARMY						MIL			IND	ARUNACHAL PRADESH	IND								1	043	043	04	1	2.8	2	1	2	0	4	Arunachal, Assam, India	IN	IN03	70088	24.8667	92.7667	-2089162	4	Arunachal, Assam, India	IN	IN03	70088	24.8667	92.7667	-2089162	4	Arunachal, Assam, India	IN	IN03	70088	24.8667	92.7667	-2089162	20171106083000	http://www.thehindubusinessline.com/news/world/china-objects-to-sitharamans-visit-to-arunachal/article9944617.ece
704250620	20171105	201711	2017	2017.8356	VNM	VIETNAMESE	VNM								MYS	MALAYSIAN	MYS								1	173	173	17	4	-5.0	7	1	7	-8.27586206896552	4	Labuan, Labuan, Malaysia	MY	MY15	37367	5.27667	115.242	-2404406	4	Labuan, Labuan, Malaysia	MY	MY15	37367	5.27667	115.242	-2404406	4	Labuan, Labuan, Malaysia	MY	MY15	37367	5.27667	115.242	-2404406	20171106083000	https://www.nst.com.my/news/crime-courts/2017/11/299895/22-arrested-allowing-foreign-fishermen-malaysian-waters-rm19
704250621	20171105	201711	2017	2017.8356	catOPP	CATALAN			cat			OPP													0	084	084	08	2	7.0	2	1	2	-3.45821325648415	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171106083000	http://www.business-standard.com/article/pti-stories/sacked-catalan-leader-freed-on-bail-in-belgium-117110600374_1.html
704250622	20171106	201711	2017	2017.8384											AFGGOV	KABUL	AFG					GOV			1	046	046	04	1	7.0	6	1	6	-1.36986301369863	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171106083000	Shamshad TV, Kabul/BBC Monitoring/(c) BBC
704250623	20171106	201711	2017	2017.8384											AGO	ANGOLA	AGO								1	043	043	04	1	2.8	8	1	8	1.12994350282486	0								4	Bailundo, Malanje, Angola	AO	AO12	18585	-9.57499	15.9944	-2858111	4	Bailundo, Malanje, Angola	AO	AO12	18585	-9.57499	15.9944	-2858111	20171106083000	http://allafrica.com/stories/201711060149.html
704250624	20171106	201711	2017	2017.8384											AUS	MELBOURNE	AUS								1	036	036	03	1	4.0	2	1	2	5.18134715025907	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Wangaratta, Victoria, Australia	AS	AS07	5422	-36.3585	146.321	-1607709	20171106083000	http://www.bordermail.com.au/story/5036063/region-to-host-melbourne-cup-meetings-at-albury-and-wangaratta/
704250625	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	4	1	4	5.18134715025907	0								4	Wangaratta, Victoria, Australia	AS	AS07	5422	-36.3585	146.321	-1607709	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171106083000	http://www.bordermail.com.au/story/5036063/region-to-host-melbourne-cup-meetings-at-albury-and-wangaratta/
704250626	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	4	1	4	5.18134715025907	0								4	Wangaratta, Victoria, Australia	AS	AS07	5422	-36.3585	146.321	-1607709	4	Wangaratta, Victoria, Australia	AS	AS07	5422	-36.3585	146.321	-1607709	20171106083000	http://www.bordermail.com.au/story/5036063/region-to-host-melbourne-cup-meetings-at-albury-and-wangaratta/
704250627	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	8	1	8	1.13421550094518	0								4	Tumbarumba, New South Wales, Australia	AS	AS02	5092	-35.7762	148.011	-1605881	4	Tumbarumba, New South Wales, Australia	AS	AS02	5092	-35.7762	148.011	-1605881	20171106083000	http://www.bordermail.com.au/story/5038522/infinite-rewards-from-life-as-a-country-jockey/
704250628	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	2	1	2	2.32558139534884	0								4	Benalla, Victoria, Australia	AS	AS07	154646	-36.5511	145.984	-1558483	4	Benalla, Victoria, Australia	AS	AS07	154646	-36.5511	145.984	-1558483	20171106083000	http://www.bordermail.com.au/story/5036894/stable-chases-history-in-top-country-race-at-flemington/
704250629	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	4	1	4	1.13421550094518	0								4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	20171106083000	http://www.bordermail.com.au/story/5038522/infinite-rewards-from-life-as-a-country-jockey/
704250630	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	2	1	2	1.13421550094518	0								4	Wangaratta, Victoria, Australia	AS	AS07	5422	-36.3585	146.321	-1607709	4	Wangaratta, Victoria, Australia	AS	AS07	5422	-36.3585	146.321	-1607709	20171106083000	http://www.bordermail.com.au/story/5038522/infinite-rewards-from-life-as-a-country-jockey/
704250631	20171106	201711	2017	2017.8384											AUSLEG	QUEENSLAND	AUS					LEG			1	020	020	02	1	3.0	5	1	5	0.46728971962617	0								4	Buderim, Queensland, Australia	AS	AS04	154693	-26.6844	153.057	-1562338	4	Buderim, Queensland, Australia	AS	AS04	154693	-26.6844	153.057	-1562338	20171106083000	http://www.perthnow.com.au/news/one-nation-leader-pauline-hanson-christens-the-battler-bus-ahead-of-queensland-road-trip/news-story/689109ed415e2e74ff783ae0d4b12e84
704250632	20171106	201711	2017	2017.8384											BEL	BELGIUM	BEL								0	042	042	04	1	1.9	4	1	4	-2.35294117647059	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20171106083000	http://www.somdnews.com/recorder/bonus/veterans_day/huntingtown-man-seeks-to-inspire-with-story-of-father-s/article_9682b658-ba23-5896-9239-a9a8ae7af5e2.html
704250633	20171106	201711	2017	2017.8384											BEL	BELGIUM	BEL								0	042	042	04	1	1.9	1	1	1	-2.35294117647059	0								3	Valley Forge, California, United States	US	USCA		34.2533	-118.073	1802873	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106083000	http://www.somdnews.com/recorder/bonus/veterans_day/huntingtown-man-seeks-to-inspire-with-story-of-father-s/article_9682b658-ba23-5896-9239-a9a8ae7af5e2.html
704250634	20171106	201711	2017	2017.8384											BEL	BELGIUM	BEL								0	042	042	04	1	1.9	1	1	1	-2.35294117647059	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171106083000	http://www.somdnews.com/recorder/bonus/veterans_day/huntingtown-man-seeks-to-inspire-with-story-of-father-s/article_9682b658-ba23-5896-9239-a9a8ae7af5e2.html
