703054981	20171101	201711	2017	2017.8247	COP	PRISON						COP			JUD	FEDERAL COURT						JUD			1	112	112	11	3	-2.0	2	1	2	-6.9672131147541	1	Afghanistan	AF	AF		33	66	AF	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101194500	https://www.ndtv.com/world-news/donald-trump-would-certainly-consider-sending-new-york-attacker-to-guantanamo-bay-1769988
703054982	20171101	201711	2017	2017.8247	COP	DEPUTY						COP			MOSEDU	MUSLIM				MOS		EDU			0	046	046	04	1	7.0	2	1	2	-1.17021276595744	4	Gudermes, Chechnya and Ingushetiya, Russia	RS	RSCI	25044	43.3507	46.1092	-2913000	4	Vityaz, Primorskiy Kray, Russia	RS	RS59	25088	42.6072	131.181	-3033651	1	Egypt	EG	EG		27	30	EG	20171101194500	BBC Monitoring in Russian/BBC Monitoring/(c) BBC
703054983	20171101	201711	2017	2017.8247	COP	DEPUTY						COP			MOSEDU	MUSLIM				MOS		EDU			0	046	046	04	1	7.0	8	1	8	-1.17021276595744	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20171101194500	BBC Monitoring in Russian/BBC Monitoring/(c) BBC
703054984	20171101	201711	2017	2017.8247	COP	POLICE CHIEF						COP			USA	UNITED STATES	USA								1	090	090	09	2	-2.0	1	1	1	-2.68292682926829	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171101194500	http://www.news-press.com/story/nletter/cape-coral/2017/11/01/cape-coral-life-tree-debris-mounting-eyesore-skyline-blvd-after-hurricane-irma/818890001/
703054985	20171101	201711	2017	2017.8247	COP	POLICE						COP			USA	NEW YORK CITY	USA								1	190	190	19	4	-10.0	7	1	7	-6.60660660660661	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171101194500	http://www.nbcnewyork.com/news/local/Truck-Attack-Lower-Manhattan-Victims-Injuries-Suspect-Terror-Bike-Path-454472763.html
703054986	20171101	201711	2017	2017.8247	COP	PRISON						COP			USAELIGOV	GEORGE W. BUSH	USA					ELI	GOV		0	1822	182	18	4	-9.0	6	1	6	-4.24597364568082	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171101194500	https://sputniknews.com/analysis/201711011058736840-kiriakou-nyc-attack-immigration-restriction/
703054987	20171101	201711	2017	2017.8247	COP	PRISON						COP			USAGOV	THE US	USA					GOV			0	173	173	17	4	-5.0	6	1	6	-4.24597364568082	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171101194500	https://sputniknews.com/analysis/201711011058736840-kiriakou-nyc-attack-immigration-restriction/
703054988	20171101	201711	2017	2017.8247	CVL	POPULATION						CVL													0	020	020	02	1	3.0	10	1	10	2.89982425307557	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171101194500	http://www.unmultimedia.org/avlibrary/asset/2024/2024558/
703054989	20171101	201711	2017	2017.8247	CVL	COMMUNITY						CVL													1	036	036	03	1	4.0	6	1	6	4.21545667447307	4	Yemin Orde, Ha?afon, Israel	IS	IS03	18314	33.1015	35.5532	-781181	0								4	Yemin Orde, Ha?afon, Israel	IS	IS03	18314	33.1015	35.5532	-781181	20171101194500	http://news.psu.edu/story/491610/2017/11/01/campus-life/hammel-speak-berks-fall-2017-commencement
703054990	20171101	201711	2017	2017.8247	CVL	NEIGHBORHOOD						CVL													1	036	036	03	1	4.0	6	1	6	1.47954743255005	3	Goose Island, Wisconsin, United States	US	USWI	WI027	43.5417	-88.6626	1565646	0								3	Goose Island, Wisconsin, United States	US	USWI		43.5417	-88.6626	1565646	20171101194500	http://www.chicagotribune.com/dining/foodfocus/ct-food-1108-goose-island-shrimp-house-20171009-story.html
703054991	20171101	201711	2017	2017.8247	CVL	NEIGHBORHOOD						CVL													1	190	190	19	4	-10.0	3	1	3	-2.85714285714286	3	Oak Lawn, Illinois, United States	US	USIL	IL031	41.7109	-87.7581	414834	0								3	Oak Lawn, Illinois, United States	US	USIL		41.7109	-87.7581	414834	20171101194500	http://www.chicagotribune.com/news/local/breaking/ct-bike-rider-killed-garfield-ridge-20171101-story.html
703054992	20171101	201711	2017	2017.8247	CVL	COMMUNITY						CVL			EDU	STUDENT						EDU			1	036	036	03	1	4.0	4	1	4	4.21545667447307	4	Yemin Orde, Ha?afon, Israel	IS	IS03	18314	33.1015	35.5532	-781181	4	Yemin Orde, Ha?afon, Israel	IS	IS03	18314	33.1015	35.5532	-781181	4	Yemin Orde, Ha?afon, Israel	IS	IS03	18314	33.1015	35.5532	-781181	20171101194500	http://news.psu.edu/story/491610/2017/11/01/campus-life/hammel-speak-berks-fall-2017-commencement
703054993	20171101	201711	2017	2017.8247	CVL	NEIGHBORHOOD						CVL			USACOP	CHICAGO	USA					COP			1	190	190	19	4	-10.0	3	1	3	-2.85714285714286	3	Oak Lawn, Illinois, United States	US	USIL	IL031	41.7109	-87.7581	414834	3	Oak Lawn, Illinois, United States	US	USIL		41.7109	-87.7581	414834	3	Oak Lawn, Illinois, United States	US	USIL		41.7109	-87.7581	414834	20171101194500	http://www.chicagotribune.com/news/local/breaking/ct-bike-rider-killed-garfield-ridge-20171101-story.html
703054994	20171101	201711	2017	2017.8247	EDU	STUDENT						EDU													1	036	036	03	1	4.0	6	1	6	4.21545667447307	4	Yemin Orde, Ha?afon, Israel	IS	IS03	18314	33.1015	35.5532	-781181	0								4	Yemin Orde, Ha?afon, Israel	IS	IS03	18314	33.1015	35.5532	-781181	20171101194500	http://news.psu.edu/story/491610/2017/11/01/campus-life/hammel-speak-berks-fall-2017-commencement
703054995	20171101	201711	2017	2017.8247	EDU	STUDENT						EDU													0	133	133	13	3	-5.8	6	1	6	-2.54545454545455	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171101194500	https://www.rawstory.com/2017/11/liberty-u-sics-cops-on-pastor-who-planned-to-hold-anti-trump-group-prayer-on-campus/
703054996	20171101	201711	2017	2017.8247	EDU	STUDENT						EDU			CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	4	1	4	4.21545667447307	4	Yemin Orde, Ha?afon, Israel	IS	IS03	18314	33.1015	35.5532	-781181	4	Yemin Orde, Ha?afon, Israel	IS	IS03	18314	33.1015	35.5532	-781181	4	Yemin Orde, Ha?afon, Israel	IS	IS03	18314	33.1015	35.5532	-781181	20171101194500	http://news.psu.edu/story/491610/2017/11/01/campus-life/hammel-speak-berks-fall-2017-commencement
703054997	20171101	201711	2017	2017.8247	EDU	STUDENT						EDU			ISR	ISRAEL	ISR								1	036	036	03	1	4.0	4	1	4	4.21545667447307	4	Yemin Orde, Ha?afon, Israel	IS	IS03	18314	33.1015	35.5532	-781181	4	Yemin Orde, Ha?afon, Israel	IS	IS03	18314	33.1015	35.5532	-781181	4	Yemin Orde, Ha?afon, Israel	IS	IS03	18314	33.1015	35.5532	-781181	20171101194500	http://news.psu.edu/story/491610/2017/11/01/campus-life/hammel-speak-berks-fall-2017-commencement
703054998	20171101	201711	2017	2017.8247	EDU	ACADEMICS						EDU			MED	PUBLICATION						MED			0	070	070	07	2	7.0	3	1	3	-0.95351609058403	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171101194500	http://www.philstar.com/cebu-lifestyle/2017/11/02/1754849/william-shakespeares-final-resting-place
703054999	20171101	201711	2017	2017.8247	EDU	ACADEMICS						EDU			MED	PUBLICATION						MED			0	070	070	07	2	7.0	2	1	2	-0.95351609058403	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171101194500	http://www.philstar.com/cebu-lifestyle/2017/11/02/1754849/william-shakespeares-final-resting-place
703055000	20171101	201711	2017	2017.8247	EDU	UNIVERSITY						EDU			USA	BOSTON	USA								0	010	010	01	1	0.0	2	1	2	2.93255131964809	3	Harvard University, Massachusetts, United States	US	USMA	MA017	42.3784	-71.1164	618399	3	Massachusetts Institute Of Technology, Massachusetts, United States	US	USMA		42.3595	-71.0917	1959163	3	Tufts University, Massachusetts, United States	US	USMA		42.4045	-71.1198	599143	20171101194500	http://somerville.wickedlocal.com/news/20171101/breaking-down-somervilles-amazon-headquarters-bid
703055001	20171101	201711	2017	2017.8247	EDU	UNIVERSITY						EDU			USA	BOSTON	USA								0	010	010	01	1	0.0	4	1	4	2.93255131964809	3	Harvard University, Massachusetts, United States	US	USMA	MA017	42.3784	-71.1164	618399	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171101194500	http://somerville.wickedlocal.com/news/20171101/breaking-down-somervilles-amazon-headquarters-bid
703055002	20171101	201711	2017	2017.8247	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	2.12355212355212	3	Arlington Heights, Florida, United States	US	USFL	FL057	27.978	-82.4615	2482227	3	Buffalo Grove, Illinois, United States	US	USIL		42.1514	-87.9598	405158	3	New Port Richey, Florida, United States	US	USFL		28.2442	-82.7193	287669	20171101194500	http://www.chicagotribune.com/suburbs/buffalo-grove/news/ct-ahp-joseph-pastick-obit-tl-1109-20171101-story.html
703055003	20171101	201711	2017	2017.8247	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	036	036	03	1	4.0	4	1	4	2.12355212355212	3	Mundelein, Illinois, United States	US	USIL	IL097	42.2631	-88.004	414233	3	Mundelein, Illinois, United States	US	USIL	IL097	42.2631	-88.004	414233	3	Mundelein, Illinois, United States	US	USIL	IL097	42.2631	-88.004	414233	20171101194500	http://www.chicagotribune.com/suburbs/buffalo-grove/news/ct-ahp-joseph-pastick-obit-tl-1109-20171101-story.html
703055004	20171101	201711	2017	2017.8247	EDU	UNIVERSITY						EDU			USA	CHICAGO	USA								1	036	036	03	1	4.0	2	1	2	2.12355212355212	3	Mundelein, Illinois, United States	US	USIL	IL097	42.2631	-88.004	414233	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Mundelein, Illinois, United States	US	USIL	IL097	42.2631	-88.004	414233	20171101194500	http://www.chicagotribune.com/suburbs/buffalo-grove/news/ct-ahp-joseph-pastick-obit-tl-1109-20171101-story.html
703055005	20171101	201711	2017	2017.8247	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	2.12355212355212	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Buffalo Grove, Illinois, United States	US	USIL		42.1514	-87.9598	405158	3	Buffalo Grove, Illinois, United States	US	USIL		42.1514	-87.9598	405158	20171101194500	http://www.chicagotribune.com/suburbs/buffalo-grove/news/ct-ahp-joseph-pastick-obit-tl-1109-20171101-story.html
703055006	20171101	201711	2017	2017.8247	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	0.20646937370957	3	Loudoun County, Virginia, United States	US	USVA	VA107	39.0834	-77.6497	1480141	3	Loudoun County, Virginia, United States	US	USVA		39.0834	-77.6497	1480141	3	Loudoun County, Virginia, United States	US	USVA		39.0834	-77.6497	1480141	20171101194500	http://www.loudountimes.com/news/article/greason_reid_vie_to_represent_32nd_district432
703055007	20171101	201711	2017	2017.8247	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	0.20646937370957	3	Loudoun County, Virginia, United States	US	USVA	VA107	39.0834	-77.6497	1480141	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171101194500	http://www.loudountimes.com/news/article/greason_reid_vie_to_represent_32nd_district432
703055008	20171101	201711	2017	2017.8247	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	2.12355212355212	3	Lake Seminary, Florida, United States	US	USFL	FL117	28.6419	-81.3599	290825	3	Buffalo Grove, Illinois, United States	US	USIL		42.1514	-87.9598	405158	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171101194500	http://www.chicagotribune.com/suburbs/buffalo-grove/news/ct-ahp-joseph-pastick-obit-tl-1109-20171101-story.html
703055009	20171101	201711	2017	2017.8247	EDU	UNIVERSITY						EDU			USA	CHICAGO	USA								1	043	043	04	1	2.8	2	1	2	2.12355212355212	3	Lake Seminary, Florida, United States	US	USFL	FL117	28.6419	-81.3599	290825	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171101194500	http://www.chicagotribune.com/suburbs/buffalo-grove/news/ct-ahp-joseph-pastick-obit-tl-1109-20171101-story.html
703055010	20171101	201711	2017	2017.8247	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	2.12355212355212	3	Buffalo Grove, Illinois, United States	US	USIL	IL031	42.1514	-87.9598	405158	3	Buffalo Grove, Illinois, United States	US	USIL		42.1514	-87.9598	405158	3	Buffalo Grove, Illinois, United States	US	USIL		42.1514	-87.9598	405158	20171101194500	http://www.chicagotribune.com/suburbs/buffalo-grove/news/ct-ahp-joseph-pastick-obit-tl-1109-20171101-story.html
703055011	20171101	201711	2017	2017.8247	ESP	SPANISH	ESP																		0	071	071	07	2	7.4	1	1	1	-3.56756756756757	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	0								1	Belgium	BE	BE		50.833333	4	BE	20171101194500	http://www.presstv.com/Detail/2017/11/01/540676/Press-TV-News-Headlines-
703055012	20171101	201711	2017	2017.8247	ESP	SPANISH	ESP								REB	REBELLION						REB			0	173	173	17	4	-5.0	1	1	1	-3.56756756756757	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	1	Belgium	BE	BE		50.833333	4	BE	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171101194500	http://www.presstv.com/Detail/2017/11/01/540676/Press-TV-News-Headlines-
703055013	20171101	201711	2017	2017.8247	ESP	SPANISH	ESP								catLEG	CATALAN			cat			LEG			1	112	112	11	3	-2.0	10	1	10	-1.23966942148761	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171101194500	La Vanguardia website, Barcelona/BBC Monitoring/(c) BBC
703055014	20171101	201711	2017	2017.8247	ESPJUD	SPANISH	ESP					JUD			REB	REBELLION						REB			0	173	173	17	4	-5.0	6	1	6	-3.56756756756757	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171101194500	http://www.presstv.com/Detail/2017/11/01/540676/Press-TV-News-Headlines-
703055015	20171101	201711	2017	2017.8247	ETH	ETHIOPIA	ETH																		0	172	172	17	4	-5.0	1	1	1	2.89982425307557	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171101194500	http://www.unmultimedia.org/avlibrary/asset/2024/2024558/
703055016	20171101	201711	2017	2017.8247	FRA	PARIS	FRA								NZL	NEW ZEALAND	NZL								0	182	182	18	4	-9.5	4	1	4	-0.45662100456621	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	20171101194500	http://www.nzherald.co.nz/opinion/news/article.cfm?c_id=466&objectid=11939269
703055017	20171101	201711	2017	2017.8247	FRAMED	AGENCE FRANCE PRESS	FRA					MED			CMR	CAMEROON	CMR								1	111	111	11	3	-2.0	10	1	10	-11.0552763819095	4	Yaounde, Centre, Cameroon	CM	CM11	18585	3.86667	11.5167	-3160026	4	Yaounde, Centre, Cameroon	CM	CM11	18585	3.86667	11.5167	-3160026	4	Yaounde, Centre, Cameroon	CM	CM11	18585	3.86667	11.5167	-3160026	20171101194500	http://www.informationng.com/2017/11/girl-tragically-kills-5-playing-kids.html
703055018	20171101	201711	2017	2017.8247	GBR	UNITED KINGDOM	GBR								IGOUNO	UNITED NATIONS		UNO				IGO			0	051	051	05	1	3.4	2	1	2	2.89982425307557	1	United Kingdom	UK	UK		54	-4	UK	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20171101194500	http://www.unmultimedia.org/avlibrary/asset/2024/2024558/
703055019	20171101	201711	2017	2017.8247	GBR	UNITED KINGDOM	GBR								IGOUNO	UNITED NATIONS		UNO				IGO			0	051	051	05	1	3.4	2	1	2	2.89982425307557	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	Iraq	IZ	IZ		33	44	IZ	20171101194500	http://www.unmultimedia.org/avlibrary/asset/2024/2024558/
703055020	20171101	201711	2017	2017.8247	GBR	LONDON	GBR								ISR	ISRAEL	ISR								0	111	111	11	3	-2.0	5	1	5	-3.56756756756757	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171101194500	http://www.presstv.com/Detail/2017/11/01/540676/Press-TV-News-Headlines-
703055021	20171101	201711	2017	2017.8247	GBR	UNITED KINGDOM	GBR								ISR	ISRAEL	ISR								0	138	138	13	3	-7.0	1	1	1	-3.56756756756757	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Israel	IS	IS		31.5	34.75	IS	20171101194500	http://www.presstv.com/Detail/2017/11/01/540676/Press-TV-News-Headlines-
703055022	20171101	201711	2017	2017.8247	GBR	UNITED KINGDOM	GBR								ISR	ISRAEL	ISR								0	138	138	13	3	-7.0	1	1	1	-3.56756756756757	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171101194500	http://www.presstv.com/Detail/2017/11/01/540676/Press-TV-News-Headlines-
703055023	20171101	201711	2017	2017.8247	GBR	UNITED KINGDOM	GBR								PHL	PHILIPPINE	PHL								0	010	010	01	1	0.0	2	1	2	-0.95351609058403	4	Stratford-Upon-Avon, Warwickshire, United Kingdom	UK	UKP3	40135	52.1833	-1.7	-2608939	1	Philippines	RP	RP		13	122	RP	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171101194500	http://www.philstar.com/cebu-lifestyle/2017/11/02/1754849/william-shakespeares-final-resting-place
703055024	20171101	201711	2017	2017.8247	GBR	UNITED KINGDOM	GBR								PHL	PHILIPPINE	PHL								0	010	010	01	1	0.0	2	1	2	-0.95351609058403	4	Stratford-Upon-Avon, Warwickshire, United Kingdom	UK	UKP3	40135	52.1833	-1.7	-2608939	1	Philippines	RP	RP		13	122	RP	4	Stratford-Upon-Avon, Warwickshire, United Kingdom	UK	UKP3	40135	52.1833	-1.7	-2608939	20171101194500	http://www.philstar.com/cebu-lifestyle/2017/11/02/1754849/william-shakespeares-final-resting-place
703055025	20171101	201711	2017	2017.8247	GBR	UNITED KINGDOM	GBR								PHL	PHILIPPINE	PHL								0	010	010	01	1	0.0	4	1	4	-0.95351609058403	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171101194500	http://www.philstar.com/cebu-lifestyle/2017/11/02/1754849/william-shakespeares-final-resting-place
703055026	20171101	201711	2017	2017.8247	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	051	051	05	1	3.4	2	1	2	-3.56756756756757	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Israel	IS	IS		31.5	34.75	IS	20171101194500	http://www.presstv.com/Detail/2017/11/01/540676/Press-TV-News-Headlines-
703055027	20171101	201711	2017	2017.8247	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	051	051	05	1	3.4	2	1	2	-3.56756756756757	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Israel	IS	IS		31.5	34.75	IS	20171101194500	http://www.presstv.com/Detail/2017/11/01/540676/Press-TV-News-Headlines-
703055028	20171101	201711	2017	2017.8247	GBR	LONDON	GBR								USA	WASHINGTON	USA								0	112	112	11	3	-2.0	2	1	2	-3.56756756756757	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171101194500	http://www.presstv.com/Detail/2017/11/01/540676/Press-TV-News-Headlines-
703055029	20171101	201711	2017	2017.8247	GBR	LONDON	GBR								USA	WASHINGTON	USA								0	112	112	11	3	-2.0	4	1	4	-3.56756756756757	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Israel	IS	IS		31.5	34.75	IS	20171101194500	http://www.presstv.com/Detail/2017/11/01/540676/Press-TV-News-Headlines-
703055030	20171101	201711	2017	2017.8247	GOV	GOVERNMENT						GOV													1	010	010	01	1	0.0	1	1	1	-2.94117647058824	1	Ghana	GH	GH		8	-2	GH	0								1	South Africa	SF	SF		-30	26	SF	20171101194500	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/TRENDING-GH-Ayisi-Boateng-s-comment-Majority-of-Ghanaians-want-him-sacked-596376
703055031	20171101	201711	2017	2017.8247	GOV	FOREIGN MINIST						GOV													1	111	111	11	3	-2.0	2	1	2	-0.68493150684931	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20171101194500	http://dailykashmirimages.com/Details/153228/pak-foreign-minister-chides-america-for-policy-shaped-by-frustrated-generals
703055032	20171101	201711	2017	2017.8247	GOV	FOREIGN MINIST						GOV			MIL	GENERALS						MIL			1	012	012	01	1	-0.4	8	1	8	-0.68493150684931	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171101194500	http://dailykashmirimages.com/Details/153228/pak-foreign-minister-chides-america-for-policy-shaped-by-frustrated-generals
703055033	20171101	201711	2017	2017.8247	GOV	FOREIGN MINIST						GOV			MIL	GENERALS						MIL			1	111	111	11	3	-2.0	2	1	2	-0.68493150684931	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171101194500	http://dailykashmirimages.com/Details/153228/pak-foreign-minister-chides-america-for-policy-shaped-by-frustrated-generals
703055034	20171101	201711	2017	2017.8247	GOV	PRESIDENT						GOV			NGA	NIGERIAN	NGA								0	042	042	04	1	1.9	10	1	10	-3.59212050984936	5	Kaduna State, Kaduna, Nigeria	NI	NI23	191100	10.3333	7.75	-2014091	5	Kaduna State, Kaduna, Nigeria	NI	NI23	191100	10.3333	7.75	-2014091	5	Kaduna State, Kaduna, Nigeria	NI	NI23	191100	10.3333	7.75	-2014091	20171101194500	https://www.today.ng/news/nigeria/27307/cabal-control-government-shehu-sani
703055035	20171101	201711	2017	2017.8247	GOV	GOVERNMENT						GOV			OPPUAF	OPPOSITION FORCES						OPP	UAF		0	190	190	19	4	-10.0	8	1	8	2.89982425307557	4	Akobo, Wilayat Junqoley, South Sudan	OD	OD03	37051	7.78775	33.005	-1446	4	Akobo, Wilayat Junqoley, South Sudan	OD	OD03	37051	7.78775	33.005	-1446	4	Akobo, Wilayat Junqoley, South Sudan	OD	OD03	37051	7.78775	33.005	-1446	20171101194500	http://www.unmultimedia.org/avlibrary/asset/2024/2024558/
703055036	20171101	201711	2017	2017.8247	GOV	GOVERNMENT						GOV			OPPUAF	OPPOSITION FORCES						OPP	UAF		0	190	190	19	4	-10.0	2	1	2	2.89982425307557	4	Akobo, Wilayat Junqoley, South Sudan	OD	OD03	37051	7.78775	33.005	-1446	4	Akobo, Wilayat Junqoley, South Sudan	OD	OD03	37051	7.78775	33.005	-1446	1	Ethiopia	ET	ET		8	38	ET	20171101194500	http://www.unmultimedia.org/avlibrary/asset/2024/2024558/
703055037	20171101	201711	2017	2017.8247	GOV	DIPLOMAT						GOV			PTY	PARTY MEMBER									1	010	010	01	1	0.0	6	1	6	-2.94117647058824	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171101194500	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/TRENDING-GH-Ayisi-Boateng-s-comment-Majority-of-Ghanaians-want-him-sacked-596376
703055038	20171101	201711	2017	2017.8247	GOV	DIPLOMAT						GOV			PTY	PARTY MEMBER									1	010	010	01	1	0.0	2	1	2	-2.94117647058824	1	South Africa	SF	SF		-30	26	SF	1	Ghana	GH	GH		8	-2	GH	1	South Africa	SF	SF		-30	26	SF	20171101194500	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/TRENDING-GH-Ayisi-Boateng-s-comment-Majority-of-Ghanaians-want-him-sacked-596376
703055039	20171101	201711	2017	2017.8247	GOV	DIPLOMAT						GOV			PTY	PARTY MEMBER									1	010	010	01	1	0.0	2	1	2	-2.94117647058824	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171101194500	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/TRENDING-GH-Ayisi-Boateng-s-comment-Majority-of-Ghanaians-want-him-sacked-596376
703055040	20171101	201711	2017	2017.8247	GOV	FOREIGN MINIST						GOV			USA	UNITED STATES	USA								1	111	111	11	3	-2.0	6	1	6	-0.68493150684931	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171101194500	http://dailykashmirimages.com/Details/153228/pak-foreign-minister-chides-america-for-policy-shaped-by-frustrated-generals
