703712631	20171027	201710	2017	2017.8137	BUS	INDUSTRY						BUS			USA	UNITED STATES	USA								1	100	100	10	3	-5.0	4	1	4	-3.44827586206897	3	New Orleans, Louisiana, United States	US	USLA	LA071	29.9546	-90.0751	1629985	3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	20171103194500	http://www.nola.com/opinions/index.ssf/2017/11/sexual_harassment.html
703712632	20171027	201710	2017	2017.8137	DEU	GERMANY	DEU								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	5.10948905109489	1	Switzerland	SZ	SZ		47	8	SZ	3	Olympia, Washington, United States	US	USWA	WA067	47.0379	-122.901	1533353	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171103194500	http://www.kxl.com/washingtons-governor-headed-overseas/
703712633	20171027	201710	2017	2017.8137	GOV	FOREIGN MINIST						GOV			IDN	INDONESIA	IDN								0	051	051	05	1	3.4	1	1	1	-2.97619047619047	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20171103194500	http://jakartaglobe.id/foreign-affairs-news/citing-human-rights-violations-religious-organizations-call-end-israeli-occupation-palestine/
703712634	20171027	201710	2017	2017.8137	GOV	FOREIGN MINIST						GOV			ISR	ISRAEL	ISR								0	051	051	05	1	3.4	1	1	1	-2.97619047619047	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20171103194500	http://jakartaglobe.id/foreign-affairs-news/citing-human-rights-violations-religious-organizations-call-end-israeli-occupation-palestine/
703712635	20171027	201710	2017	2017.8137	GOV	FOREIGN MINIST						GOV			ISR	ISRAEL	ISR								0	051	051	05	1	3.4	1	1	1	-2.97619047619047	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20171103194500	http://jakartaglobe.id/foreign-affairs-news/citing-human-rights-violations-religious-organizations-call-end-israeli-occupation-palestine/
703712636	20171027	201710	2017	2017.8137	GOV	FOREIGN MINIST						GOV			PSE	PALESTINE	PSE								0	051	051	05	1	3.4	3	1	3	-2.97619047619047	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20171103194500	http://jakartaglobe.id/foreign-affairs-news/citing-human-rights-violations-religious-organizations-call-end-israeli-occupation-palestine/
703712637	20171027	201710	2017	2017.8137	IDNGOV	INDONESIA	IDN					GOV			IDN	INDONESIA	IDN								0	051	051	05	1	3.4	1	1	1	-2.97619047619047	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Ramallah, West Bank (general), West Bank	WE	WE00	68767	31.9026	35.1955	-795956	4	Ramallah, West Bank (general), West Bank	WE	WE00	68767	31.9026	35.1955	-795956	20171103194500	http://jakartaglobe.id/foreign-affairs-news/citing-human-rights-violations-religious-organizations-call-end-israeli-occupation-palestine/
703712638	20171027	201710	2017	2017.8137	IDNGOV	INDONESIA	IDN					GOV			PSE	PALESTINE	PSE								0	051	051	05	1	3.4	1	1	1	-2.97619047619047	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Ramallah, West Bank (general), West Bank	WE	WE00	68767	31.9026	35.1955	-795956	20171103194500	http://jakartaglobe.id/foreign-affairs-news/citing-human-rights-violations-religious-organizations-call-end-israeli-occupation-palestine/
703712639	20171027	201710	2017	2017.8137	IGOUNOGOV	UNITED NATIONS		UNO				IGO	GOV		SYR	SYRIAN	SYR								1	070	070	07	2	7.0	1	1	1	-8.18505338078292	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20171103194500	http://www.theaustralian.com.au/news/latest-news/un-wrong-on-syria-gas-attacks-moscow/news-story/9b7063231e7f8fb6e1b8800811a2afb5?nk=03f0b5c36df8a87898c71ffb098c3f79-1509737710
703712640	20171027	201710	2017	2017.8137	ISR	ISRAEL	ISR								IDN	INDONESIA	IDN								0	051	051	05	1	3.4	2	1	2	-2.97619047619047	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20171103194500	http://jakartaglobe.id/foreign-affairs-news/citing-human-rights-violations-religious-organizations-call-end-israeli-occupation-palestine/
703712641	20171027	201710	2017	2017.8137	ITA	ITALY	ITA								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	5.10948905109489	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	3	Olympia, Washington, United States	US	USWA	WA067	47.0379	-122.901	1533353	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171103194500	http://www.kxl.com/washingtons-governor-headed-overseas/
703712642	20171027	201710	2017	2017.8137	LEG	SENATE						LEG													0	084	084	08	2	7.0	6	1	6	-3.88026607538802	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171103194500	https://www.bloomberg.com/news/articles/2017-11-03/house-tax-cut-plan-would-hit-major-roadblock-with-senate-rule
703712643	20171027	201710	2017	2017.8137	LEG	SENATE						LEG			USA	UNITED STATES	USA								0	084	084	08	2	7.0	4	1	4	-3.88026607538802	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171103194500	https://www.bloomberg.com/news/articles/2017-11-03/house-tax-cut-plan-would-hit-major-roadblock-with-senate-rule
703712644	20171027	201710	2017	2017.8137	PSE	PALESTINE	PSE								IDN	INDONESIA	IDN								0	051	051	05	1	3.4	1	1	1	-2.97619047619047	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20171103194500	http://jakartaglobe.id/foreign-affairs-news/citing-human-rights-violations-religious-organizations-call-end-israeli-occupation-palestine/
703712645	20171027	201710	2017	2017.8137	SPY	INTELLIGENCE						SPY			COP	DEPUTY						COP			1	134	134	13	3	-5.8	4	1	4	-2.088772845953	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171103194500	https://www.bloomberg.com/news/articles/2017-11-03/republicans-are-said-to-threaten-fbi-s-mccabe-with-a-subpoena
703712646	20171027	201710	2017	2017.8137	SPY	INTELLIGENCE						SPY			COP	DEPUTY						COP			1	134	134	13	3	-5.8	6	1	6	-2.088772845953	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171103194500	https://www.bloomberg.com/news/articles/2017-11-03/republicans-are-said-to-threaten-fbi-s-mccabe-with-a-subpoena
703712647	20171027	201710	2017	2017.8137	USA	UNITED STATES	USA								CHE	SWITZERLAND	CHE								1	042	042	04	1	1.9	4	1	4	5.10948905109489	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	5	Umbria, Umbria, Italy	IT	IT18	18411	43	12.5	-131512	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171103194500	http://www.kxl.com/washingtons-governor-headed-overseas/
703712648	20171027	201710	2017	2017.8137	USA	UNITED STATES	USA								DEU	GERMANY	DEU								1	042	042	04	1	1.9	2	1	2	5.10948905109489	3	Olympia, Washington, United States	US	USWA	WA067	47.0379	-122.901	1533353	1	Switzerland	SZ	SZ		47	8	SZ	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171103194500	http://www.kxl.com/washingtons-governor-headed-overseas/
703712649	20171027	201710	2017	2017.8137	USA	UNITED STATES	USA								ITA	ITALY	ITA								1	042	042	04	1	1.9	2	1	2	5.10948905109489	3	Olympia, Washington, United States	US	USWA	WA067	47.0379	-122.901	1533353	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171103194500	http://www.kxl.com/washingtons-governor-headed-overseas/
703712650	20171102	201711	2017	2017.8274											JUD	JUDGE						JUD			0	043	043	04	1	2.8	10	1	10	1.37825421133231	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20171103194500	http://www.sunderlandecho.com/whats-on/pubs-and-clubs/see-inside-the-new-bar-at-sunderland-s-the-fire-station-ahead-of-opening-1-8839676
703712651	20171102	201711	2017	2017.8274	AUS	AUSTRALIA	AUS																		1	010	010	01	1	0.0	2	1	2	1.13636363636364	4	Thebarton, South Australia, Australia	AS	AS05	5321	-34.9167	138.567	-1604257	0								4	Thebarton, South Australia, Australia	AS	AS05	5321	-34.9167	138.567	-1604257	20171103194500	http://www.news.com.au/finance/real-estate/adelaide-sa/character-homes-are-adelaides-most-clicked-this-week/news-story/a7bc62f634f71e3ddfd5cd97009f431d
703712652	20171102	201711	2017	2017.8274	BELCOP	BELGIUM	BEL					COP			ESPCOP	SPAIN	ESP					COP			0	173	173	17	4	-5.0	2	1	2	-3.38680926916221	1	Belgium	BE	BE		50.833333	4	BE	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	1	Belgium	BE	BE		50.833333	4	BE	20171103194500	http://www.express.co.uk/news/world/875262/Catalonia-news-independence-Carles-Puigdemont-Spain
703712653	20171102	201711	2017	2017.8274	GOV	GOVERNOR						GOV													0	018	018	01	1	3.4	3	1	3	-1.39318885448916	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	0								4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171103194500	http://thenationonlineng.net/ayomike-buried-warri/
703712654	20171102	201711	2017	2017.8274	GOV	GOVERNOR						GOV			MED	PUBLISHER						MED			0	018	018	01	1	3.4	3	1	3	-1.39318885448916	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171103194500	http://thenationonlineng.net/ayomike-buried-warri/
703712655	20171102	201711	2017	2017.8274	GOV	GOVERNOR						GOV			NGA	NIGERIA	NGA								0	018	018	01	1	3.4	2	1	2	-1.39318885448916	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171103194500	http://thenationonlineng.net/ayomike-buried-warri/
703712656	20171102	201711	2017	2017.8274	JUD	ADVOCATE						JUD			ZWE	ZIMBABWE	ZWE								1	190	190	19	4	-10.0	8	1	8	0.57251908396946	4	Kuwadzana, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8253	30.9264	9081264	4	Kuwadzana, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8253	30.9264	9081264	4	Kuwadzana, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8253	30.9264	9081264	20171103194500	http://news2.onlinenigeria.com/world/africa/673361-khupe-chamisa-clash-over-funds.html
703712657	20171102	201711	2017	2017.8274	JUD	ADVOCATE						JUD			ZWEGOVMEDLEG	NELSON CHAMISA	ZWE					GOV	MED	LEG	1	190	190	19	4	-10.0	2	1	2	0.57251908396946	4	Kuwadzana, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8253	30.9264	9081264	4	Kuwadzana, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8253	30.9264	9081264	4	Kuwadzana, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8253	30.9264	9081264	20171103194500	http://news2.onlinenigeria.com/world/africa/673361-khupe-chamisa-clash-over-funds.html
