704044834	20171105	201711	2017	2017.8356	IGOSEAASN	ASEAN	SEA	ASN				IGO													0	050	050	05	1	3.5	5	1	5	-3.21691176470588	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	0								4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044835	20171105	201711	2017	2017.8356	IGOSEAASN	ASEAN	SEA	ASN				IGO			AUS	AUSTRALIA	AUS								0	040	040	04	1	1.0	1	1	1	-3.21691176470588	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	1	Australia	AS	AS		-25	135	AS	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044836	20171105	201711	2017	2017.8356	IGOSEAASN	ASEAN	SEA	ASN				IGO			AUS	AUSTRALIA	AUS								0	040	040	04	1	1.0	1	1	1	-3.21691176470588	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044837	20171105	201711	2017	2017.8356	IGOSEAASN	ASEAN	SEA	ASN				IGO			AUS	AUSTRALIA	AUS								0	040	040	04	1	1.0	3	1	3	-3.21691176470588	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044838	20171105	201711	2017	2017.8356	IGOSEAASN	ASEAN	SEA	ASN				IGO			BRNGOV	BRUNEI	BRN					GOV			0	036	036	03	1	4.0	2	1	2	-3.21691176470588	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044839	20171105	201711	2017	2017.8356	IGOSEAASN	ASEAN	SEA	ASN				IGO			COP	SECURITY FORCE						COP			0	051	051	05	1	3.4	4	1	4	-3.21691176470588	1	Bangladesh	BG	BG		24	90	BG	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044840	20171105	201711	2017	2017.8356	IGOSEAASN	ASEAN	SEA	ASN				IGO			COP	SECURITY FORCE						COP			0	051	051	05	1	3.4	6	1	6	-3.21691176470588	1	Bangladesh	BG	BG		24	90	BG	4	Marawi City, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi City, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044841	20171105	201711	2017	2017.8356	IGOSEAASN	ASEAN	SEA	ASN				IGO			GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	2	1	2	-3.21691176470588	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044842	20171105	201711	2017	2017.8356	IGOSEAASN	ASEAN	SEA	ASN				IGO			GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	6	1	6	-3.21691176470588	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044843	20171105	201711	2017	2017.8356	IGOSEAASN	ASEAN	SEA	ASN				IGO			MMRGOV	MYANMAR	MMR					GOV			0	018	018	01	1	3.4	4	1	4	-3.21691176470588	1	Bangladesh	BG	BG		24	90	BG	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	1	Bangladesh	BG	BG		24	90	BG	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044844	20171105	201711	2017	2017.8356	IGOSEAASN	ASEAN	SEA	ASN				IGO			MMRGOV	MYANMAR	MMR					GOV			0	018	018	01	1	3.4	6	1	6	-3.21691176470588	1	Bangladesh	BG	BG		24	90	BG	4	Marawi City, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	1	Bangladesh	BG	BG		24	90	BG	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044845	20171105	201711	2017	2017.8356	IGOSEAASN	ASEAN	SEA	ASN				IGO			PHL	PHILIPPINE	PHL								0	042	042	04	1	1.9	8	1	8	-3.21691176470588	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044846	20171105	201711	2017	2017.8356	IGOSEAASN	ASEAN	SEA	ASN				IGO			PHL	PHILIPPINE	PHL								0	042	042	04	1	1.9	2	1	2	-3.21691176470588	1	Russia	RS	RS		60	100	RS	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	1	South Korea	KS	KS		37	127.5	KS	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044847	20171105	201711	2017	2017.8356	IGOUNO	THE UN		UNO				IGO			BGD	BANGLADESH	BGD								0	080	080	08	2	5.0	1	1	1	-3.21691176470588	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044848	20171105	201711	2017	2017.8356	IGOUNO	THE UN		UNO				IGO			BGD	BANGLADESH	BGD								0	080	080	08	2	5.0	4	1	4	-3.21691176470588	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044849	20171105	201711	2017	2017.8356	IGOUNO	THE UN		UNO				IGO			GOV	GOVERNMENT						GOV			0	203	203	20	4	-10.0	1	1	1	-3.21691176470588	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044850	20171105	201711	2017	2017.8356	IGOUNO	THE UN		UNO				IGO			GOV	GOVERNMENT						GOV			0	203	203	20	4	-10.0	4	1	4	-3.21691176470588	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044851	20171105	201711	2017	2017.8356	IGOUNO	THE UN		UNO				IGO			MOS	MUSLIM				MOS					0	053	053	05	1	3.8	1	1	1	-3.21691176470588	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044852	20171105	201711	2017	2017.8356	IGOUNO	THE UN		UNO				IGO			MOS	MUSLIM				MOS					0	053	053	05	1	3.8	4	1	4	-3.21691176470588	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044853	20171105	201711	2017	2017.8356	IGOUNO	THE UN		UNO				IGO			MOS	MUSLIM				MOS					0	170	170	17	4	-7.0	1	1	1	-3.21691176470588	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044854	20171105	201711	2017	2017.8356	IGOUNO	THE UN		UNO				IGO			MOS	MUSLIM				MOS					0	170	170	17	4	-7.0	4	1	4	-3.21691176470588	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044855	20171105	201711	2017	2017.8356	KGZ	KYRGYZSTAN	KGZ																		0	020	020	02	1	3.0	6	1	6	-3.02013422818793	4	Adyr, Oshskaya Oblast', Kyrgyzstan	KG	KG08	18622	40.7164	73.4222	11373700	0								4	Adyr, Oshskaya Oblast', Kyrgyzstan	KG	KG08	18622	40.7164	73.4222	11373700	20171105091500	Kaktus website, Bishkek/BBC Monitoring/(c) BBC
704044856	20171105	201711	2017	2017.8356	KGZ	KYRGYZ	KGZ								KGZCRM	KYRGYZSTAN	KGZ					CRM			1	020	020	02	1	3.0	4	1	4	-3.02013422818793	4	Adyr, Oshskaya Oblast', Kyrgyzstan	KG	KG08	18622	40.7164	73.4222	11373700	4	Adyr, Oshskaya Oblast', Kyrgyzstan	KG	KG08	18622	40.7164	73.4222	11373700	4	Adyr, Oshskaya Oblast', Kyrgyzstan	KG	KG08	18622	40.7164	73.4222	11373700	20171105091500	Kaktus website, Bishkek/BBC Monitoring/(c) BBC
704044857	20171105	201711	2017	2017.8356	KGZ	KYRGYZSTAN	KGZ								RUS	RUSSIA	RUS								1	010	010	01	1	0.0	2	1	2	-3.02013422818793	4	Bishkek, Bishkek, Kyrgyzstan	KG	KG01	37216	42.8731	74.6003	-2331392	4	Bishkek, Bishkek, Kyrgyzstan	KG	KG01	37216	42.8731	74.6003	-2331392	4	Bishkek, Bishkek, Kyrgyzstan	KG	KG01	37216	42.8731	74.6003	-2331392	20171105091500	Kaktus website, Bishkek/BBC Monitoring/(c) BBC
704044858	20171105	201711	2017	2017.8356	KGZ	KYRGYZSTAN	KGZ								RUS	RUSSIA	RUS								1	010	010	01	1	0.0	4	1	4	-3.02013422818793	4	Bishkek, Bishkek, Kyrgyzstan	KG	KG01	37216	42.8731	74.6003	-2331392	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Bishkek, Bishkek, Kyrgyzstan	KG	KG01	37216	42.8731	74.6003	-2331392	20171105091500	Kaktus website, Bishkek/BBC Monitoring/(c) BBC
704044859	20171105	201711	2017	2017.8356	KGZ	KYRGYZSTAN	KGZ								RUS	MOSCOW	RUS								1	010	010	01	1	0.0	2	1	2	-3.02013422818793	4	Adyr, Oshskaya Oblast', Kyrgyzstan	KG	KG08	18622	40.7164	73.4222	11373700	4	Adyr, Oshskaya Oblast', Kyrgyzstan	KG	KG08	18622	40.7164	73.4222	11373700	4	Adyr, Oshskaya Oblast', Kyrgyzstan	KG	KG08	18622	40.7164	73.4222	11373700	20171105091500	Kaktus website, Bishkek/BBC Monitoring/(c) BBC
704044860	20171105	201711	2017	2017.8356	KGZCRM	KYRGYZ	KGZ					CRM													1	020	020	02	1	3.0	6	1	6	-3.02013422818793	4	Adyr, Oshskaya Oblast', Kyrgyzstan	KG	KG08	18622	40.7164	73.4222	11373700	0								4	Adyr, Oshskaya Oblast', Kyrgyzstan	KG	KG08	18622	40.7164	73.4222	11373700	20171105091500	Kaktus website, Bishkek/BBC Monitoring/(c) BBC
704044861	20171105	201711	2017	2017.8356	MED	NEWS AGENCY						MED			KGZ	KYRGYZSTAN	KGZ								1	010	010	01	1	0.0	1	1	1	-3.02013422818793	4	Bishkek, Bishkek, Kyrgyzstan	KG	KG01	37216	42.8731	74.6003	-2331392	4	Bishkek, Bishkek, Kyrgyzstan	KG	KG01	37216	42.8731	74.6003	-2331392	4	Bishkek, Bishkek, Kyrgyzstan	KG	KG01	37216	42.8731	74.6003	-2331392	20171105091500	Kaktus website, Bishkek/BBC Monitoring/(c) BBC
704044862	20171105	201711	2017	2017.8356	MED	NEWS AGENCY						MED			KGZ	KYRGYZSTAN	KGZ								1	010	010	01	1	0.0	1	1	1	-3.02013422818793	4	Bishkek, Bishkek, Kyrgyzstan	KG	KG01	37216	42.8731	74.6003	-2331392	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Bishkek, Bishkek, Kyrgyzstan	KG	KG01	37216	42.8731	74.6003	-2331392	20171105091500	Kaktus website, Bishkek/BBC Monitoring/(c) BBC
704044863	20171105	201711	2017	2017.8356	MOS	ISLAMIC				MOS					GOV	PRESIDENT						GOV			0	111	111	11	3	-2.0	2	1	2	-3.21691176470588	4	Marawi City, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi City, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi City, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044864	20171105	201711	2017	2017.8356	MOS	ISLAMIC				MOS					PHL	PHILIPPINE	PHL								0	190	190	19	4	-10.0	6	1	6	-3.21691176470588	4	Marawi City, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi City, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi City, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044865	20171105	201711	2017	2017.8356	MOS	ISLAMIC				MOS					PHL	PHILIPPINE	PHL								0	190	190	19	4	-10.0	2	1	2	-3.21691176470588	4	Marawi City, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044866	20171105	201711	2017	2017.8356	MOS	ISLAMIC				MOS					UAF	TERRORIST						UAF			0	111	111	11	3	-2.0	2	1	2	-3.21691176470588	4	Marawi City, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi City, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi City, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044867	20171105	201711	2017	2017.8356	MOS	ISLAMIC				MOS					UAF	TERRORIST						UAF			0	190	190	19	4	-10.0	2	1	2	-3.21691176470588	4	Marawi City, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi City, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi City, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044868	20171105	201711	2017	2017.8356	PHL	PHILIPPINE	PHL																		0	036	036	03	1	4.0	4	1	4	-3.21691176470588	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	0								4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044869	20171105	201711	2017	2017.8356	PHL	PHILIPPINE	PHL																		0	036	036	03	1	4.0	6	1	6	-3.21691176470588	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
704044870	20171105	201711	2017	2017.8356	PHL	MANILA	PHL																		1	040	040	04	1	1.0	3	1	3	-3.21691176470588	4	Marawi City, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	0								4	Marawi City, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171105091500	Philippine Daily Inquirer website in English/BBC Monitoring/(c) BBC
