705286210	20171109	201711	2017	2017.8466	COP	POLICE						COP													1	172	172	17	4	-5.0	18	1	10	-8.43881856540084	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20171109100000	http://indiatoday.intoday.in/story/hyderabad-begging-police-ban-global-summit/1/1085784.html
705286211	20171109	201711	2017	2017.8466	COP	POLICE						COP													1	173	173	17	4	-5.0	10	1	10	-7.82608695652174	4	Kingstown, Saint George, Saint Vincent And The Grenadines	VC	VC04	61295	13.1333	-61.2167	-1204477	0								4	Kingstown, Saint George, Saint Vincent And The Grenadines	VC	VC04	61295	13.1333	-61.2167	-1204477	20171109100000	http://www.thewesterlysun.com/News/police-courts/Westerly-man-charged-with-two-overnight-home-break-ins-police-said-residents-were-sleeping-at-the-t.html
705286212	20171109	201711	2017	2017.8466	COP	PRISON						COP													0	173	173	17	4	-5.0	6	1	6	-6.4367816091954	4	Lurgan, Offaly, Ireland	EI	EI23	18307	53.3733	-7.70667	405493	0								4	Lurgan, Offaly, Ireland	EI	EI23	18307	53.3733	-7.70667	405493	20171109100000	http://www.portadowntimes.co.uk/news/shoplifting-spree-for-pair-1-8233895
705286213	20171109	201711	2017	2017.8466	COP	POLICE						COP													0	173	173	17	4	-5.0	18	3	18	-6.85053644398114	3	Wawasee High School, Indiana, United States	US	USIN	IN085	41.4181	-85.7569	447471	0								3	Wawasee High School, Indiana, United States	US	USIN		41.4181	-85.7569	447471	20171109100000	http://www.reporter.net/indiana/news/police-officer-to-appeal-criminal-conviction/article_480e494c-01a9-52f5-a727-a957c676cdfa.html
705286214	20171109	201711	2017	2017.8466	COP	PRISON						COP													1	173	173	17	4	-5.0	2	1	2	-9.31372549019611	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20171109100000	http://www.bdtonline.com/news/princeton-man-sentenced-to-prison-on-drug-charge/article_a2347892-c4ed-11e7-a577-8b5dbed4d04c.html
705286215	20171109	201711	2017	2017.8466	COP	POLICE						COP													0	180	180	18	4	-9.0	6	1	6	-5.18181818181818	4	Overpelt, Region Flamande, Belgium	BE	BE13	5848	51.2107	5.42502	-1967036	0								4	Overpelt, Region Flamande, Belgium	BE	BE13	5848	51.2107	5.42502	-1967036	20171109100000	http://www.independent.co.uk/news/uk/crime/acid-attack-murder-trial-berlinah-wallace-mark-van-dongen-bristol-crown-court-a8045241.html
705286216	20171109	201711	2017	2017.8466	COP	POLICE						COP			AFR	AFRICA	AFR								1	036	036	03	1	4.0	8	1	8	-6.61157024793389	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20171109100000	http://ewn.co.za/2017/11/09/coj-officials-to-visit-man-allegedly-stabbed-by-striking-taxi-drivers
705286217	20171109	201711	2017	2017.8466	COP	POLICE						COP			AUS	AUSTRALIA	AUS								0	017	017	01	1	0.0	3	1	3	-8.71794871794871	4	Bankstown, New South Wales, Australia	AS	AS02	4948	-33.9167	151.033	-1557342	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Bankstown, New South Wales, Australia	AS	AS02	4948	-33.9167	151.033	-1557342	20171109100000	https://www.stuff.co.nz/world/australia/98739691/We-forgive-you-family-of-boy-killed-in-school-classroom-crash-tells-driver
705286218	20171109	201711	2017	2017.8466	COP	POLICE						COP			AUS	AUSTRALIA	AUS								0	017	017	01	1	0.0	1	1	1	-8.71794871794871	4	Bankstown, New South Wales, Australia	AS	AS02	4948	-33.9167	151.033	-1557342	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171109100000	https://www.stuff.co.nz/world/australia/98739691/We-forgive-you-family-of-boy-killed-in-school-classroom-crash-tells-driver
705286219	20171109	201711	2017	2017.8466	COP	POLICE						COP			AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	4	1	4	-8.71794871794871	4	Rookwood Cemetery, New South Wales, Australia	AS	AS02	5066	-33.8735	151.051	11422482	4	Rookwood Cemetery, New South Wales, Australia	AS	AS02	5066	-33.8735	151.051	11422482	4	Rookwood Cemetery, New South Wales, Australia	AS	AS02	5066	-33.8735	151.051	11422482	20171109100000	https://www.stuff.co.nz/world/australia/98739691/We-forgive-you-family-of-boy-killed-in-school-classroom-crash-tells-driver
705286220	20171109	201711	2017	2017.8466	COP	DEPUTY						COP			BRNGOV	BRUNEI	BRN					GOV			1	040	040	04	1	1.0	5	1	5	3.34928229665072	1	Brunei	BX	BX		4.5	114.666667	BX	1	Brunei	BX	BX		4.5	114.666667	BX	1	Brunei	BX	BX		4.5	114.666667	BX	20171109100000	http://vietnamnews.vn/politics-laws/417234/deputy-pm-pham-binh-minh-meets-brunei-minister.html
705286221	20171109	201711	2017	2017.8466	COP	POLICE OFFICER						COP			COPGOVCOP	POLICE						COP	GOV	COP	1	1831	183	18	4	-10.0	1	1	1	-8.18505338078291	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	20171109100000	http://www.wfmz.com/news/ap-world-news/bomber-targeting-senior-police-officer-kills-4-in-pakistan/653849949
705286222	20171109	201711	2017	2017.8466	COP	POLICE						COP			CRM	CULPRIT						CRM			1	173	173	17	4	-5.0	10	1	10	-7.16510903426791	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171109100000	http://www.hirunews.lk/175610/suspect-who-abandoned-car-firearms-in-gampaha-confesses
705286223	20171109	201711	2017	2017.8466	COP	POLICE						COP			EDU	SCHOOL						EDU			0	046	046	04	1	7.0	3	3	3	-6.85053644398113	3	Wawasee High School, Indiana, United States	US	USIN	IN085	41.4181	-85.7569	447471	3	Wawasee High School, Indiana, United States	US	USIN		41.4181	-85.7569	447471	3	Wawasee High School, Indiana, United States	US	USIN		41.4181	-85.7569	447471	20171109100000	http://www.reporter.net/indiana/news/police-officer-to-appeal-criminal-conviction/article_480e494c-01a9-52f5-a727-a957c676cdfa.html
705286224	20171109	201711	2017	2017.8466	COP	POLICE						COP			ELI	ACTOR						ELI			1	114	114	11	3	-2.0	10	1	10	-8.17843866171004	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171109100000	http://in.newshub.org/omg-varun-dhawan-lodges-police-complaint-against-woman-stalker-27765521.html
705286225	20171109	201711	2017	2017.8466	COP	POLICE						COP			GBR	UNITED KINGDOM	GBR								0	180	180	18	4	-9.0	4	1	4	-5.18181818181818	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	20171109100000	http://www.independent.co.uk/news/uk/crime/acid-attack-murder-trial-berlinah-wallace-mark-van-dongen-bristol-crown-court-a8045241.html
705286226	20171109	201711	2017	2017.8466	COP	POLICE						COP			GMB	GAMBIA	GMB								0	042	042	04	1	1.9	6	1	6	-11.965811965812	4	Bathurst, Banjul, Gambia	GA	GA01	16405	13.4531	-16.5775	-1199434	4	Bathurst, Banjul, Gambia	GA	GA01	16405	13.4531	-16.5775	-1199434	4	Bathurst, Banjul, Gambia	GA	GA01	16405	13.4531	-16.5775	-1199434	20171109100000	http://www.westernadvocate.com.au/story/5046653/woman-gets-16-month-section-10-bond-for-premeditated-pub-punch/
705286227	20171109	201711	2017	2017.8466	COP	DEPUTY						COP			GOV	TRADE MINIST						GOV			0	090	090	09	2	-2.0	3	1	3	-4.53333333333333	1	Israel	IS	IS		31.5	34.75	IS	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109100000	http://www.nation.co.ke/news/world/UK-aid-minister-Patel-quits-over-Israel-meetings-/1068-4179518-3kfusdz/
705286228	20171109	201711	2017	2017.8466	COP	POLICE						COP			JOR	JORDAN	JOR								0	010	010	01	1	0.0	10	1	10	-3.77733598409543	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20171109100000	http://www.hertsad.co.uk:80/news/hunt-for-graffiti-vandals-who-blighted-iconic-st-albans-ruins-1-5271502
705286229	20171109	201711	2017	2017.8466	COP	POLICE						COP			JOR	JORDAN	JOR								0	0214	021	02	1	3.4	10	1	10	-3.77733598409543	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20171109100000	http://www.hertsad.co.uk:80/news/hunt-for-graffiti-vandals-who-blighted-iconic-st-albans-ruins-1-5271502
705286230	20171109	201711	2017	2017.8466	COP	PRISON						COP			JUD	JUDGE						JUD			1	010	010	01	1	0.0	5	1	5	-7.05882352941176	4	Abeokuta, Ogun, Nigeria	NI	NI16	22963	7.15	3.35	-1996844	4	Abeokuta, Ogun, Nigeria	NI	NI16	22963	7.15	3.35	-1996844	4	Abeokuta, Ogun, Nigeria	NI	NI16	22963	7.15	3.35	-1996844	20171109100000	https://blueprint.ng/ogun-cj-frees-82-inmates/
705286231	20171109	201711	2017	2017.8466	COP	PRISON						COP			JUD	JUDGE						JUD			1	010	010	01	1	0.0	2	1	2	-7.05882352941176	4	Olopade, Nigeria (general), Nigeria	NI	NI00	22964	7.46667	3.55	-2023310	4	Abeokuta, Ogun, Nigeria	NI	NI16	22963	7.15	3.35	-1996844	4	Abeokuta, Ogun, Nigeria	NI	NI16	22963	7.15	3.35	-1996844	20171109100000	https://blueprint.ng/ogun-cj-frees-82-inmates/
705286232	20171109	201711	2017	2017.8466	COP	POLICE OFFICER						COP			JUD	JUDGE						JUD			1	110	110	11	3	-2.0	1	1	1	-7.84023668639053	3	Bluefield, Virginia, United States	US	USVA	VA185	37.2526	-81.2712	1481874	3	Bluefield, Virginia, United States	US	USVA	VA185	37.2526	-81.2712	1481874	3	Bluefield, Virginia, United States	US	USVA	VA185	37.2526	-81.2712	1481874	20171109100000	http://www.bdtonline.com/news/bluefield-police-officer-death-judge-denies-motion-to-dismiss-indictment/article_25ea126e-c4ee-11e7-bcab-1387d3defe92.html
705286233	20171109	201711	2017	2017.8466	COP	POLICE OFFICER						COP			JUD	JUDGE						JUD			1	120	120	12	3	-4.0	1	1	1	-7.84023668639053	3	Bluefield Police Department, Virginia, United States	US	USVA	VA185	37.4233	-81.4525	2085886	3	Bluefield Police Department, Virginia, United States	US	USVA		37.4233	-81.4525	2085886	3	Bluefield Police Department, Virginia, United States	US	USVA		37.4233	-81.4525	2085886	20171109100000	http://www.bdtonline.com/news/bluefield-police-officer-death-judge-denies-motion-to-dismiss-indictment/article_25ea126e-c4ee-11e7-bcab-1387d3defe92.html
705286234	20171109	201711	2017	2017.8466	COP	POLICE OFFICER						COP			JUD	JUDGE						JUD			1	173	173	17	4	-5.0	1	1	1	-7.84023668639053	3	Bluefield, Virginia, United States	US	USVA	VA185	37.2526	-81.2712	1481874	3	Bluefield, Virginia, United States	US	USVA	VA185	37.2526	-81.2712	1481874	3	Bluefield, Virginia, United States	US	USVA	VA185	37.2526	-81.2712	1481874	20171109100000	http://www.bdtonline.com/news/bluefield-police-officer-death-judge-denies-motion-to-dismiss-indictment/article_25ea126e-c4ee-11e7-bcab-1387d3defe92.html
705286235	20171109	201711	2017	2017.8466	COP	POLICE						COP			LKAHLH	GAMPAHA	LKA					HLH			1	090	090	09	2	-2.0	4	1	4	-7.16510903426791	1	China	CH	CH		35	105	CH	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	1	China	CH	CH		35	105	CH	20171109100000	http://www.hirunews.lk/175610/suspect-who-abandoned-car-firearms-in-gampaha-confesses
705286236	20171109	201711	2017	2017.8466	COP	POLICE						COP			LKAHLH	GAMPAHA	LKA					HLH			1	090	090	09	2	-2.0	1	1	1	-7.16510903426791	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171109100000	http://www.hirunews.lk/175610/suspect-who-abandoned-car-firearms-in-gampaha-confesses
705286237	20171109	201711	2017	2017.8466	COP	POLICE						COP			MED	MEDIA						MED			1	114	114	11	3	-2.0	10	1	10	-8.17843866171004	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171109100000	http://in.newshub.org/omg-varun-dhawan-lodges-police-complaint-against-woman-stalker-27765521.html
705286238	20171109	201711	2017	2017.8466	COP	POLICE						COP			MIL	RESERVE OFFICER						MIL			0	046	046	04	1	7.0	9	3	9	-6.85053644398113	3	Wawasee High School, Indiana, United States	US	USIN	IN085	41.4181	-85.7569	447471	3	Wawasee High School, Indiana, United States	US	USIN		41.4181	-85.7569	447471	3	Wawasee High School, Indiana, United States	US	USIN		41.4181	-85.7569	447471	20171109100000	http://www.reporter.net/indiana/news/police-officer-to-appeal-criminal-conviction/article_480e494c-01a9-52f5-a727-a957c676cdfa.html
705286239	20171109	201711	2017	2017.8466	COP	POLICE						COP			MIL	COMMANDANT						MIL			1	190	190	19	4	-10.0	9	1	9	-3.56536502546689	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171109100000	https://www.premiumtimesng.com/news/top-news/248799-police-amend-charges-peace-corps-boss-akoh.html
705286240	20171109	201711	2017	2017.8466	COP	POLICE						COP			MIL	COMMANDANT						MIL			1	190	190	19	4	-10.0	1	1	1	-3.56536502546689	4	Jabi, Nigeria (general), Nigeria	NI	NI00	22689	7.08333	8.63333	-2013102	4	Jabi, Nigeria (general), Nigeria	NI	NI00	22689	7.08333	8.63333	-2013102	4	Jabi, Nigeria (general), Nigeria	NI	NI00	22689	7.08333	8.63333	-2013102	20171109100000	https://www.premiumtimesng.com/news/top-news/248799-police-amend-charges-peace-corps-boss-akoh.html
705286241	20171109	201711	2017	2017.8466	COP	POLICE						COP			NGA	KANO	NGA								0	190	190	19	4	-10.0	24	3	24	-6.56463346327221	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	20171109100000	https://www.yahoo.com/news/nigerias-president-urged-free-ailing-shiite-leader-091559220.html
705286242	20171109	201711	2017	2017.8466	COP	POLICE						COP			NGA	KANO	NGA								0	190	190	19	4	-10.0	4	2	4	-6.67692137646451	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	1	Iran	IR	IR		32	53	IR	20171109100000	https://www.yahoo.com/news/nigerias-president-urged-free-ailing-shiite-leader-091559220.html
705286243	20171109	201711	2017	2017.8466	COP	POLICE						COP			NGA	KANO	NGA								0	190	190	19	4	-10.0	2	1	2	-6.34005763688761	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	1	Iran	IR	IR		32	53	IR	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	20171109100000	https://www.modernghana.com/news/815525/nigerias-president-urged-to-free-ailing-shiite-leader.html
705286244	20171109	201711	2017	2017.8466	COP	POLICE						COP			PTY	PRESIDENTIAL CANDIDATE									0	173	173	17	4	-5.0	4	1	4	-4.45026178010471	4	Ngara, Kagera, Tanzania	TZ	TZ19	48408	-2.51222	30.6558	-2571660	5	Gulu District, Gulu, Uganda	UG	UGA2	18585	2.85604	32.43	9050337	4	Ngara, Kagera, Tanzania	TZ	TZ19	48408	-2.51222	30.6558	-2571660	20171109100000	http://www.ntv.co.ug/thursday-live-update-news-within-and-around-uganda
705286245	20171109	201711	2017	2017.8466	COP	POLICE						COP			PTY	PRESIDENTIAL CANDIDATE									0	173	173	17	4	-5.0	1	1	1	-4.45026178010471	5	Gulu District, Gulu, Uganda	UG	UGA2	18585	2.85604	32.43	9050337	5	Gulu District, Gulu, Uganda	UG	UGA2	18585	2.85604	32.43	9050337	5	Gulu District, Gulu, Uganda	UG	UGA2	18585	2.85604	32.43	9050337	20171109100000	http://www.ntv.co.ug/thursday-live-update-news-within-and-around-uganda
705286246	20171109	201711	2017	2017.8466	COP	POLICE OFFICER						COP			TUR	ANKARA	TUR								1	190	190	19	4	-10.0	8	1	8	-12.9310344827586	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171109100000	http://uk.reuters.com/article/uk-turkey-security-islamic-state/turkey-detains-more-than-100-islamic-state-suspects-idUKKBN1D90QQ
705286247	20171109	201711	2017	2017.8466	COP	POLICE						COP			UGACOP	GULU	UGA					COP			0	173	173	17	4	-5.0	4	1	4	-4.45026178010471	4	Ngara, Kagera, Tanzania	TZ	TZ19	48408	-2.51222	30.6558	-2571660	5	Gulu District, Gulu, Uganda	UG	UGA2	18585	2.85604	32.43	9050337	5	Gulu District, Gulu, Uganda	UG	UGA2	18585	2.85604	32.43	9050337	20171109100000	http://www.ntv.co.ug/thursday-live-update-news-within-and-around-uganda
705286248	20171109	201711	2017	2017.8466	COP	POLICE						COP			UGACOP	GULU	UGA					COP			0	173	173	17	4	-5.0	1	1	1	-4.45026178010471	5	Gulu District, Gulu, Uganda	UG	UGA2	18585	2.85604	32.43	9050337	5	Gulu District, Gulu, Uganda	UG	UGA2	18585	2.85604	32.43	9050337	5	Gulu District, Gulu, Uganda	UG	UGA2	18585	2.85604	32.43	9050337	20171109100000	http://www.ntv.co.ug/thursday-live-update-news-within-and-around-uganda
705286249	20171109	201711	2017	2017.8466	COP	DEPUTY						COP			USA	UNITED STATES	USA								1	013	013	01	1	0.4	2	1	2	-9.48275862068964	3	Evangeline Parish, Louisiana, United States	US	USLA	LA039	30.7335	-92.3835	558551	3	Evangeline Parish, Louisiana, United States	US	USLA		30.7335	-92.3835	558551	3	Evangeline Parish, Louisiana, United States	US	USLA		30.7335	-92.3835	558551	20171109100000	https://boingboing.net/2017/11/09/evangeline-parish-louisiana.html
705286250	20171109	201711	2017	2017.8466	COP	POLICE						COP			USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	-11.2044817927171	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171109100000	http://www.mohavedailynews.com/news/community-watch/article_a61069f8-c515-11e7-b16a-afe007e0ebba.html
705286251	20171109	201711	2017	2017.8466	COP	POLICE						COP			USA	UNITED STATES	USA								0	046	046	04	1	7.0	6	3	6	-6.85053644398113	3	Wawasee High School, Indiana, United States	US	USIN	IN085	41.4181	-85.7569	447471	3	Wawasee High School, Indiana, United States	US	USIN		41.4181	-85.7569	447471	3	Wawasee High School, Indiana, United States	US	USIN		41.4181	-85.7569	447471	20171109100000	http://www.reporter.net/indiana/news/police-officer-to-appeal-criminal-conviction/article_480e494c-01a9-52f5-a727-a957c676cdfa.html
705286252	20171109	201711	2017	2017.8466	COP	POLICE						COP			USA	UNITED STATES	USA								0	046	046	04	1	7.0	3	3	3	-6.85053644398113	3	Wawasee High School, Indiana, United States	US	USIN	IN085	41.4181	-85.7569	447471	3	Elkhart County, Indiana, United States	US	USIN		41.5823	-85.8344	450348	3	Wawasee High School, Indiana, United States	US	USIN		41.4181	-85.7569	447471	20171109100000	http://www.reporter.net/indiana/news/police-officer-to-appeal-criminal-conviction/article_480e494c-01a9-52f5-a727-a957c676cdfa.html
705286253	20171109	201711	2017	2017.8466	COP	POLICE						COP			USA	UNITED STATES	USA								0	046	046	04	1	7.0	3	3	3	-6.85053644398113	3	Elkhart County, Indiana, United States	US	USIN	IN039	41.5823	-85.8344	450348	3	Elkhart County, Indiana, United States	US	USIN		41.5823	-85.8344	450348	3	Elkhart County, Indiana, United States	US	USIN		41.5823	-85.8344	450348	20171109100000	http://www.reporter.net/indiana/news/police-officer-to-appeal-criminal-conviction/article_480e494c-01a9-52f5-a727-a957c676cdfa.html
705286254	20171109	201711	2017	2017.8466	COP	POLICE						COP			USA	UNITED STATES	USA								0	090	090	09	2	-2.0	12	3	12	-6.85053644398113	3	Elkhart County, Indiana, United States	US	USIN	IN039	41.5823	-85.8344	450348	3	Elkhart County, Indiana, United States	US	USIN		41.5823	-85.8344	450348	3	Elkhart County, Indiana, United States	US	USIN		41.5823	-85.8344	450348	20171109100000	http://www.reporter.net/indiana/news/police-officer-to-appeal-criminal-conviction/article_480e494c-01a9-52f5-a727-a957c676cdfa.html
705286255	20171109	201711	2017	2017.8466	COP	BORDER PATROL						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-4.44444444444445	3	Calexico, California, United States	US	USCA	CA025	32.6789	-115.499	1652680	3	Calexico, California, United States	US	USCA	CA025	32.6789	-115.499	1652680	3	Calexico, California, United States	US	USCA	CA025	32.6789	-115.499	1652680	20171109100000	http://www.cbs8.com/story/36800881/deported-dreamer-arrested-again-for-trying-to-enter-us
705286256	20171109	201711	2017	2017.8466	COP	POLICE						COP			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	12	3	12	-6.85053644398113	3	Elkhart County, Indiana, United States	US	USIN	IN039	41.5823	-85.8344	450348	3	Elkhart County, Indiana, United States	US	USIN		41.5823	-85.8344	450348	3	Elkhart County, Indiana, United States	US	USIN		41.5823	-85.8344	450348	20171109100000	http://www.reporter.net/indiana/news/police-officer-to-appeal-criminal-conviction/article_480e494c-01a9-52f5-a727-a957c676cdfa.html
705286257	20171109	201711	2017	2017.8466	COP	POLICE						COP			ZAF	JOHANNESBURG	ZAF								1	036	036	03	1	4.0	2	1	2	-6.61157024793389	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Lenasia, Gauteng, South Africa	SF	SF06	77364	-26.3205	27.8356	-1252777	20171109100000	http://ewn.co.za/2017/11/09/coj-officials-to-visit-man-allegedly-stabbed-by-striking-taxi-drivers
705286258	20171109	201711	2017	2017.8466	COPGOV	DEPUTY						COP	GOV												1	120	120	12	3	-4.0	5	1	5	-4.23076923076923	0								0								0								20171109100000	http://ewn.co.za/2017/11/09/state-capture-probe-deputy-minister-martins-denies-claims-against-him
705286259	20171109	201711	2017	2017.8466	COPGOV	DEPUTY						COP	GOV		AFR	AFRICA	AFR								0	020	020	02	1	3.0	2	1	2	-1.70874384236453	4	Sun City, North-West, South Africa	SF	SF10	77346	-25.3464	27.0973	-1288281	4	Sun City, North-West, South Africa	SF	SF10	77346	-25.3464	27.0973	-1288281	4	Sun City, North-West, South Africa	SF	SF10	77346	-25.3464	27.0973	-1288281	20171109100000	https://www.iol.co.za/business-report/in-depth-a-timeline-of-how-the-guptas-bought-south-africa-11929842
705286260	20171109	201711	2017	2017.8466	COPGOV	DEPUTY						COP	GOV		AFR	AFRICA	AFR								0	020	020	02	1	3.0	2	1	2	-1.70874384236453	4	Saharanpur, Uttar Pradesh, India	IN	IN36	17936	29.9667	77.55	-2109795	4	Sun City, North-West, South Africa	SF	SF10	77346	-25.3464	27.0973	-1288281	4	Sun City, North-West, South Africa	SF	SF10	77346	-25.3464	27.0973	-1288281	20171109100000	https://www.iol.co.za/business-report/in-depth-a-timeline-of-how-the-guptas-bought-south-africa-11929842
705286261	20171109	201711	2017	2017.8466	COPGOV	DEPUTY						COP	GOV		AFR	AFRICA	AFR								0	036	036	03	1	4.0	1	1	1	-1.70874384236453	4	Sun City, North-West, South Africa	SF	SF10	77346	-25.3464	27.0973	-1288281	4	Sun City, North-West, South Africa	SF	SF10	77346	-25.3464	27.0973	-1288281	4	Sun City, North-West, South Africa	SF	SF10	77346	-25.3464	27.0973	-1288281	20171109100000	https://www.iol.co.za/business-report/in-depth-a-timeline-of-how-the-guptas-bought-south-africa-11929842
705286262	20171109	201711	2017	2017.8466	COPGOV	DEPUTY						COP	GOV		AFR	AFRICA	AFR								0	036	036	03	1	4.0	1	1	1	-1.70874384236453	4	Saharanpur, Uttar Pradesh, India	IN	IN36	17936	29.9667	77.55	-2109795	4	Sun City, North-West, South Africa	SF	SF10	77346	-25.3464	27.0973	-1288281	4	Saharanpur, Uttar Pradesh, India	IN	IN36	17936	29.9667	77.55	-2109795	20171109100000	https://www.iol.co.za/business-report/in-depth-a-timeline-of-how-the-guptas-bought-south-africa-11929842
705286263	20171109	201711	2017	2017.8466	COPGOV	DEPUTY						COP	GOV		ZAFELI	THABO MBEKI	ZAF					ELI			0	036	036	03	1	4.0	1	1	1	-1.70874384236453	4	Sun City, North-West, South Africa	SF	SF10	77346	-25.3464	27.0973	-1288281	4	Sun City, North-West, South Africa	SF	SF10	77346	-25.3464	27.0973	-1288281	4	Sun City, North-West, South Africa	SF	SF10	77346	-25.3464	27.0973	-1288281	20171109100000	https://www.iol.co.za/business-report/in-depth-a-timeline-of-how-the-guptas-bought-south-africa-11929842
705286264	20171109	201711	2017	2017.8466	CRM	PERPETRATOR						CRM													1	043	043	04	1	2.8	5	1	5	-4.54545454545455	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	0								4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171109100000	https://www.rt.com/news/409303-man-shoots-wedding-germany/
705286265	20171109	201711	2017	2017.8466	CRM	GANG						CRM													1	051	051	05	1	3.4	2	1	2	4.13793103448276	4	Zheng Gang, Anhui, China	CH	CH01	13144	32.6096	118.579	11503835	0								4	Zheng Gang, Anhui, China	CH	CH01	13144	32.6096	118.579	11503835	20171109100000	http://tradearabia.com/news/IND_332747.html
705286266	20171109	201711	2017	2017.8466	CRM	PERPETRATOR						CRM													1	115	115	11	3	-2.0	2	1	2	-5.23917995444191	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171109100000	https://www.yahoo.com/entertainment/terry-crews-confirms-filed-police-030713705.html
705286267	20171109	201711	2017	2017.8466	CRM	CRIMINAL						CRM													1	173	173	17	4	-5.0	18	3	18	-6.85053644398114	3	Wawasee High School, Indiana, United States	US	USIN	IN085	41.4181	-85.7569	447471	0								3	Wawasee High School, Indiana, United States	US	USIN		41.4181	-85.7569	447471	20171109100000	http://www.reporter.net/indiana/news/police-officer-to-appeal-criminal-conviction/article_480e494c-01a9-52f5-a727-a957c676cdfa.html
