705026408	20161108	201611	2016	2016.8438	GOV	GOVERNMENT						GOV			USA	UNITED STATES	USA								1	071	071	07	2	7.4	1	1	1	-2.15633423180593	1	China	CH	CH		35	105	CH	1	United States	US	US		39.828175	-98.5795	US	1	China	CH	CH		35	105	CH	20171108151500	http://www.nasdaq.com/article/brazils-tim-criticizes-china-telecom-tactics-in-oi-bid-20171108-01007
705026409	20161108	201611	2016	2016.8438	GOV	GOVERNMENT						GOV			USA	UNITED STATES	USA								1	071	071	07	2	7.4	3	1	3	-2.15633423180593	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	China	CH	CH		35	105	CH	20171108151500	http://www.nasdaq.com/article/brazils-tim-criticizes-china-telecom-tactics-in-oi-bid-20171108-01007
705026410	20161108	201611	2016	2016.8438	IND	DELHI	IND																		0	036	036	03	1	4.0	2	1	2	-0.46296296296296	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20171108151500	http://www.business-standard.com/article/pti-stories/no-political-colour-to-modi-karuna-meeting-stalin-sitharaman-117110801436_1.html
705026411	20161108	201611	2016	2016.8438	IND	DELHI	IND																		0	036	036	03	1	4.0	2	1	2	-0.46296296296296	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20171108151500	http://www.business-standard.com/article/pti-stories/no-political-colour-to-modi-karuna-meeting-stalin-sitharaman-117110801436_1.html
705026412	20161108	201611	2016	2016.8438	LAB	EMPLOYEE						LAB													0	070	070	07	2	7.0	10	1	10	4.08525754884547	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20171108151500	http://www.restaurantmagazine.com/dunkin-donuts-salutes-veterans-with-free-donut-on-veterans-day/
705026413	20161108	201611	2016	2016.8438	MOS	MULLAH				MOS					AFGINSTAL	TALIBAN	AFG	TAL				INS			0	195	195	19	4	-10.0	8	1	8	-3.81254964257347	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20171108151500	https://gandhara.rferl.org/a/afghanistan-pakistan-durand-line-fence/28842512.html
705026414	20161108	201611	2016	2016.8438	NGOUSAJEW	AMIT	USA			JEW		NGO													1	010	010	01	1	0.0	10	1	10	-1.54320987654321	0								0								0								20171108151500	https://www.cnbc.com/2017/11/08/qualcomm-shares-to-climb-with-or-without-broadcom-rbc-analyst.html
705026415	20161108	201611	2016	2016.8438	PAKMOS	PAKISTAN	PAK			MOS					AFGINSTAL	TALIBAN	AFG	TAL				INS			0	195	195	19	4	-10.0	2	1	2	-3.81254964257347	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20171108151500	https://gandhara.rferl.org/a/afghanistan-pakistan-durand-line-fence/28842512.html
705026416	20161108	201611	2016	2016.8438	PHL	MANILA	PHL								PHLELIGOV	JOSEPH ESTRADA	PHL					ELI	GOV		1	010	010	01	1	0.0	4	1	4	0	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171108151500	http://thestandard.com.ph/sunday-lgu-section-pdf/ncr/251272/p14-b-budget-for-manila.html
705026417	20161108	201611	2016	2016.8438	PHLGOV	MANILA	PHL					GOV			PHLELIGOV	JOSEPH ESTRADA	PHL					ELI	GOV		1	010	010	01	1	0.0	6	1	6	0	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171108151500	http://thestandard.com.ph/sunday-lgu-section-pdf/ncr/251272/p14-b-budget-for-manila.html
705026418	20161108	201611	2016	2016.8438	REF	REFUGEE						REF			CAN	CANADA	CAN								1	042	042	04	1	1.9	20	1	10	0.54151624548737	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171108151500	http://www.bclocalnews.com/entertainment/the-piano-recital-with-hersh-anwer-is-nov-13-at-730-p-m-at-the-university-of-victoria/
705026419	20161108	201611	2016	2016.8438	REF	REFUGEE						REF			CAN	CANADA	CAN								1	042	042	04	1	1.9	5	1	5	0.54151624548737	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171108151500	http://www.bclocalnews.com/entertainment/the-piano-recital-with-hersh-anwer-is-nov-13-at-730-p-m-at-the-university-of-victoria/
705026420	20161108	201611	2016	2016.8438	TUR	TURKISH	TUR								MIL	MILITARY						MIL			1	170	170	17	4	-7.0	4	1	4	-0.68027210884354	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171108151500	http://www.foxnews.com/world/2017/11/08/eu-to-shift-turkey-membership-funds-to-bolster-judiciary.html
705026421	20161108	201611	2016	2016.8438	USA	MAINE	USA								GOV	GOVERNOR						GOV			0	051	051	05	1	3.4	5	1	5	3.93120393120393	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171108151500	http://www.msnbc.com/rachel-maddow-show/ignoring-lepage-maine-voters-easily-approve-medicaid-expansion
705026422	20171009	201710	2017	2017.7644											GOV	PRESIDENT						GOV			0	046	046	04	1	7.0	6	1	6	1.49501661129568	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171108151500	http://variety.com/2017/tv/news/ilia-calderon-noticiero-univision-tv-news-1202609754/
705026423	20171009	201710	2017	2017.7644	AFGGOV	ASHRAF GHANI	AFG					GOV			AFG	AFGHANISTAN	AFG								0	013	013	01	1	0.4	6	1	6	-3.81254964257347	5	Paktia Province, Paktia, Afghanistan	AF	AF36	99905	33.6667	69.3333	-3386221	5	Paktia Province, Paktia, Afghanistan	AF	AF36	99905	33.6667	69.3333	-3386221	5	Paktia Province, Paktia, Afghanistan	AF	AF36	99905	33.6667	69.3333	-3386221	20171108151500	https://gandhara.rferl.org/a/afghanistan-pakistan-durand-line-fence/28842512.html
705026424	20171009	201710	2017	2017.7644	AFGGOV	AFGHAN	AFG					GOV			AFGGOV	ASHRAF GHANI	AFG					GOV			0	010	010	01	1	0.0	2	1	2	-3.81254964257347	5	Paktia Province, Paktia, Afghanistan	AF	AF36	99905	33.6667	69.3333	-3386221	5	Paktia Province, Paktia, Afghanistan	AF	AF36	99905	33.6667	69.3333	-3386221	5	Paktia Province, Paktia, Afghanistan	AF	AF36	99905	33.6667	69.3333	-3386221	20171108151500	https://gandhara.rferl.org/a/afghanistan-pakistan-durand-line-fence/28842512.html
705026425	20171009	201710	2017	2017.7644	ARG	ARGENTINA	ARG																		1	084	084	08	2	7.0	4	1	4	3.38983050847458	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20171108151500	http://teamrock.com/news/2017-11-08/watch-joey-jordisons-impromptu-slipknot-jam-with-argentinian-fans
705026426	20171009	201710	2017	2017.7644	ESP	SPAIN	ESP								USA	UNITED STATES	USA								0	046	046	04	1	7.0	4	1	4	1.49501661129568	1	Spain	SP	SP		40	-4	SP	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171108151500	http://variety.com/2017/tv/news/ilia-calderon-noticiero-univision-tv-news-1202609754/
705026427	20171009	201710	2017	2017.7644	GOV	CHIEF MINISTER						GOV			CRM	GANG						CRM			1	1014	101	10	3	-5.0	8	1	8	-5.55555555555556	5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	4	Koraput, Orissa, India	IN	IN21	17814	18.8167	82.7167	-2101436	5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	20171108151500	http://indianexpress.com/article/india/odisha-chief-minister-naveen-patnaik-orders-judicial-probe-into-koraput-gang-rape-case-4928361/
705026428	20171009	201710	2017	2017.7644	GOV	CHIEF MINISTER						GOV			CRM	GANG						CRM			1	1014	101	10	3	-5.0	2	1	2	-5.55555555555556	5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	20171108151500	http://indianexpress.com/article/india/odisha-chief-minister-naveen-patnaik-orders-judicial-probe-into-koraput-gang-rape-case-4928361/
705026429	20171009	201710	2017	2017.7644	GOV	CHIEF MINISTER						GOV			CRM	GANG						CRM			1	1821	182	18	4	-9.0	8	1	8	-5.55555555555556	5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	4	Koraput, Orissa, India	IN	IN21	17814	18.8167	82.7167	-2101436	4	Koraput, Orissa, India	IN	IN21	17814	18.8167	82.7167	-2101436	20171108151500	http://indianexpress.com/article/india/odisha-chief-minister-naveen-patnaik-orders-judicial-probe-into-koraput-gang-rape-case-4928361/
705026430	20171009	201710	2017	2017.7644	GOV	CHIEF MINISTER						GOV			CRM	GANG						CRM			1	1821	182	18	4	-9.0	2	1	2	-5.55555555555556	5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	20171108151500	http://indianexpress.com/article/india/odisha-chief-minister-naveen-patnaik-orders-judicial-probe-into-koraput-gang-rape-case-4928361/
705026431	20171009	201710	2017	2017.7644	JUD	ATTORNEY						JUD			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	2	1	2	0.129533678756481	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20171108151500	http://reason.com/blog/2017/11/07/larry-krasner-wins-philly-da-race-this-i
705026432	20171009	201710	2017	2017.7644	MIL	CARRIER						MIL			USA	WISCONSIN	USA								1	042	042	04	1	1.9	10	1	10	3.08285163776494	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20171108151500	http://host.madison.com/wsj/entertainment/dining/beer/beer-baron-dogfish-head-owner-talks-liquid-first-story-second/article_57c89736-ac3c-5f59-9dd2-4a68caaab455.html
705026433	20171009	201710	2017	2017.7644	USA	UNITED STATES	USA								ESP	SPAIN	ESP								0	046	046	04	1	7.0	4	1	4	1.49501661129568	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	1	Spain	SP	SP		40	-4	SP	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171108151500	http://variety.com/2017/tv/news/ilia-calderon-noticiero-univision-tv-news-1202609754/
705026434	20171009	201710	2017	2017.7644	USA	WISCONSIN	USA								MIL	CARRIER						MIL			1	043	043	04	1	2.8	10	1	10	3.08285163776494	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20171108151500	http://host.madison.com/wsj/entertainment/dining/beer/beer-baron-dogfish-head-owner-talks-liquid-first-story-second/article_57c89736-ac3c-5f59-9dd2-4a68caaab455.html
705026435	20171101	201711	2017	2017.8247											IGOEUREEC	THE EU	EUR	EEC				IGO			1	057	057	05	1	8.0	5	1	5	0.8130081300813	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171108151500	http://nigerianpilot.com/eu-to-sign-joint-defence-pact-on-post-brexit-unity/
705026436	20171101	201711	2017	2017.8247	DEU	GERMANY	DEU								FRA	FRANCE	FRA								1	057	057	05	1	8.0	1	1	1	0.8130081300813	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171108151500	http://nigerianpilot.com/eu-to-sign-joint-defence-pact-on-post-brexit-unity/
705026437	20171101	201711	2017	2017.8247	DEU	GERMANY	DEU								FRA	FRANCE	FRA								1	057	057	05	1	8.0	4	1	4	0.8130081300813	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171108151500	http://nigerianpilot.com/eu-to-sign-joint-defence-pact-on-post-brexit-unity/
705026438	20171101	201711	2017	2017.8247	EUR	EUROPE	EUR								POL	WARSAW	POL								1	010	010	01	1	0.0	6	1	6	-2.89389067524116	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20171108151500	https://euobserver.com/lgbti/139761
705026439	20171101	201711	2017	2017.8247	EUR	EUROPE	EUR								POL	WARSAW	POL								1	013	013	01	1	0.4	1	1	1	-2.89389067524116	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20171108151500	https://euobserver.com/lgbti/139761
705026440	20171101	201711	2017	2017.8247	EUR	EUROPE	EUR								POL	WARSAW	POL								1	013	013	01	1	0.4	1	1	1	-2.89389067524116	1	Russia	RS	RS		60	100	RS	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	1	Russia	RS	RS		60	100	RS	20171108151500	https://euobserver.com/lgbti/139761
705026441	20171101	201711	2017	2017.8247	FRA	FRANCE	FRA								DEU	GERMANY	DEU								1	057	057	05	1	8.0	5	1	5	0.8130081300813	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171108151500	http://nigerianpilot.com/eu-to-sign-joint-defence-pact-on-post-brexit-unity/
705026442	20171101	201711	2017	2017.8247	GBRGOV	UNITED KINGDOM	GBR					GOV			MNCUSA	GOLDMAN SACHS	USA					MNC			1	036	036	03	1	4.0	1	1	1	-0.45045045045045	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171108151500	https://www.futurecurrencyforecast.com/gbp-cad-slips-as-us-banks-warn-operations-may-be-moved-outside-of-london-42337
705026443	20171101	201711	2017	2017.8247	GOV	CABINET						GOV			GBRGOV	WELSH	GBR					GOV			1	173	173	17	4	-5.0	40	4	40	-6.64190623191202	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171108151500	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-11-08-EU-Britain-Sexual-Harassment/id-4d5a4bc0c4ee4d2286164b0b0dc31775
705026444	20171101	201711	2017	2017.8247	GOV	COMMERCE SECRETARY						GOV			MNCUSA	GOLDMAN SACHS	USA					MNC			1	036	036	03	1	4.0	4	1	4	-0.45045045045045	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171108151500	https://www.futurecurrencyforecast.com/gbp-cad-slips-as-us-banks-warn-operations-may-be-moved-outside-of-london-42337
