704244879	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	1	4	1.7379679144385	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	20171106080000	http://americanlivewire.com/2013-12-10-12-1456-12-gm-names-1st-ever-female-ceo-mary-barra/
704244880	20171106	201711	2017	2017.8384	BUS	AIRLINE						BUS			YEM	ADEN	YEM								0	120	120	12	3	-4.0	2	1	2	-4.7451669595782	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171106080000	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-11-06-ML--Yemen/id-75761eeeec4f41688b0871c5a7d66224
704244881	20171106	201711	2017	2017.8384	BUS	AIRLINE						BUS			YEM	ADEN	YEM								0	120	120	12	3	-4.0	5	1	5	-3.15361139369277	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171106080000	http://www.wsoctv.com/news/yemen-flights-canceled-after-coalition-shuts-all-ports/640638832
704244882	20171106	201711	2017	2017.8384	BWA	BOTSWANA	BWA																		1	192	192	19	4	-9.5	20	1	10	3.48432055749129	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	0								4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20171106080000	http://www.biztechafrica.com/article/paratus-botswana-moves-new-offices/13015/
704244883	20171106	201711	2017	2017.8384	CAN	SASKATCHEWAN	CAN																		1	010	010	01	1	0.0	10	1	10	0.625782227784735	0								0								0								20171106080000	http://bangaloreweekly.com/2017-11-06-potash-corp-of-saskatchewan-pot-sees-large-decrease-in-short-interest/
704244884	20171106	201711	2017	2017.8384	CAN	CANADA	CAN																		0	010	010	01	1	0.0	4	1	4	-1.35440180586907	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171106080000	http://www.1290wlby.com/news/more-than-40-million-fire-extinguishers-recalled-after-car-fire-death/
704244885	20171106	201711	2017	2017.8384	CAN	CANADA	CAN																		0	013	013	01	1	0.4	1	1	1	2.97397769516728	4	Prince George, British Columbia, Canada	CA	CA02	154724	53.9167	-122.767	-571732	0								4	Prince George, British Columbia, Canada	CA	CA02	154724	53.9167	-122.767	-571732	20171106080000	http://www.pgfreepress.com/using-the-boudoir-to-help-breast-cancer/
704244886	20171106	201711	2017	2017.8384	CAN	CANADA	CAN																		0	120	120	12	3	-4.0	4	1	4	2.97397769516728	4	Prince George, British Columbia, Canada	CA	CA02	154724	53.9167	-122.767	-571732	0								4	Prince George, British Columbia, Canada	CA	CA02	154724	53.9167	-122.767	-571732	20171106080000	http://www.pgfreepress.com/using-the-boudoir-to-help-breast-cancer/
704244887	20171106	201711	2017	2017.8384	CHE	GENEVA	CHE								PRK	NORTH KOREAN	PRK								1	163	163	16	4	-8.0	4	1	4	-3.8152610441767	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171106080000	http://morungexpress.com/south-korea-imposes-sanctions-18-north-koreans-day-trump-visit/
704244888	20171106	201711	2017	2017.8384	CHE	GENEVA	CHE								PRK	NORTH KOREAN	PRK								1	163	163	16	4	-8.0	1	1	1	-3.8152610441767	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171106080000	http://morungexpress.com/south-korea-imposes-sanctions-18-north-koreans-day-trump-visit/
704244889	20171106	201711	2017	2017.8384	CHN	CHINA	CHN																		1	042	042	04	1	1.9	4	1	4	-3.98593200468933	1	Philippines	RP	RP		13	122	RP	0								1	Philippines	RP	RP		13	122	RP	20171106080000	http://money.cnn.com/2017/11/06/news/economy/trump-asia-visit-trade-economy/
704244890	20171106	201711	2017	2017.8384	CHN	CHINA	CHN								CAN	CANADA	CAN								1	061	061	06	2	6.4	5	1	5	-4.3560606060606	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171106080000	http://corporatelawreporter.com/2017/11/06/cbec-imposes-anti-dumping-duty-on-import-of-sodium-chlorate-from-canada-china-pr-and-eu/
704244891	20171106	201711	2017	2017.8384	CHN	CHINA	CHN								GOV	REGULATOR						GOV			1	057	057	05	1	8.0	1	1	1	4.63678516228748	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	1	Switzerland	SZ	SZ		47	8	SZ	20171106080000	http://www.mondovisione.com/media-and-resources/news/china-and-australia-to-cooperate-on-fintech/
704244892	20171106	201711	2017	2017.8384	CHN	CHINA	CHN								GOV	REGULATOR						GOV			1	057	057	05	1	8.0	1	1	1	4.63678516228748	1	Switzerland	SZ	SZ		47	8	SZ	1	Indonesia	ID	ID		-5	120	ID	1	Switzerland	SZ	SZ		47	8	SZ	20171106080000	http://www.mondovisione.com/media-and-resources/news/china-and-australia-to-cooperate-on-fintech/
704244893	20171106	201711	2017	2017.8384	CHN	CHINA	CHN								MNCAGR	SYNGENTA						MNC	AGR		1	061	061	06	2	6.4	14	1	10	0.34246575342466	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171106080000	https://timesofindia.indiatimes.com/business/international-business/chinas-cofco-international-sells-nidera-seeds-business-to-syngenta/articleshow/61528045.cms
704244894	20171106	201711	2017	2017.8384	CHN	CHINA	CHN								MNCAGR	SYNGENTA						MNC	AGR		1	061	061	06	2	6.4	6	1	6	0.34246575342466	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171106080000	https://timesofindia.indiatimes.com/business/international-business/chinas-cofco-international-sells-nidera-seeds-business-to-syngenta/articleshow/61528045.cms
704244895	20171106	201711	2017	2017.8384	CHN	CHINA	CHN								MWI	MALAWI	MWI								1	032	032	03	1	4.5	10	1	10	4.14012738853503	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171106080000	https://malawi24.com/2017/11/06/china-pledges-support-malawi/
704244896	20171106	201711	2017	2017.8384	CHN	CHINA	CHN								MWI	MALAWI	MWI								1	051	051	05	1	3.4	8	1	8	4.14012738853503	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	20171106080000	https://malawi24.com/2017/11/06/china-pledges-support-malawi/
704244897	20171106	201711	2017	2017.8384	CHN	CHINA	CHN								MWI	MALAWI	MWI								1	051	051	05	1	3.4	2	1	2	4.14012738853503	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171106080000	https://malawi24.com/2017/11/06/china-pledges-support-malawi/
704244898	20171106	201711	2017	2017.8384	CHNGOV	XI JINPING	CHN					GOV			CHNGOV	CHINESE	CHN					GOV			1	040	040	04	1	1.0	3	1	3	-2.18181818181818	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171106080000	https://www.cnbc.com/2017/11/06/trump-to-skip-human-rights-in-asia-tour.html
704244899	20171106	201711	2017	2017.8384	CHNGOV	XI JINPING	CHN					GOV			VNM	VIETNAM	VNM								0	042	042	04	1	1.9	3	1	3	-2.10344138986887	4	Central Vietnam, Vietnam (general), Vietnam, Republic Of	VM	VM00	74184	15	108	-3701783	4	Central Vietnam, Vietnam (general), Vietnam, Republic Of	VM	VM00	74184	15	108	-3701783	4	Central Vietnam, Vietnam (general), Vietnam, Republic Of	VM	VM00	74184	15	108	-3701783	20171106080000	https://wn.com/Vietnam_Typhoon
704244900	20171106	201711	2017	2017.8384	CHNGOV	XI JINPING	CHN					GOV			VNM	VIETNAM	VNM								0	043	043	04	1	2.8	2	1	2	-2.10344138986887	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171106080000	https://wn.com/Vietnam_Typhoon
704244901	20171106	201711	2017	2017.8384	CHNGOV	XI JINPING	CHN					GOV			VNMGOV	NGUYEN XUAN PHUC	VNM					GOV			1	051	051	05	1	3.4	2	1	2	-2.18181818181818	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20171106080000	https://www.cnbc.com/2017/11/06/trump-to-skip-human-rights-in-asia-tour.html
704244902	20171106	201711	2017	2017.8384	CMR	CAMEROON	CMR																		1	112	112	11	3	-2.0	4	1	4	-3.82978723404255	4	Calabar, Cross River, Nigeria	NI	NI22	191378	4.9517	8.322	-2003575	0								4	Calabar, Cross River, Nigeria	NI	NI22	191378	4.9517	8.322	-2003575	20171106080000	http://dailypost.ng/2017/11/06/gov-ayade-accuses-un-fg-paying-lip-service-southern-cameroon/
704244903	20171106	201711	2017	2017.8384	COP	POLICE OFFICER						COP													0	017	017	01	1	0.0	10	1	10	-4.19753086419753	4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	0								4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	20171106080000	https://www.ofm.co.za/article/national/252814/keep-politics-out-of-policing-says-mbalula
704244904	20171106	201711	2017	2017.8384	COP	POLICE OFFICER						COP													0	018	018	01	1	3.4	10	1	10	-4.19753086419753	4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	0								4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	20171106080000	https://www.ofm.co.za/article/national/252814/keep-politics-out-of-policing-says-mbalula
704244905	20171106	201711	2017	2017.8384	COP	POLICE						COP													0	046	046	04	1	7.0	6	1	6	-5.66801619433198	4	Mbarara, Mbarara District, Uganda	UG	UGB2	18585	-0.630583	30.6582	-1732091	0								4	Mbarara, Mbarara District, Uganda	UG	UGB2	18585	-0.630583	30.6582	-1732091	20171106080000	http://allafrica.com/stories/201711060115.html
704244906	20171106	201711	2017	2017.8384	COP	POLICE OFFICER						COP													0	072	072	07	2	8.3	3	1	3	-3.03951367781155	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20171106080000	http://www.wwltv.com/news/local/local-pastors-react-to-texas-church-shooting/489413670
704244907	20171106	201711	2017	2017.8384	COP	POLICE OFFICER						COP													0	072	072	07	2	8.3	2	1	2	-3.03951367781155	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20171106080000	http://www.wwltv.com/news/local/local-pastors-react-to-texas-church-shooting/489413670
704244908	20171106	201711	2017	2017.8384	COP	POLICE						COP													0	090	090	09	2	-2.0	16	2	16	-3.93111618617763	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171106080000	https://themoscowtimes.com/news/news-from-russia-what-you-missed-over-the-weekend-59480
704244909	20171106	201711	2017	2017.8384	COP	POLICE						COP													0	090	090	09	2	-2.0	6	1	6	1.48571428571428	4	Sherbrooke, Quebec, Canada	CA	CA10	12735	45.4	-71.9	-573541	0								4	Sherbrooke, Quebec, Canada	CA	CA10	12735	45.4	-71.9	-573541	20171106080000	https://www.caledonenterprise.com/news-story/7804375-valerie-plante-to-be-montreal-s-next-mayor/
704244910	20171106	201711	2017	2017.8384	COP	POLICE						COP													0	090	090	09	2	-2.0	6	1	6	-2.33208955223881	1	Cayman Islands	CJ	CJ		19.5	-80.666667	CJ	0								1	Cayman Islands	CJ	CJ		19.5	-80.666667	CJ	20171106080000	https://www.caledonenterprise.com/news-story/7804205-cra-vows-action-on-paradise-papers/
704244911	20171106	201711	2017	2017.8384	COP	POLICE						COP													0	112	112	11	3	-2.0	6	1	6	-5.66801619433198	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	0								4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20171106080000	http://allafrica.com/stories/201711060115.html
704244912	20171106	201711	2017	2017.8384	COP	POLICE						COP													0	128	128	12	3	-5.0	5	1	5	-4.9338146811071	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20171106080000	http://www.channelnewsasia.com/news/singapore/singapore-to-clamp-down-harder-on-unlicensed-massage-businesses-9379702
704244913	20171106	201711	2017	2017.8384	COP	PRISON						COP													0	173	173	17	4	-5.0	10	1	10	-7.18085106382978	4	Maningrida, Northern Territory, Australia	AS	AS03	154722	-12.0511	134.223	-1585602	0								4	Maningrida, Northern Territory, Australia	AS	AS03	154722	-12.0511	134.223	-1585602	20171106080000	http://www.abc.net.au/news/2017-11-06/man-who-stabbed-police-officer-wanted-to-go-to-jail-court-told/9123660
704244914	20171106	201711	2017	2017.8384	COP	POLICE						COP													0	173	173	17	4	-5.0	5	1	5	-4.9338146811071	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20171106080000	http://www.channelnewsasia.com/news/singapore/singapore-to-clamp-down-harder-on-unlicensed-massage-businesses-9379702
704244915	20171106	201711	2017	2017.8384	COP	POLICE COMMISSIONER						COP			BEN	BENIN	BEN								0	181	181	18	4	-9.0	1	1	1	-4.67422096317281	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	1	Benin	BN	BN		9.5	2.25	BN	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	20171106080000	https://www.thisdaylive.com/index.php/2017/11/04/edo-residents-count-gains-of-anti-crime-strategy-laud-govt-new-cp/
704244916	20171106	201711	2017	2017.8384	COP	POLICE						COP			CAN	CANADA	CAN								0	090	090	09	2	-2.0	4	1	4	1.48571428571428	4	Sherbrooke, Quebec, Canada	CA	CA10	12735	45.4	-71.9	-573541	4	Sherbrooke, Quebec, Canada	CA	CA10	12735	45.4	-71.9	-573541	4	Sherbrooke, Quebec, Canada	CA	CA10	12735	45.4	-71.9	-573541	20171106080000	https://www.caledonenterprise.com/news-story/7804375-valerie-plante-to-be-montreal-s-next-mayor/
704244917	20171106	201711	2017	2017.8384	COP	POLICE COMMISSIONER						COP			CRM	KIDNAPPER						CRM			0	181	181	18	4	-9.0	1	1	1	-4.67422096317281	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	20171106080000	https://www.thisdaylive.com/index.php/2017/11/04/edo-residents-count-gains-of-anti-crime-strategy-laud-govt-new-cp/
704244918	20171106	201711	2017	2017.8384	COP	POLICE						COP			CYM	CAYMAN ISLAND	CYM								0	090	090	09	2	-2.0	4	1	4	-2.33208955223881	1	Cayman Islands	CJ	CJ		19.5	-80.666667	CJ	1	Cayman Islands	CJ	CJ		19.5	-80.666667	CJ	1	Cayman Islands	CJ	CJ		19.5	-80.666667	CJ	20171106080000	https://www.caledonenterprise.com/news-story/7804205-cra-vows-action-on-paradise-papers/
704244919	20171106	201711	2017	2017.8384	COP	DEPUTY						COP			EDU	STUDENT						EDU			1	052	052	05	1	3.5	10	2	10	3.80087840253307	0								0								0								20171106080000	https://www.centraltelegraph.com.au/news/is-this-rockys-most-inspiring-teenager/3258524/
704244920	20171106	201711	2017	2017.8384	COP	POLICE						COP			EDU	STUDENT						EDU			1	173	173	17	4	-5.0	5	1	5	-0.6276150627615	4	Auchi, Edo, Nigeria	NI	NI37	191255	7.06667	6.26667	-2000903	4	Auchi, Edo, Nigeria	NI	NI37	191255	7.06667	6.26667	-2000903	4	Auchi, Edo, Nigeria	NI	NI37	191255	7.06667	6.26667	-2000903	20171106080000	https://guardian.ng/news/vigilance-groups-stray-bullet-kills-auchi-poly-student-during-graduation-party/
704244921	20171106	201711	2017	2017.8384	COP	POLICE						COP			HLH	HOSPITAL						HLH			0	010	010	01	1	0.0	5	1	5	-6.99223085460599	0								0								0								20171106080000	http://www.newburyportnews.com/news/local_news/bail-denied-for-rowley-attempted-murder-suspect/article_bdb8e8ff-b0e9-53e9-ac6f-8b8151626a8f.html
704244922	20171106	201711	2017	2017.8384	COP	POLICE						COP			HLH	DOCTOR						HLH			1	173	173	17	4	-5.0	10	1	10	-5.32212885154061	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20171106080000	https://www.siasat.com/news/jamshedpur-kolkata-doctor-arrested-murdering-girlfriend-1252505/
704244923	20171106	201711	2017	2017.8384	COP	POLICE						COP			JORELI	HASSAN	JOR					ELI			1	173	173	17	4	-5.0	6	1	6	-5.71428571428571	4	Obongi, Moyo, Uganda	UG	UGB3	18585	3.24182	31.5519	-1734097	4	Obongi, Moyo, Uganda	UG	UGB3	18585	3.24182	31.5519	-1734097	4	Obongi, Moyo, Uganda	UG	UGB3	18585	3.24182	31.5519	-1734097	20171106080000	http://humanitariannews.org/20171106/ugandaopposition-mp-three-others-arrested-adjumani
704244924	20171106	201711	2017	2017.8384	COP	POLICE						COP			LBN	LEBANON	LBN								1	020	020	02	1	3.0	10	1	10	-5.22388059701492	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171106080000	https://www.seattletimes.com/nation-world/dog-attacks-police-officer/
704244925	20171106	201711	2017	2017.8384	COP	POLICE						COP			MED	MEDIA						MED			1	010	010	01	1	0.0	6	1	6	-8.46153846153846	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20171106080000	https://www.siasat.com/news/chennai-cartoonist-bala-arrested-making-derogatory-cartoon-1252490/
704244926	20171106	201711	2017	2017.8384	COP	POLICE						COP			MED	MEDIA						MED			1	010	010	01	1	0.0	4	1	4	-8.46153846153846	4	Tirunelveli, Tamil Nadu, India	IN	IN25	17884	8.73333	77.7	-2113255	4	Tirunelveli, Tamil Nadu, India	IN	IN25	17884	8.73333	77.7	-2113255	4	Tirunelveli, Tamil Nadu, India	IN	IN25	17884	8.73333	77.7	-2113255	20171106080000	https://www.siasat.com/news/chennai-cartoonist-bala-arrested-making-derogatory-cartoon-1252490/
704244927	20171106	201711	2017	2017.8384	COP	POLICE						COP			PHL	PHILIPPINE	PHL								1	010	010	01	1	0.0	8	1	8	-5.55555555555556	4	Tubod, Toledo, Philippines	RP	RPG5	24253	10.3672	123.637	-2458637	4	Tubod, Toledo, Philippines	RP	RPG5	24253	10.3672	123.637	-2458637	4	Tubod, Toledo, Philippines	RP	RPG5	24253	10.3672	123.637	-2458637	20171106080000	https://jakartainformer.com/199652/indonesian-wife-of-is-linked-terrorist-arrested-in-s-philippines-police/
704244928	20171106	201711	2017	2017.8384	COP	POLICE OFFICER						COP			REL	BISHOP									0	072	072	07	2	8.3	3	1	3	-3.03951367781155	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20171106080000	http://www.wwltv.com/news/local/local-pastors-react-to-texas-church-shooting/489413670
704244929	20171106	201711	2017	2017.8384	COP	POLICE OFFICER						COP			REL	BISHOP									0	072	072	07	2	8.3	1	1	1	-3.03951367781155	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20171106080000	http://www.wwltv.com/news/local/local-pastors-react-to-texas-church-shooting/489413670
704244930	20171106	201711	2017	2017.8384	COP	POLICE						COP			RUS	RUSSIA	RUS								0	090	090	09	2	-2.0	4	1	4	-4.60469157254561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171106080000	https://www.caledonenterprise.com/news-story/7804247-team-trump-s-russia-ties-a-running-list/
704244931	20171106	201711	2017	2017.8384	COP	SECURITY FORCE						COP			TUR	TURKEY	TUR								1	110	110	11	3	-2.0	10	1	10	-4.25531914893617	4	Yesilsirt, Diyarbakir, Turkey	TU	TU21	27741	38.3681	40.0422	9270333	4	Yesilsirt, Diyarbakir, Turkey	TU	TU21	27741	38.3681	40.0422	9270333	4	Yesilsirt, Diyarbakir, Turkey	TU	TU21	27741	38.3681	40.0422	9270333	20171106080000	http://www.worldbulletin.net/news/195656/turkish-security-forces-kill-pkk-extremist
704244932	20171106	201711	2017	2017.8384	COP	POLICE						COP			UGA	UGANDA	UGA								0	046	046	04	1	7.0	2	1	2	-5.66801619433198	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20171106080000	http://allafrica.com/stories/201711060115.html
704244933	20171106	201711	2017	2017.8384	COP	POLICE						COP			UGA	UGANDA	UGA								0	046	046	04	1	7.0	2	1	2	-5.66801619433198	4	Mamba, Uganda (general), Uganda	UG	UG00	18585	0.266667	31.8333	-1731931	4	Mamba, Uganda (general), Uganda	UG	UG00	18585	0.266667	31.8333	-1731931	4	Mamba, Uganda (general), Uganda	UG	UG00	18585	0.266667	31.8333	-1731931	20171106080000	http://allafrica.com/stories/201711060115.html
704244934	20171106	201711	2017	2017.8384	COP	POLICE						COP			UGA	UGANDA	UGA								0	112	112	11	3	-2.0	2	1	2	-5.66801619433198	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20171106080000	http://allafrica.com/stories/201711060115.html
704244935	20171106	201711	2017	2017.8384	COP	POLICE						COP			UGA	UGANDA	UGA								0	112	112	11	3	-2.0	2	1	2	-5.66801619433198	4	Masaka, Masaka, Uganda	UG	UG71	18585	-0.312724	31.7159	-1731978	4	Masaka, Masaka, Uganda	UG	UG71	18585	-0.312724	31.7159	-1731978	4	Masaka, Masaka, Uganda	UG	UG71	18585	-0.312724	31.7159	-1731978	20171106080000	http://allafrica.com/stories/201711060115.html
704244936	20171106	201711	2017	2017.8384	COP	POLICE						COP			UGA	KAMPALA	UGA								0	190	190	19	4	-10.0	6	1	6	-5.66801619433198	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20171106080000	http://allafrica.com/stories/201711060115.html
704244937	20171106	201711	2017	2017.8384	COP	POLICE OFFICER						COP			USA	UNITED STATES	USA								0	072	072	07	2	8.3	1	1	1	-3.03951367781155	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20171106080000	http://www.wwltv.com/news/local/local-pastors-react-to-texas-church-shooting/489413670
704244938	20171106	201711	2017	2017.8384	COP	POLICE						COP			ZAF	NORTH WEST	ZAF								1	190	190	19	4	-10.0	10	1	10	-7.32323232323232	0								0								0								20171106080000	https://www.ofm.co.za/article/local-news/252818/police-offer-reward-for-missing-north-west-man-who-was-allegedly-shot-at
704244939	20171106	201711	2017	2017.8384	COP	POLICE						COP			ZWE	ZIMBABWE	ZWE								1	173	173	17	4	-5.0	2	1	2	-13.6986301369863	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171106080000	https://citizen.co.za/news/news-africa/1717494/american-journo-faces-zimbabwe-jail-term-on-subversion-charges/
704244940	20171106	201711	2017	2017.8384	COPJUD	DEPUTY						COP	JUD												1	020	020	02	1	3.0	6	1	6	-15.6441717791411	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171106080000	http://www.thesundaily.my/news/2017/11/06/datuk-sri-charged-under-dangerous-drugs-act
704244941	20171106	201711	2017	2017.8384	COPJUD	POLICE						COP	JUD		COP	POLICE						COP			1	010	010	01	1	0.0	3	1	3	-10.8695652173913	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171106080000	http://www.peoplesdailyng.com/guard-docked-over-alleged-negligence/
704244942	20171106	201711	2017	2017.8384	COPJUD	POLICE						COP	JUD		COP	POLICE						COP			1	010	010	01	1	0.0	1	1	1	-10.8695652173913	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Durumi, Niger, Nigeria	NI	NI31	22950	10.236	6.42657	-2005543	4	Durumi, Niger, Nigeria	NI	NI31	22950	10.236	6.42657	-2005543	20171106080000	http://www.peoplesdailyng.com/guard-docked-over-alleged-negligence/
