703599344	20171103	201711	2017	2017.8301	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	100	100	10	3	-5.0	1	1	1	-6.05128205128205	3	Passaic County, New Jersey, United States	US	USNJ	NJ031	41.0668	-74.3657	882232	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20171103123000	https://www.thestar.com/news/world/2017/11/03/new-york-attack-victims-honoured-as-investigators-seek-answers.html
703599345	20171103	201711	2017	2017.8301	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	111	111	11	3	-2.0	2	1	2	0.77369439071567	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20171103123000	http://thefederalist.com/2017/11/03/7-reasons-mitt-romney-run-senate-utah/
703599346	20171103	201711	2017	2017.8301	GOV	AUTHORITIES						GOV			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	3	1	3	-4.42708333333334	3	Dearborn, Michigan, United States	US	USMI	MI163	42.3223	-83.1763	624432	3	Dearborn, Michigan, United States	US	USMI	MI163	42.3223	-83.1763	624432	3	Dearborn, Michigan, United States	US	USMI	MI163	42.3223	-83.1763	624432	20171103123000	http://www.providencejournal.com/news/20171103/3-year-old-shoots-two-toddlers-in-michigan-home-day-care
703599347	20171103	201711	2017	2017.8301	GOV	ENERGY SECRETARY						GOV			USA	UNITED STATES	USA								1	180	180	18	4	-9.0	6	1	6	-4.83193277310924	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171103123000	http://www.newstalk.com/reader/47.301/105344/0/
703599348	20171103	201711	2017	2017.8301	GOV	PRESIDENT						GOV			USAGOV	HILLARY CLINTON	USA					GOV			1	060	060	06	2	6.0	6	1	6	-8.04597701149425	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20171103123000	https://www.businessinsider.com.au/trump-crooked-hillary-donna-brazile-twitter-fight-2017-11
703599349	20171103	201711	2017	2017.8301	GOV	GOVERNOR						GOV			USAPRI	PUERTO RICAN	USA								1	020	020	02	1	3.0	1	1	1	-1.35977337110481	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20171103123000	http://www.petroleumworld.com/storyt17110301.htm
703599350	20171103	201711	2017	2017.8301	GOV	PRESIDENT						GOV			UZBCVL	UZBEK	UZB					CVL			1	020	020	02	1	3.0	8	2	8	-8.0610284836178	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20171103123000	http://in.reuters.com/article/new-york-attack/islamic-state-says-new-york-truck-attacker-is-a-caliphate-soldier-idINKBN1D3187
703599351	20171103	201711	2017	2017.8301	GOV	MAYOR						GOV			VCT	ST VINCENT	VCT								1	1044	104	10	3	-5.0	8	1	8	2.81329923273657	3	Philadelphia City Hall, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1635	1852216	3	Philadelphia City Hall, Pennsylvania, United States	US	USPA		39.9523	-75.1635	1852216	3	Philadelphia City Hall, Pennsylvania, United States	US	USPA		39.9523	-75.1635	1852216	20171103123000	https://www.caribbeanlifenews.com/stories/2017/11/2017-11-10-nk-vincy-flag-raising-of-cl.html
703599352	20171103	201711	2017	2017.8301	GOV	STATE OWNED						GOV			VEN	VENEZUELAN	VEN								1	010	010	01	1	0.0	10	1	10	-4.04040404040404	1	Dominican Republic	DR	DR		19	-70.666667	DR	1	Dominican Republic	DR	DR		19	-70.666667	DR	1	Dominican Republic	DR	DR		19	-70.666667	DR	20171103123000	https://dominicantoday.com/dr/local/2017/11/03/venezuela-nabs-10-in-dominican-republic-cocaine-bust/
703599353	20171103	201711	2017	2017.8301	GOV	STATE OWNED						GOV			VEN	VENEZUELAN	VEN								1	173	173	17	4	-5.0	10	1	10	-4.04040404040404	1	Dominican Republic	DR	DR		19	-70.666667	DR	1	Dominican Republic	DR	DR		19	-70.666667	DR	1	Dominican Republic	DR	DR		19	-70.666667	DR	20171103123000	https://dominicantoday.com/dr/local/2017/11/03/venezuela-nabs-10-in-dominican-republic-cocaine-bust/
703599354	20171103	201711	2017	2017.8301	GOV	GOVERNMENT						GOV			kas	KASHMIRI			kas						0	020	020	02	1	3.0	2	1	2	-0.90090090090091	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20171103123000	http://www.agoracosmopolitan.com/news/headline_news/2017/11/03/12458-modi-government-appoints-interlocutor-on-kashmir-yet-another-indian-gimmick-or-kashmir-towards-resolution.html
703599355	20171103	201711	2017	2017.8301	GOV	GOVERNMENT						GOV			kas	KASHMIRI			kas						0	020	020	02	1	3.0	2	1	2	-0.90090090090091	4	Kashmiri, Punjab, Pakistan	PK	PK04	23677	32.0387	73.751	6104745	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Kashmiri, Punjab, Pakistan	PK	PK04	23677	32.0387	73.751	6104745	20171103123000	http://www.agoracosmopolitan.com/news/headline_news/2017/11/03/12458-modi-government-appoints-interlocutor-on-kashmir-yet-another-indian-gimmick-or-kashmir-towards-resolution.html
703599356	20171103	201711	2017	2017.8301	GOV	GOVERNMENT						GOV			kas	KASHMIRI			kas						0	020	020	02	1	3.0	6	1	6	-0.90090090090091	4	Kashmiri, Punjab, Pakistan	PK	PK04	23677	32.0387	73.751	6104745	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20171103123000	http://www.agoracosmopolitan.com/news/headline_news/2017/11/03/12458-modi-government-appoints-interlocutor-on-kashmir-yet-another-indian-gimmick-or-kashmir-towards-resolution.html
703599357	20171103	201711	2017	2017.8301	GOVBUS	NATIONAL AIRLINE						GOV	BUS		GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	10	1	10	2.48833592534992	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171103123000	http://www.bizcommunity.com/Article/196/583/169652.html
703599358	20171103	201711	2017	2017.8301	GOVBUS	NATIONAL BANK						GOV	BUS		THA	THAILAND	THA								1	051	051	05	1	3.4	10	1	10	0.1669449081803	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171103123000	http://www.btvi.in/article/read/stock_market/39399/punjab-national-bank-shares-up-over-5--after-q2-results
703599359	20171103	201711	2017	2017.8301	GOVELI	ATTORNEY GENERAL						GOV	ELI		EDU	SCHOOL						EDU			0	010	010	01	1	0.0	3	1	3	0.85761130029007	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171103123000	https://wn.com/Law_Education_In_US
703599360	20171103	201711	2017	2017.8301	GOVGOV	MINIST						GOV	GOV		ALB	ALBANIAN	ALB								1	046	046	04	1	7.0	9	1	9	-5.57768924302789	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	20171103123000	http://www.albaniannews.com/index.php?idm=16412&mod=2
703599361	20171103	201711	2017	2017.8301	GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		PRK	NORTH KOREAN	PRK								1	012	012	01	1	-0.4	16	1	16	-2.27272727272727	1	North Korea	KN	KN		40	127	KN	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171103123000	https://wrak.iheart.com/content/2017-11-03-trumps-big-asia-trip-starts-today/
703599362	20171103	201711	2017	2017.8301	GOVPTY	RULING PARTY						GOV													1	013	013	01	1	0.4	6	1	6	-0.50251256281407	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171103123000	http://www.thedailystar.net/politics/bnp-leader-moudud-ahmed-participate-upcoming-parliamentary-elections-bangladesh-1485907
703599363	20171103	201711	2017	2017.8301	GOVPTY	RULING PARTY						GOV			BGDELI	KHALEDA ZIA	BGD					ELI			1	111	111	11	3	-2.0	6	1	6	-0.50251256281407	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171103123000	http://www.thedailystar.net/politics/bnp-leader-moudud-ahmed-participate-upcoming-parliamentary-elections-bangladesh-1485907
703599364	20171103	201711	2017	2017.8301	GOVPTY	RULING PARTY						GOV			BGDELI	KHALEDA ZIA	BGD					ELI			1	112	112	11	3	-2.0	6	1	6	-0.50251256281407	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171103123000	http://www.thedailystar.net/politics/bnp-leader-moudud-ahmed-participate-upcoming-parliamentary-elections-bangladesh-1485907
703599365	20171103	201711	2017	2017.8301	GRC	RHODES	GRC																		0	130	130	13	3	-4.4	6	1	6	-4.39276485788114	3	Myrtle Beach, South Carolina, United States	US	USSC	SC051	33.6891	-78.8867	1249770	0								3	Myrtle Beach, South Carolina, United States	US	USSC		33.6891	-78.8867	1249770	20171103123000	http://wbtw.com/2017/11/02/could-using-tdf-funds-to-pay-for-more-officers-increase-property-taxes/
703599366	20171103	201711	2017	2017.8301	GRC	RHODES	GRC								USA	UNITED STATES	USA								0	130	130	13	3	-4.4	2	1	2	-4.39276485788114	3	Myrtle Beach, South Carolina, United States	US	USSC	SC051	33.6891	-78.8867	1249770	3	Myrtle Beach, South Carolina, United States	US	USSC		33.6891	-78.8867	1249770	3	Myrtle Beach, South Carolina, United States	US	USSC		33.6891	-78.8867	1249770	20171103123000	http://wbtw.com/2017/11/02/could-using-tdf-funds-to-pay-for-more-officers-increase-property-taxes/
703599367	20171103	201711	2017	2017.8301	GRD	GRENADA	GRD																		1	172	172	17	4	-5.0	2	1	2	-7.67195767195767	4	Grand Anse, Saint George, Grenada	GJ	GJ03	16732	12.0167	-61.75	-1201883	0								4	Grand Anse, Saint George, Grenada	GJ	GJ03	16732	12.0167	-61.75	-1201883	20171103123000	https://www.thegrenadainformer.com/news/item/4149-one-villager-injured-in-mount-toute-shooting
703599368	20171103	201711	2017	2017.8301	GRD	GRENADA	GRD																		1	173	173	17	4	-5.0	2	1	2	-7.67195767195767	4	Grand Anse, Saint George, Grenada	GJ	GJ03	16732	12.0167	-61.75	-1201883	0								4	Grand Anse, Saint George, Grenada	GJ	GJ03	16732	12.0167	-61.75	-1201883	20171103123000	https://www.thegrenadainformer.com/news/item/4149-one-villager-injured-in-mount-toute-shooting
703599369	20171103	201711	2017	2017.8301	GRD	GRENADA	GRD								CVL	VILLAGER						CVL			1	013	013	01	1	0.4	2	1	2	-7.67195767195767	4	Grand Anse, Saint George, Grenada	GJ	GJ03	16732	12.0167	-61.75	-1201883	4	Grand Anse, Saint George, Grenada	GJ	GJ03	16732	12.0167	-61.75	-1201883	4	Grand Anse, Saint George, Grenada	GJ	GJ03	16732	12.0167	-61.75	-1201883	20171103123000	https://www.thegrenadainformer.com/news/item/4149-one-villager-injured-in-mount-toute-shooting
703599370	20171103	201711	2017	2017.8301	GRD	GRENADA	GRD								CVL	VILLAGER						CVL			1	013	013	01	1	0.4	4	1	4	-7.67195767195767	4	Lance Aux Epines, Saint George, Grenada	GJ	GJ03		11.9833	-61.75	-1201971	4	Lance Aux Epines, Saint George, Grenada	GJ	GJ03		11.9833	-61.75	-1201971	4	Lance Aux Epines, Saint George, Grenada	GJ	GJ03		11.9833	-61.75	-1201971	20171103123000	https://www.thegrenadainformer.com/news/item/4149-one-villager-injured-in-mount-toute-shooting
703599371	20171103	201711	2017	2017.8301	GRD	GRENADA	GRD								CVL	VILLAGER						CVL			1	013	013	01	1	0.4	2	1	2	-7.67195767195767	4	Richmond Hill, Saint George, Grenada	GJ	GJ03	16732	12.05	-61.7333	-1202208	4	Richmond Hill, Saint George, Grenada	GJ	GJ03	16732	12.05	-61.7333	-1202208	4	Richmond Hill, Saint George, Grenada	GJ	GJ03	16732	12.05	-61.7333	-1202208	20171103123000	https://www.thegrenadainformer.com/news/item/4149-one-villager-injured-in-mount-toute-shooting
703599372	20171103	201711	2017	2017.8301	GRD	GRENADA	GRD								CVL	VILLAGER						CVL			1	112	112	11	3	-2.0	2	1	2	-7.67195767195767	4	Grand Anse, Saint George, Grenada	GJ	GJ03	16732	12.0167	-61.75	-1201883	4	Grand Anse, Saint George, Grenada	GJ	GJ03	16732	12.0167	-61.75	-1201883	4	Grand Anse, Saint George, Grenada	GJ	GJ03	16732	12.0167	-61.75	-1201883	20171103123000	https://www.thegrenadainformer.com/news/item/4149-one-villager-injured-in-mount-toute-shooting
703599373	20171103	201711	2017	2017.8301	GRDCVL	GRENADA	GRD					CVL			GRD	GRENADA	GRD								1	173	173	17	4	-5.0	1	1	1	-7.67195767195767	4	Lance Aux Epines, Saint George, Grenada	GJ	GJ03		11.9833	-61.75	-1201971	4	Grand Anse, Saint George, Grenada	GJ	GJ03	16732	12.0167	-61.75	-1201883	4	Grand Anse, Saint George, Grenada	GJ	GJ03	16732	12.0167	-61.75	-1201883	20171103123000	https://www.thegrenadainformer.com/news/item/4149-one-villager-injured-in-mount-toute-shooting
703599374	20171103	201711	2017	2017.8301	GRDJUD	GRENADA	GRD					JUD			JUD	MAGISTRATE						JUD			1	010	010	01	1	0.0	2	1	2	-7.67195767195767	4	Richmond Hill, Saint George, Grenada	GJ	GJ03	16732	12.05	-61.7333	-1202208	4	Richmond Hill, Saint George, Grenada	GJ	GJ03	16732	12.05	-61.7333	-1202208	4	Richmond Hill, Saint George, Grenada	GJ	GJ03	16732	12.05	-61.7333	-1202208	20171103123000	https://www.thegrenadainformer.com/news/item/4149-one-villager-injured-in-mount-toute-shooting
703599375	20171103	201711	2017	2017.8301	HLH	DOCTOR						HLH													1	012	012	01	1	-0.4	10	1	10	-2.93159609120521	4	Colchester, Essex, United Kingdom	UK	UKE4	40108	51.8833	0.9	-2592989	0								4	Colchester, Essex, United Kingdom	UK	UKE4	40108	51.8833	0.9	-2592989	20171103123000	http://www.gazette-news.co.uk/news/15636746.School___s_fireworks_display_tributes_employee_who_planned_event/
703599376	20171103	201711	2017	2017.8301	HLH	DOCTOR						HLH													1	020	020	02	1	3.0	5	1	5	0.5050505050505	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20171103123000	https://www.aol.com/article/news/2017/11/02/report-drinking-red-wine-can-improve-your-fertility/23264828/
703599377	20171103	201711	2017	2017.8301	HLH	HOSPITAL						HLH													1	043	043	04	1	2.8	20	1	10	1.13378684807256	4	Saltpond, Ghana (general), Ghana	GH	GH00	190647	5.20913	-1.06058	-2078398	0								4	Saltpond, Ghana (general), Ghana	GH	GH00	190647	5.20913	-1.06058	-2078398	20171103123000	https://www.myjoyonline.com/news/2017/November-3rd/prof-francis-allotey-has-died-at-85.php
703599378	20171103	201711	2017	2017.8301	HLH	HOSPITAL						HLH													1	043	043	04	1	2.8	5	1	5	2.60115606936416	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20171103123000	https://reliefweb.int/report/pakistan/icrc-hands-over-3-physical-rehab-centres-indus-hospital-network
703599379	20171103	201711	2017	2017.8301	HLH	HOSPITAL						HLH													1	046	046	04	1	7.0	1	1	1	2.64550264550265	3	Bloomington, Indiana, United States	US	USIN	IN105	39.1653	-86.5264	431207	0								3	Bloomington, Indiana, United States	US	USIN	IN105	39.1653	-86.5264	431207	20171103123000	http://www.wbiw.com/local/archive/2017/11/de-stressing-diabetes-presentation-at-iu-health-bloomington.php
703599380	20171103	201711	2017	2017.8301	HLH	HOSPITAL						HLH													1	073	073	07	2	7.4	5	1	5	2.60115606936416	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20171103123000	https://reliefweb.int/report/pakistan/icrc-hands-over-3-physical-rehab-centres-indus-hospital-network
703599381	20171103	201711	2017	2017.8301	HLH	DOCTOR						HLH													0	112	112	11	3	-2.0	10	1	10	-4.3421052631579	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171103123000	http://www.latimes.com/science/sciencenow/la-sci-sn-obesity-america-clueless-20171103-story.html
703599382	20171103	201711	2017	2017.8301	HLH	HOSPITAL						HLH			COP	POLICE OFFICER						COP			1	190	190	19	4	-10.0	7	1	7	-1.86480186480187	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171103123000	http://vothemes.com/2017/11/india-slips-21-places-in-global-gender-gap-behind/
703599383	20171103	201711	2017	2017.8301	HLH	HOSPITAL						HLH			GHA	GHANA	GHA								1	043	043	04	1	2.8	3	1	3	1.13378684807256	4	Saltpond, Ghana (general), Ghana	GH	GH00	190647	5.20913	-1.06058	-2078398	4	Saltpond, Ghana (general), Ghana	GH	GH00	190647	5.20913	-1.06058	-2078398	4	Saltpond, Ghana (general), Ghana	GH	GH00	190647	5.20913	-1.06058	-2078398	20171103123000	https://www.myjoyonline.com/news/2017/November-3rd/prof-francis-allotey-has-died-at-85.php
703599384	20171103	201711	2017	2017.8301	HLH	HOSPITAL						HLH			NGOHLHIRC	ICRC		IRC				NGO	HLH		1	173	173	17	4	-5.0	10	1	10	2.60115606936416	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20171103123000	https://reliefweb.int/report/pakistan/icrc-hands-over-3-physical-rehab-centres-indus-hospital-network
703599385	20171103	201711	2017	2017.8301	HLH	PHYSICIAN						HLH			USA	NEW YORK	USA								1	036	036	03	1	4.0	10	1	10	6.62251655629139	0								0								0								20171103123000	http://www.4-traders.com/PHYSICIANS-REALTY-TRUST-13659304/news/Physicians-Realty-Trust-to-Host-Earnings-Call-25431755/
703599386	20171103	201711	2017	2017.8301	HLH	HOSPITAL						HLH			USA	CHARLOTTE	USA								0	190	190	19	4	-10.0	10	1	10	-0.85106382978723	0								0								0								20171103123000	http://www.wsoctv.com/news/local/woman-hospitalized-after-crashing-into-east-charlotte-apartments/637816816
703599387	20171103	201711	2017	2017.8301	HLH	HOSPITAL						HLH			VNM	VIETNAM	VNM								1	057	057	05	1	8.0	10	1	10	3.71747211895911	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171103123000	http://medicalphysicsweb.org/cws/article/newsfeed/70341
703599388	20171103	201711	2017	2017.8301	HRI	RIGHTS ACTIVIST						HRI													0	012	012	01	1	-0.4	10	1	10	-8.19327731092437	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	0								4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	20171103123000	http://www.hindustantimes.com/india-news/bhopal-gang-rape-case-mp-one-of-india-s-most-unsafe-dangerous-places-for-women/story-0rgaECFviW2kgsrbQHe76N.html
703599389	20171103	201711	2017	2017.8301	HRV	CROATIA	HRV								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	046	046	04	1	7.0	10	1	10	-2.11433046202036	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171103123000	http://www.albaniannews.com/index.php?idm=16414&mod=2
703599390	20171103	201711	2017	2017.8301	HRVGOV	CROATIA	HRV					GOV			MIL	MILITARY						MIL			1	046	046	04	1	7.0	2	1	2	4	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	1	Croatia	HR	HR		45.166667	15.5	HR	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171103123000	http://www.egypttoday.com/Article/1/30749/Assar-Croatian-amb-probe-coop-in-military-production
703599391	20171103	201711	2017	2017.8301	HRVGOV	CROATIA	HRV					GOV			MIL	MILITARY						MIL			1	046	046	04	1	7.0	8	1	8	4	1	Croatia	HR	HR		45.166667	15.5	HR	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	1	Croatia	HR	HR		45.166667	15.5	HR	20171103123000	http://www.egypttoday.com/Article/1/30749/Assar-Croatian-amb-probe-coop-in-military-production
703599392	20171103	201711	2017	2017.8301	IDN	KALIMANTAN	IDN																		1	074	074	07	2	8.5	10	1	10	5	0								0								0								20171103123000	http://www.thejakartapost.com/news/2017/11/03/sunda-slow-lorises-undergo-wildlife-rehabilitation-in-w-kalimantan.html
703599393	20171103	201711	2017	2017.8301	IDN	BALI	IDN																		1	190	190	19	4	-10.0	5	1	5	-7.69230769230769	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20171103123000	http://allafrica.com/stories/201711030641.html
703599394	20171103	201711	2017	2017.8301	IDN	KALIMANTAN	IDN								CVL	RESIDENTS						CVL			1	1711	171	17	4	-9.2	10	1	10	5	0								0								0								20171103123000	http://www.thejakartapost.com/news/2017/11/03/sunda-slow-lorises-undergo-wildlife-rehabilitation-in-w-kalimantan.html
703599395	20171103	201711	2017	2017.8301	IGOAFRDEVAFB	AFRICAN DEVELOPMENT BANK	AFR	AFB				IGO	DEV		AFR	AFRICA	AFR								0	020	020	02	1	3.0	10	1	10	2.59579728059333	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171103123000	http://markets.businessinsider.com/news/stocks/Transformer-Market-annual-installation-is-poised-to-cross-170-thousand-units-by-2024-1006606770
703599396	20171103	201711	2017	2017.8301	IGOEUREEC	THE EU	EUR	EEC				IGO													0	014	014	01	1	0.0	10	1	10	-2.11433046202036	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171103123000	http://www.albaniannews.com/index.php?idm=16414&mod=2
703599397	20171103	201711	2017	2017.8301	IGOEUREEC	THE EU	EUR	EEC				IGO													0	030	030	03	1	4.0	10	1	10	-2.11433046202036	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171103123000	http://www.albaniannews.com/index.php?idm=16414&mod=2
703599398	20171103	201711	2017	2017.8301	IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO													1	040	040	04	1	1.0	6	1	6	-1.40449438202247	1	Malta	MT	MT		35.916667	14.433333	MT	0								1	Malta	MT	MT		35.916667	14.433333	MT	20171103123000	http://www.maltatoday.com.mt/news/national/81878/daphne_caruana_galizia_to_be_laid_to_rest_today
703599399	20171103	201711	2017	2017.8301	IGOEUREEC	EUROPEAN PARLIAMENT	EUR	EEC				IGO													0	057	057	05	1	8.0	5	1	5	-6.19834710743802	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	0								5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	20171103123000	http://www.aljazeera.com/news/2017/11/india-ordered-probe-3800-mass-graves-kashmir-171103114819966.html
703599400	20171103	201711	2017	2017.8301	IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO			ESP	SPAIN	ESP								1	010	010	01	1	0.0	10	1	10	-6.91056910569106	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171103123000	http://news.trust.org/item/20171103121631-wkfsk
703599401	20171103	201711	2017	2017.8301	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			HRV	CROATIA	HRV								1	046	046	04	1	7.0	10	1	10	-2.11433046202036	1	Croatia	HR	HR		45.166667	15.5	HR	1	Croatia	HR	HR		45.166667	15.5	HR	1	Croatia	HR	HR		45.166667	15.5	HR	20171103123000	http://www.albaniannews.com/index.php?idm=16414&mod=2
703599402	20171103	201711	2017	2017.8301	IGOEUREEC	EUROPEAN PARLIAMENT	EUR	EEC				IGO			sin	SINHALESE			sin						1	042	042	04	1	1.9	8	1	8	0	1	Sri Lanka	CE	CE		7	81	CE	1	South Africa	SF	SF		-30	26	SF	1	Sri Lanka	CE	CE		7	81	CE	20171103123000	http://www.tamilguardian.com/content/english-school-tamils-and-sinhalese-would-help-reconciliation-northern-province-governor
703599403	20171103	201711	2017	2017.8301	IGOEUREEC	EUROPEAN PARLIAMENT	EUR	EEC				IGO			sin	SINHALESE			sin						1	042	042	04	1	1.9	2	1	2	0	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	Sri Lanka	CE	CE		7	81	CE	20171103123000	http://www.tamilguardian.com/content/english-school-tamils-and-sinhalese-would-help-reconciliation-northern-province-governor
703599404	20171103	201711	2017	2017.8301	IGOEUREEC	EUROPEAN PARLIAMENT	EUR	EEC				IGO			tam	TAMIL			tam						1	042	042	04	1	1.9	10	1	10	0	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171103123000	http://www.tamilguardian.com/content/english-school-tamils-and-sinhalese-would-help-reconciliation-northern-province-governor
703599405	20171103	201711	2017	2017.8301	IGOEURSCE	OSCE	EUR	SCE				IGO													1	020	020	02	1	3.0	3	1	3	-3.26894502228826	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	0								4	Mallakastra, DibëAL, Albania	AL	AL41	3792	41.4989	20.4314	-106576	20171103123000	http://www.albaniannews.com/index.php?idm=16411&mod=2
