705616506	20171110	201711	2017	2017.8493	AFR	AFRICA	AFR																		1	193	193	19	4	-10.0	4	1	4	-8.43214756258237	1	South Africa	SF	SF		-30	26	SF	0								1	South Africa	SF	SF		-30	26	SF	20171110084500	https://www.timeslive.co.za/sunday-times/lifestyle/2017-11-10-5-true-crime-stories-you-wont-believe-really-happened/
705616507	20171110	201711	2017	2017.8493	AFR	AFRICA	AFR								CRM	CRIMINAL						CRM			1	173	173	17	4	-5.0	2	1	2	-8.43214756258237	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171110084500	https://www.timeslive.co.za/sunday-times/lifestyle/2017-11-10-5-true-crime-stories-you-wont-believe-really-happened/
705616508	20171110	201711	2017	2017.8493	AFR	AFRICA	AFR								LAB	EMPLOYEE						LAB			1	040	040	04	1	1.0	2	1	2	2.18253968253968	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20171110084500	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=13350
705616509	20171110	201711	2017	2017.8493	AFR	AFRICA	AFR								LAB	EMPLOYEE						LAB			1	043	043	04	1	2.8	2	1	2	2.18253968253968	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20171110084500	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=13350
705616510	20171110	201711	2017	2017.8493	AFR	AFRICA	AFR								USA	THE US	USA								0	190	190	19	4	-10.0	4	1	4	-8.43214756258237	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171110084500	https://www.timeslive.co.za/sunday-times/lifestyle/2017-11-10-5-true-crime-stories-you-wont-believe-really-happened/
705616511	20171110	201711	2017	2017.8493	AFR	AFRICA	AFR								ZAF	SOWETO	ZAF								1	010	010	01	1	0.0	4	1	4	-0.70546737213404	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	20171110084500	http://www.thenewage.co.za/upgrades-in-soweto/
705616512	20171110	201711	2017	2017.8493	AFRCOP	AFRICA	AFR					COP			IGOUNO	THE UN		UNO				IGO			0	060	060	06	2	6.0	6	1	6	2.18253968253968	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20171110084500	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=13350
705616513	20171110	201711	2017	2017.8493	AGR	FARMER						AGR													1	080	080	08	2	5.0	2	1	2	-1.73611111111111	3	Dekalb, Illinois, United States	US	USIL	IL037	41.9295	-88.7504	421762	0								3	Dekalb, Illinois, United States	US	USIL	IL037	41.9295	-88.7504	421762	20171110084500	http://www.agrinews-pubs.com/sponsored/weather-puts-brakes-on-harvest-progress/article_b2559e43-156a-5221-914d-400afa2ad869.html
705616514	20171110	201711	2017	2017.8493	AGR	FARMER						AGR													1	080	080	08	2	5.0	8	1	8	-1.73611111111111	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171110084500	http://www.agrinews-pubs.com/sponsored/weather-puts-brakes-on-harvest-progress/article_b2559e43-156a-5221-914d-400afa2ad869.html
705616515	20171110	201711	2017	2017.8493	ARE	UNITED ARAB EMIRATES	ARE																		0	036	036	03	1	4.0	8	1	8	-1.12630732099758	4	Al-Ittihad, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.455	54.3886	11282172	0								4	Al-Ittihad, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.455	54.3886	11282172	20171110084500	http://www.spacewar.com/pageone/spacewar-2017-11-09.html
705616516	20171110	201711	2017	2017.8493	ARE	UNITED ARAB EMIRATES	ARE																		1	051	051	05	1	3.4	10	1	10	-2.30414746543779	1	United Arab Emirates	AE	AE		24	54	AE	0								1	France	FR	FR		46	2	FR	20171110084500	http://www.spacewar.com/reports/Macron_warns_looming_military_defeat_of_IS_not_the_end_999.html
705616517	20171110	201711	2017	2017.8493	ARE	DUBAI	ARE								AREGOV	UNITED ARAB EMIRATES	ARE					GOV			1	051	051	05	1	3.4	1	1	1	1.74291938997821	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171110084500	http://dunyanews.tv/en/World/413776-
705616518	20171110	201711	2017	2017.8493	ARE	DUBAI	ARE								AREGOV	UNITED ARAB EMIRATES	ARE					GOV			1	051	051	05	1	3.4	1	1	1	1.74291938997821	1	Morocco	MO	MO		32	-5	MO	1	Morocco	MO	MO		32	-5	MO	1	Morocco	MO	MO		32	-5	MO	20171110084500	http://dunyanews.tv/en/World/413776-
705616519	20171110	201711	2017	2017.8493	ARE	UNITED ARAB EMIRATES	ARE								FRA	FRANCE	FRA								1	111	111	11	3	-2.0	2	1	2	-2.30414746543779	4	Deir Ezzor, Dayr az Zawr, Syria	SY	SY07	26359	35.3359	40.1408	-2541119	4	Deir Ezzor, Dayr az Zawr, Syria	SY	SY07	26359	35.3359	40.1408	-2541119	4	Deir Ezzor, Dayr az Zawr, Syria	SY	SY07	26359	35.3359	40.1408	-2541119	20171110084500	http://www.spacewar.com/reports/Macron_warns_looming_military_defeat_of_IS_not_the_end_999.html
705616520	20171110	201711	2017	2017.8493	ARE	UNITED ARAB EMIRATES	ARE								FRA	FRANCE	FRA								1	111	111	11	3	-2.0	8	1	8	-2.30414746543779	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	20171110084500	http://www.spacewar.com/reports/Macron_warns_looming_military_defeat_of_IS_not_the_end_999.html
705616521	20171110	201711	2017	2017.8493	ARE	UNITED ARAB EMIRATES	ARE								RUS	RUSSIA	RUS								0	043	043	04	1	2.8	4	1	4	-0.50167224080268	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	1	Russia	RS	RS		60	100	RS	20171110084500	http://www.daijiworld.com/news/newsDisplay.aspx?newsID=480822
705616522	20171110	201711	2017	2017.8493	ARE	DUBAI	ARE								RUS	RUSSIA	RUS								0	043	043	04	1	2.8	16	1	16	-0.50167224080268	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171110084500	http://www.daijiworld.com/news/newsDisplay.aspx?newsID=480822
705616523	20171110	201711	2017	2017.8493	AREGOV	DUBAI	ARE					GOV			GOV	KING						GOV			1	051	051	05	1	3.4	3	1	3	1.74291938997821	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171110084500	http://dunyanews.tv/en/World/413776-
705616524	20171110	201711	2017	2017.8493	ARM	ARMENIA	ARM																		0	010	010	01	1	0.0	10	1	10	0.95238095238095	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	0								4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20171110084500	http://panarmenian.net/eng/news/248448/
705616525	20171110	201711	2017	2017.8493	ARM	ARMENIAN	ARM																		1	051	051	05	1	3.4	10	1	10	0.95238095238095	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	0								4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20171110084500	http://panarmenian.net/eng/news/248448/
705616526	20171110	201711	2017	2017.8493	ARM	ARMENIA	ARM																		1	051	051	05	1	3.4	10	1	10	0.95238095238095	1	Iraq	IZ	IZ		33	44	IZ	0								1	Iraq	IZ	IZ		33	44	IZ	20171110084500	http://panarmenian.net/eng/news/248448/
705616527	20171110	201711	2017	2017.8493	ARM	ARMENIA	ARM								AZE	BAKU	AZE								1	046	046	04	1	7.0	6	1	6	1.03092783505155	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20171110084500	http://vestnikkavkaza.net/news/Alexander-Lukashevich-Moscow-to-continue-mediation-effort-to-resolve-Karabakh-conflict.html
705616528	20171110	201711	2017	2017.8493	ARM	ARMENIA	ARM								AZE	BAKU	AZE								1	046	046	04	1	7.0	2	1	2	1.03092783505155	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20171110084500	http://vestnikkavkaza.net/news/Alexander-Lukashevich-Moscow-to-continue-mediation-effort-to-resolve-Karabakh-conflict.html
705616529	20171110	201711	2017	2017.8493	ARM	ARMENIA	ARM								AZE	AZERBAIJAN	AZE								1	046	046	04	1	7.0	2	1	2	1.03092783505155	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20171110084500	http://vestnikkavkaza.net/news/Alexander-Lukashevich-Moscow-to-continue-mediation-effort-to-resolve-Karabakh-conflict.html
705616530	20171110	201711	2017	2017.8493	ARM	ARMENIA	ARM								AZEGOV	AZERBAIJAN	AZE					GOV			0	020	020	02	1	3.0	3	1	3	1.03092783505155	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20171110084500	http://vestnikkavkaza.net/news/Alexander-Lukashevich-Moscow-to-continue-mediation-effort-to-resolve-Karabakh-conflict.html
705616531	20171110	201711	2017	2017.8493	ARM	ARMENIA	ARM								AZEGOV	AZERBAIJAN	AZE					GOV			0	020	020	02	1	3.0	2	1	2	1.03092783505155	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20171110084500	http://vestnikkavkaza.net/news/Alexander-Lukashevich-Moscow-to-continue-mediation-effort-to-resolve-Karabakh-conflict.html
705616532	20171110	201711	2017	2017.8493	ARM	ARMENIA	ARM								CHE	GENEVA	CHE								1	013	013	01	1	0.4	5	1	5	1.03092783505155	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20171110084500	http://vestnikkavkaza.net/news/Alexander-Lukashevich-Moscow-to-continue-mediation-effort-to-resolve-Karabakh-conflict.html
705616533	20171110	201711	2017	2017.8493	ARM	ARMENIA	ARM								CHE	SWITZERLAND	CHE								1	013	013	01	1	0.4	2	1	2	1.03092783505155	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20171110084500	http://vestnikkavkaza.net/news/Alexander-Lukashevich-Moscow-to-continue-mediation-effort-to-resolve-Karabakh-conflict.html
705616534	20171110	201711	2017	2017.8493	ARM	ARMENIA	ARM								CHE	GENEVA	CHE								1	013	013	01	1	0.4	1	1	1	1.03092783505155	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20171110084500	http://vestnikkavkaza.net/news/Alexander-Lukashevich-Moscow-to-continue-mediation-effort-to-resolve-Karabakh-conflict.html
705616535	20171110	201711	2017	2017.8493	AUS	AUSTRALIA	AUS																		1	010	010	01	1	0.0	2	1	2	-3.3457249070632	4	Barwon, Victoria, Australia	AS	AS07	5368	-38.4667	143.75	-1557782	0								4	Barwon, Victoria, Australia	AS	AS07	5368	-38.4667	143.75	-1557782	20171110084500	http://www.geelongadvertiser.com.au/news/geelong/new-test-uncovers-diabetes-bone-risk/news-story/2bc9928851db207eaff293e106070ca8?nk=1a99629aefdd5d194be28aaac16e4087-1510302784
705616536	20171110	201711	2017	2017.8493	AUS	AUSTRALIAN	AUS																		0	015	015	01	1	0.0	4	1	4	-0.44576523031203	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171110084500	http://www.dailyliberal.com.au/story/5048946/solemn-ceremony-to-commemorate-fallen-99-years-after-wwi-ends/
705616537	20171110	201711	2017	2017.8493	AUS	AUSTRALIAN	AUS																		0	015	015	01	1	0.0	1	1	1	-0.44576523031203	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171110084500	http://www.dailyliberal.com.au/story/5048946/solemn-ceremony-to-commemorate-fallen-99-years-after-wwi-ends/
705616538	20171110	201711	2017	2017.8493	AUS	AUSTRALIA	AUS																		0	015	015	01	1	0.0	5	1	5	-0.44576523031203	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171110084500	http://www.dailyliberal.com.au/story/5048946/solemn-ceremony-to-commemorate-fallen-99-years-after-wwi-ends/
705616539	20171110	201711	2017	2017.8493	AUS	AUSTRALIAN	AUS																		0	017	017	01	1	0.0	9	1	9	-0.44576523031203	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171110084500	http://www.dailyliberal.com.au/story/5048946/solemn-ceremony-to-commemorate-fallen-99-years-after-wwi-ends/
705616540	20171110	201711	2017	2017.8493	AUS	AUSTRALIA	AUS																		0	020	020	02	1	3.0	2	1	2	1.12359550561798	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	0								5	Dundee City, Dundee City, United Kingdom	UK	UKU3	40177	56.4667	-2.91667	6077667	20171110084500	https://www.eveningtelegraph.co.uk/fp/dundees-past-brought-life-new-book/
705616541	20171110	201711	2017	2017.8493	AUS	AUSTRALIA	AUS																		1	042	042	04	1	1.9	4	1	4	2.36559139784946	4	Cangai, New South Wales, Australia	AS	AS02	5096	-29.5	152.483	-1563974	0								4	Cangai, New South Wales, Australia	AS	AS02	5096	-29.5	152.483	-1563974	20171110084500	http://www.proactiveinvestors.com.au/companies/news/187059/castillo-copper-appoint-drill-contractor-for-cangai-program-187059.html
705616542	20171110	201711	2017	2017.8493	AUS	AUSTRALIA	AUS																		1	043	043	04	1	2.8	4	1	4	2.36559139784946	4	Cangai, New South Wales, Australia	AS	AS02	5096	-29.5	152.483	-1563974	0								4	Cangai, New South Wales, Australia	AS	AS02	5096	-29.5	152.483	-1563974	20171110084500	http://www.proactiveinvestors.com.au/companies/news/187059/castillo-copper-appoint-drill-contractor-for-cangai-program-187059.html
705616543	20171110	201711	2017	2017.8493	AUS	PERTH	AUS																		1	051	051	05	1	3.4	20	2	20	1.86662976459554	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171110084500	https://au.news.yahoo.com/wa/a/37820660/perth-zoo-breeds-bear-cats-for-first-time/
705616544	20171110	201711	2017	2017.8493	AUS	AUSTRALIA	AUS																		0	070	070	07	2	7.0	2	1	2	-0.44576523031203	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171110084500	http://www.dailyliberal.com.au/story/5048946/solemn-ceremony-to-commemorate-fallen-99-years-after-wwi-ends/
705616545	20171110	201711	2017	2017.8493	AUS	AUSTRALIA	AUS																		1	110	110	11	3	-2.0	4	1	4	1.12359550561798	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171110084500	https://www.eveningtelegraph.co.uk/fp/dundees-past-brought-life-new-book/
705616546	20171110	201711	2017	2017.8493	AUS	AUSTRALIA	AUS																		0	112	112	11	3	-2.0	4	1	4	2.5062656641604	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171110084500	https://www.eveningtelegraph.co.uk/fp/majority-folk-not-perth-city-centre-6pm/
705616547	20171110	201711	2017	2017.8493	AUS	VICTORIA	AUS																		0	114	114	11	3	-2.0	10	1	10	-7.28597449908925	0								0								0								20171110084500	http://www.stokesentinel.co.uk/news/local-news/pet-cat-bruce-blown-up-741819
705616548	20171110	201711	2017	2017.8493	AUS	AUSTRALIA	AUS																		1	192	192	19	4	-9.5	2	1	2	1.12359550561798	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171110084500	https://www.eveningtelegraph.co.uk/fp/dundees-past-brought-life-new-book/
705616549	20171110	201711	2017	2017.8493	AUS	AUSTRALIA	AUS																		1	192	192	19	4	-9.5	2	1	2	1.12359550561798	5	Dundee City, Dundee City, United Kingdom	UK	UKU3	40177	56.4667	-2.91667	6077667	0								5	Dundee City, Dundee City, United Kingdom	UK	UKU3	40177	56.4667	-2.91667	6077667	20171110084500	https://www.eveningtelegraph.co.uk/fp/dundees-past-brought-life-new-book/
705616550	20171110	201711	2017	2017.8493	AUS	AUSTRALIA	AUS								AUSEDU	AUSTRALIA	AUS					EDU			1	036	036	03	1	4.0	2	1	2	-1.5180265654649	4	Murray Islands, Queensland, Australia	AS	AS04	18585	-9.93323	144.042	-1590302	4	Murray Islands, Queensland, Australia	AS	AS04	18585	-9.93323	144.042	-1590302	4	Murray Islands, Queensland, Australia	AS	AS04	18585	-9.93323	144.042	-1590302	20171110084500	http://www.parramattasun.com.au/story/5049122/special-event-honouring-the-anniversary-of-the-dismissal-of-the-whitlam-government/?cs=1497
705616551	20171110	201711	2017	2017.8493	AUS	AUSTRALIA	AUS								AUSEDU	AUSTRALIA	AUS					EDU			1	043	043	04	1	2.8	2	1	2	-1.5180265654649	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171110084500	http://www.parramattasun.com.au/story/5049122/special-event-honouring-the-anniversary-of-the-dismissal-of-the-whitlam-government/?cs=1497
705616552	20171110	201711	2017	2017.8493	AUS	AUSTRALIA	AUS								AUSHLH	AUSTRALIA	AUS					HLH			0	042	042	04	1	1.9	2	1	2	0.501672240802669	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171110084500	http://www.ibtimes.com.au/bold-beautiful-spoilers-nov-10-katie-helps-wyatt-1561533
705616553	20171110	201711	2017	2017.8493	AUS	AUSTRALIA	AUS								AUSHLH	AUSTRALIA	AUS					HLH			0	043	043	04	1	2.8	2	1	2	0.501672240802669	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171110084500	http://www.ibtimes.com.au/bold-beautiful-spoilers-nov-10-katie-helps-wyatt-1561533
705616554	20171110	201711	2017	2017.8493	AUS	SYDNEY	AUS								CYP	CYPRUS	CYP								0	036	036	03	1	4.0	2	1	2	0.9493670886076	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171110084500	http://www.chroniclelive.co.uk/news/north-east-news/dunkirk-evacuation-veteran-finally-attend-13881073
705616555	20171110	201711	2017	2017.8493	AUS	SYDNEY	AUS								CYP	CYPRUS	CYP								0	036	036	03	1	4.0	8	1	8	0.9493670886076	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	1	Cyprus	CY	CY		35	33	CY	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171110084500	http://www.chroniclelive.co.uk/news/north-east-news/dunkirk-evacuation-veteran-finally-attend-13881073
705616556	20171110	201711	2017	2017.8493	AUS	AUSTRALIA	AUS								EDU	PROFESSOR						EDU			1	036	036	03	1	4.0	2	1	2	-1.5180265654649	4	Murray Islands, Queensland, Australia	AS	AS04	18585	-9.93323	144.042	-1590302	4	Murray Islands, Queensland, Australia	AS	AS04	18585	-9.93323	144.042	-1590302	4	Murray Islands, Queensland, Australia	AS	AS04	18585	-9.93323	144.042	-1590302	20171110084500	http://www.parramattasun.com.au/story/5049122/special-event-honouring-the-anniversary-of-the-dismissal-of-the-whitlam-government/?cs=1497
705616557	20171110	201711	2017	2017.8493	AUS	AUSTRALIA	AUS								EDU	PROFESSOR						EDU			1	043	043	04	1	2.8	2	1	2	-1.5180265654649	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171110084500	http://www.parramattasun.com.au/story/5049122/special-event-honouring-the-anniversary-of-the-dismissal-of-the-whitlam-government/?cs=1497
705616558	20171110	201711	2017	2017.8493	AUS	SYDNEY	AUS								GBR	BRITISH	GBR								1	013	013	01	1	0.4	2	1	2	0.9493670886076	4	Coldstream, Victoria, Australia	AS	AS07	5431	-37.7249	145.378	-1566326	4	Coldstream, Victoria, Australia	AS	AS07	5431	-37.7249	145.378	-1566326	4	Coldstream, Victoria, Australia	AS	AS07	5431	-37.7249	145.378	-1566326	20171110084500	http://www.chroniclelive.co.uk/news/north-east-news/dunkirk-evacuation-veteran-finally-attend-13881073
705616559	20171110	201711	2017	2017.8493	AUS	AUSTRALIA	AUS								GBR	UNITED KINGDOM	GBR								1	013	013	01	1	0.4	2	1	2	0.9493670886076	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171110084500	http://www.chroniclelive.co.uk/news/north-east-news/dunkirk-evacuation-veteran-finally-attend-13881073
705616560	20171110	201711	2017	2017.8493	AUS	AUSTRALIA	AUS								GBR	UNITED KINGDOM	GBR								1	013	013	01	1	0.4	4	1	4	0.9493670886076	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	5	Northumberland, Northumberland, United Kingdom	UK	UKJ6	40125	55.25	-2	-2604404	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171110084500	http://www.chroniclelive.co.uk/news/north-east-news/dunkirk-evacuation-veteran-finally-attend-13881073
705616561	20171110	201711	2017	2017.8493	AUS	AUSTRALIA	AUS								GBR	UNITED KINGDOM	GBR								1	013	013	01	1	0.4	2	1	2	0.9493670886076	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	5	Northumberland, Northumberland, United Kingdom	UK	UKJ6	40125	55.25	-2	-2604404	5	Northumberland, Northumberland, United Kingdom	UK	UKJ6	40125	55.25	-2	-2604404	20171110084500	http://www.chroniclelive.co.uk/news/north-east-news/dunkirk-evacuation-veteran-finally-attend-13881073
705616562	20171110	201711	2017	2017.8493	AUS	AUSTRALIA	AUS								GBR	BRITISH	GBR								1	111	111	11	3	-2.0	10	1	10	0.70588235294118	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171110084500	http://www.victorharbortimes.com.au/story/5048098/rebekha-sharkie-confident-in-retaining-mayo/
705616563	20171110	201711	2017	2017.8493	AUS	AUSTRALIA	AUS								GOV	IMMIGRATION MINIST						GOV			1	042	042	04	1	1.9	3	1	3	-10.2222222222222	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	20171110084500	https://www.theguardian.com/australia-news/2017/nov/10/tony-abbott-fundraiser-swamped-by-pro-refugee-protesters
705616564	20171110	201711	2017	2017.8493	AUS	AUSTRALIA	AUS								JORLEG	JORDON	JOR					LEG			1	040	040	04	1	1.0	2	1	2	-2.61437908496732	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171110084500	http://www.radioaustralia.net.au/international/2017-11-10/new-senator-jordon-steelejohn-ready-to-go-but-parliament-house-isnt-quite-ready-for-him/1715978
705616565	20171110	201711	2017	2017.8493	AUS	AUSTRALIA	AUS								USA	UNITED STATES	USA								1	090	090	09	2	-2.0	4	1	4	0.19417475728156	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171110084500	https://www.rte.ie/entertainment/2017/1110/918898-magnum-star-john-hillerman-dies-aged-84/
