705656297	20161110	201611	2016	2016.8493	PHL	PHILIPPINE	PHL								CRM	CRIMINAL						CRM			0	193	193	19	4	-10.0	2	1	2	-7.24233983286908	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Davao, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	4	Davao, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	20171110113000	https://www.channelstv.com/2017/11/10/i-killed-someone-at-age-16-says-philippine-president/
705656298	20161110	201611	2016	2016.8493	PHL	PHILIPPINE	PHL								CRM	CRIMINAL						CRM			0	193	193	19	4	-10.0	2	1	2	-7.24233983286908	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171110113000	https://www.channelstv.com/2017/11/10/i-killed-someone-at-age-16-says-philippine-president/
705656299	20161110	201611	2016	2016.8493	PHL	PHILIPPINE	PHL								ESP	SPAIN	ESP								0	051	051	05	1	3.4	8	1	8	5.61122244488978	1	Philippines	RP	RP		13	122	RP	1	Spain	SP	SP		40	-4	SP	1	Thailand	TH	TH		15	100	TH	20171110113000	https://www.newkerala.com/news/fullnews-287112.html
705656300	20161110	201611	2016	2016.8493	PHL	PHILIPPINE	PHL								ESP	SPAIN	ESP								0	051	051	05	1	3.4	2	1	2	5.61122244488978	1	Thailand	TH	TH		15	100	TH	1	Greece	GR	GR		39	22	GR	1	Spain	SP	SP		40	-4	SP	20171110113000	https://www.newkerala.com/news/fullnews-287112.html
705656301	20161110	201611	2016	2016.8493	THA	THAILAND	THA								ESP	SPAIN	ESP								0	051	051	05	1	3.4	2	1	2	5.61122244488978	1	Thailand	TH	TH		15	100	TH	1	Greece	GR	GR		39	22	GR	1	Spain	SP	SP		40	-4	SP	20171110113000	https://www.newkerala.com/news/fullnews-287112.html
705656302	20161110	201611	2016	2016.8493	THA	THAILAND	THA								ESP	SPAIN	ESP								0	051	051	05	1	3.4	8	1	8	5.61122244488978	1	Thailand	TH	TH		15	100	TH	1	Spain	SP	SP		40	-4	SP	1	Thailand	TH	TH		15	100	TH	20171110113000	https://www.newkerala.com/news/fullnews-287112.html
705656303	20161110	201611	2016	2016.8493	USA	VIRGINIA	USA								GBR	BRITISH	GBR								0	051	051	05	1	3.4	2	1	2	-7.83661119515885	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Blacksburg, Virginia, United States	US	USVA	VA163	37.8187	-79.3192	1481840	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171110113000	https://www.theguardian.com/us-news/2017/nov/10/us-mass-shootings-history
705656304	20161110	201611	2016	2016.8493	USA	VIRGINIA	USA								GBR	BRITISH	GBR								0	051	051	05	1	3.4	6	1	6	-7.83661119515885	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171110113000	https://www.theguardian.com/us-news/2017/nov/10/us-mass-shootings-history
705656305	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	051	051	05	1	3.4	2	1	2	-7.83661119515885	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	1	United Kingdom	UK	UK		54	-4	UK	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171110113000	https://www.theguardian.com/us-news/2017/nov/10/us-mass-shootings-history
705656306	20161110	201611	2016	2016.8493	USA	NEW YORK	USA								GOV	PRINCE						GOV			0	040	040	04	1	1.0	1	1	1	-0.55187637969094	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171110113000	http://time.com/money/5013041/prince-alwaleed-bin-talal-billionaire-arrest/
705656307	20161110	201611	2016	2016.8493	USA	NEW YORK	USA								GOV	PRINCE						GOV			0	040	040	04	1	1.0	1	1	1	-0.55187637969094	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171110113000	http://time.com/money/5013041/prince-alwaleed-bin-talal-billionaire-arrest/
705656308	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA								GOV	STATE GOVERNOR						GOV			1	057	057	05	1	8.0	2	1	2	1.27877237851663	3	North Slope, Alaska, United States	US	USAK	AK185	69	-152	1895952	3	North Slope, Alaska, United States	US	USAK		69	-152	1895952	3	North Slope, Alaska, United States	US	USAK		69	-152	1895952	20171110113000	https://www.rt.com/business/409450-china-alaska-deal-not-real/
705656309	20161110	201611	2016	2016.8493	USAELI	NEW YORK CITY	USA					ELI													0	032	032	03	1	4.5	3	1	3	-0.55187637969094	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171110113000	http://time.com/money/5013041/prince-alwaleed-bin-talal-billionaire-arrest/
705656310	20161110	201611	2016	2016.8493	USAGOV	UNITED STATES	USA					GOV													1	057	057	05	1	8.0	2	1	2	1.27877237851663	3	North Slope, Alaska, United States	US	USAK	AK185	69	-152	1895952	0								3	North Slope, Alaska, United States	US	USAK		69	-152	1895952	20171110113000	https://www.rt.com/business/409450-china-alaska-deal-not-real/
705656311	20171011	201710	2017	2017.7699											GBR	UNITED KINGDOM	GBR								1	190	190	19	4	-10.0	4	1	4	-6.15199034981906	0								4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	20171110113000	https://www.theguardian.com/uk-news/2017/nov/10/man-who-murdered-vulnerable-kurdish-asylum-seeker-jailed-jeffrey-barry
705656312	20171011	201710	2017	2017.7699	AUS	MELBOURNE	AUS																		1	112	112	11	3	-2.0	3	1	3	-0.42613636363637	2	Alaska, United States	US	USAK		61.385	-152.268	AK	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	20171110113000	http://www.energynewsbulletin.net/energynewsbulletin/news/1265273/%E2%80%99-buru-lessons
705656313	20171011	201710	2017	2017.7699	ESPLEG	CATALONIA	ESP					LEG			ESP	SPAIN	ESP								0	1044	104	10	3	-5.0	20	2	20	-3.3457702518476	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171110113000	https://www.expatica.com/es/news/country-news/Spain-Catalonia-politics-prison_1534014.html
705656314	20171011	201710	2017	2017.7699	GOV	GOVERNMENT						GOV													0	190	190	19	4	-10.0	5	1	5	0.53475935828877	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20171110113000	https://globalnews.ca/news/3854043/military-mental-health-plan-recognizes-special-forces-needs/
705656315	20171011	201710	2017	2017.7699	GOV	GOVERNMENT						GOV			MIL	MILITARY PERSONNEL						MIL			0	014	014	01	1	0.0	5	1	5	0.53475935828877	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110113000	https://globalnews.ca/news/3854043/military-mental-health-plan-recognizes-special-forces-needs/
705656316	20171011	201710	2017	2017.7699	HLH	HOSPITAL						HLH			GBR	UNITED KINGDOM	GBR								1	084	084	08	2	7.0	4	1	4	-6.15199034981906	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	20171110113000	https://www.theguardian.com/uk-news/2017/nov/10/man-who-murdered-vulnerable-kurdish-asylum-seeker-jailed-jeffrey-barry
705656317	20171011	201710	2017	2017.7699	IND	NEW DELHI	IND																		1	046	046	04	1	7.0	2	1	2	2.8436018957346	4	Ajit, Rajasthan, India	IN	IN24	17837	25.85	72.6833	-2088338	0								1	China	CH	CH		35	105	CH	20171110113000	http://www.business-standard.com/article/pti-stories/yang-may-continue-as-china-s-special-representative-on-border-117111000838_1.html
705656318	20171011	201710	2017	2017.7699	IND	NEW DELHI	IND																		1	046	046	04	1	7.0	2	1	2	2.8436018957346	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20171110113000	http://www.business-standard.com/article/pti-stories/yang-may-continue-as-china-s-special-representative-on-border-117111000838_1.html
705656319	20171011	201710	2017	2017.7699	LBY	LIBYA	LBY								TUN	TUNISIA	TUN								0	046	046	04	1	7.0	2	1	2	-3.5645472061657	4	Bani Walid, Libya (general), Libya	LY	LY00	19098	31.7566	13.9942	-3163263	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171110113000	http://www.defenceweb.co.za/index.php?option=com_content&view=article&id=49831:hilltop-tribes-bitterness-a-challenge-for-libya-peace-effort&catid=56:diplomacy-a-peace&Itemid=111
705656320	20171011	201710	2017	2017.7699	LBY	LIBYA	LBY								TUN	TUNISIA	TUN								0	046	046	04	1	7.0	2	1	2	-3.5645472061657	4	Bani Walid, Libya (general), Libya	LY	LY00	19098	31.7566	13.9942	-3163263	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	20171110113000	http://www.defenceweb.co.za/index.php?option=com_content&view=article&id=49831:hilltop-tribes-bitterness-a-challenge-for-libya-peace-effort&catid=56:diplomacy-a-peace&Itemid=111
705656321	20171011	201710	2017	2017.7699	LBY	LIBYA	LBY								TUN	TUNISIA	TUN								0	164	164	16	4	-7.0	2	1	2	-3.5645472061657	4	Bani Walid, Libya (general), Libya	LY	LY00	19098	31.7566	13.9942	-3163263	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171110113000	http://www.defenceweb.co.za/index.php?option=com_content&view=article&id=49831:hilltop-tribes-bitterness-a-challenge-for-libya-peace-effort&catid=56:diplomacy-a-peace&Itemid=111
705656322	20171011	201710	2017	2017.7699	MMR	MYANMAR	MMR								MMRMED	MYANMAR	MMR					MED			1	173	173	17	4	-5.0	8	1	8	-6.64556962025316	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171110113000	https://www.nst.com.my/world/2017/11/301755/myanmar-jails-journalists-including-malaysian-over-drone-use
705656323	20171103	201711	2017	2017.8301	BEL	BELGIUM	BEL																		0	071	071	07	2	7.4	4	2	4	-3.3457702518476	1	Belgium	BE	BE		50.833333	4	BE	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171110113000	https://www.expatica.com/es/news/country-news/Spain-Catalonia-politics-prison_1534014.html
705656324	20171103	201711	2017	2017.8301	BEL	BELGIUM	BEL																		0	071	071	07	2	7.4	4	2	4	-3.3457702518476	1	Belgium	BE	BE		50.833333	4	BE	0								1	Belgium	BE	BE		50.833333	4	BE	20171110113000	https://www.expatica.com/es/news/country-news/Spain-Catalonia-politics-prison_1534014.html
705656325	20171103	201711	2017	2017.8301	EST	ESTONIA	EST								RUS	RUSSIA	RUS								1	042	042	04	1	1.9	5	1	5	-5.7649667405765	4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110113000	https://arstechnica.com/tech-policy/2017/11/estonia-arrests-suspected-fsb-agent-accused-of-computer-related-crime/
705656326	20171103	201711	2017	2017.8301	GOV	ENERGY SECRETARY						GOV													0	010	010	01	1	0.0	6	1	6	-1.08864696734059	3	Environmental Protection Agency, District of Columbia, United States	US	USDC	DC001	38.8773	-77.0178	529189	0								3	Environmental Protection Agency, District of Columbia, United States	US	USDC		38.8773	-77.0178	529189	20171110113000	http://lmtribune.com/opinion/how-can-trump-dispute-climate-change/article_573f3e89-264a-5b08-af01-773b1b41ac8b.html
705656327	20171103	201711	2017	2017.8301	GOV	ENERGY SECRETARY						GOV													0	070	070	07	2	7.0	6	1	6	-1.08864696734059	3	Environmental Protection Agency, District of Columbia, United States	US	USDC	DC001	38.8773	-77.0178	529189	0								3	Environmental Protection Agency, District of Columbia, United States	US	USDC		38.8773	-77.0178	529189	20171110113000	http://lmtribune.com/opinion/how-can-trump-dispute-climate-change/article_573f3e89-264a-5b08-af01-773b1b41ac8b.html
705656328	20171103	201711	2017	2017.8301	GOV	ENERGY SECRETARY						GOV			USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-1.08864696734059	3	Environmental Protection Agency, District of Columbia, United States	US	USDC	DC001	38.8773	-77.0178	529189	3	Environmental Protection Agency, District of Columbia, United States	US	USDC		38.8773	-77.0178	529189	3	Environmental Protection Agency, District of Columbia, United States	US	USDC		38.8773	-77.0178	529189	20171110113000	http://lmtribune.com/opinion/how-can-trump-dispute-climate-change/article_573f3e89-264a-5b08-af01-773b1b41ac8b.html
705656329	20171103	201711	2017	2017.8301	GOV	ENERGY SECRETARY						GOV			USA	UNITED STATES	USA								0	070	070	07	2	7.0	2	1	2	-1.08864696734059	3	Environmental Protection Agency, District of Columbia, United States	US	USDC	DC001	38.8773	-77.0178	529189	3	Environmental Protection Agency, District of Columbia, United States	US	USDC		38.8773	-77.0178	529189	3	Environmental Protection Agency, District of Columbia, United States	US	USDC		38.8773	-77.0178	529189	20171110113000	http://lmtribune.com/opinion/how-can-trump-dispute-climate-change/article_573f3e89-264a-5b08-af01-773b1b41ac8b.html
705656330	20171103	201711	2017	2017.8301	IGOUNO	THE UN		UNO				IGO													0	042	042	04	1	1.9	3	1	3	-0.74404761904762	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171110113000	http://www.thesundaily.my/news/2017/11/10/developing-world-says-rich-nations-shirking-climate-pledges
705656331	20171103	201711	2017	2017.8301	IND	AHMEDABAD	IND								LEG	CONGRESS						LEG			1	084	084	08	2	7.0	18	1	10	1.59574468085107	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20171110113000	http://zeenews.india.com/gujarat/gujarat-elections-2017-congresss-first-candidate-list-for-gujarat-polls-on-november-16-2056001.html
705656332	20171103	201711	2017	2017.8301	LEG	CONGRESS						LEG													1	084	084	08	2	7.0	2	1	2	1.59574468085107	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	0								4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20171110113000	http://zeenews.india.com/gujarat/gujarat-elections-2017-congresss-first-candidate-list-for-gujarat-polls-on-november-16-2056001.html
705656333	20171103	201711	2017	2017.8301	REB	REBELLION						REB			BELELI	BELGIUM	BEL					ELI			0	112	112	11	3	-2.0	4	2	4	-3.3457702518476	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171110113000	https://www.expatica.com/es/news/country-news/Spain-Catalonia-politics-prison_1534014.html
705656334	20171103	201711	2017	2017.8301	REB	REBELLION						REB			BELELI	BELGIUM	BEL					ELI			0	112	112	11	3	-2.0	4	2	4	-3.3457702518476	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171110113000	https://www.expatica.com/es/news/country-news/Spain-Catalonia-politics-prison_1534014.html
705656335	20171103	201711	2017	2017.8301	REB	REBELLION						REB			BELELI	BELGIUM	BEL					ELI			0	173	173	17	4	-5.0	4	2	4	-3.3457702518476	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171110113000	https://www.expatica.com/es/news/country-news/Spain-Catalonia-politics-prison_1534014.html
705656336	20171103	201711	2017	2017.8301	REB	REBELLION						REB			BELELI	BELGIUM	BEL					ELI			0	173	173	17	4	-5.0	4	2	4	-3.3457702518476	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171110113000	https://www.expatica.com/es/news/country-news/Spain-Catalonia-politics-prison_1534014.html
705656337	20171103	201711	2017	2017.8301	RUS	RUSSIA	RUS								EST	ESTONIA	EST								1	043	043	04	1	2.8	5	1	5	-5.7649667405765	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110113000	https://arstechnica.com/tech-policy/2017/11/estonia-arrests-suspected-fsb-agent-accused-of-computer-related-crime/
705656338	20171103	201711	2017	2017.8301	SAU	SAUDI ARABIA	SAU								IRN	IRAN	IRN								0	112	112	11	3	-2.0	2	1	2	-3.88548057259714	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171110113000	https://stepfeed.com/uae-becomes-4th-gulf-country-to-advise-citizens-to-leave-lebanon-4424
705656339	20171103	201711	2017	2017.8301	SAU	SAUDI	SAU								IRN	IRAN	IRN								0	112	112	11	3	-2.0	1	1	1	-3.88548057259714	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171110113000	https://stepfeed.com/uae-becomes-4th-gulf-country-to-advise-citizens-to-leave-lebanon-4424
705656340	20171103	201711	2017	2017.8301	USAGOV	UNITED STATES	USA					GOV													0	010	010	01	1	0.0	2	1	2	-1.08864696734059	3	Environmental Protection Agency, District of Columbia, United States	US	USDC	DC001	38.8773	-77.0178	529189	0								3	Environmental Protection Agency, District of Columbia, United States	US	USDC		38.8773	-77.0178	529189	20171110113000	http://lmtribune.com/opinion/how-can-trump-dispute-climate-change/article_573f3e89-264a-5b08-af01-773b1b41ac8b.html
705656341	20171103	201711	2017	2017.8301	USAGOV	UNITED STATES	USA					GOV													0	070	070	07	2	7.0	2	1	2	-1.08864696734059	3	Environmental Protection Agency, District of Columbia, United States	US	USDC	DC001	38.8773	-77.0178	529189	0								3	Environmental Protection Agency, District of Columbia, United States	US	USDC		38.8773	-77.0178	529189	20171110113000	http://lmtribune.com/opinion/how-can-trump-dispute-climate-change/article_573f3e89-264a-5b08-af01-773b1b41ac8b.html
705656342	20171103	201711	2017	2017.8301	zul	ZULU			zul						COP	POLICE						COP			0	010	010	01	1	0.0	5	1	5	-4.36746987951807	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171110113000	https://citizen.co.za/news/south-africa/1723658/anc-whistleblowers-in-councillor-magaqa-murder-live-in-fear/
705656343	20171103	201711	2017	2017.8301	zul	ZULU			zul						COP	POLICE						COP			0	0234	023	02	1	3.4	10	1	10	-4.36746987951807	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171110113000	https://citizen.co.za/news/south-africa/1723658/anc-whistleblowers-in-councillor-magaqa-murder-live-in-fear/
705656344	20171103	201711	2017	2017.8301	zul	ZULU			zul						CVL	PRIVATE CITIZEN						CVL			0	072	072	07	2	8.3	10	1	10	-4.36746987951807	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171110113000	https://citizen.co.za/news/south-africa/1723658/anc-whistleblowers-in-councillor-magaqa-murder-live-in-fear/
705656345	20171109	201711	2017	2017.8466	INDJUD	DELHI	IND					JUD			GOV	GOVERNMENT						GOV			0	100	100	10	3	-5.0	1	1	1	-4.9306625577812	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171110113000	http://www.themalaymailonline.com/world/article/india-to-spray-capital-amid-deepening-smog-emergency
