705104629	20171108	201711	2017	2017.8438	GOV	AUTHORITIES						GOV			SOM	SOMALIA	SOM								0	042	042	04	1	1.9	2	1	2	-3.26797385620915	4	Beledweyne, Hiiraan, Somalia	SO	SO07	25684	4.73583	45.2036	-3216432	4	Beledweyne, Hiiraan, Somalia	SO	SO07	25684	4.73583	45.2036	-3216432	4	Beledweyne, Hiiraan, Somalia	SO	SO07	25684	4.73583	45.2036	-3216432	20171108201500	Radio Simba, Mogadishu/BBC Monitoring/(c) BBC
705104630	20171108	201711	2017	2017.8438	GOV	PRESIDENT						GOV			SOM	MOGADISHU	SOM								1	042	042	04	1	1.9	2	1	2	-3.26797385620915	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20171108201500	Radio Simba, Mogadishu/BBC Monitoring/(c) BBC
705104631	20171108	201711	2017	2017.8438	GOV	PRESIDENT						GOV			SOM	SOMALIA	SOM								1	042	042	04	1	1.9	2	1	2	-3.26797385620915	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Galmudug, Somalia (general), Somalia	SO	SO00	25707	6	48	11432107	20171108201500	Radio Simba, Mogadishu/BBC Monitoring/(c) BBC
705104632	20171108	201711	2017	2017.8438	GOV	MINIST						GOV			SOM	SOMALI	SOM								1	044	044	04	1	2.5	7	1	7	-2.66666666666667	4	Somaliland, Somalia (general), Somalia	SO	SO00	25720	9	46	11432102	4	Somaliland, Somalia (general), Somalia	SO	SO00	25720	9	46	11432102	4	Somaliland, Somalia (general), Somalia	SO	SO00	25720	9	46	11432102	20171108201500	Radio Daljir, Gaalkacyo/BBC Monitoring/(c) BBC
705104633	20171108	201711	2017	2017.8438	IRN	IRAN	IRN								AZE	AZERBAIJAN	AZE								1	030	030	03	1	4.0	6	1	6	-0.52083333333334	4	Nasiriyan, Ilam, Iran	IR	IR10	36809	32.8439	46.8817	-3076680	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	1	Russia	RS	RS		60	100	RS	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104634	20171108	201711	2017	2017.8438	IRN	IRAN	IRN								AZE	AZERBAIJAN	AZE								1	030	030	03	1	4.0	2	1	2	-0.52083333333334	4	Nasiriyan, Ilam, Iran	IR	IR10	36809	32.8439	46.8817	-3076680	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104635	20171108	201711	2017	2017.8438	IRN	IRAN	IRN								AZE	AZERBAIJAN	AZE								1	030	030	03	1	4.0	2	1	2	-0.52083333333334	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Nasiriyan, Ilam, Iran	IR	IR10	36809	32.8439	46.8817	-3076680	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104636	20171108	201711	2017	2017.8438	IRN	IRAN	IRN								AZE	AZERBAIJAN	AZE								1	057	057	05	1	8.0	6	1	6	-0.52083333333334	4	Nasiriyan, Ilam, Iran	IR	IR10	36809	32.8439	46.8817	-3076680	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	1	Russia	RS	RS		60	100	RS	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104637	20171108	201711	2017	2017.8438	IRN	IRAN	IRN								AZE	AZERBAIJAN	AZE								1	057	057	05	1	8.0	2	1	2	-0.52083333333334	4	Nasiriyan, Ilam, Iran	IR	IR10	36809	32.8439	46.8817	-3076680	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104638	20171108	201711	2017	2017.8438	IRN	IRAN	IRN								AZE	AZERBAIJAN	AZE								1	057	057	05	1	8.0	2	1	2	-0.52083333333334	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Nasiriyan, Ilam, Iran	IR	IR10	36809	32.8439	46.8817	-3076680	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104639	20171108	201711	2017	2017.8438	IRN	IRAN	IRN								RUS	RUSSIA	RUS								1	030	030	03	1	4.0	2	1	2	-0.52083333333334	4	Nasiriyan, Ilam, Iran	IR	IR10	36809	32.8439	46.8817	-3076680	4	Nasiriyan, Ilam, Iran	IR	IR10	36809	32.8439	46.8817	-3076680	1	Russia	RS	RS		60	100	RS	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104640	20171108	201711	2017	2017.8438	IRN	IRAN	IRN								RUS	RUSSIA	RUS								1	030	030	03	1	4.0	6	1	6	-0.52083333333334	4	Nasiriyan, Ilam, Iran	IR	IR10	36809	32.8439	46.8817	-3076680	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104641	20171108	201711	2017	2017.8438	IRN	IRAN	IRN								RUS	RUSSIA	RUS								1	030	030	03	1	4.0	2	1	2	-0.52083333333334	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Nasiriyan, Ilam, Iran	IR	IR10	36809	32.8439	46.8817	-3076680	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104642	20171108	201711	2017	2017.8438	IRN	IRAN	IRN								RUS	RUSSIA	RUS								1	057	057	05	1	8.0	2	1	2	-0.52083333333334	4	Nasiriyan, Ilam, Iran	IR	IR10	36809	32.8439	46.8817	-3076680	4	Nasiriyan, Ilam, Iran	IR	IR10	36809	32.8439	46.8817	-3076680	1	Russia	RS	RS		60	100	RS	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104643	20171108	201711	2017	2017.8438	IRN	IRAN	IRN								RUS	RUSSIA	RUS								1	057	057	05	1	8.0	6	1	6	-0.52083333333334	4	Nasiriyan, Ilam, Iran	IR	IR10	36809	32.8439	46.8817	-3076680	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104644	20171108	201711	2017	2017.8438	IRN	IRAN	IRN								RUS	RUSSIA	RUS								1	057	057	05	1	8.0	2	1	2	-0.52083333333334	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Nasiriyan, Ilam, Iran	IR	IR10	36809	32.8439	46.8817	-3076680	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104645	20171108	201711	2017	2017.8438	IRNGOV	IRAN	IRN					GOV			LBN	LEBANON	LBN								1	040	040	04	1	1.0	1	1	1	-0.52083333333334	4	Nasiriyan, Ilam, Iran	IR	IR10	36809	32.8439	46.8817	-3076680	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104646	20171108	201711	2017	2017.8438	IRNGOV	IRAN	IRN					GOV			LBN	LEBANON	LBN								1	0831	083	08	2	5.0	1	1	1	-0.52083333333334	4	Nasiriyan, Ilam, Iran	IR	IR10	36809	32.8439	46.8817	-3076680	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104647	20171108	201711	2017	2017.8438	IRNGOV	IRAN	IRN					GOV			LBNGOV	LEBANON	LBN					GOV			1	040	040	04	1	1.0	1	1	1	-0.52083333333334	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104648	20171108	201711	2017	2017.8438	IRNGOV	IRAN	IRN					GOV			LBNGOV	LEBANON	LBN					GOV			1	0831	083	08	2	5.0	1	1	1	-0.52083333333334	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104649	20171108	201711	2017	2017.8438	JORELIGOV	HASSAN	JOR					ELI	GOV		SAU	SAUDI ARABIA	SAU								1	111	111	11	3	-2.0	8	1	8	-0.52083333333334	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104650	20171108	201711	2017	2017.8438	KOR	SOUTH KOREA	KOR								GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	2	1	2	-0.52083333333334	1	South Korea	KS	KS		37	127.5	KS	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	1	South Korea	KS	KS		37	127.5	KS	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104651	20171108	201711	2017	2017.8438	KOR	SOUTH KOREA	KOR								KORGOV	SOUTH KOREA	KOR					GOV			1	043	043	04	1	2.8	2	1	2	-0.52083333333334	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	1	South Korea	KS	KS		37	127.5	KS	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104652	20171108	201711	2017	2017.8438	KORGOV	SOUTH KOREA	KOR					GOV			KOR	SOUTH KOREA	KOR								1	042	042	04	1	1.9	2	1	2	-0.52083333333334	1	South Korea	KS	KS		37	127.5	KS	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104653	20171108	201711	2017	2017.8438	LBN	LEBANON	LBN								IRNGOV	IRAN	IRN					GOV			1	040	040	04	1	1.0	1	1	1	-0.52083333333334	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Nasiriyan, Ilam, Iran	IR	IR10	36809	32.8439	46.8817	-3076680	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104654	20171108	201711	2017	2017.8438	LBNGOV	LEBANON	LBN					GOV			IRNGOV	IRAN	IRN					GOV			1	040	040	04	1	1.0	1	1	1	-0.52083333333334	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104655	20171108	201711	2017	2017.8438	MOS	ISLAM				MOS					AFG	AFGHANISTAN	AFG								0	046	046	04	1	7.0	10	1	10	1.92592592592592	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171108201500	Ariana News TV, Kabul/BBC Monitoring/(c) BBC
705104656	20171108	201711	2017	2017.8438	RUS	RUSSIA	RUS								AZE	AZERBAIJAN	AZE								1	030	030	03	1	4.0	2	1	2	-0.52083333333334	4	Nasiriyan, Ilam, Iran	IR	IR10	36809	32.8439	46.8817	-3076680	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104657	20171108	201711	2017	2017.8438	RUS	RUSSIA	RUS								AZE	AZERBAIJAN	AZE								1	030	030	03	1	4.0	2	1	2	-0.52083333333334	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Nasiriyan, Ilam, Iran	IR	IR10	36809	32.8439	46.8817	-3076680	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104658	20171108	201711	2017	2017.8438	RUS	RUSSIA	RUS								AZE	AZERBAIJAN	AZE								1	030	030	03	1	4.0	6	1	6	-0.52083333333334	1	Russia	RS	RS		60	100	RS	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	1	Russia	RS	RS		60	100	RS	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104659	20171108	201711	2017	2017.8438	RUS	RUSSIA	RUS								AZE	AZERBAIJAN	AZE								1	057	057	05	1	8.0	2	1	2	-0.52083333333334	4	Nasiriyan, Ilam, Iran	IR	IR10	36809	32.8439	46.8817	-3076680	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104660	20171108	201711	2017	2017.8438	RUS	RUSSIA	RUS								AZE	AZERBAIJAN	AZE								1	057	057	05	1	8.0	2	1	2	-0.52083333333334	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Nasiriyan, Ilam, Iran	IR	IR10	36809	32.8439	46.8817	-3076680	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104661	20171108	201711	2017	2017.8438	RUS	RUSSIA	RUS								AZE	AZERBAIJAN	AZE								1	057	057	05	1	8.0	6	1	6	-0.52083333333334	1	Russia	RS	RS		60	100	RS	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	1	Russia	RS	RS		60	100	RS	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
705104662	20171108	201711	2017	2017.8438	RUS	RUSSIA	RUS								IRN	IRAN	IRN								1	030	030	03	1	4.0	2	1	2	-0.52083333333334	4	Nasiriyan, Ilam, Iran	IR	IR10	36809	32.8439	46.8817	-3076680	4	Nasiriyan, Ilam, Iran	IR	IR10	36809	32.8439	46.8817	-3076680	1	Russia	RS	RS		60	100	RS	20171108201500	Vision of the Islamic Republic of Iran Sahar 1 TV, Tehran/BBC Monitoring/(c) BBC
