702850004	20171101	201711	2017	2017.8247											UGAGOV	MUSEVENI	UGA					GOV			0	051	051	05	1	3.4	6	1	6	-0.70796460176991	0								4	Kabarole, Kabarole, Uganda	UG	UG79	18585	0.693889	30.2664	-1727821	4	Kabarole, Kabarole, Uganda	UG	UG79	18585	0.693889	30.2664	-1727821	20171101051500	http://observer.ug/news/headlines/55714-magyezi-bill-swims-in-hostile-waters.html
702850005	20171101	201711	2017	2017.8247											USA	UNITED STATES	USA								0	036	036	03	1	4.0	1	1	1	0.52798310454065	0								3	Maryville, Tennessee, United States	US	USTN	TN009	35.7565	-83.9705	1292868	3	Maryville, Tennessee, United States	US	USTN	TN009	35.7565	-83.9705	1292868	20171101051500	http://www.thedailytimes.com/news/alcoa-s--year-old-water-treatment-plant-due-for/article_d4bff93b-36c4-5511-805a-2cd737b1bbcb.html
702850006	20171101	201711	2017	2017.8247											USA	UNITED STATES	USA								0	036	036	03	1	4.0	1	1	1	0.52798310454065	0								3	Maryville, Tennessee, United States	US	USTN	TN009	35.7565	-83.9705	1292868	3	Alcoa, Tennessee, United States	US	USTN	TN009	35.7895	-83.9738	1304784	20171101051500	http://www.thedailytimes.com/news/alcoa-s--year-old-water-treatment-plant-due-for/article_d4bff93b-36c4-5511-805a-2cd737b1bbcb.html
702850007	20171101	201711	2017	2017.8247											USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	1	4	2.29681978798587	0								3	Maryville College, Tennessee, United States	US	USTN		35.7515	-83.963	1292869	3	Maryville College, Tennessee, United States	US	USTN		35.7515	-83.963	1292869	20171101051500	http://www.thedailytimes.com/news/maryville-college-announces-retirements-of-dr-barbara-wells-dr-terry/article_618e7f82-19d1-596e-b322-9500fc37e3d9.html
702850008	20171101	201711	2017	2017.8247											USA	DENVER	USA								1	040	040	04	1	1.0	7	1	7	-0.23584905660377	0								3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20171101051500	http://denver.cbslocal.com/2017/10/31/opioid-committee-bills-addiction/
702850009	20171101	201711	2017	2017.8247											USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	1	4	2.88624787775891	0								3	Lynbrook, New York, United States	US	USNY	NY059	40.6548	-73.6718	956170	3	Lynbrook, New York, United States	US	USNY	NY059	40.6548	-73.6718	956170	20171101051500	http://liherald.com/stories/alan-beach-sworn-in-as-new-lynbrook-mayor,97000
702850010	20171101	201711	2017	2017.8247											USA	FLORIDA	USA								0	042	042	04	1	1.9	16	2	16	-3.31652596997546	0								4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	20171101051500	http://mynorthwest.com/800370/suspect-in-nyc-attack-a-truck-driver-born-in-uzbekistan/
702850011	20171101	201711	2017	2017.8247											USA	FLORIDA	USA								0	042	042	04	1	1.9	4	2	4	-3.31652596997546	0								3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20171101051500	http://mynorthwest.com/800370/suspect-in-nyc-attack-a-truck-driver-born-in-uzbekistan/
702850012	20171101	201711	2017	2017.8247											USA	FLORIDA	USA								0	042	042	04	1	1.9	42	7	42	-3.23156471797671	0								3	Summit County, Ohio, United States	US	USOH		41.1167	-81.5332	1074088	3	Summit County, Ohio, United States	US	USOH		41.1167	-81.5332	1074088	20171101051500	http://www.sfgate.com/news/us/article/Suspect-in-NYC-attack-a-truck-driver-born-in-12321979.php
702850013	20171101	201711	2017	2017.8247											USA	UNITED STATES	USA								1	042	042	04	1	1.9	12	1	6	-4.49897750511247	0								3	Parkersburg, West Virginia, United States	US	USWV	WV107	39.2667	-81.5615	1544587	3	Parkersburg, West Virginia, United States	US	USWV	WV107	39.2667	-81.5615	1544587	20171101051500	https://www.workers.org/2017/10/31/eyewitness-ames-plant-fire-a-week-of-hell/
702850014	20171101	201711	2017	2017.8247											USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	2.25563909774436	0								3	Lake Arrowhead, California, United States	US	USCA		34.2483	-117.189	1652738	3	San Bernardino Mountains, California, United States	US	USCA		34.1256	-116.876	273443	20171101051500	http://www.realgeni.com/detail/land/WOW-Lot-in-Lake-Arrowhead-Area-Great-Area-San_192350639500.html
702850015	20171101	201711	2017	2017.8247											USA	UNITED STATES	USA								1	042	042	04	1	1.9	6	1	6	-1.35593220338983	0								3	Palmdale, California, United States	US	USCA	CA037	34.5794	-118.116	1652769	3	Palmdale, California, United States	US	USCA	CA037	34.5794	-118.116	1652769	20171101051500	http://www.politicaldog101.com/2017/10/31/the-us-navylong-rangeendurance-ocean-seeing-eye-drone/comment-page-1/
702850016	20171101	201711	2017	2017.8247											USA	CALIFORNIA	USA								1	042	042	04	1	1.9	6	1	6	2.25563909774436	0								2	California, United States	US	USCA		36.17	-119.746	CA	3	San Bernardino Mountains, California, United States	US	USCA		34.1256	-116.876	273443	20171101051500	http://www.realgeni.com/detail/land/WOW-Lot-in-Lake-Arrowhead-Area-Great-Area-San_192350639500.html
702850017	20171101	201711	2017	2017.8247											USA	FLORIDA	USA								0	042	042	04	1	1.9	12	6	12	-3.275109332689	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20171101051500	http://www.sfgate.com/news/us/article/Suspect-in-NYC-attack-a-truck-driver-born-in-12321979.php
702850018	20171101	201711	2017	2017.8247											USA	DENVER	USA								1	046	046	04	1	7.0	7	1	7	-0.23584905660377	0								3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20171101051500	http://denver.cbslocal.com/2017/10/31/opioid-committee-bills-addiction/
702850019	20171101	201711	2017	2017.8247											USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	-0.4250797024442	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171101051500	http://www.record-courier.com/news/20171031/ohio-native-teams-with-hollywood-names-for-may-4-movie
702850020	20171101	201711	2017	2017.8247											USA	UNITED STATES	USA								0	051	051	05	1	3.4	1	1	1	0.08278145695364	0								2	North Dakota, United States	US	USND		47.5362	-99.793	ND	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171101051500	https://www.grandforksherald.com/news/4352369-obama-enrollment-period-opens-wednesday-fewer-health-insurance-options
702850021	20171101	201711	2017	2017.8247											USA	UNITED STATES	USA								1	062	062	06	2	7.4	4	1	4	0.38022813688213	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20171101051500	http://www.bereaonline.com/2017/11/first-lady-bevin-hosts-pjammin-party-at-governors-mansion-for-children-affected-by-pediatric-cancer/
702850022	20171101	201711	2017	2017.8247											USA	TENNESSEE	USA								1	071	071	07	2	7.4	8	1	8	2.29681978798587	0								3	Maryville College, Tennessee, United States	US	USTN		35.7515	-83.963	1292869	3	Maryville College, Tennessee, United States	US	USTN		35.7515	-83.963	1292869	20171101051500	http://www.thedailytimes.com/news/maryville-college-announces-retirements-of-dr-barbara-wells-dr-terry/article_618e7f82-19d1-596e-b322-9500fc37e3d9.html
702850023	20171101	201711	2017	2017.8247											USA	GREENVILLE	USA								1	0874	087	08	2	10.0	8	1	8	4.76190476190476	0								3	Greenville, Mississippi, United States	US	USMS	MS151	33.4101	-91.0618	670711	3	Greenville, Mississippi, United States	US	USMS	MS151	33.4101	-91.0618	670711	20171101051500	http://www.realgeni.com/detail/land/MISSISSIPPI-DELTA-0-FINANCING-LOW-PAYMENTS-NO_272909740982.html
702850024	20171101	201711	2017	2017.8247											USA	ORLANDO	USA								1	0874	087	08	2	10.0	8	1	8	0	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171101051500	http://www.realgeni.com/detail/land/5-FIVE-ACRES-CENTRAL-FLORIDA-NO-MINIMUM-NO_311993156692.html
702850025	20171101	201711	2017	2017.8247											USA	FLORIDA	USA								1	173	173	17	4	-5.0	4	1	4	-8.23798627002288	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171101051500	http://english.sina.com/world/am/2017-11-01/detail-ifynfvar5631252.shtml
702850026	20171101	201711	2017	2017.8247											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-4.70588235294118	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20171101051500	http://lancasteronline.com/news/pennsylvania/rd-trial-granted-in-fire-that-killed-young-boys/article_0a1d5f45-37b7-5c65-93ea-3d12ca2f3d8d.html
702850027	20171101	201711	2017	2017.8247											USA	CALIFORNIA	USA								1	191	191	19	4	-9.5	3	1	3	2.73972602739727	0								3	California City, California, United States	US	USCA		35.1258	-117.986	1660418	3	City Of Barstow, California, United States	US	USCA		34.8754	-117.001	2409790	20171101051500	http://www.realgeni.com/detail/land/25-Acres-of-Land-for-Sale-close-to-Barstow-San_202100612183.html
702850028	20171101	201711	2017	2017.8247											USA	CALIFORNIA	USA								1	191	191	19	4	-9.5	7	1	7	2.73972602739727	0								2	California, United States	US	USCA		36.17	-119.746	CA	3	City Of Barstow, California, United States	US	USCA		34.8754	-117.001	2409790	20171101051500	http://www.realgeni.com/detail/land/25-Acres-of-Land-for-Sale-close-to-Barstow-San_202100612183.html
702850029	20171101	201711	2017	2017.8247											VNM	VIETNAM	VNM								0	040	040	04	1	1.0	2	1	2	1.65016501650165	0								4	Thuong, Tinh Bac Giang, Vietnam, Republic Of	VM	VM71	73944	21.2667	106.2	-3704579	4	Thuong, Tinh Bac Giang, Vietnam, Republic Of	VM	VM71	73944	21.2667	106.2	-3704579	20171101051500	http://english.vietnamnet.vn/fms/government/189412/party-officials-pay-working-visit-to-argentina.html
702850030	20171101	201711	2017	2017.8247											ZAF	PRETORIA	ZAF								1	040	040	04	1	1.0	2	1	2	-1.57618213660245	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20171101051500	http://www.oed.com/view/Entry/61249
702850031	20171101	201711	2017	2017.8247											ZAF	DURBAN	ZAF								0	042	042	04	1	1.9	4	1	4	2.98372513562387	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171101051500	https://www.biznews.com/good-hope-project/2017/11/01/nick-dutton-talks-mami-wata/
702850032	20171101	201711	2017	2017.8247	ADR050	MAMI WATA				ADR					AFR	AFRICA	AFR								1	046	046	04	1	7.0	5	1	5	2.98372513562387	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171101051500	https://www.biznews.com/good-hope-project/2017/11/01/nick-dutton-talks-mami-wata/
702850033	20171101	201711	2017	2017.8247	AFR	AFRICA	AFR																		1	040	040	04	1	1.0	4	1	4	-5.45808966861599	4	Pietermaritzburg, KwaZulu-Natal, South Africa	SF	SF02	77352	-29.6168	30.3928	-1272393	0								4	Pietermaritzburg, KwaZulu-Natal, South Africa	SF	SF02	77352	-29.6168	30.3928	-1272393	20171101051500	https://www.iol.co.za/news/politics/evidence-on-zuma-funds-devastating-11799866
702850034	20171101	201711	2017	2017.8247	AFR	AFRICA	AFR																		0	042	042	04	1	1.9	4	1	4	-5.45808966861599	4	Pietermaritzburg, KwaZulu-Natal, South Africa	SF	SF02	77352	-29.6168	30.3928	-1272393	0								4	Pietermaritzburg, KwaZulu-Natal, South Africa	SF	SF02	77352	-29.6168	30.3928	-1272393	20171101051500	https://www.iol.co.za/news/politics/evidence-on-zuma-funds-devastating-11799866
702850035	20171101	201711	2017	2017.8247	AFR	AFRICA	AFR																		0	043	043	04	1	2.8	4	1	4	2.98372513562387	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171101051500	https://www.biznews.com/good-hope-project/2017/11/01/nick-dutton-talks-mami-wata/
702850036	20171101	201711	2017	2017.8247	AFR	AFRICA	AFR																		1	046	046	04	1	7.0	4	1	4	2.98372513562387	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171101051500	https://www.biznews.com/good-hope-project/2017/11/01/nick-dutton-talks-mami-wata/
702850037	20171101	201711	2017	2017.8247	AFR	AFRICA	AFR																		1	046	046	04	1	7.0	1	1	1	2.98372513562387	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171101051500	https://www.biznews.com/good-hope-project/2017/11/01/nick-dutton-talks-mami-wata/
702850038	20171101	201711	2017	2017.8247	AFR	AFRICA	AFR																		1	071	071	07	2	7.4	4	1	4	-5.45808966861599	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171101051500	https://www.iol.co.za/news/politics/evidence-on-zuma-funds-devastating-11799866
702850039	20171101	201711	2017	2017.8247	AFR	AFRICA	AFR																		1	071	071	07	2	7.4	10	1	10	1.07398568019093	1	Niger	NG	NG		16	8	NG	0								1	Niger	NG	NG		16	8	NG	20171101051500	http://www.nacion.com/opinion/international-opinion/Banking-on-African-Infrastructure_0_1667633263.html
702850040	20171101	201711	2017	2017.8247	AFR	AFRICA	AFR																		1	080	080	08	2	5.0	4	1	4	-4.94791666666666	1	South Africa	SF	SF		-30	26	SF	0								1	South Africa	SF	SF		-30	26	SF	20171101051500	https://citizen.co.za/news/south-africa/1711210/henri-van-bredas-words-may-have-been-more-credible-if-he-testified-first-legal-experts/
702850041	20171101	201711	2017	2017.8247	AFR	AFRICA	AFR																		0	111	111	11	3	-2.0	10	1	10	2.98372513562387	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171101051500	https://www.biznews.com/good-hope-project/2017/11/01/nick-dutton-talks-mami-wata/
702850042	20171101	201711	2017	2017.8247	AFR	AFRICA	AFR								ADR050	MAMI WATA				ADR					1	046	046	04	1	7.0	4	1	4	2.98372513562387	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171101051500	https://www.biznews.com/good-hope-project/2017/11/01/nick-dutton-talks-mami-wata/
702850043	20171101	201711	2017	2017.8247	AFR	AFRICA	AFR								ADR050	MAMI WATA				ADR					1	046	046	04	1	7.0	1	1	1	2.98372513562387	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171101051500	https://www.biznews.com/good-hope-project/2017/11/01/nick-dutton-talks-mami-wata/
702850044	20171101	201711	2017	2017.8247	AFR	AFRICA	AFR								BUS	BANK						BUS			1	042	042	04	1	1.9	4	1	4	-7.22433460076047	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171101051500	http://www.thenewage.co.za/two-held-for-teachers-murder/
702850045	20171101	201711	2017	2017.8247	AFR	AFRICA	AFR								COP	LAW ENFORCEMENT AGENCIES						COP			0	040	040	04	1	1.0	2	1	2	-5.45808966861599	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171101051500	https://www.iol.co.za/news/politics/evidence-on-zuma-funds-devastating-11799866
702850046	20171101	201711	2017	2017.8247	AFR	AFRICA	AFR								COP	DETECTIVE						COP			1	040	040	04	1	1.0	4	1	4	-7.22433460076047	4	Mmabatho, North-West, South Africa	SF	SF10	77348	-25.85	25.6333	-1261078	4	Mmabatho, North-West, South Africa	SF	SF10	77348	-25.85	25.6333	-1261078	4	Mmabatho, North-West, South Africa	SF	SF10	77348	-25.85	25.6333	-1261078	20171101051500	http://www.thenewage.co.za/two-held-for-teachers-murder/
702850047	20171101	201711	2017	2017.8247	AFR	AFRICA	AFR								GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	1	1	1	-5.45808966861599	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171101051500	https://www.iol.co.za/news/politics/evidence-on-zuma-funds-devastating-11799866
702850048	20171101	201711	2017	2017.8247	AFR	AFRICA	AFR								GOVBUS	STATE OWNED						GOV	BUS		0	010	010	01	1	0.0	3	1	3	-2.43902439024391	4	University Of Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.958	18.4608	-1217215	4	University Of Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.958	18.4608	-1217215	4	University Of Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.958	18.4608	-1217215	20171101051500	https://www.biznews.com/thought-leaders/2017/11/01/saa-mess-1944-book-management-incentives/
702850049	20171101	201711	2017	2017.8247	AFR	AFRICA	AFR								GOVBUS	STATE OWNED ENTERPRISE						GOV	BUS		0	100	100	10	3	-5.0	4	1	4	-2.43902439024391	4	University Of Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.958	18.4608	-1217215	4	University Of Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.958	18.4608	-1217215	4	University Of Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.958	18.4608	-1217215	20171101051500	https://www.biznews.com/thought-leaders/2017/11/01/saa-mess-1944-book-management-incentives/
702850050	20171101	201711	2017	2017.8247	AFR	AFRICA	AFR								IGOUNODEVWBK	WORLD BANK		UNO				IGO	DEV		1	020	020	02	1	3.0	10	1	10	1.07398568019093	1	Seychelles	SE	SE		-4.583333	55.666667	SE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	20171101051500	http://www.nacion.com/opinion/international-opinion/Banking-on-African-Infrastructure_0_1667633263.html
702850051	20171101	201711	2017	2017.8247	AFR	AFRICA	AFR								IGOUNODEVWBK	WORLD BANK		UNO				IGO	DEV		1	071	071	07	2	7.4	10	1	10	1.07398568019093	1	Seychelles	SE	SE		-4.583333	55.666667	SE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	20171101051500	http://www.nacion.com/opinion/international-opinion/Banking-on-African-Infrastructure_0_1667633263.html
702850052	20171101	201711	2017	2017.8247	AFR	AFRICA	AFR								LEG	PARLIAMENT						LEG			1	010	010	01	1	0.0	4	1	4	-0.409836065573771	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171101051500	https://www.africa-newsroom.com/press/deputy-president-cyril-ramaphosa-to-answer-questions-for-oral-reply-at-national-council-of-provinces-plenary-sitting
702850053	20171101	201711	2017	2017.8247	AFR	AFRICA	AFR								USA	JERSEY	USA								1	042	042	04	1	1.9	10	1	10	5.29801324503311	1	South Africa	SF	SF		-30	26	SF	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20171101051500	https://www.biznews.com/sponsored/2017/11/01/jersey-valued-partnership/
702850054	20171101	201711	2017	2017.8247	AFR	AFRICA	AFR								ZAF	DURBAN	ZAF								0	042	042	04	1	1.9	2	1	2	2.98372513562387	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171101051500	https://www.biznews.com/good-hope-project/2017/11/01/nick-dutton-talks-mami-wata/
702850055	20171101	201711	2017	2017.8247	AFRBUS	AFRICA	AFR					BUS													1	071	071	07	2	7.4	2	1	2	-2.43902439024391	4	University Of Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.958	18.4608	-1217215	0								4	University Of Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.958	18.4608	-1217215	20171101051500	https://www.biznews.com/thought-leaders/2017/11/01/saa-mess-1944-book-management-incentives/
702850056	20171101	201711	2017	2017.8247	AFRCOP	AFRICA	AFR					COP			ZAFELI	NELSON MANDELA	ZAF					ELI			1	120	120	12	3	-4.0	4	1	4	-1.80722891566265	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101051500	https://goodmenproject.com/guy-talk/the-mandela-effect-how-dose-it-effect-you-as-a-man-cmtt/
702850057	20171101	201711	2017	2017.8247	AFRLEG	AFRICA	AFR					LEG													1	012	012	01	1	-0.4	4	1	4	-9.71659919028337	1	South Africa	SF	SF		-30	26	SF	0								1	South Africa	SF	SF		-30	26	SF	20171101051500	http://www.business-standard.com/article/news-ians/south-african-parliamentarians-concerned-over-high-murder-rate-117110100111_1.html
702850058	20171101	201711	2017	2017.8247	AFRLEG	AFRICA	AFR					LEG													1	190	190	19	4	-10.0	4	1	4	-9.71659919028337	1	South Africa	SF	SF		-30	26	SF	0								1	South Africa	SF	SF		-30	26	SF	20171101051500	http://www.business-standard.com/article/news-ians/south-african-parliamentarians-concerned-over-high-murder-rate-117110100111_1.html
702850059	20171101	201711	2017	2017.8247	ARE	DUBAI	ARE																		0	042	042	04	1	1.9	1	1	1	1.25603864734299	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101051500	http://www.mid-day.com/articles/huma-qureshi-wants-to-make-a-movie-on-radhe-maa/18699160
702850060	20171101	201711	2017	2017.8247	ARE	UNITED ARAB EMIRATES	ARE																		1	051	051	05	1	3.4	4	1	4	6.77966101694915	1	South Korea	KS	KS		37	127.5	KS	0								1	South Korea	KS	KS		37	127.5	KS	20171101051500	http://www.abudhabicityguide.com/news/news-details.asp?newsid=23442
702850061	20171101	201711	2017	2017.8247	ARE	UNITED ARAB EMIRATES	ARE								LBN	LEBANON	LBN								1	036	036	03	1	4.0	8	1	8	1.33333333333333	1	United Arab Emirates	AE	AE		24	54	AE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	United Arab Emirates	AE	AE		24	54	AE	20171101051500	http://english.yonhapnews.co.kr/news/2017/11/01/0200000000AEN20171101002800315.html
702850062	20171101	201711	2017	2017.8247	ARE	UNITED ARAB EMIRATES	ARE								LBN	LEBANON	LBN								1	036	036	03	1	4.0	2	1	2	1.33333333333333	1	United Arab Emirates	AE	AE		24	54	AE	1	Oman	MU	MU		21	57	MU	1	United Arab Emirates	AE	AE		24	54	AE	20171101051500	http://english.yonhapnews.co.kr/news/2017/11/01/0200000000AEN20171101002800315.html
702850063	20171101	201711	2017	2017.8247	ARG	ARGENTINA	ARG																		1	046	046	04	1	7.0	4	1	4	1.65016501650165	4	Thuong, Tinh Bac Giang, Vietnam, Republic Of	VM	VM71	73944	21.2667	106.2	-3704579	0								1	Argentina	AR	AR		-34	-64	AR	20171101051500	http://english.vietnamnet.vn/fms/government/189412/party-officials-pay-working-visit-to-argentina.html
702850064	20171101	201711	2017	2017.8247	ARG	ARGENTINA	ARG																		1	046	046	04	1	7.0	4	1	4	1.65016501650165	1	Argentina	AR	AR		-34	-64	AR	0								1	Argentina	AR	AR		-34	-64	AR	20171101051500	http://english.vietnamnet.vn/fms/government/189412/party-officials-pay-working-visit-to-argentina.html
702850065	20171101	201711	2017	2017.8247	ARG	ARGENTINA	ARG																		1	046	046	04	1	7.0	2	1	2	1.65016501650165	1	Cuba	CU	CU		22	-79.5	CU	0								1	Argentina	AR	AR		-34	-64	AR	20171101051500	http://english.vietnamnet.vn/fms/government/189412/party-officials-pay-working-visit-to-argentina.html
702850066	20171101	201711	2017	2017.8247	ARG	ARGENTINA	ARG								ARGCVL	ARGENTINA	ARG					CVL			0	111	111	11	3	-2.0	1	1	1	-7.85198555956679	1	Argentina	AR	AR		-34	-64	AR	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171101051500	http://morungexpress.com/suspected-terrorist-truck-attack-kills-eight-new-york-bike-path/
702850067	20171101	201711	2017	2017.8247	ARG	ARGENTINA	ARG								ARGELI	HUMBERTO SCHIAVONI	ARG					ELI			1	040	040	04	1	1.0	10	1	10	1.65016501650165	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20171101051500	http://english.vietnamnet.vn/fms/government/189412/party-officials-pay-working-visit-to-argentina.html
702850068	20171101	201711	2017	2017.8247	ARG	ARGENTINA	ARG								CUB	CUBA	CUB								0	036	036	03	1	4.0	1	1	1	1.65016501650165	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20171101051500	http://english.vietnamnet.vn/fms/government/189412/party-officials-pay-working-visit-to-argentina.html
702850069	20171101	201711	2017	2017.8247	ARG	ARGENTINA	ARG								CUB	CUBA	CUB								0	036	036	03	1	4.0	1	1	1	1.65016501650165	1	Argentina	AR	AR		-34	-64	AR	1	Cuba	CU	CU		22	-79.5	CU	1	Argentina	AR	AR		-34	-64	AR	20171101051500	http://english.vietnamnet.vn/fms/government/189412/party-officials-pay-working-visit-to-argentina.html
702850070	20171101	201711	2017	2017.8247	ARG	ARGENTINA	ARG								CUB	CUBA	CUB								0	036	036	03	1	4.0	3	1	3	1.65016501650165	1	Argentina	AR	AR		-34	-64	AR	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20171101051500	http://english.vietnamnet.vn/fms/government/189412/party-officials-pay-working-visit-to-argentina.html
