703524240	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								AUSLEG	MELBOURNE	AUS					LEG			1	040	040	04	1	1.0	4	1	4	0.53475935828877	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171103063000	https://www.9news.com.au/national/2017/11/03/15/23/assisted-dying-laws-upper-house
703524241	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								COP	POLICE						COP			1	010	010	01	1	0.0	4	1	4	-6.47773279352227	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171103063000	http://www.abc.net.au/news/2017-11-03/inside-the-house-of-horrors-where-aaron-pajich-was-murdered/9116738
703524242	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								CVL	CITIZEN						CVL			0	010	010	01	1	0.0	4	2	4	-2.28013029315961	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171103063000	http://www.ntnews.com.au/news/government-minister-josh-frydenberg-may-be-dual-citizen-of-australia-and-hungary/news-story/99ac66dd1269dcf91e8cb60db2361ab5?nk=8f60e1b8a270a56e5a05bebed4d7c48f-1509689891
703524243	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								CVL	CITIZEN						CVL			0	010	010	01	1	0.0	4	2	4	-2.28013029315961	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171103063000	http://www.ntnews.com.au/news/government-minister-josh-frydenberg-may-be-dual-citizen-of-australia-and-hungary/news-story/99ac66dd1269dcf91e8cb60db2361ab5?nk=8f60e1b8a270a56e5a05bebed4d7c48f-1509689891
703524244	20171103	201711	2017	2017.8301	AUS	MURRAY	AUS								EDU	SCHOOL						EDU			1	051	051	05	1	3.4	2	1	2	0.92378752886836	4	Stellenbosch, Western Cape, South Africa	SF	SF11	77338	-33.9346	18.8668	-1287082	4	Stellenbosch, Western Cape, South Africa	SF	SF11	77338	-33.9346	18.8668	-1287082	4	Stellenbosch, Western Cape, South Africa	SF	SF11	77338	-33.9346	18.8668	-1287082	20171103063000	https://christianhistoryinstitute.org/it-happened-today/11/3
703524245	20171103	201711	2017	2017.8301	AUS	MURRAY	AUS								EDU	SCHOOL						EDU			1	051	051	05	1	3.4	6	1	6	0.92378752886836	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20171103063000	https://christianhistoryinstitute.org/it-happened-today/11/3
703524246	20171103	201711	2017	2017.8301	AUS	MURRAY	AUS								GOV	MINISTRY						GOV			1	042	042	04	1	1.9	4	1	4	0.92378752886836	4	Afrikaner, North-West, South Africa	SF	SF10	77350	-26.842	26.5632	-1206313	4	Afrikaner, North-West, South Africa	SF	SF10	77350	-26.842	26.5632	-1206313	4	Afrikaner, North-West, South Africa	SF	SF10	77350	-26.842	26.5632	-1206313	20171103063000	https://christianhistoryinstitute.org/it-happened-today/11/3
703524247	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								IGOUNOREFHCR	UNHCR		UNO				IGO	REF		0	190	190	19	4	-10.0	1	1	1	-7.32824427480916	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171103063000	https://www.yahoo.com/news/australia-refugee-camp-protesters-png-struggle-hunger-trauma-032654920.html
703524248	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								LEG	PARLIAMENT						LEG			0	013	013	01	1	0.4	6	2	6	-2.28013029315961	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171103063000	http://www.ntnews.com.au/news/government-minister-josh-frydenberg-may-be-dual-citizen-of-australia-and-hungary/news-story/99ac66dd1269dcf91e8cb60db2361ab5?nk=8f60e1b8a270a56e5a05bebed4d7c48f-1509689891
703524249	20171103	201711	2017	2017.8301	AUS	VICTORIA	AUS								LEG	UPPER HOUSE						LEG			1	060	060	06	2	6.0	10	1	10	0.53475935828877	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171103063000	https://www.9news.com.au/national/2017/11/03/15/23/assisted-dying-laws-upper-house
703524250	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								NZLGOV	NEW ZEALAND	NZL					GOV			0	040	040	04	1	1.0	4	1	4	-7.32824427480916	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	1	New Zealand	NZ	NZ		-42	174	NZ	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171103063000	https://www.yahoo.com/news/australia-refugee-camp-protesters-png-struggle-hunger-trauma-032654920.html
703524251	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								NZLGOV	NEW ZEALAND	NZL					GOV			0	040	040	04	1	1.0	1	1	1	-7.32824427480916	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171103063000	https://www.yahoo.com/news/australia-refugee-camp-protesters-png-struggle-hunger-trauma-032654920.html
703524252	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								OPP	PROTESTER						OPP			1	0333	033	03	1	5.2	10	1	10	-7.32824427480916	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171103063000	https://www.yahoo.com/news/australia-refugee-camp-protesters-png-struggle-hunger-trauma-032654920.html
703524253	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								OPP	PROTESTER						OPP			1	0333	033	03	1	5.2	10	1	10	-7.32824427480916	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171103063000	https://www.yahoo.com/news/australia-refugee-camp-protesters-png-struggle-hunger-trauma-032654920.html
703524254	20171103	201711	2017	2017.8301	AUS	MURRAY	AUS								ZAF	ORANGE FREE STATE	ZAF								1	042	042	04	1	1.9	7	1	7	0.92378752886836	4	Afrikaner, North-West, South Africa	SF	SF10	77350	-26.842	26.5632	-1206313	4	Afrikaner, North-West, South Africa	SF	SF10	77350	-26.842	26.5632	-1206313	4	Afrikaner, North-West, South Africa	SF	SF10	77350	-26.842	26.5632	-1206313	20171103063000	https://christianhistoryinstitute.org/it-happened-today/11/3
703524255	20171103	201711	2017	2017.8301	AUS	MURRAY	AUS								ZAF	ORANGE FREE STATE	ZAF								1	042	042	04	1	1.9	1	1	1	0.92378752886836	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Stellenbosch, Western Cape, South Africa	SF	SF11	77338	-33.9346	18.8668	-1287082	4	Stellenbosch, Western Cape, South Africa	SF	SF11	77338	-33.9346	18.8668	-1287082	20171103063000	https://christianhistoryinstitute.org/it-happened-today/11/3
703524256	20171103	201711	2017	2017.8301	AUSBUS	AUSTRALIA	AUS					BUS													1	010	010	01	1	0.0	5	1	5	-0.93676814988291	4	Yorkshire, Victoria, Australia	AS	AS07	5391	-36.744	143.836	11455601	0								4	Yorkshire, Victoria, Australia	AS	AS07	5391	-36.744	143.836	11455601	20171103063000	http://www.insider.co.uk/company-results-forecasts/cybg-plc-adds-further-403m-11453204
703524257	20171103	201711	2017	2017.8301	AUSGOV	AUSTRALIA	AUS					GOV			AUS	AUSTRALIA	AUS								1	014	014	01	1	0.0	1	1	1	-1.6260162601626	4	Ross River, Queensland, Australia	AS	AS04	40197	-19.3167	146.733	-1598378	4	Ross River, Queensland, Australia	AS	AS04	40197	-19.3167	146.733	-1598378	4	Ross River, Queensland, Australia	AS	AS04	40197	-19.3167	146.733	-1598378	20171103063000	http://www.ntnews.com.au/news/breaking-news/day-6-of-the-queensland-election-campaign/news-story/9c82861f7bbc056b4b07f1115db5c34f?nk=0169fb3f81056a6fe190c564be7d0265-1509689910
703524258	20171103	201711	2017	2017.8301	AUSGOV	AUSTRALIA	AUS					GOV			BUS	INVESTOR						BUS			1	010	010	01	1	0.0	2	1	2	0	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171103063000	http://www.news.com.au/finance/business/breaking-news/stocks-of-interest-on-the-asx-this-week/news-story/81ce43b55eb87af6e5461a5b72d1e6ed
703524259	20171103	201711	2017	2017.8301	AUSGOV	AUSTRALIAN	AUS					GOV			NZL	NEW ZEALAND	NZL								0	050	050	05	1	3.5	3	1	3	-7.32824427480916	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	1	New Zealand	NZ	NZ		-42	174	NZ	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171103063000	https://www.yahoo.com/news/australia-refugee-camp-protesters-png-struggle-hunger-trauma-032654920.html
703524260	20171103	201711	2017	2017.8301	AUSGOV	AUSTRALIAN	AUS					GOV			NZL	NEW ZEALAND	NZL								0	120	120	12	3	-4.0	3	1	3	-7.32824427480916	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	1	New Zealand	NZ	NZ		-42	174	NZ	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171103063000	https://www.yahoo.com/news/australia-refugee-camp-protesters-png-struggle-hunger-trauma-032654920.html
703524261	20171103	201711	2017	2017.8301	AZE	AZERBAIJAN	AZE																		1	070	070	07	2	7.0	10	1	10	4.22535211267605	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	0								1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20171103063000	http://en.apa.az/azerbaijani-news/social-news/ders-evi-educational-centre-launches-international-test-preparation-courses.html
703524262	20171103	201711	2017	2017.8301	BELJUD	BELGIUM	BEL					JUD			MED	TELEVISION						MED			1	013	013	01	1	0.4	2	1	2	-4.79896238651102	1	Belgium	BE	BE		50.833333	4	BE	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171103063000	http://www.mysinchew.com/node/118629
703524263	20171103	201711	2017	2017.8301	BGD	DHAKA	BGD								COP	POLICE PERSONNEL						COP			1	182	182	18	4	-9.5	10	1	10	-3.44827586206896	4	Nabinagar, Chittagong, Bangladesh	BG	BG84	5789	23.8917	90.9733	-2729032	4	Nabinagar, Chittagong, Bangladesh	BG	BG84	5789	23.8917	90.9733	-2729032	4	Nabinagar, Chittagong, Bangladesh	BG	BG84	5789	23.8917	90.9733	-2729032	20171103063000	https://bdnews24.com/bangladesh/2017/11/03/28-held-after-gunfight-between-police-and-robbers-in-savar
703524264	20171103	201711	2017	2017.8301	BGD	BANGLADESH	BGD								PAK	PAKISTAN	PAK								0	010	010	01	1	0.0	2	1	2	-3.9179104477612	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171103063000	Dawn website, Karachi/BBC Monitoring/(c) BBC
703524265	20171103	201711	2017	2017.8301	BGD	BANGLADESH	BGD								PAK	PAKISTAN	PAK								0	112	112	11	3	-2.0	2	1	2	-3.9179104477612	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171103063000	Dawn website, Karachi/BBC Monitoring/(c) BBC
703524266	20171103	201711	2017	2017.8301	BHS	BAHAMA	BHS																		1	042	042	04	1	1.9	2	1	2	1.48777895855473	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171103063000	http://news.emory.edu/stories/2017/11/upress_candler_ellison_fearless_dialogues/
703524267	20171103	201711	2017	2017.8301	BHS	BAHAMA	BHS								USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	1.48777895855473	1	Bahamas, The	BF	BF		24	-76	BF	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171103063000	http://news.emory.edu/stories/2017/11/upress_candler_ellison_fearless_dialogues/
703524268	20171103	201711	2017	2017.8301	BHS	BAHAMA	BHS								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	1.48777895855473	1	Bahamas, The	BF	BF		24	-76	BF	1	United States	US	US		39.828175	-98.5795	US	1	Bahamas, The	BF	BF		24	-76	BF	20171103063000	http://news.emory.edu/stories/2017/11/upress_candler_ellison_fearless_dialogues/
703524269	20171103	201711	2017	2017.8301	BMU	BERMUDA	BMU								CAN	CANADA	CAN								1	043	043	04	1	2.8	4	2	4	-5.49738219895288	1	Ireland	EI	EI		53	-8	EI	1	Canada	CA	CA		60	-96	CA	1	Ireland	EI	EI		53	-8	EI	20171103063000	http://www.ntnews.com.au/news/national/canadian-drug-mule-sentenced-to-four-years-behind-bars-in-australian-jail/news-story/345277c047d37b7de11b26519a23c93e?nk=026e53d8f25f5ad0f4fe8a7ec047d9f9-1509689845
703524270	20171103	201711	2017	2017.8301	BOL	SANTA CRUZ	BOL								USA	CALIFORNIA	USA								1	042	042	04	1	1.9	10	1	10	-8.80829015544041	0								0								0								20171103063000	http://www.santacruzsentinel.com/general-news/20171102/santa-cruz-countys-eighth-deadly-wreck-this-year-tallied-east-of-watsonville
703524271	20171103	201711	2017	2017.8301	BUS	BUSINESS						BUS													1	010	010	01	1	0.0	5	1	5	0.47846889952154	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20171103063000	http://railpage.com.au/news/s/vtg-launches-retrack-freight-subsidiary
703524272	20171103	201711	2017	2017.8301	BUS	BOSS						BUS													0	010	010	01	1	0.0	10	1	10	-3.04494925084582	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	0								3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20171103063000	http://ew.com/recap/how-to-get-away-with-murder-season-4-episode-6/
703524273	20171103	201711	2017	2017.8301	BUS	AIRLINE						BUS													0	010	010	01	1	0.0	4	1	4	1.52963671128107	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	0								1	Samoa	WS	WS		-13.803096	-172.178309	WS	20171103063000	http://www.msn.com/en-nz/travel/news/why-finnair-is-weighing-some-of-its-passengers-before-they-board/ar-AAunUoc
703524274	20171103	201711	2017	2017.8301	BUS	AIRLINE						BUS													0	010	010	01	1	0.0	1	1	1	1.52963671128107	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	0								4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20171103063000	http://www.msn.com/en-nz/travel/news/why-finnair-is-weighing-some-of-its-passengers-before-they-board/ar-AAunUoc
703524275	20171103	201711	2017	2017.8301	BUS	COMPANY						BUS													1	017	017	01	1	0.0	5	1	5	4.97835497835497	4	Penrith, New South Wales, Australia	AS	AS02	5068	-33.75	150.7	-1594531	0								4	Penrith, New South Wales, Australia	AS	AS02	5068	-33.75	150.7	-1594531	20171103063000	http://www.4-traders.com/news/Desane-2017-Annual-General-Meeting-Chairman-s-Address--25428946/
703524276	20171103	201711	2017	2017.8301	BUS	INDUSTRY						BUS													0	020	020	02	1	3.0	8	1	8	-3.45963756177925	3	Nantahala National Forest, North Carolina, United States	US	USNC	NC113	35.2084	-83.5646	1008600	0								3	Nantahala National Forest, North Carolina, United States	US	USNC		35.2084	-83.5646	1008600	20171103063000	http://www.cnn.com/2017/11/03/politics/trump-swamp-tax-reform/
703524277	20171103	201711	2017	2017.8301	BUS	INDUSTRY						BUS													0	020	020	02	1	3.0	2	1	2	-3.45963756177925	3	Nantahala National Forest, North Carolina, United States	US	USNC	NC113	35.2084	-83.5646	1008600	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171103063000	http://www.cnn.com/2017/11/03/politics/trump-swamp-tax-reform/
703524278	20171103	201711	2017	2017.8301	BUS	BANK						BUS													1	026	026	02	1	4.0	6	1	6	4.95689655172414	4	Makutu, Western, Fiji	FJ	FJ05	40204	-17.6667	177.817	-1188899	0								4	Makutu, Western, Fiji	FJ	FJ05	40204	-17.6667	177.817	-1188899	20171103063000	http://fijisun.com.fj/2017/11/03/achievement-hfc-bank-delivers-historic-results/
703524279	20171103	201711	2017	2017.8301	BUS	COMPANY						BUS													1	030	030	03	1	4.0	10	1	10	3.18181818181819	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20171103063000	http://www.4-traders.com/SGS-2956065/news/SGS-Acquires-BioVision-Seed-Research-Limited-Canada-25429009/
703524280	20171103	201711	2017	2017.8301	BUS	COMPANY						BUS													1	051	051	05	1	3.4	6	1	6	1.72106824925816	4	Penrith, New South Wales, Australia	AS	AS02	5068	-33.75	150.7	-1594531	0								4	Penrith, New South Wales, Australia	AS	AS02	5068	-33.75	150.7	-1594531	20171103063000	http://www.4-traders.com/news/Desane-2017-Annual-General-Meeting-Managing-Director-s-Address--25428947/
703524281	20171103	201711	2017	2017.8301	BUS	CORPORATION						BUS													0	051	051	05	1	3.4	6	1	6	2.76967930029154	4	Quirindi, New South Wales, Australia	AS	AS02	5096	-31.5076	150.679	-1596592	0								4	Quirindi, New South Wales, Australia	AS	AS02	5096	-31.5076	150.679	-1596592	20171103063000	http://www.theland.com.au/story/5030529/mla-producer-representative-nominees-announced/?cs=4963
703524282	20171103	201711	2017	2017.8301	BUS	COMPANY						BUS													1	051	051	05	1	3.4	2	1	2	2.56797583081571	4	Lusaka, Lusaka, Zambia	ZA	ZA09	65208	-15.4167	28.2833	-2291861	0								4	Lusaka, Lusaka, Zambia	ZA	ZA09	65208	-15.4167	28.2833	-2291861	20171103063000	http://www.myzimbabwe.co.zw/news/13934-magaya-prays-for-dynamos-midfielder-denver-invites-him-to-night-of-turn-around-6.html
703524283	20171103	201711	2017	2017.8301	BUS	BUSINESS						BUS													1	051	051	05	1	3.4	3	1	3	2.91734197730956	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20171103063000	https://oilvoice.com/Press/10121/NorSea-Group-and-IOS-Form-Alliance
703524284	20171103	201711	2017	2017.8301	BUS	TRADER						BUS													1	060	060	06	2	6.0	10	1	10	1.2987012987013	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171103063000	https://www.insidefutures.com/article/2074842/January%20Soybean%20Futures%20Update.html
703524285	20171103	201711	2017	2017.8301	BUS	BUSINESS						BUS													1	061	061	06	2	6.4	10	1	10	2.16216216216216	4	Sargodha, Punjab, Pakistan	PK	PK04	23676	32.0836	72.6711	-2773597	0								4	Sargodha, Punjab, Pakistan	PK	PK04	23676	32.0836	72.6711	-2773597	20171103063000	http://www.pakistankakhudahafiz.com/pakistani-girl-became-worlds-youngest-eco-friendly-business-owner/
703524286	20171103	201711	2017	2017.8301	BUS	COMPANY						BUS													0	070	070	07	2	7.0	10	1	10	1.17056856187291	4	Yokohama, Kanagawa, Japan	JA	JA19	34853	35.45	139.65	-248593	0								4	Yokohama, Kanagawa, Japan	JA	JA19	34853	35.45	139.65	-248593	20171103063000	http://www.antaranews.com/en/news/113331/mhps-ships-two-gas-turbines-for-880-mw-class-indonesian-gtcc-power-generation-system
703524287	20171103	201711	2017	2017.8301	BUS	BANK						BUS													0	071	071	07	2	7.4	20	1	10	4.95689655172414	4	Makutu, Western, Fiji	FJ	FJ05	40204	-17.6667	177.817	-1188899	0								4	Makutu, Western, Fiji	FJ	FJ05	40204	-17.6667	177.817	-1188899	20171103063000	http://fijisun.com.fj/2017/11/03/achievement-hfc-bank-delivers-historic-results/
703524288	20171103	201711	2017	2017.8301	BUS	CORPORATION						BUS													1	071	071	07	2	7.4	10	1	10	-1.11111111111111	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	0								5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	20171103063000	http://www.ntnews.com.au/news/breaking-news/traditional-owners-sign-space-base-lease/news-story/d9ee86b96717ad60d14f697b2fce5ef1?nk=3a41a1e1ce0f73725a71ba054b1a538a-1509689879
703524289	20171103	201711	2017	2017.8301	BUS	INVESTOR						BUS													0	071	071	07	2	7.4	10	1	10	-0.80862533692722	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20171103063000	http://econintersect.com/pages/investing/investing.php?post=201711022231
703524290	20171103	201711	2017	2017.8301	BUS	INVESTOR						BUS													0	071	071	07	2	7.4	10	1	10	1.12721417069243	1	Qatar	QA	QA		25.5	51.25	QA	0								1	Qatar	QA	QA		25.5	51.25	QA	20171103063000	https://economictimes.indiatimes.com/industry/indl-goods/svs/construction/shapoorji-pallonji-jv-to-invest-in-three-assets/articleshow/61479662.cms
703524291	20171103	201711	2017	2017.8301	BUS	BANK						BUS													0	080	080	08	2	5.0	10	1	10	4.95689655172414	4	Makutu, Western, Fiji	FJ	FJ05	40204	-17.6667	177.817	-1188899	0								4	Makutu, Western, Fiji	FJ	FJ05	40204	-17.6667	177.817	-1188899	20171103063000	http://fijisun.com.fj/2017/11/03/achievement-hfc-bank-delivers-historic-results/
703524292	20171103	201711	2017	2017.8301	BUS	INVESTOR						BUS													1	080	080	08	2	5.0	5	1	5	2.90205562273277	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20171103063000	http://www.nasdaq.com/article/the-high-yield-sweet-spot-that-leads-to-the-best-returns-cm870957
703524293	20171103	201711	2017	2017.8301	BUS	COMPANY						BUS													1	111	111	11	3	-2.0	10	1	10	4.40528634361233	4	Naivasha, Rift Valley, Kenya	KE	KE08	18585	-0.716667	36.4359	-2258110	0								4	Naivasha, Rift Valley, Kenya	KE	KE08	18585	-0.716667	36.4359	-2258110	20171103063000	https://www.cio.co.ke/news/telkom-kenya-inks-sponsorship-7th-cio1oo-awards/
703524294	20171103	201711	2017	2017.8301	BUS	COMPANIES						BUS													0	130	130	13	3	-4.4	4	1	4	-3.45963756177925	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171103063000	http://www.cnn.com/2017/11/03/politics/trump-swamp-tax-reform/
703524295	20171103	201711	2017	2017.8301	BUS	COMPANIES						BUS													0	130	130	13	3	-4.4	6	1	6	-3.45963756177925	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171103063000	http://www.cnn.com/2017/11/03/politics/trump-swamp-tax-reform/
703524296	20171103	201711	2017	2017.8301	BUS	INDUSTRY						BUS													0	172	172	17	4	-5.0	3	1	3	-2.90771175726928	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20171103063000	http://www.queenslandcountrylife.com.au/story/5027058/chaos-surrounds-potential-european-glyphosate-ban/?cs=4733
703524297	20171103	201711	2017	2017.8301	BUS	COMPANY						BUS													1	186	186	18	4	-10.0	7	1	7	1.72106824925816	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171103063000	http://www.4-traders.com/news/Desane-2017-Annual-General-Meeting-Managing-Director-s-Address--25428947/
703524298	20171103	201711	2017	2017.8301	BUS	COMPANY						BUS			AGR	FARMER						AGR			1	051	051	05	1	3.4	10	1	10	5.87121212121212	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171103063000	http://www.businessghana.com/site/news/General/154813/Companies-donate-towards-2017-National-Farmers-Day
703524299	20171103	201711	2017	2017.8301	BUS	COMPANIES						BUS			AGR	FARMER						AGR			1	070	070	07	2	7.0	10	1	10	5.87121212121212	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171103063000	http://www.businessghana.com/site/news/General/154813/Companies-donate-towards-2017-National-Farmers-Day
703524300	20171103	201711	2017	2017.8301	BUS	BUSINESS						BUS			ARE	DUBAI	ARE								1	051	051	05	1	3.4	7	1	7	11.2359550561798	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171103063000	http://www.gdnonline.com/Details/281891/Armani-Hotel-Dubai-honoured-at-World-Travel-Awards
703524301	20171103	201711	2017	2017.8301	BUS	CORPORATION						BUS			AUS	AUSTRALIA	AUS								1	020	020	02	1	3.0	10	1	10	-1.11111111111111	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	20171103063000	http://www.ntnews.com.au/news/breaking-news/traditional-owners-sign-space-base-lease/news-story/d9ee86b96717ad60d14f697b2fce5ef1?nk=3a41a1e1ce0f73725a71ba054b1a538a-1509689879
703524302	20171103	201711	2017	2017.8301	BUS	CORPORATION						BUS			AUS	AUSTRALIA	AUS								0	051	051	05	1	3.4	4	1	4	2.76967930029154	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	20171103063000	http://www.theland.com.au/story/5030529/mla-producer-representative-nominees-announced/?cs=4963
