704347740	20161106	201611	2016	2016.8384	UKRGOV	UKRAINIAN	UKR					GOV			MED	MEDIA						MED			1	040	040	04	1	1.0	6	1	6	-3	4	Ukrayinska, Zaporiz'ka Oblast', Ukraine	UP	UP26	28566	47.0338	35.0073	407996	4	Ukrayinska, Zaporiz'ka Oblast', Ukraine	UP	UP26	28566	47.0338	35.0073	407996	4	Ukrayinska, Zaporiz'ka Oblast', Ukraine	UP	UP26	28566	47.0338	35.0073	407996	20171106151500	BBC Monitoring/BBC Monitoring/(c) BBC
704347741	20171007	201710	2017	2017.7589											LEG	CONGRESS						LEG			1	0841	084	08	2	7.0	1	1	1	-3.23624595469256	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171106151500	http://www.thesundaily.my/news/2017/11/06/kerry-urges-congress-avoid-gigantic-mistake-iran-deal
704347742	20171007	201710	2017	2017.7589											LEG	CONGRESS						LEG			1	0841	084	08	2	7.0	1	1	1	-3.23624595469256	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171106151500	http://www.thesundaily.my/news/2017/11/06/kerry-urges-congress-avoid-gigantic-mistake-iran-deal
704347743	20171007	201710	2017	2017.7589											USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	1.34615384615384	0								3	Shakopee, Minnesota, United States	US	USMN	MN139	44.798	-93.5269	651898	3	Shakopee, Minnesota, United States	US	USMN	MN139	44.798	-93.5269	651898	20171106151500	http://www.classiccountry1009.com/syndicated-article/?id=467967
704347744	20171007	201710	2017	2017.7589											USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	1.34615384615384	0								3	Shakopee, Minnesota, United States	US	USMN	MN139	44.798	-93.5269	651898	3	Scott County, Minnesota, United States	US	USMN		44.6333	-93.5008	659514	20171106151500	http://www.classiccountry1009.com/syndicated-article/?id=467967
704347745	20171007	201710	2017	2017.7589											USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	1.34615384615384	0								3	Shakopee, Minnesota, United States	US	USMN	MN139	44.798	-93.5269	651898	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171106151500	http://www.classiccountry1009.com/syndicated-article/?id=467967
704347746	20171007	201710	2017	2017.7589	GBR	UNITED KINGDOM	GBR																		1	020	020	02	1	3.0	8	1	8	4.22535211267606	4	Craigavon, Craigavon, United Kingdom	UK	UKR8	40152	54.4667	-6.41667	9184450	0								4	Craigavon, Craigavon, United Kingdom	UK	UKR8	40152	54.4667	-6.41667	9184450	20171106151500	http://www.portadowntimes.co.uk/news/environment/craigavon-city-park-wins-best-in-ni-1-8231480
704347747	20171007	201710	2017	2017.7589	GBR	BRITON	GBR								NGA	NIGERIA	NGA								1	084	084	08	2	7.0	5	1	5	-2.85714285714286	1	United Kingdom	UK	UK		54	-4	UK	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	1	United Kingdom	UK	UK		54	-4	UK	20171106151500	http://www.huffingtonpost.co.uk/entry/briton-kidnapped-in-nigeria_uk_5a006d0fe4b04cdbeb34d8b6
704347748	20171007	201710	2017	2017.7589	GOV	PRESIDENT						GOV			LEG	CONGRESS						LEG			1	0841	084	08	2	7.0	1	1	1	-3.23624595469256	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171106151500	http://www.thesundaily.my/news/2017/11/06/kerry-urges-congress-avoid-gigantic-mistake-iran-deal
704347749	20171007	201710	2017	2017.7589	IRNGOV	IRAN	IRN					GOV			LEG	CONGRESS						LEG			1	0841	084	08	2	7.0	1	1	1	-3.23624595469256	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171106151500	http://www.thesundaily.my/news/2017/11/06/kerry-urges-congress-avoid-gigantic-mistake-iran-deal
704347750	20171007	201710	2017	2017.7589	NGA	NIGERIA	NGA								GBR	UNITED KINGDOM	GBR								1	0841	084	08	2	7.0	1	1	1	-2.85714285714286	1	United Kingdom	UK	UK		54	-4	UK	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	1	United Kingdom	UK	UK		54	-4	UK	20171106151500	http://www.huffingtonpost.co.uk/entry/briton-kidnapped-in-nigeria_uk_5a006d0fe4b04cdbeb34d8b6
704347751	20171007	201710	2017	2017.7589	TWN	TAIWAN	TWN								MNCUSAMED	QUALCOMM	USA					MNC	MED		1	172	172	17	4	-5.0	2	1	2	-1.26582278481013	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171106151500	http://www.dailymail.co.uk/wires/afp/article-5054759/Big-tech-tie-Broadcom-bids-130-bn-Qualcomm.html
704347752	20171007	201710	2017	2017.7589	TWN	TAIWAN	TWN								MNCUSAMED	QUALCOMM	USA					MNC	MED		1	172	172	17	4	-5.0	8	1	8	-1.26582278481013	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	20171106151500	http://www.dailymail.co.uk/wires/afp/article-5054759/Big-tech-tie-Broadcom-bids-130-bn-Qualcomm.html
704347753	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	4	1	4	1.34615384615384	3	Shakopee, Minnesota, United States	US	USMN	MN139	44.798	-93.5269	651898	0								3	Shakopee, Minnesota, United States	US	USMN	MN139	44.798	-93.5269	651898	20171106151500	http://www.classiccountry1009.com/syndicated-article/?id=467967
704347754	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	2	1	2	1.34615384615384	3	Shakopee, Minnesota, United States	US	USMN	MN139	44.798	-93.5269	651898	0								3	Scott County, Minnesota, United States	US	USMN		44.6333	-93.5008	659514	20171106151500	http://www.classiccountry1009.com/syndicated-article/?id=467967
704347755	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	2	1	2	1.34615384615384	3	Shakopee, Minnesota, United States	US	USMN	MN139	44.798	-93.5269	651898	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171106151500	http://www.classiccountry1009.com/syndicated-article/?id=467967
704347756	20171030	201710	2017	2017.8219											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	-4.94791666666666	0								4	Humberston, North East Lincolnshire, United Kingdom	UK	UKJ2	40120	53.5333	-0.033333	-2599189	4	Humberston, North East Lincolnshire, United Kingdom	UK	UKJ2	40120	53.5333	-0.033333	-2599189	20171106151500	http://www.express.co.uk/news/uk/876120/travellers-leave-garbage-playing-field-grimsby-Lincolnshire-council-taxpayer-money
704347757	20171030	201710	2017	2017.8219											GOV	KING						GOV			1	042	042	04	1	1.9	6	1	6	-4.94791666666666	0								4	Humberston, North East Lincolnshire, United Kingdom	UK	UKJ2	40120	53.5333	-0.033333	-2599189	4	Humberston, North East Lincolnshire, United Kingdom	UK	UKJ2	40120	53.5333	-0.033333	-2599189	20171106151500	http://www.express.co.uk/news/uk/876120/travellers-leave-garbage-playing-field-grimsby-Lincolnshire-council-taxpayer-money
704347758	20171030	201710	2017	2017.8219											GOV	GOVERNMENT OFFICIAL						GOV			1	042	042	04	1	1.9	8	3	8	-1.82397571971692	0								4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	20171106151500	http://in.reuters.com/article/india-iran-port/india-cracks-open-iran-sea-route-to-afghanistan-bypassing-rival-idINKBN1D61W2
704347759	20171030	201710	2017	2017.8219											GOV	GOVERNMENT OFFICIAL						GOV			1	042	042	04	1	1.9	2	1	2	-4.21686746987952	0								1	Pakistan	PK	PK		30	70	PK	4	Kandla, Gujarat, India	IN	IN09	17647	23.0333	70.2167	-2099432	20171106151500	http://www.jpost.com/Breaking-News/India-cracks-open-Iran-sea-route-to-Afghanistan-bypassing-rival-513502
704347760	20171030	201710	2017	2017.8219											LEG	NATIONAL ASSEMBLY						LEG			1	046	046	04	1	7.0	5	1	5	0.28612303290415	0								4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	20171106151500	http://www.tribuneonlineng.com/2018-budget-buhari-nass-leaders-struck-deal/
704347761	20171030	201710	2017	2017.8219											PAK	PAKISTAN	PAK								1	042	042	04	1	1.9	6	3	6	-1.8810034389614	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	20171106151500	http://in.reuters.com/article/india-iran-port/india-cracks-open-iran-sea-route-to-afghanistan-bypassing-rival-idINKBN1D61W2
704347762	20171030	201710	2017	2017.8219											PAK	PAKISTAN	PAK								1	042	042	04	1	1.9	2	1	2	-1.65289256198347	0								4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	20171106151500	http://www.reuters.com/article/india-iran-port/india-cracks-open-iran-sea-route-to-afghanistan-bypassing-rival-idUSL3N1NC54V
704347763	20171030	201710	2017	2017.8219											PAK	PAKISTAN	PAK								1	042	042	04	1	1.9	2	1	2	-4.21686746987952	0								1	Pakistan	PK	PK		30	70	PK	4	Kandla, Gujarat, India	IN	IN09	17647	23.0333	70.2167	-2099432	20171106151500	http://www.jpost.com/Breaking-News/India-cracks-open-Iran-sea-route-to-Afghanistan-bypassing-rival-513502
704347764	20171030	201710	2017	2017.8219	AFG	KABUL	AFG								INDGOV	NEW DELHI	IND					GOV			1	042	042	04	1	1.9	3	3	3	-1.8810034389614	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	20171106151500	http://in.reuters.com/article/india-iran-port/india-cracks-open-iran-sea-route-to-afghanistan-bypassing-rival-idINKBN1D61W2
704347765	20171030	201710	2017	2017.8219	AFG	KABUL	AFG								INDGOV	NEW DELHI	IND					GOV			1	042	042	04	1	1.9	1	1	1	-1.65289256198347	4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	20171106151500	http://www.reuters.com/article/india-iran-port/india-cracks-open-iran-sea-route-to-afghanistan-bypassing-rival-idUSL3N1NC54V
704347766	20171030	201710	2017	2017.8219	AFG	KABUL	AFG								INDGOV	NEW DELHI	IND					GOV			1	042	042	04	1	1.9	1	1	1	-4.21686746987952	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Kandla, Gujarat, India	IN	IN09	17647	23.0333	70.2167	-2099432	20171106151500	http://www.jpost.com/Breaking-News/India-cracks-open-Iran-sea-route-to-Afghanistan-bypassing-rival-513502
704347767	20171030	201710	2017	2017.8219	AFG	KABUL	AFG								PAK	PAKISTAN	PAK								1	042	042	04	1	1.9	5	4	5	-2.30255406974944	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	Pakistan	PK	PK		30	70	PK	4	Kandla, Gujarat, India	IN	IN09	17647	23.0333	70.2167	-2099432	20171106151500	http://in.reuters.com/article/india-iran-port/india-cracks-open-iran-sea-route-to-afghanistan-bypassing-rival-idINKBN1D61W2
704347768	20171030	201710	2017	2017.8219	BLR	BELARUS	BLR								KGZ	KYRGYZ	KGZ								0	042	042	04	1	1.9	2	1	2	-0.16611295681063	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	1	Kyrgyzstan	KG	KG		41	75	KG	1	Kyrgyzstan	KG	KG		41	75	KG	20171106151500	Facebook in Russian/BBC Monitoring/(c) BBC
704347769	20171030	201710	2017	2017.8219	BLR	BELARUS	BLR								KGZMIL	KYRGYZ	KGZ					MIL			0	042	042	04	1	1.9	3	1	3	-0.16611295681063	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	1	Kyrgyzstan	KG	KG		41	75	KG	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20171106151500	Facebook in Russian/BBC Monitoring/(c) BBC
704347770	20171030	201710	2017	2017.8219	BLR	BELARUS	BLR								KGZMIL	KYRGYZSTAN	KGZ					MIL			0	042	042	04	1	1.9	2	1	2	-0.16611295681063	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	1	Kyrgyzstan	KG	KG		41	75	KG	1	Kyrgyzstan	KG	KG		41	75	KG	20171106151500	Facebook in Russian/BBC Monitoring/(c) BBC
704347771	20171030	201710	2017	2017.8219	BLR	BELARUS	BLR								KGZMIL	KYRGYZSTAN	KGZ					MIL			0	042	042	04	1	1.9	1	1	1	-0.16611295681063	4	Azeri, Hatay, Turkey	TU	TU31	26314	36.8158	36.5853	6269826	1	Kyrgyzstan	KG	KG		41	75	KG	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20171106151500	Facebook in Russian/BBC Monitoring/(c) BBC
704347772	20171030	201710	2017	2017.8219	BLR	BELARUS	BLR								MIL	MILITARY						MIL			0	046	046	04	1	7.0	2	1	2	-0.16611295681063	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20171106151500	Facebook in Russian/BBC Monitoring/(c) BBC
704347773	20171030	201710	2017	2017.8219	BLR	BELARUS	BLR								MIL	MILITARY						MIL			0	046	046	04	1	7.0	2	1	2	-0.16611295681063	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171106151500	Facebook in Russian/BBC Monitoring/(c) BBC
704347774	20171030	201710	2017	2017.8219	BLR	BELARUS	BLR								MIL	MILITARY						MIL			0	046	046	04	1	7.0	3	1	3	-0.16611295681063	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171106151500	Facebook in Russian/BBC Monitoring/(c) BBC
